WP_002764162.1	lcl|NZ_JADHZU010000048.1_cds_WP_000340715.1_2730	93.902	82	106
WP_004279997.1	lcl|NZ_JADHZU010000048.1_cds_WP_000410266.1_2731	91.613	310	327
WP_004279997.1	lcl|NZ_JADHZU010000048.1_cds_WP_000646254.1_2734	27.778	252	327
WP_004279997.1	lcl|NZ_JADHZU010000013.1_cds_WP_000744698.1_309	22.936	327	327
WP_004279997.1	lcl|NZ_JADHZU010000017.1_cds_WP_000723091.1_562	22.759	290	327
WP_004279997.1	lcl|NZ_JADHZU010000048.1_cds_WP_001067557.1_2737	24.847	326	327
WP_004279997.1	lcl|NZ_JADHZU010000014.1_cds_WP_002072074.1_401	23.856	306	327
WP_004280807.1	lcl|NZ_JADHZU010000017.1_cds_WP_000282882.1_558	29.362	235	220
WP_004280807.1	lcl|NZ_JADHZU010000016.1_cds_WP_001099039.1_542	26.906	223	220
WP_004280807.1	lcl|NZ_JADHZU010000032.1_cds_WP_000840861.1_1960	29.808	104	220
WP_004280807.1	lcl|NZ_JADHZU010000019.1_cds_WP_000868621.1_741	29.670	91	220
WP_004280807.1	lcl|NZ_JADHZU010000017.1_cds_WP_001114273.1_565	26.136	176	220
WP_004280807.1	lcl|NZ_JADHZU010000053.1_cds_WP_000262844.1_3013	24.638	207	220
WP_004280570.1	lcl|NZ_JADHZU010000027.1_cds_WP_001033784.1_1466	32.571	350	354
WP_004280570.1	lcl|NZ_JADHZU010000011.1_cds_WP_001011666.1_162	33.898	295	354
WP_004280570.1	lcl|NZ_JADHZU010000027.1_cds_WP_002072154.1_1460	28.435	313	354
WP_004280570.1	lcl|NZ_JADHZU010000027.1_cds_WP_001033784.1_1466	32.571	350	354
WP_004280570.1	lcl|NZ_JADHZU010000011.1_cds_WP_001011666.1_162	33.898	295	354
WP_004280570.1	lcl|NZ_JADHZU010000027.1_cds_WP_002072154.1_1460	28.435	313	354
WP_004280623.1	lcl|NZ_JADHZU010000028.1_cds_WP_000696059.1_1508	43.373	166	230
WP_004280623.1	lcl|NZ_JADHZU010000034.1_cds_WP_001014594.1_2049	28.365	208	230
WP_004280623.1	lcl|NZ_JADHZU010000027.1_cds_WP_000440091.1_1461	25.118	211	230
WP_004280623.1	lcl|NZ_JADHZU010000010.1_cds_WP_000721854.1_52	30.000	110	230
WP_004280004.1	lcl|NZ_JADHZU010000014.1_cds_WP_001281953.1_365	32.172	373	387
WP_004280004.1	lcl|NZ_JADHZU010000065.1_cds_WP_000228801.1_3350	34.728	239	387
WP_004280004.1	lcl|NZ_JADHZU010000048.1_cds_WP_000608294.1_2739	34.322	236	387
WP_004280004.1	lcl|NZ_JADHZU010000027.1_cds_WP_000172659.1_1458	34.400	250	387
WP_004280004.1	lcl|NZ_JADHZU010000048.1_cds_WP_001198107.1_2738	36.893	206	387
WP_004280004.1	lcl|NZ_JADHZU010000027.1_cds_WP_000575181.1_1502	29.329	283	387
WP_004280004.1	lcl|NZ_JADHZU010000046.1_cds_WP_000538754.1_2686	27.103	321	387
WP_004280004.1	lcl|NZ_JADHZU010000021.1_cds_WP_001982414.1_1179	26.160	237	387
WP_004280553.1	lcl|NZ_JADHZU010000028.1_cds_WP_000696059.1_1508	34.836	244	572
WP_004280553.1	lcl|NZ_JADHZU010000027.1_cds_WP_000440091.1_1461	27.404	208	572
WP_004280553.1	lcl|NZ_JADHZU010000008.1_cds_WP_000613389.1_3793	23.196	194	572
WP_004280553.1	lcl|NZ_JADHZU010000010.1_cds_WP_000721854.1_52	33.628	113	572
WP_004280553.1	lcl|NZ_JADHZU010000028.1_cds_WP_000696059.1_1508	34.836	244	572
WP_004280553.1	lcl|NZ_JADHZU010000027.1_cds_WP_000440091.1_1461	27.404	208	572
WP_004280553.1	lcl|NZ_JADHZU010000008.1_cds_WP_000613389.1_3793	23.196	194	572
WP_004280553.1	lcl|NZ_JADHZU010000010.1_cds_WP_000721854.1_52	33.628	113	572
WP_004280727.1	lcl|NZ_JADHZU010000048.1_cds_WP_001198107.1_2738	36.667	270	417
WP_004280727.1	lcl|NZ_JADHZU010000048.1_cds_WP_000608294.1_2739	34.717	265	417
WP_004280727.1	lcl|NZ_JADHZU010000014.1_cds_WP_001281953.1_365	28.440	327	417
WP_004280727.1	lcl|NZ_JADHZU010000027.1_cds_WP_000575181.1_1502	34.646	254	417
WP_004280727.1	lcl|NZ_JADHZU010000027.1_cds_WP_000172659.1_1458	29.050	358	417
WP_004280727.1	lcl|NZ_JADHZU010000065.1_cds_WP_000228801.1_3350	36.792	212	417
WP_004280727.1	lcl|NZ_JADHZU010000046.1_cds_WP_000538754.1_2686	27.668	253	417
WP_004280727.1	lcl|NZ_JADHZU010000021.1_cds_WP_001982414.1_1179	24.280	243	417
WP_237578348.1	lcl|NZ_JADHZU010000226.1_cds_WP_194497635.1_1353	33.945	109	207
WP_004280422.1	lcl|NZ_JADHZU010000028.1_cds_WP_000696059.1_1508	33.014	209	242
WP_004280422.1	lcl|NZ_JADHZU010000034.1_cds_WP_001014594.1_2049	27.236	246	242
WP_004280656.1	lcl|NZ_JADHZU010000013.1_cds_WP_000998678.1_282	32.271	251	255
WP_004280656.1	lcl|NZ_JADHZU010000027.1_cds_WP_000412931.1_1478	28.846	260	255
WP_004280656.1	lcl|NZ_JADHZU010000001.1_cds_WP_194497572.1_1064	27.843	255	255
WP_004280656.1	lcl|NZ_JADHZU010000009.1_cds_WP_000043153.1_3891	26.038	265	255
WP_004280656.1	lcl|NZ_JADHZU010000023.1_cds_WP_000653652.1_1257	27.203	261	255
WP_004280656.1	lcl|NZ_JADHZU010000001.1_cds_WP_002072686.1_1036	27.376	263	255
WP_004280656.1	lcl|NZ_JADHZU010000005.1_cds_WP_000351751.1_3219	24.535	269	255
WP_004280656.1	lcl|NZ_JADHZU010000027.1_cds_WP_000750481.1_1482	24.803	254	255
WP_004280656.1	lcl|NZ_JADHZU010000003.1_cds_WP_000646912.1_2436	27.568	185	255
WP_004280656.1	lcl|NZ_JADHZU010000001.1_cds_WP_000800040.1_813	27.320	194	255
WP_004280656.1	lcl|NZ_JADHZU010000017.1_cds_WP_000723091.1_562	27.861	201	255
WP_004280656.1	lcl|NZ_JADHZU010000001.1_cds_WP_001069863.1_808	26.220	164	255
WP_004280656.1	lcl|NZ_JADHZU010000001.1_cds_WP_000093664.1_895	23.000	200	255
WP_004280656.1	lcl|NZ_JADHZU010000002.1_cds_WP_001074690.1_1630	24.352	193	255
WP_004280656.1	lcl|NZ_JADHZU010000013.1_cds_WP_000744698.1_309	33.333	72	255
WP_004280493.1	lcl|NZ_JADHZU010000007.1_cds_WP_002115880.1_3665	28.182	330	314
WP_004280493.1	lcl|NZ_JADHZU010000027.1_cds_WP_000643165.1_1459	29.870	154	314
WP_004280665.1	lcl|NZ_JADHZU010000011.1_cds_WP_001011666.1_162	38.328	287	282
WP_004280665.1	lcl|NZ_JADHZU010000027.1_cds_WP_001033784.1_1466	34.354	294	282
WP_004280665.1	lcl|NZ_JADHZU010000027.1_cds_WP_002072154.1_1460	27.206	272	282
WP_004280045.1	lcl|NZ_JADHZU010000027.1_cds_WP_000653655.1_1464	26.639	244	321
WP_004280909.1	lcl|NZ_JADHZU010000014.1_cds_WP_001281953.1_365	38.404	401	401
WP_004280909.1	lcl|NZ_JADHZU010000027.1_cds_WP_000172659.1_1458	33.842	393	401
WP_004280909.1	lcl|NZ_JADHZU010000048.1_cds_WP_000608294.1_2739	31.452	372	401
WP_004280909.1	lcl|NZ_JADHZU010000065.1_cds_WP_000228801.1_3350	31.183	372	401
WP_004280909.1	lcl|NZ_JADHZU010000027.1_cds_WP_000575181.1_1502	27.869	366	401
WP_004280909.1	lcl|NZ_JADHZU010000048.1_cds_WP_001198107.1_2738	30.513	390	401
WP_004280909.1	lcl|NZ_JADHZU010000021.1_cds_WP_001982414.1_1179	25.781	384	401
WP_004280909.1	lcl|NZ_JADHZU010000046.1_cds_WP_000538754.1_2686	26.772	381	401
WP_004280488.1	lcl|NZ_JADHZU010000029.1_cds_WP_000172209.1_1569	30.978	368	568
WP_004280488.1	lcl|NZ_JADHZU010000010.1_cds_WP_000667646.1_32	31.905	210	568
WP_004280488.1	lcl|NZ_JADHZU010000041.1_cds_WP_000828456.1_2561	31.250	208	568
WP_004280488.1	lcl|NZ_JADHZU010000027.1_cds_WP_002072224.1_1456	29.864	221	568
WP_004280488.1	lcl|NZ_JADHZU010000029.1_cds_WP_002071818.1_1583	32.338	201	568
WP_004280488.1	lcl|NZ_JADHZU010000002.1_cds_WP_000666552.1_1759	30.729	192	568
WP_004280488.1	lcl|NZ_JADHZU010000008.1_cds_WP_001161019.1_3758	31.088	193	568
WP_004280488.1	lcl|NZ_JADHZU010000025.1_cds_ISU89_RS12665_1371	30.415	217	568
WP_004280488.1	lcl|NZ_JADHZU010000017.1_cds_WP_000651462.1_607	30.256	195	568
WP_004280488.1	lcl|NZ_JADHZU010000005.1_cds_WP_000047473.1_3151	33.333	192	568
WP_004280488.1	lcl|NZ_JADHZU010000062.1_cds_WP_000184524.1_3318	31.088	193	568
WP_004280488.1	lcl|NZ_JADHZU010000011.1_cds_WP_001049212.1_129	32.178	202	568
WP_004280488.1	lcl|NZ_JADHZU010000011.1_cds_WP_001049212.1_129	26.047	215	568
WP_004280488.1	lcl|NZ_JADHZU010000040.1_cds_WP_000536753.1_2519	33.333	153	568
WP_004280488.1	lcl|NZ_JADHZU010000004.1_cds_WP_001052496.1_2860	28.505	214	568
WP_004280488.1	lcl|NZ_JADHZU010000004.1_cds_WP_000619182.1_2815	31.148	183	568
WP_004280488.1	lcl|NZ_JADHZU010000002.1_cds_WP_000433117.1_1707	28.108	185	568
WP_004280488.1	lcl|NZ_JADHZU010000023.1_cds_WP_000603361.1_1267	31.707	164	568
WP_004280488.1	lcl|NZ_JADHZU010000003.1_cds_WP_155572125.1_2395	27.638	199	568
WP_004280488.1	lcl|NZ_JADHZU010000042.1_cds_WP_000590871.1_2592	26.289	194	568
WP_004280488.1	lcl|NZ_JADHZU010000042.1_cds_WP_000590871.1_2592	23.626	182	568
WP_004280488.1	lcl|NZ_JADHZU010000004.1_cds_WP_000218832.1_2814	27.523	218	568
WP_004280488.1	lcl|NZ_JADHZU010000023.1_cds_WP_000054169.1_1284	30.000	190	568
WP_004280488.1	lcl|NZ_JADHZU010000029.1_cds_WP_000626143.1_1564	26.636	214	568
WP_004280488.1	lcl|NZ_JADHZU010000029.1_cds_WP_000626143.1_1564	24.231	260	568
WP_004280488.1	lcl|NZ_JADHZU010000006.1_cds_WP_001982953.1_3411	26.425	193	568
WP_004280488.1	lcl|NZ_JADHZU010000002.1_cds_WP_228003820.1_1739	28.293	205	568
WP_004280488.1	lcl|NZ_JADHZU010000033.1_cds_WP_000598571.1_2004	26.061	165	568
WP_004280488.1	lcl|NZ_JADHZU010000009.1_cds_WP_000431145.1_3915	26.754	228	568
WP_004280488.1	lcl|NZ_JADHZU010000010.1_cds_ISU89_RS07770_58	27.053	207	568
WP_004280488.1	lcl|NZ_JADHZU010000009.1_cds_WP_001141162.1_3919	22.857	210	568
WP_004280488.1	lcl|NZ_JADHZU010000036.1_cds_WP_000481721.1_2137	24.138	203	568
WP_004280488.1	lcl|NZ_JADHZU010000029.1_cds_WP_000172209.1_1569	30.978	368	568
WP_004280488.1	lcl|NZ_JADHZU010000010.1_cds_WP_000667646.1_32	31.905	210	568
WP_004280488.1	lcl|NZ_JADHZU010000041.1_cds_WP_000828456.1_2561	31.250	208	568
WP_004280488.1	lcl|NZ_JADHZU010000027.1_cds_WP_002072224.1_1456	29.864	221	568
