WP_002764162.1	lcl|NZ_AFLG01000181.1_cds_WP_000340715.1_1057	93.902	82	106
WP_004279997.1	lcl|NZ_AFLG01000181.1_cds_WP_000410273.1_1058	91.613	310	327
WP_004279997.1	lcl|NZ_AFLG01000181.1_cds_WP_000093099.1_1078	58.730	63	327
WP_004279997.1	lcl|NZ_AFLG01000181.1_cds_WP_000646252.1_1061	28.175	252	327
WP_004279997.1	lcl|NZ_AFLG01000043.1_cds_WP_000744700.1_3100	22.936	327	327
WP_004279997.1	lcl|NZ_AFLG01000181.1_cds_WP_000600889.1_1087	23.656	186	327
WP_004279997.1	lcl|NZ_AFLG01000181.1_cds_WP_000723090.1_1140	22.414	290	327
WP_004279997.1	lcl|NZ_AFLG01000181.1_cds_WP_001067557.1_1064	24.847	326	327
WP_004279997.1	lcl|NZ_AFLG01000060.1_cds_WP_001984071.1_2624	23.529	306	327
WP_004280069.1	lcl|NZ_AFLG01000181.1_cds_WP_000202830.1_1097	42.210	353	361
WP_004280807.1	lcl|NZ_AFLG01000181.1_cds_WP_000282880.1_1136	29.787	235	220
WP_004280807.1	lcl|NZ_AFLG01000151.1_cds_WP_001099029.1_1383	26.906	223	220
WP_004280807.1	lcl|NZ_AFLG01000181.1_cds_WP_001068986.1_1115	30.435	92	220
WP_004280807.1	lcl|NZ_AFLG01000191.1_cds_WP_000840858.1_887	29.808	104	220
WP_004280807.1	lcl|NZ_AFLG01000069.1_cds_WP_000868621.1_2414	29.670	91	220
WP_004280807.1	lcl|NZ_AFLG01000107.1_cds_WP_000262844.1_1792	24.638	207	220
WP_004280807.1	lcl|NZ_AFLG01000070.1_cds_WP_001114267.1_2401	26.136	176	220
WP_004280570.1	lcl|NZ_AFLG01000181.1_cds_WP_001230564.1_1090	35.988	339	354
WP_004280570.1	lcl|NZ_AFLG01000181.1_cds_WP_000582618.1_1094	33.742	326	354
WP_004280570.1	lcl|NZ_AFLG01000104.1_cds_WP_001011675.1_1821	33.898	295	354
WP_004280570.1	lcl|NZ_AFLG01000181.1_cds_WP_001230564.1_1090	35.988	339	354
WP_004280570.1	lcl|NZ_AFLG01000181.1_cds_WP_000582618.1_1094	33.742	326	354
WP_004280570.1	lcl|NZ_AFLG01000104.1_cds_WP_001011675.1_1821	33.898	295	354
WP_004280623.1	lcl|NZ_AFLG01000067.1_cds_WP_001014594.1_2462	28.365	208	230
WP_004280623.1	lcl|NZ_AFLG01000123.1_cds_WP_000721859.1_1624	30.000	110	230
WP_004280359.1	lcl|NZ_AFLG01000181.1_cds_WP_000698820.1_1100	42.020	614	599
WP_004280004.1	lcl|NZ_AFLG01000181.1_cds_WP_000582222.1_1076	38.211	246	387
WP_004280004.1	lcl|NZ_AFLG01000276.1_cds_WP_001281953.1_248	32.172	373	387
WP_004280004.1	lcl|NZ_AFLG01000181.1_cds_WP_000608295.1_1066	34.322	236	387
WP_004280004.1	lcl|NZ_AFLG01000181.1_cds_WP_000947844.1_1088	31.559	263	387
WP_004280004.1	lcl|NZ_AFLG01000181.1_cds_WP_001198107.1_1065	36.893	206	387
WP_004280004.1	lcl|NZ_AFLG01000181.1_cds_WP_000346036.1_1095	27.147	361	387
WP_004280004.1	lcl|NZ_AFLG01000181.1_cds_WP_000575178.1_1134	29.682	283	387
WP_004280004.1	lcl|NZ_AFLG01000189.1_cds_WP_000538752.1_919	27.103	321	387
WP_004280004.1	lcl|NZ_AFLG01000109.1_cds_WP_001982414.1_1786	26.160	237	387
WP_004280066.1	lcl|NZ_AFLG01000181.1_cds_WP_000698820.1_1100	27.157	626	583
WP_004280553.1	lcl|NZ_AFLG01000172.1_cds_WP_000613386.1_1279	23.077	130	572
WP_004280553.1	lcl|NZ_AFLG01000123.1_cds_WP_000721859.1_1624	33.333	117	572
WP_004280553.1	lcl|NZ_AFLG01000172.1_cds_WP_000613386.1_1279	23.077	130	572
WP_004280553.1	lcl|NZ_AFLG01000123.1_cds_WP_000721859.1_1624	33.333	117	572
WP_004280727.1	lcl|NZ_AFLG01000181.1_cds_WP_001198107.1_1065	36.667	270	417
WP_004280727.1	lcl|NZ_AFLG01000181.1_cds_WP_000608295.1_1066	34.717	265	417
WP_004280727.1	lcl|NZ_AFLG01000181.1_cds_WP_000575178.1_1134	35.039	254	417
WP_004280727.1	lcl|NZ_AFLG01000276.1_cds_WP_001281953.1_248	28.440	327	417
WP_004280727.1	lcl|NZ_AFLG01000181.1_cds_WP_000346036.1_1095	29.367	395	417
WP_004280727.1	lcl|NZ_AFLG01000181.1_cds_WP_000582222.1_1076	37.850	214	417
WP_004280727.1	lcl|NZ_AFLG01000181.1_cds_WP_000947844.1_1088	27.239	268	417
WP_004280727.1	lcl|NZ_AFLG01000189.1_cds_WP_000538752.1_919	27.668	253	417
WP_004280727.1	lcl|NZ_AFLG01000109.1_cds_WP_001982414.1_1786	24.280	243	417
WP_237578347.1	lcl|NZ_AFLG01000181.1_cds_WP_000698820.1_1100	42.454	603	611
WP_004280422.1	lcl|NZ_AFLG01000067.1_cds_WP_001014594.1_2462	27.236	246	242
WP_004280656.1	lcl|NZ_AFLG01000043.1_cds_WP_000998676.1_3074	32.271	251	255
WP_004280656.1	lcl|NZ_AFLG01000057.1_cds_WP_000566240.1_2727	27.843	255	255
WP_004280656.1	lcl|NZ_AFLG01000243.1_cds_WP_000043153.1_425	26.038	265	255
WP_004280656.1	lcl|NZ_AFLG01000010.1_cds_WP_000653653.1_3633	26.820	261	255
WP_004280656.1	lcl|NZ_AFLG01000057.1_cds_WP_001968389.1_2699	27.757	263	255
WP_004280656.1	lcl|NZ_AFLG01000174.1_cds_WP_000351752.1_1251	24.535	269	255
WP_004280656.1	lcl|NZ_AFLG01000175.1_cds_WP_000646914.1_1227	27.568	185	255
WP_004280656.1	lcl|NZ_AFLG01000124.1_cds_WP_000800040.1_1612	27.320	194	255
WP_004280656.1	lcl|NZ_AFLG01000181.1_cds_WP_000723090.1_1140	27.861	201	255
WP_004280656.1	lcl|NZ_AFLG01000124.1_cds_WP_001069860.1_1618	26.220	164	255
WP_004280656.1	lcl|NZ_AFLG01000188.1_cds_WP_001074690.1_929	24.352	193	255
WP_004280656.1	lcl|NZ_AFLG01000027.1_cds_WP_000093663.1_3494	23.000	200	255
