WP_002764162.1	lcl|NZ_JADDVA010000006.1_cds_WP_002725873.1_3025	100.000	82	106
WP_004279997.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733579.1_3024	97.742	310	327
WP_004279997.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733534.1_3021	27.381	252	327
WP_004279997.1	lcl|NZ_JADDVA010000016.1_cds_WP_002722638.1_515	24.383	324	327
WP_004279997.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740024.1_2930	22.337	291	327
WP_004279997.1	lcl|NZ_JADDVA010000007.1_cds_WP_002728309.1_3087	25.723	311	327
WP_004279997.1	lcl|NZ_JADDVA010000028.1_cds_WP_002743770.1_1300	21.387	173	327
WP_004279997.1	lcl|NZ_JADDVA010000006.1_cds_WP_016749081.1_2992	24.503	151	327
WP_004280807.1	lcl|NZ_JADDVA010000034.1_cds_WP_032856387.1_1677	26.667	225	220
WP_004280807.1	lcl|NZ_JADDVA010000006.1_cds_WP_002742128.1_2934	26.180	233	220
WP_004280807.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733661.1_2954	33.696	92	220
WP_004280807.1	lcl|NZ_JADDVA010000017.1_cds_WP_002731944.1_560	30.172	116	220
WP_004280807.1	lcl|NZ_JADDVA010000010.1_cds_WP_002726501.1_61	29.787	94	220
WP_004280807.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733618.1_2927	25.000	176	220
WP_004280570.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740722.1_2981	36.012	336	354
WP_004280570.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740726.1_2977	32.840	338	354
WP_004280570.1	lcl|NZ_JADDVA010000014.1_cds_WP_002730849.1_369	33.333	288	354
WP_004280570.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740722.1_2981	36.012	336	354
WP_004280570.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740726.1_2977	32.840	338	354
WP_004280570.1	lcl|NZ_JADDVA010000014.1_cds_WP_002730849.1_369	33.333	288	354
WP_004280623.1	lcl|NZ_JADDVA010000021.1_cds_WP_002738760.1_941	30.476	210	230
WP_004280623.1	lcl|NZ_JADDVA010000018.1_cds_WP_002723863.1_611	29.091	110	230
WP_004280623.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733600.1_2963	28.814	118	230
WP_004280359.1	lcl|NZ_JADDVA010000076.1_cds_WP_004278354.1_3074	28.550	655	599
WP_004280004.1	lcl|NZ_JADDVA010000024.1_cds_WP_002728994.1_1122	30.914	372	387
WP_004280004.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740861.1_3016	33.898	236	387
WP_004280004.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740826.1_3017	36.408	206	387
WP_004280004.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733737.1_2996	32.420	219	387
WP_004280004.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740294.1_2936	31.095	283	387
WP_004280004.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733599.1_2983	31.939	263	387
