WP_002764162.1	lcl|NZ_ANMY01000082.1_cds_WP_002614501.1_1842	97.561	82	106
WP_004279997.1	lcl|NZ_ANMY01000082.1_cds_WP_004494857.1_1843	96.463	311	327
WP_004279997.1	lcl|NZ_ANMY01000057.1_cds_WP_020781931.1_1315	21.094	256	327
WP_004279997.1	lcl|NZ_ANMY01000074.1_cds_WP_002615921.1_1641	23.765	324	327
WP_004279997.1	lcl|NZ_ANMY01000131.1_cds_WP_016759276.1_2848	22.837	289	327
WP_004279997.1	lcl|NZ_ANMY01000057.1_cds_WP_002614506.1_1317	22.707	229	327
WP_004279997.1	lcl|NZ_ANMY01000159.1_cds_WP_004495474.1_3392	25.080	311	327
WP_004280069.1	lcl|NZ_ANMY01000082.1_cds_WP_020782187.1_1844	96.953	361	361
WP_004280807.1	lcl|NZ_ANMY01000082.1_cds_WP_020782190.1_1845	96.347	219	220
WP_004280807.1	lcl|NZ_ANMY01000131.1_cds_WP_020782630.1_2844	28.261	230	220
WP_004280807.1	lcl|NZ_ANMY01000057.1_cds_WP_004497930.1_1310	28.571	133	220
WP_004280807.1	lcl|NZ_ANMY01000093.1_cds_WP_020782342.1_2177	26.697	221	220
WP_004280807.1	lcl|NZ_ANMY01000039.1_cds_WP_004500250.1_908	31.034	116	220
WP_004280807.1	lcl|NZ_ANMY01000061.1_cds_WP_020781955.1_1373	29.787	94	220
WP_004280570.1	lcl|NZ_ANMY01000082.1_cds_WP_002614492.1_1846	96.610	354	354
WP_004280570.1	lcl|NZ_ANMY01000057.1_cds_WP_002556586.1_1289	32.986	288	354
WP_004280570.1	lcl|NZ_ANMY01000021.1_cds_WP_020781505.1_449	33.788	293	354
WP_004280570.1	lcl|NZ_ANMY01000082.1_cds_WP_002614492.1_1846	96.610	354	354
WP_004280570.1	lcl|NZ_ANMY01000057.1_cds_WP_002556586.1_1289	32.986	288	354
WP_004280570.1	lcl|NZ_ANMY01000021.1_cds_WP_020781505.1_449	33.788	293	354
WP_004280623.1	lcl|NZ_ANMY01000082.1_cds_WP_002614497.1_1847	96.087	230	230
WP_004280623.1	lcl|NZ_ANMY01000057.1_cds_WP_020781924.1_1285	37.089	213	230
WP_004280623.1	lcl|NZ_ANMY01000082.1_cds_WP_020782186.1_1852	34.081	223	230
WP_004280623.1	lcl|NZ_ANMY01000043.1_cds_WP_020781772.1_944	29.048	210	230
WP_004280623.1	lcl|NZ_ANMY01000140.1_cds_WP_020782727.1_3080	26.364	110	230
WP_004280091.1	lcl|NZ_ANMY01000082.1_cds_WP_004494848.1_1848	93.137	204	204
WP_004280359.1	lcl|NZ_ANMY01000082.1_cds_WP_004494789.1_1849	97.496	599	599
WP_004280359.1	lcl|NZ_ANMY01000082.1_cds_WP_020782193.1_1856	39.934	606	599
WP_004280359.1	lcl|NZ_ANMY01000082.1_cds_WP_002628126.1_1851	28.803	618	599
WP_004280359.1	lcl|NZ_ANMY01000055.1_cds_WP_036058434.1_1127	28.506	656	599
WP_004280004.1	lcl|NZ_ANMY01000082.1_cds_WP_020782191.1_1850	97.416	387	387
WP_004280004.1	lcl|NZ_ANMY01000057.1_cds_WP_002630753.1_1292	31.680	363	387
WP_004280004.1	lcl|NZ_ANMY01000082.1_cds_WP_020782194.1_1853	33.610	241	387
WP_004280004.1	lcl|NZ_ANMY01000014.1_cds_WP_002621621.1_163	31.099	373	387
WP_004280004.1	lcl|NZ_ANMY01000131.1_cds_WP_004499131.1_2842	28.975	283	387
WP_004280004.1	lcl|NZ_ANMY01000161.1_cds_WP_002619618.1_3415	24.863	366	387
WP_004280066.1	lcl|NZ_ANMY01000082.1_cds_WP_002628126.1_1851	98.113	583	583
WP_004280066.1	lcl|NZ_ANMY01000055.1_cds_WP_036058434.1_1127	41.569	599	583
WP_004280066.1	lcl|NZ_ANMY01000082.1_cds_WP_020782193.1_1856	29.805	614	583
WP_004280066.1	lcl|NZ_ANMY01000082.1_cds_WP_004494789.1_1849	28.803	618	583
WP_004280553.1	lcl|NZ_ANMY01000082.1_cds_WP_020782186.1_1852	93.706	572	572
WP_004280553.1	lcl|NZ_ANMY01000057.1_cds_WP_020781924.1_1285	36.910	233	572
WP_004280553.1	lcl|NZ_ANMY01000082.1_cds_WP_002614497.1_1847	34.513	226	572
WP_004280553.1	lcl|NZ_ANMY01000043.1_cds_WP_020781772.1_944	30.924	249	572
WP_004280553.1	lcl|NZ_ANMY01000036.1_cds_WP_004496749.1_820	22.047	127	572
WP_004280553.1	lcl|NZ_ANMY01000082.1_cds_WP_020782186.1_1852	93.706	572	572
WP_004280553.1	lcl|NZ_ANMY01000057.1_cds_WP_020781924.1_1285	36.910	233	572
WP_004280553.1	lcl|NZ_ANMY01000082.1_cds_WP_002614497.1_1847	34.513	226	572
WP_004280553.1	lcl|NZ_ANMY01000043.1_cds_WP_020781772.1_944	30.924	249	572
WP_004280553.1	lcl|NZ_ANMY01000036.1_cds_WP_004496749.1_820	22.047	127	572
WP_004280727.1	lcl|NZ_ANMY01000082.1_cds_WP_020782194.1_1853	94.005	417	417
WP_004280727.1	lcl|NZ_ANMY01000057.1_cds_WP_002630753.1_1292	30.446	381	417
WP_004280727.1	lcl|NZ_ANMY01000082.1_cds_WP_020782191.1_1850	33.610	241	417
WP_004280727.1	lcl|NZ_ANMY01000014.1_cds_WP_002621621.1_163	28.736	348	417
WP_004280727.1	lcl|NZ_ANMY01000131.1_cds_WP_004499131.1_2842	33.212	274	417
WP_004280727.1	lcl|NZ_ANMY01000055.1_cds_WP_002615575.1_1257	28.631	241	417
WP_004280727.1	lcl|NZ_ANMY01000161.1_cds_WP_002619618.1_3415	24.691	243	417
WP_004280062.1	lcl|NZ_ANMY01000082.1_cds_WP_020782185.1_1854	88.116	345	345
WP_004280171.1	lcl|NZ_ANMY01000082.1_cds_WP_002623780.1_1855	97.802	182	182
WP_237578347.1	lcl|NZ_ANMY01000082.1_cds_WP_020782193.1_1856	92.504	587	611
WP_237578347.1	lcl|NZ_ANMY01000082.1_cds_WP_004494789.1_1849	40.100	601	611
WP_237578347.1	lcl|NZ_ANMY01000055.1_cds_WP_036058434.1_1127	31.002	629	611
WP_237578347.1	lcl|NZ_ANMY01000082.1_cds_WP_002628126.1_1851	29.624	611	611
WP_237578348.1	lcl|NZ_ANMY01000082.1_cds_WP_002633324.1_1857	37.073	205	207
WP_237578348.1	lcl|NZ_ANMY01000068.1_cds_WP_004497713.1_1552	33.929	112	207
WP_036047975.1	lcl|NZ_ANMY01000057.1_cds_WP_020781934.1_1284	84.713	471	475
WP_004280422.1	lcl|NZ_ANMY01000057.1_cds_WP_020781924.1_1285	82.645	242	242
WP_004280422.1	lcl|NZ_ANMY01000082.1_cds_WP_020782186.1_1852	38.983	236	242
WP_004280422.1	lcl|NZ_ANMY01000082.1_cds_WP_002614497.1_1847	34.783	230	242
WP_004280422.1	lcl|NZ_ANMY01000043.1_cds_WP_020781772.1_944	28.980	245	242
WP_174232288.1	lcl|NZ_ANMY01000057.1_cds_WP_036058442.1_1286	83.149	451	451
WP_004280656.1	lcl|NZ_ANMY01000057.1_cds_WP_004494785.1_1287	96.863	255	255
WP_004280656.1	lcl|NZ_ANMY01000074.1_cds_WP_004501241.1_1667	32.669	251	255
WP_004280656.1	lcl|NZ_ANMY01000040.1_cds_WP_004495612.1_931	27.059	255	255
WP_004280656.1	lcl|NZ_ANMY01000092.1_cds_WP_004496644.1_2109	28.235	255	255
WP_004280656.1	lcl|NZ_ANMY01000055.1_cds_WP_002620012.1_1244	26.415	265	255
