WP_002764162.1	lcl|NZ_AHOF02000003.1_cds_WP_004462903.1_2898	97.561	82	106
WP_004279997.1	lcl|NZ_AHOF02000003.1_cds_WP_004477867.1_2899	90.323	310	327
WP_004279997.1	lcl|NZ_AHOF02000034.1_cds_WP_004461583.1_121	23.457	324	327
WP_004279997.1	lcl|NZ_AHOF02000003.1_cds_WP_004477761.1_2919	21.739	276	327
WP_004279997.1	lcl|NZ_AHOF02000003.1_cds_WP_004477862.1_2979	22.530	253	327
WP_004279997.1	lcl|NZ_AHOF02000026.1_cds_WP_004461234.1_425	25.346	217	327
WP_004279997.1	lcl|NZ_AHOF02000003.1_cds_WP_004468319.1_2819	21.429	168	327
WP_004280807.1	lcl|NZ_AHOF02000003.1_cds_WP_004477858.1_2906	51.244	201	220
WP_004280807.1	lcl|NZ_AHOF02000003.1_cds_WP_004477857.1_2974	27.391	230	220
WP_004280807.1	lcl|NZ_AHOF02000022.1_cds_WP_004478956.1_1013	25.676	222	220
WP_004280807.1	lcl|NZ_AHOF02000003.1_cds_WP_004477978.1_2954	32.258	93	220
WP_004280807.1	lcl|NZ_AHOF02000031.1_cds_WP_004459124.1_222	29.310	116	220
WP_004280807.1	lcl|NZ_AHOF02000003.1_cds_WP_004477919.1_2982	24.432	176	220
WP_004280807.1	lcl|NZ_AHOF02000003.1_cds_WP_004470151.1_3147	30.928	97	220
WP_004280807.1	lcl|NZ_AHOF02000031.1_cds_WP_004479373.1_263	24.638	207	220
WP_004280570.1	lcl|NZ_AHOF02000003.1_cds_WP_004477708.1_2922	37.910	335	354
WP_004280570.1	lcl|NZ_AHOF02000003.1_cds_WP_004477824.1_2936	30.791	354	354
WP_004280570.1	lcl|NZ_AHOF02000023.1_cds_WP_004479105.1_755	33.106	293	354
WP_004280570.1	lcl|NZ_AHOF02000003.1_cds_WP_004477889.1_2907	25.217	230	354
WP_004280570.1	lcl|NZ_AHOF02000003.1_cds_WP_004477708.1_2922	37.910	335	354
WP_004280570.1	lcl|NZ_AHOF02000003.1_cds_WP_004477824.1_2936	30.791	354	354
WP_004280570.1	lcl|NZ_AHOF02000023.1_cds_WP_004479105.1_755	33.106	293	354
WP_004280570.1	lcl|NZ_AHOF02000003.1_cds_WP_004477889.1_2907	25.217	230	354
WP_004280623.1	lcl|NZ_AHOF02000026.1_cds_WP_004479162.1_481	30.476	210	230
WP_004280623.1	lcl|NZ_AHOF02000013.1_cds_WP_004464381.1_2222	30.909	110	230
WP_004280359.1	lcl|NZ_AHOF02000003.1_cds_WP_004489711.1_2870	29.205	654	599
WP_004280004.1	lcl|NZ_AHOF02000003.1_cds_WP_004466571.1_2779	30.623	369	387
WP_004280004.1	lcl|NZ_AHOF02000003.1_cds_WP_004462128.1_2920	35.628	247	387
WP_004280004.1	lcl|NZ_AHOF02000003.1_cds_WP_004462146.1_2972	29.268	287	387
WP_004280004.1	lcl|NZ_AHOF02000003.1_cds_WP_004477795.1_2931	32.787	244	387
WP_004280004.1	lcl|NZ_AHOF02000009.1_cds_WP_004465893.1_2594	28.033	239	387
WP_004280004.1	lcl|NZ_AHOF02000018.1_cds_WP_004460480.1_1872	24.384	365	387
WP_004280066.1	lcl|NZ_AHOF02000003.1_cds_WP_004489711.1_2870	41.736	599	583
WP_004280553.1	lcl|NZ_AHOF02000026.1_cds_WP_004479162.1_481	30.855	269	572
WP_004280553.1	lcl|NZ_AHOF02000028.1_cds_WP_004479320.1_336	25.197	127	572
WP_004280553.1	lcl|NZ_AHOF02000026.1_cds_WP_004479162.1_481	30.855	269	572
WP_004280553.1	lcl|NZ_AHOF02000028.1_cds_WP_004479320.1_336	25.197	127	572
WP_004280727.1	lcl|NZ_AHOF02000003.1_cds_WP_004466571.1_2779	28.125	352	417
WP_004280727.1	lcl|NZ_AHOF02000003.1_cds_WP_004462146.1_2972	35.039	254	417
WP_004280727.1	lcl|NZ_AHOF02000003.1_cds_WP_004477795.1_2931	31.111	360	417
WP_004280727.1	lcl|NZ_AHOF02000003.1_cds_WP_004462128.1_2920	30.435	230	417
WP_004280727.1	lcl|NZ_AHOF02000009.1_cds_WP_004465893.1_2594	28.185	259	417
WP_004280727.1	lcl|NZ_AHOF02000018.1_cds_WP_004460480.1_1872	25.514	243	417
WP_237578347.1	lcl|NZ_AHOF02000003.1_cds_WP_004489711.1_2870	30.732	628	611
WP_237578348.1	lcl|NZ_AHOF02000022.1_cds_WP_004457957.1_1048	34.234	111	207
WP_036047975.1	lcl|NZ_AHOF02000003.1_cds_WP_004462125.1_2917	32.710	107	475
WP_004280422.1	lcl|NZ_AHOF02000026.1_cds_WP_004479162.1_481	28.571	245	242
WP_004280656.1	lcl|NZ_AHOF02000034.1_cds_WP_004467201.1_92	33.730	252	255
WP_004280656.1	lcl|NZ_AHOF02000012.1_cds_WP_004478318.1_2342	28.235	255	255
WP_004280656.1	lcl|NZ_AHOF02000021.1_cds_WP_026053271.1_1398	29.412	255	255
WP_004280656.1	lcl|NZ_AHOF02000009.1_cds_WP_004457569.1_2582	26.792	265	255
WP_004280656.1	lcl|NZ_AHOF02000022.1_cds_WP_004468127.1_1147	26.437	261	255
WP_004280656.1	lcl|NZ_AHOF02000003.1_cds_WP_004461033.1_3313	24.535	269	255
WP_004280656.1	lcl|NZ_AHOF02000019.1_cds_WP_004478645.1_1579	25.137	183	255
WP_004280656.1	lcl|NZ_AHOF02000021.1_cds_WP_004476981.1_1317	25.749	167	255
WP_004280656.1	lcl|NZ_AHOF02000021.1_cds_WP_004459902.1_1307	24.870	193	255
WP_004280656.1	lcl|NZ_AHOF02000003.1_cds_WP_004477862.1_2979	27.461	193	255
WP_004280656.1	lcl|NZ_AHOF02000021.1_cds_WP_004460037.1_1166	23.834	193	255
WP_004280656.1	lcl|NZ_AHOF02000034.1_cds_WP_004461583.1_121	36.620	71	255
WP_004280656.1	lcl|NZ_AHOF02000003.1_cds_WP_004464571.1_3245	25.773	194	255
WP_004280493.1	lcl|NZ_AHOF02000003.1_cds_WP_004478079.1_3052	27.149	221	314
WP_004280665.1	lcl|NZ_AHOF02000003.1_cds_WP_004477708.1_2922	36.264	273	282
WP_004280665.1	lcl|NZ_AHOF02000003.1_cds_WP_004477824.1_2936	35.540	287	282
WP_004280665.1	lcl|NZ_AHOF02000023.1_cds_WP_004479105.1_755	38.489	278	282
WP_004280665.1	lcl|NZ_AHOF02000003.1_cds_WP_004477889.1_2907	29.237	236	282
WP_004280909.1	lcl|NZ_AHOF02000003.1_cds_WP_004466571.1_2779	39.401	401	401
WP_004280909.1	lcl|NZ_AHOF02000003.1_cds_WP_004477795.1_2931	33.419	389	401
WP_004280909.1	lcl|NZ_AHOF02000003.1_cds_WP_004462146.1_2972	29.132	357	401
WP_004280909.1	lcl|NZ_AHOF02000003.1_cds_WP_004462128.1_2920	27.604	384	401
WP_004280909.1	lcl|NZ_AHOF02000018.1_cds_WP_004460480.1_1872	26.302	384	401
WP_004280909.1	lcl|NZ_AHOF02000009.1_cds_WP_004465893.1_2594	28.134	359	401
WP_004280488.1	lcl|NZ_AHOF02000009.1_cds_WP_052578531.1_2463	32.817	323	568
WP_004280488.1	lcl|NZ_AHOF02000003.1_cds_WP_004477754.1_2902	32.653	245	568
WP_004280488.1	lcl|NZ_AHOF02000019.1_cds_WP_017863782.1_1658	31.100	209	568
WP_004280488.1	lcl|NZ_AHOF02000001.1_cds_WP_004459265.1_3633	32.692	208	568
WP_004280488.1	lcl|NZ_AHOF02000009.1_cds_WP_004478196.1_2564	31.050	219	568
WP_004280488.1	lcl|NZ_AHOF02000022.1_cds_WP_004464005.1_1087	30.964	197	568
WP_004280488.1	lcl|NZ_AHOF02000016.1_cds_WP_004461439.1_1909	30.415	217	568
WP_004280488.1	lcl|NZ_AHOF02000003.1_cds_WP_004474610.1_3020	31.863	204	568
WP_004280488.1	lcl|NZ_AHOF02000003.1_cds_WP_004473583.1_3486	28.713	202	568
WP_004280488.1	lcl|NZ_AHOF02000022.1_cds_WP_004464119.1_1000	31.628	215	568
WP_004280488.1	lcl|NZ_AHOF02000023.1_cds_WP_004460645.1_875	31.776	214	568
WP_004280488.1	lcl|NZ_AHOF02000019.1_cds_WP_004478579.1_1544	33.333	177	568
WP_004280488.1	lcl|NZ_AHOF02000003.1_cds_WP_004476577.1_3093	32.143	168	568
WP_004280488.1	lcl|NZ_AHOF02000023.1_cds_WP_004467934.1_787	31.401	207	568
WP_004280488.1	lcl|NZ_AHOF02000023.1_cds_WP_004467934.1_787	28.090	178	568
WP_004280488.1	lcl|NZ_AHOF02000001.1_cds_WP_004477664.1_3663	27.174	184	568
WP_004280488.1	lcl|NZ_AHOF02000003.1_cds_WP_004460086.1_3539	28.922	204	568
WP_004280488.1	lcl|NZ_AHOF02000009.1_cds_WP_004461802.1_2708	27.835	194	568
WP_004280488.1	lcl|NZ_AHOF02000009.1_cds_WP_004461802.1_2708	25.000	192	568
WP_004280488.1	lcl|NZ_AHOF02000026.1_cds_WP_004466497.1_617	27.461	193	568
WP_004280488.1	lcl|NZ_AHOF02000023.1_cds_WP_004466161.1_953	30.247	162	568
WP_004280488.1	lcl|NZ_AHOF02000016.1_cds_WP_004478498.1_1988	29.474	190	568
WP_004280488.1	lcl|NZ_AHOF02000019.1_cds_WP_004458701.1_1545	28.899	218	568
WP_004280488.1	lcl|NZ_AHOF02000019.1_cds_WP_004459763.1_1756	27.136	199	568
WP_004280488.1	lcl|NZ_AHOF02000003.1_cds_WP_004460145.1_3505	28.095	210	568
WP_004280488.1	lcl|NZ_AHOF02000001.1_cds_WP_004459333.1_3593	25.701	214	568
WP_004280488.1	lcl|NZ_AHOF02000001.1_cds_WP_004459333.1_3593	25.188	266	568
WP_004280488.1	lcl|NZ_AHOF02000001.1_cds_WP_004469900.1_3617	27.273	165	568
WP_004280488.1	lcl|NZ_AHOF02000026.1_cds_WP_004466665.1_641	28.571	182	568
WP_004280488.1	lcl|NZ_AHOF02000009.1_cds_WP_004461812.1_2699	27.536	207	568
WP_004280488.1	lcl|NZ_AHOF02000019.1_cds_WP_004478583.1_1647	24.510	204	568
WP_004280488.1	lcl|NZ_AHOF02000009.1_cds_WP_052578531.1_2463	32.817	323	568
WP_004280488.1	lcl|NZ_AHOF02000003.1_cds_WP_004477754.1_2902	32.653	245	568
WP_004280488.1	lcl|NZ_AHOF02000019.1_cds_WP_017863782.1_1658	31.100	209	568
WP_004280488.1	lcl|NZ_AHOF02000001.1_cds_WP_004459265.1_3633	32.692	208	568
WP_004280488.1	lcl|NZ_AHOF02000009.1_cds_WP_004478196.1_2564	31.050	219	568
WP_004280488.1	lcl|NZ_AHOF02000022.1_cds_WP_004464005.1_1087	30.964	197	568
WP_004280488.1	lcl|NZ_AHOF02000016.1_cds_WP_004461439.1_1909	30.415	217	568
WP_004280488.1	lcl|NZ_AHOF02000003.1_cds_WP_004474610.1_3020	31.863	204	568
WP_004280488.1	lcl|NZ_AHOF02000003.1_cds_WP_004473583.1_3486	28.713	202	568
WP_004280488.1	lcl|NZ_AHOF02000022.1_cds_WP_004464119.1_1000	31.628	215	568
WP_004280488.1	lcl|NZ_AHOF02000023.1_cds_WP_004460645.1_875	31.776	214	568
WP_004280488.1	lcl|NZ_AHOF02000019.1_cds_WP_004478579.1_1544	33.333	177	568
WP_004280488.1	lcl|NZ_AHOF02000003.1_cds_WP_004476577.1_3093	32.143	168	568
WP_004280488.1	lcl|NZ_AHOF02000023.1_cds_WP_004467934.1_787	31.401	207	568
WP_004280488.1	lcl|NZ_AHOF02000023.1_cds_WP_004467934.1_787	28.090	178	568
WP_004280488.1	lcl|NZ_AHOF02000001.1_cds_WP_004477664.1_3663	27.174	184	568
WP_004280488.1	lcl|NZ_AHOF02000003.1_cds_WP_004460086.1_3539	28.922	204	568
WP_004280488.1	lcl|NZ_AHOF02000009.1_cds_WP_004461802.1_2708	27.835	194	568
WP_004280488.1	lcl|NZ_AHOF02000009.1_cds_WP_004461802.1_2708	25.000	192	568
WP_004280488.1	lcl|NZ_AHOF02000026.1_cds_WP_004466497.1_617	27.461	193	568
WP_004280488.1	lcl|NZ_AHOF02000023.1_cds_WP_004466161.1_953	30.247	162	568
WP_004280488.1	lcl|NZ_AHOF02000016.1_cds_WP_004478498.1_1988	29.474	190	568
WP_004280488.1	lcl|NZ_AHOF02000019.1_cds_WP_004458701.1_1545	28.899	218	568
WP_004280488.1	lcl|NZ_AHOF02000019.1_cds_WP_004459763.1_1756	27.136	199	568
WP_004280488.1	lcl|NZ_AHOF02000003.1_cds_WP_004460145.1_3505	28.095	210	568
WP_004280488.1	lcl|NZ_AHOF02000001.1_cds_WP_004459333.1_3593	25.701	214	568
WP_004280488.1	lcl|NZ_AHOF02000001.1_cds_WP_004459333.1_3593	25.188	266	568
WP_004280488.1	lcl|NZ_AHOF02000001.1_cds_WP_004469900.1_3617	27.273	165	568
WP_004280488.1	lcl|NZ_AHOF02000026.1_cds_WP_004466665.1_641	28.571	182	568
WP_004280488.1	lcl|NZ_AHOF02000009.1_cds_WP_004461812.1_2699	27.536	207	568
WP_004280488.1	lcl|NZ_AHOF02000019.1_cds_WP_004478583.1_1647	24.510	204	568
WP_004280842.1	lcl|NZ_AHOF02000003.1_cds_WP_004477817.1_2943	28.279	244	589
WP_004280842.1	lcl|NZ_AHOF02000003.1_cds_WP_004477817.1_2943	25.556	180	589
WP_004280842.1	lcl|NZ_AHOF02000003.1_cds_WP_004477794.1_2914	24.126	286	589
WP_004280060.1	lcl|NZ_AHOF02000021.1_cds_WP_004459583.1_1477	35.000	60	280
WP_004280836.1	lcl|NZ_AHOF02000003.1_cds_WP_004460143.1_3506	35.135	148	211
WP_004280443.1	lcl|NZ_AHOF02000013.1_cds_WP_004464381.1_2222	36.364	242	251
WP_004280361.1	lcl|NZ_AHOF02000019.1_cds_WP_004478568.1_1583	30.943	265	254
WP_004280361.1	lcl|NZ_AHOF02000034.1_cds_WP_004479449.1_102	29.775	178	254
WP_004280361.1	lcl|NZ_AHOF02000003.1_cds_WP_004478030.1_3322	30.233	129	254
WP_002749093.1	lcl|NZ_AHOF02000003.1_cds_WP_032919709.1_2947	94.132	409	409
WP_004280032.1	lcl|NZ_AHOF02000023.1_cds_WP_004479120.1_725	26.977	215	320
WP_004280032.1	lcl|NZ_AHOF02000012.1_cds_WP_004468667.1_2354	24.603	252	320
WP_004280032.1	lcl|NZ_AHOF02000034.1_cds_WP_004469895.1_149	26.562	192	320
WP_004280032.1	lcl|NZ_AHOF02000019.1_cds_WP_004461184.1_1810	22.624	221	320
WP_004280032.1	lcl|NZ_AHOF02000003.1_cds_WP_004477762.1_2944	26.000	100	320
WP_004280032.1	lcl|NZ_AHOF02000003.1_cds_WP_032919702.1_2932	26.596	94	320
WP_004280032.1	lcl|NZ_AHOF02000003.1_cds_WP_230459603.1_2937	25.269	186	320
WP_004280032.1	lcl|NZ_AHOF02000021.1_cds_WP_155119153.1_1352	30.000	80	320
WP_004280071.1	lcl|NZ_AHOF02000003.1_cds_WP_026053535.1_3058	26.866	335	332
WP_004280071.1	lcl|NZ_AHOF02000003.1_cds_WP_004477915.1_2905	29.046	241	332
WP_004280071.1	lcl|NZ_AHOF02000003.1_cds_WP_026053535.1_3058	26.866	335	332
WP_004280071.1	lcl|NZ_AHOF02000003.1_cds_WP_004477915.1_2905	29.046	241	332
WP_036047968.1	lcl|NZ_AHOF02000003.1_cds_WP_004477978.1_2954	39.224	232	300
WP_036047968.1	lcl|NZ_AHOF02000022.1_cds_WP_004478956.1_1013	34.135	208	300
WP_036047968.1	lcl|NZ_AHOF02000003.1_cds_WP_004477857.1_2974	28.058	278	300
WP_036047968.1	lcl|NZ_AHOF02000003.1_cds_WP_004477994.1_2975	25.547	274	300
WP_036047968.1	lcl|NZ_AHOF02000003.1_cds_WP_004477858.1_2906	28.713	101	300
WP_036047968.1	lcl|NZ_AHOF02000024.1_cds_WP_004465813.1_689	27.193	114	300
WP_036047968.1	lcl|NZ_AHOF02000003.1_cds_WP_004477922.1_3242	30.612	98	300
WP_036047968.1	lcl|NZ_AHOF02000031.1_cds_WP_004479373.1_263	28.455	123	300
WP_036047968.1	lcl|NZ_AHOF02000031.1_cds_WP_004459016.1_273	24.762	105	300
WP_004280272.1	lcl|NZ_AHOF02000003.1_cds_WP_004477972.1_2925	39.362	94	380
WP_004280357.1	lcl|NZ_AHOF02000001.1_cds_WP_004459232.1_3656	33.175	211	204
WP_004280357.1	lcl|NZ_AHOF02000003.1_cds_WP_004462136.1_2927	35.437	206	204
WP_004280357.1	lcl|NZ_AHOF02000019.1_cds_WP_004458926.1_1657	26.163	172	204
WP_004280357.1	lcl|NZ_AHOF02000003.1_cds_WP_032919745.1_3511	24.878	205	204
WP_004280036.1	lcl|NZ_AHOF02000023.1_cds_WP_004460906.1_811	37.229	231	254
WP_004280036.1	lcl|NZ_AHOF02000003.1_cds_WP_004477750.1_2926	30.172	232	254
WP_004280036.1	lcl|NZ_AHOF02000001.1_cds_WP_004459234.1_3655	24.413	213	254
WP_004280233.1	lcl|NZ_AHOF02000003.1_cds_WP_004477761.1_2919	74.096	332	332
WP_004280233.1	lcl|NZ_AHOF02000003.1_cds_WP_004477862.1_2979	32.653	343	332
WP_004280233.1	lcl|NZ_AHOF02000019.1_cds_WP_004478640.1_1590	29.586	338	332
WP_004280233.1	lcl|NZ_AHOF02000034.1_cds_WP_004461583.1_121	28.000	325	332
WP_004280233.1	lcl|NZ_AHOF02000003.1_cds_WP_004462894.1_2903	26.062	353	332
WP_004280233.1	lcl|NZ_AHOF02000003.1_cds_WP_004468319.1_2819	26.331	338	332
WP_004280233.1	lcl|NZ_AHOF02000026.1_cds_WP_004467290.1_428	26.708	322	332
WP_004280233.1	lcl|NZ_AHOF02000026.1_cds_WP_004461234.1_425	25.000	280	332
WP_004280233.1	lcl|NZ_AHOF02000003.1_cds_WP_004477807.1_2951	28.958	259	332
WP_004280233.1	lcl|NZ_AHOF02000003.1_cds_WP_004477867.1_2899	21.993	291	332
WP_004280233.1	lcl|NZ_AHOF02000003.1_cds_WP_004472277.1_2961	33.333	126	332
WP_004280233.1	lcl|NZ_AHOF02000003.1_cds_WP_004477938.1_2953	21.799	289	332
WP_004280233.1	lcl|NZ_AHOF02000001.1_cds_WP_004472818.1_3600	28.431	204	332
WP_004280233.1	lcl|NZ_AHOF02000018.1_cds_WP_032920079.1_1871	26.368	201	332
WP_004280233.1	lcl|NZ_AHOF02000003.1_cds_WP_004477864.1_3311	22.968	283	332
WP_004280233.1	lcl|NZ_AHOF02000021.1_cds_WP_004478741.1_1470	24.878	205	332
WP_004280193.1	lcl|NZ_AHOF02000003.1_cds_WP_004462133.1_2924	35.616	219	237
WP_004280193.1	lcl|NZ_AHOF02000003.1_cds_WP_004477718.1_2950	25.974	231	237
WP_004280193.1	lcl|NZ_AHOF02000003.1_cds_WP_004478027.1_2980	26.316	247	237
WP_004280193.1	lcl|NZ_AHOF02000003.1_cds_WP_004474348.1_2786	22.727	220	237
WP_004280193.1	lcl|NZ_AHOF02000003.1_cds_WP_004477855.1_2820	40.678	59	237
WP_004280555.1	lcl|NZ_AHOF02000003.1_cds_WP_004477761.1_2919	30.159	315	281
WP_004280555.1	lcl|NZ_AHOF02000019.1_cds_WP_004478640.1_1590	25.240	313	281
WP_004280555.1	lcl|NZ_AHOF02000034.1_cds_WP_004461583.1_121	24.080	299	281
WP_004280555.1	lcl|NZ_AHOF02000026.1_cds_WP_004461234.1_425	27.508	309	281
WP_004280555.1	lcl|NZ_AHOF02000003.1_cds_WP_004462894.1_2903	24.545	330	281
WP_004280555.1	lcl|NZ_AHOF02000003.1_cds_WP_004477862.1_2979	25.857	321	281
