WP_002764162.1	lcl|NZ_AKWR02000053.1_cds_WP_000340715.1_3624	93.902	82	106
WP_004279997.1	lcl|NZ_AKWR02000053.1_cds_WP_000410268.1_3625	91.640	311	327
WP_004279997.1	lcl|NZ_AKWR02000053.1_cds_WP_000723079.1_3676	22.179	257	327
WP_004279997.1	lcl|NZ_AKWR02000144.1_cds_WP_002183791.1_1801	28.814	236	327
WP_004279997.1	lcl|NZ_AKWR02000089.1_cds_WP_000744704.1_2982	22.936	327	327
WP_004279997.1	lcl|NZ_AKWR02000161.1_cds_WP_029764217.1_1559	21.538	260	327
WP_004279997.1	lcl|NZ_AKWR02000060.1_cds_WP_000723082.1_3503	22.414	290	327
WP_004279997.1	lcl|NZ_AKWR02000053.1_cds_WP_000567886.1_3678	23.009	226	327
WP_004279997.1	lcl|NZ_AKWR02000016.1_cds_WP_001067558.1_4192	24.847	326	327
WP_004279997.1	lcl|NZ_AKWR02000079.1_cds_WP_002072074.1_3276	23.856	306	327
WP_004280069.1	lcl|NZ_AKWR02000053.1_cds_WP_000020777.1_3626	96.676	361	361
WP_004280807.1	lcl|NZ_AKWR02000053.1_cds_WP_002076509.1_3627	96.804	219	220
WP_004280807.1	lcl|NZ_AKWR02000053.1_cds_WP_000282884.1_3694	29.362	235	220
WP_004280807.1	lcl|NZ_AKWR02000036.1_cds_WP_001099039.1_3890	26.906	223	220
WP_004280807.1	lcl|NZ_AKWR02000060.1_cds_WP_001068976.1_3507	25.974	231	220
WP_004280807.1	lcl|NZ_AKWR02000053.1_cds_WP_000651740.1_3671	28.571	133	220
WP_004280807.1	lcl|NZ_AKWR02000066.1_cds_WP_000840861.1_3424	29.808	104	220
WP_004280807.1	lcl|NZ_AKWR02000088.1_cds_WP_000273382.1_3083	28.689	122	220
WP_004280807.1	lcl|NZ_AKWR02000044.1_cds_WP_000868621.1_3758	29.670	91	220
WP_004280807.1	lcl|NZ_AKWR02000060.1_cds_WP_001114264.1_3500	26.136	176	220
WP_004280807.1	lcl|NZ_AKWR02000101.1_cds_WP_000262844.1_2790	24.638	207	220
WP_004280570.1	lcl|NZ_AKWR02000053.1_cds_WP_001136119.1_3628	96.893	354	354
WP_004280570.1	lcl|NZ_AKWR02000046.1_cds_WP_001033783.1_3721	32.000	350	354
WP_004280570.1	lcl|NZ_AKWR02000053.1_cds_WP_002099946.1_3647	33.793	290	354
WP_004280570.1	lcl|NZ_AKWR02000120.1_cds_WP_001011666.1_2373	33.898	295	354
WP_004280570.1	lcl|NZ_AKWR02000053.1_cds_WP_001136119.1_3628	96.893	354	354
WP_004280570.1	lcl|NZ_AKWR02000046.1_cds_WP_001033783.1_3721	32.000	350	354
WP_004280570.1	lcl|NZ_AKWR02000053.1_cds_WP_002099946.1_3647	33.793	290	354
WP_004280570.1	lcl|NZ_AKWR02000120.1_cds_WP_001011666.1_2373	33.898	295	354
WP_004280623.1	lcl|NZ_AKWR02000053.1_cds_WP_000535865.1_3629	95.633	229	230
WP_004280623.1	lcl|NZ_AKWR02000053.1_cds_WP_000862748.1_3643	36.321	212	230
WP_004280623.1	lcl|NZ_AKWR02000053.1_cds_WP_002183321.1_3634	34.956	226	230
WP_004280623.1	lcl|NZ_AKWR02000173.1_cds_LEP1GSC079_RS24320_1313	42.953	149	230
WP_004280623.1	lcl|NZ_AKWR02000101.1_cds_WP_001014587.1_2750	28.365	208	230
WP_004280623.1	lcl|NZ_AKWR02000177.1_cds_WP_000721855.1_1222	30.000	110	230
WP_004280091.1	lcl|NZ_AKWR02000053.1_cds_WP_002183331.1_3630	93.627	204	204
WP_004280359.1	lcl|NZ_AKWR02000053.1_cds_WP_000697358.1_3631	97.997	599	599
WP_004280359.1	lcl|NZ_AKWR02000053.1_cds_WP_000697351.1_3633	28.964	618	599
WP_004280004.1	lcl|NZ_AKWR02000053.1_cds_WP_001117631.1_3632	97.933	387	387
WP_004280004.1	lcl|NZ_AKWR02000053.1_cds_WP_002099944.1_3650	31.111	360	387
WP_004280004.1	lcl|NZ_AKWR02000161.1_cds_WP_000331752.1_1554	38.211	246	387
WP_004280004.1	lcl|NZ_AKWR02000082.1_cds_WP_001281953.1_3152	32.172	373	387
WP_004280004.1	lcl|NZ_AKWR02000053.1_cds_WP_000041234.1_3635	33.610	241	387
WP_004280004.1	lcl|NZ_AKWR02000173.1_cds_WP_000172653.1_1316	32.411	253	387
WP_004280004.1	lcl|NZ_AKWR02000053.1_cds_WP_000575181.1_3692	29.329	283	387
WP_004280004.1	lcl|NZ_AKWR02000146.1_cds_WP_000538758.1_1784	27.103	321	387
WP_004280004.1	lcl|NZ_AKWR02000169.1_cds_WP_002183909.1_1407	26.160	237	387
WP_004280066.1	lcl|NZ_AKWR02000053.1_cds_WP_000697351.1_3633	97.770	583	583
WP_004280066.1	lcl|NZ_AKWR02000053.1_cds_WP_000697358.1_3631	28.641	618	583
WP_004280553.1	lcl|NZ_AKWR02000053.1_cds_WP_002183321.1_3634	93.007	572	572
WP_004280553.1	lcl|NZ_AKWR02000053.1_cds_WP_000862748.1_3643	38.197	233	572
WP_004280553.1	lcl|NZ_AKWR02000173.1_cds_LEP1GSC079_RS24320_1313	46.259	147	572
WP_004280553.1	lcl|NZ_AKWR02000053.1_cds_WP_000535865.1_3629	35.426	223	572
WP_004280553.1	lcl|NZ_AKWR02000213.1_cds_WP_000613389.1_777	23.196	194	572
WP_004280553.1	lcl|NZ_AKWR02000177.1_cds_WP_000721855.1_1222	33.628	113	572
WP_004280553.1	lcl|NZ_AKWR02000053.1_cds_WP_002183321.1_3634	93.007	572	572
WP_004280553.1	lcl|NZ_AKWR02000053.1_cds_WP_000862748.1_3643	38.197	233	572
WP_004280553.1	lcl|NZ_AKWR02000173.1_cds_LEP1GSC079_RS24320_1313	46.259	147	572
WP_004280553.1	lcl|NZ_AKWR02000053.1_cds_WP_000535865.1_3629	35.426	223	572
WP_004280553.1	lcl|NZ_AKWR02000213.1_cds_WP_000613389.1_777	23.196	194	572
WP_004280553.1	lcl|NZ_AKWR02000177.1_cds_WP_000721855.1_1222	33.628	113	572
WP_004280727.1	lcl|NZ_AKWR02000053.1_cds_WP_000041234.1_3635	93.525	417	417
WP_004280727.1	lcl|NZ_AKWR02000053.1_cds_WP_002099944.1_3650	30.446	381	417
WP_004280727.1	lcl|NZ_AKWR02000053.1_cds_WP_001117631.1_3632	33.610	241	417
WP_004280727.1	lcl|NZ_AKWR02000082.1_cds_WP_001281953.1_3152	28.440	327	417
WP_004280727.1	lcl|NZ_AKWR02000053.1_cds_WP_000575181.1_3692	34.646	254	417
WP_004280727.1	lcl|NZ_AKWR02000161.1_cds_WP_000331752.1_1554	37.850	214	417
WP_004280727.1	lcl|NZ_AKWR02000173.1_cds_WP_000172653.1_1316	30.091	329	417
WP_004280727.1	lcl|NZ_AKWR02000146.1_cds_WP_000538758.1_1784	27.843	255	417
WP_004280727.1	lcl|NZ_AKWR02000169.1_cds_WP_002183909.1_1407	24.280	243	417
WP_004280062.1	lcl|NZ_AKWR02000053.1_cds_WP_002183316.1_3636	90.145	345	345
WP_004280171.1	lcl|NZ_AKWR02000053.1_cds_WP_000446477.1_3637	96.154	182	182
WP_004280171.1	lcl|NZ_AKWR02000046.1_cds_WP_001975371.1_3722	28.571	140	182
WP_237578347.1	lcl|NZ_AKWR02000053.1_cds_WP_000697358.1_3631	40.100	601	611
WP_237578347.1	lcl|NZ_AKWR02000053.1_cds_WP_000697351.1_3633	29.836	610	611
WP_237578348.1	lcl|NZ_AKWR02000053.1_cds_WP_002100002.1_3640	45.411	207	207
WP_237578348.1	lcl|NZ_AKWR02000090.1_cds_WP_000620358.1_2966	33.962	53	207
WP_036047975.1	lcl|NZ_AKWR02000053.1_cds_WP_000093379.1_3642	84.778	473	475
WP_004280422.1	lcl|NZ_AKWR02000053.1_cds_WP_000862748.1_3643	83.471	242	242
WP_004280422.1	lcl|NZ_AKWR02000053.1_cds_WP_002183321.1_3634	39.407	236	242
WP_004280422.1	lcl|NZ_AKWR02000053.1_cds_WP_000535865.1_3629	35.217	230	242
WP_004280422.1	lcl|NZ_AKWR02000173.1_cds_LEP1GSC079_RS24320_1313	35.762	151	242
WP_004280422.1	lcl|NZ_AKWR02000101.1_cds_WP_001014587.1_2750	27.236	246	242
WP_174232288.1	lcl|NZ_AKWR02000053.1_cds_WP_002183322.1_3644	83.407	452	451
WP_004280656.1	lcl|NZ_AKWR02000053.1_cds_WP_002183317.1_3645	95.686	255	255
WP_004280656.1	lcl|NZ_AKWR02000221.1_cds_WP_000998678.1_603	32.271	251	255
WP_004280656.1	lcl|NZ_AKWR02000222.1_cds_WP_000642078.1_579	28.846	260	255
WP_004280656.1	lcl|NZ_AKWR02000190.1_cds_WP_000566240.1_963	27.843	255	255
WP_004280656.1	lcl|NZ_AKWR02000125.1_cds_WP_000043153.1_2168	26.038	265	255
WP_004280656.1	lcl|NZ_AKWR02000190.1_cds_WP_002100448.1_991	27.757	263	255
WP_004280656.1	lcl|NZ_AKWR02000006.1_cds_WP_000653652.1_4282	27.203	261	255
WP_004280656.1	lcl|NZ_AKWR02000028.1_cds_WP_000351751.1_4078	24.535	269	255
WP_004280656.1	lcl|NZ_AKWR02000188.1_cds_WP_000646906.1_1056	27.568	185	255
WP_004280656.1	lcl|NZ_AKWR02000241.1_cds_WP_000800040.1_431	27.320	194	255
WP_004280656.1	lcl|NZ_AKWR02000060.1_cds_WP_000723082.1_3503	28.358	201	255
WP_004280656.1	lcl|NZ_AKWR02000241.1_cds_WP_001069863.1_437	26.220	164	255
WP_004280656.1	lcl|NZ_AKWR02000091.1_cds_WP_000093664.1_2880	23.000	200	255
WP_004280656.1	lcl|NZ_AKWR02000244.1_cds_WP_001074690.1_381	24.352	193	255
WP_004280656.1	lcl|NZ_AKWR02000089.1_cds_WP_000744704.1_2982	33.333	72	255
WP_004280493.1	lcl|NZ_AKWR02000053.1_cds_WP_000510562.1_3646	89.809	314	314
WP_004280493.1	lcl|NZ_AKWR02000079.1_cds_WP_002115880.1_3294	28.182	330	314
WP_004280665.1	lcl|NZ_AKWR02000053.1_cds_WP_002099946.1_3647	95.035	282	282
WP_004280665.1	lcl|NZ_AKWR02000120.1_cds_WP_001011666.1_2373	38.328	287	282
WP_004280665.1	lcl|NZ_AKWR02000046.1_cds_WP_001033783.1_3721	34.354	294	282
WP_004280665.1	lcl|NZ_AKWR02000053.1_cds_WP_001136119.1_3628	34.138	290	282
WP_004280045.1	lcl|NZ_AKWR02000053.1_cds_WP_002099940.1_3648	90.031	321	321
WP_004280684.1	lcl|NZ_AKWR02000053.1_cds_WP_000580577.1_3649	96.035	227	227
WP_004280909.1	lcl|NZ_AKWR02000053.1_cds_WP_002099944.1_3650	97.007	401	401
WP_004280909.1	lcl|NZ_AKWR02000082.1_cds_WP_001281953.1_3152	38.404	401	401
WP_004280909.1	lcl|NZ_AKWR02000173.1_cds_WP_000172653.1_1316	31.592	402	401
WP_004280909.1	lcl|NZ_AKWR02000161.1_cds_WP_000331752.1_1554	34.133	375	401
WP_004280909.1	lcl|NZ_AKWR02000053.1_cds_WP_000041234.1_3635	31.186	388	401
WP_004280909.1	lcl|NZ_AKWR02000053.1_cds_WP_001117631.1_3632	29.396	364	401
WP_004280909.1	lcl|NZ_AKWR02000053.1_cds_WP_000575181.1_3692	27.869	366	401
WP_004280909.1	lcl|NZ_AKWR02000169.1_cds_WP_002183909.1_1407	25.781	384	401
WP_004280909.1	lcl|NZ_AKWR02000146.1_cds_WP_000538758.1_1784	26.772	381	401
WP_004280488.1	lcl|NZ_AKWR02000053.1_cds_WP_000615263.1_3651	95.246	568	568
WP_004280488.1	lcl|NZ_AKWR02000198.1_cds_WP_002108143.1_883	30.707	368	568
WP_004280488.1	lcl|NZ_AKWR02000171.1_cds_WP_000667646.1_1384	31.905	210	568
WP_004280488.1	lcl|NZ_AKWR02000173.1_cds_WP_000419421.1_1320	31.651	218	568
WP_004280488.1	lcl|NZ_AKWR02000089.1_cds_WP_000828456.1_3072	31.250	208	568
WP_004280488.1	lcl|NZ_AKWR02000198.1_cds_WP_002071818.1_869	32.338	201	568
WP_004280488.1	lcl|NZ_AKWR02000244.1_cds_WP_000666544.1_257	30.208	192	568
WP_004280488.1	lcl|NZ_AKWR02000213.1_cds_WP_001161019.1_742	31.088	193	568
WP_004280488.1	lcl|NZ_AKWR02000164.1_cds_WP_000510770.1_1453	30.415	217	568
WP_004280488.1	lcl|NZ_AKWR02000121.1_cds_WP_000651462.1_2267	30.256	195	568
WP_004280488.1	lcl|NZ_AKWR02000028.1_cds_WP_000047473.1_4007	33.333	192	568
WP_004280488.1	lcl|NZ_AKWR02000036.1_cds_WP_000184526.1_3878	31.088	193	568
WP_004280488.1	lcl|NZ_AKWR02000003.1_cds_WP_001049212.1_4335	32.178	202	568
WP_004280488.1	lcl|NZ_AKWR02000003.1_cds_WP_001049212.1_4335	26.047	215	568
WP_004280488.1	lcl|NZ_AKWR02000219.1_cds_WP_000536763.1_657	32.903	155	568
WP_004280488.1	lcl|NZ_AKWR02000193.1_cds_WP_002184018.1_897	30.645	186	568
WP_004280488.1	lcl|NZ_AKWR02000133.1_cds_WP_000619182.1_2068	31.148	183	568
WP_004280488.1	lcl|NZ_AKWR02000244.1_cds_WP_000433117.1_309	28.108	185	568
WP_004280488.1	lcl|NZ_AKWR02000006.1_cds_WP_000603361.1_4292	31.707	164	568
WP_004280488.1	lcl|NZ_AKWR02000188.1_cds_WP_000052667.1_1097	27.638	199	568
WP_004280488.1	lcl|NZ_AKWR02000141.1_cds_WP_000590871.1_1920	26.289	194	568
WP_004280488.1	lcl|NZ_AKWR02000141.1_cds_WP_000590871.1_1920	23.626	182	568
WP_004280488.1	lcl|NZ_AKWR02000006.1_cds_WP_000054165.1_4309	30.000	190	568
WP_004280488.1	lcl|NZ_AKWR02000133.1_cds_WP_000218838.1_2067	27.982	218	568
WP_004280488.1	lcl|NZ_AKWR02000171.1_cds_WP_000626143.1_1345	26.636	214	568
WP_004280488.1	lcl|NZ_AKWR02000171.1_cds_WP_000626143.1_1345	24.231	260	568
WP_004280488.1	lcl|NZ_AKWR02000170.1_cds_WP_001982953.1_1395	26.425	193	568
WP_004280488.1	lcl|NZ_AKWR02000244.1_cds_WP_001089503.1_277	28.293	205	568
WP_004280488.1	lcl|NZ_AKWR02000216.1_cds_WP_000598571.1_694	26.061	165	568
WP_004280488.1	lcl|NZ_AKWR02000040.1_cds_WP_000136058.1_3816	27.053	207	568
WP_004280488.1	lcl|NZ_AKWR02000025.1_cds_WP_000431147.1_4169	26.754	228	568
WP_004280488.1	lcl|NZ_AKWR02000129.1_cds_WP_000481721.1_2129	24.138	203	568
WP_004280488.1	lcl|NZ_AKWR02000053.1_cds_WP_000615263.1_3651	95.246	568	568
WP_004280488.1	lcl|NZ_AKWR02000198.1_cds_WP_002108143.1_883	30.707	368	568
WP_004280488.1	lcl|NZ_AKWR02000171.1_cds_WP_000667646.1_1384	31.905	210	568
WP_004280488.1	lcl|NZ_AKWR02000173.1_cds_WP_000419421.1_1320	31.651	218	568
WP_004280488.1	lcl|NZ_AKWR02000089.1_cds_WP_000828456.1_3072	31.250	208	568
WP_004280488.1	lcl|NZ_AKWR02000198.1_cds_WP_002071818.1_869	32.338	201	568
WP_004280488.1	lcl|NZ_AKWR02000244.1_cds_WP_000666544.1_257	30.208	192	568
WP_004280488.1	lcl|NZ_AKWR02000213.1_cds_WP_001161019.1_742	31.088	193	568
WP_004280488.1	lcl|NZ_AKWR02000164.1_cds_WP_000510770.1_1453	30.415	217	568
WP_004280488.1	lcl|NZ_AKWR02000121.1_cds_WP_000651462.1_2267	30.256	195	568
WP_004280488.1	lcl|NZ_AKWR02000028.1_cds_WP_000047473.1_4007	33.333	192	568
WP_004280488.1	lcl|NZ_AKWR02000036.1_cds_WP_000184526.1_3878	31.088	193	568
WP_004280488.1	lcl|NZ_AKWR02000003.1_cds_WP_001049212.1_4335	32.178	202	568
WP_004280488.1	lcl|NZ_AKWR02000003.1_cds_WP_001049212.1_4335	26.047	215	568
WP_004280488.1	lcl|NZ_AKWR02000219.1_cds_WP_000536763.1_657	32.903	155	568
WP_004280488.1	lcl|NZ_AKWR02000193.1_cds_WP_002184018.1_897	30.645	186	568
WP_004280488.1	lcl|NZ_AKWR02000133.1_cds_WP_000619182.1_2068	31.148	183	568
WP_004280488.1	lcl|NZ_AKWR02000244.1_cds_WP_000433117.1_309	28.108	185	568
WP_004280488.1	lcl|NZ_AKWR02000006.1_cds_WP_000603361.1_4292	31.707	164	568
WP_004280488.1	lcl|NZ_AKWR02000188.1_cds_WP_000052667.1_1097	27.638	199	568
WP_004280488.1	lcl|NZ_AKWR02000141.1_cds_WP_000590871.1_1920	26.289	194	568
WP_004280488.1	lcl|NZ_AKWR02000141.1_cds_WP_000590871.1_1920	23.626	182	568
WP_004280488.1	lcl|NZ_AKWR02000006.1_cds_WP_000054165.1_4309	30.000	190	568
WP_004280488.1	lcl|NZ_AKWR02000133.1_cds_WP_000218838.1_2067	27.982	218	568
WP_004280488.1	lcl|NZ_AKWR02000171.1_cds_WP_000626143.1_1345	26.636	214	568
WP_004280488.1	lcl|NZ_AKWR02000171.1_cds_WP_000626143.1_1345	24.231	260	568
WP_004280488.1	lcl|NZ_AKWR02000170.1_cds_WP_001982953.1_1395	26.425	193	568
WP_004280488.1	lcl|NZ_AKWR02000244.1_cds_WP_001089503.1_277	28.293	205	568
WP_004280488.1	lcl|NZ_AKWR02000216.1_cds_WP_000598571.1_694	26.061	165	568
WP_004280488.1	lcl|NZ_AKWR02000040.1_cds_WP_000136058.1_3816	27.053	207	568
WP_004280488.1	lcl|NZ_AKWR02000025.1_cds_WP_000431147.1_4169	26.754	228	568
WP_004280488.1	lcl|NZ_AKWR02000129.1_cds_WP_000481721.1_2129	24.138	203	568
WP_004280480.1	lcl|NZ_AKWR02000053.1_cds_WP_000900196.1_3652	91.738	351	351
WP_004280842.1	lcl|NZ_AKWR02000053.1_cds_WP_000665191.1_3653	62.226	593	589
WP_004280777.1	lcl|NZ_AKWR02000053.1_cds_WP_002099981.1_3654	69.585	217	219
WP_004280060.1	lcl|NZ_AKWR02000053.1_cds_WP_000848826.1_3655	74.910	279	280
WP_004280060.1	lcl|NZ_AKWR02000222.1_cds_WP_000694921.1_578	48.594	249	280
WP_004280060.1	lcl|NZ_AKWR02000057.1_cds_LEP1GSC079_RS36125_3523	45.455	99	280
