WP_002764162.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000340715.1_506	93.902	82	106
WP_004279997.1	lcl|NZ_JAFCYY010000011.1_cds_WP_203368341.1_505	91.290	310	327
WP_004279997.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000646251.1_502	27.778	252	327
WP_004279997.1	lcl|NZ_JAFCYY010000001.1_cds_WP_000744700.1_215	22.936	327	327
WP_004279997.1	lcl|NZ_JAFCYY010000018.1_cds_WP_000723092.1_1174	22.414	290	327
WP_004279997.1	lcl|NZ_JAFCYY010000011.1_cds_WP_001067557.1_499	24.847	326	327
WP_004279997.1	lcl|NZ_JAFCYY010000012.1_cds_WP_001984071.1_592	23.529	306	327
WP_004280807.1	lcl|NZ_JAFCYY010000018.1_cds_WP_000282884.1_1170	29.362	235	220
WP_004280807.1	lcl|NZ_JAFCYY010000014.1_cds_WP_001099038.1_854	26.906	223	220
WP_004280807.1	lcl|NZ_JAFCYY010000028.1_cds_WP_002080388.1_2054	29.808	104	220
WP_004280807.1	lcl|NZ_JAFCYY010000009.1_cds_WP_000868621.1_3910	29.670	91	220
WP_004280807.1	lcl|NZ_JAFCYY010000018.1_cds_WP_001114264.1_1177	26.136	176	220
WP_004280807.1	lcl|NZ_JAFCYY010000024.1_cds_WP_000262844.1_1837	24.638	207	220
WP_004280570.1	lcl|NZ_JAFCYY010000011.1_cds_WP_001033783.1_473	32.000	350	354
WP_004280570.1	lcl|NZ_JAFCYY010000048.1_cds_WP_001011674.1_3121	33.898	295	354
WP_004280570.1	lcl|NZ_JAFCYY010000011.1_cds_WP_002068380.1_479	28.435	313	354
WP_004280570.1	lcl|NZ_JAFCYY010000011.1_cds_WP_001033783.1_473	32.000	350	354
WP_004280570.1	lcl|NZ_JAFCYY010000048.1_cds_WP_001011674.1_3121	33.898	295	354
WP_004280570.1	lcl|NZ_JAFCYY010000011.1_cds_WP_002068380.1_479	28.435	313	354
WP_004280623.1	lcl|NZ_JAFCYY010000004.1_cds_WP_203368260.1_2735	43.373	166	230
WP_004280623.1	lcl|NZ_JAFCYY010000030.1_cds_WP_001014595.1_2368	28.365	208	230
WP_004280623.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000440092.1_478	25.676	222	230
WP_004280623.1	lcl|NZ_JAFCYY010000007.1_cds_WP_000721859.1_3592	30.000	110	230
WP_004280004.1	lcl|NZ_JAFCYY010000011.1_cds_WP_203368340.1_487	38.618	246	387
WP_004280004.1	lcl|NZ_JAFCYY010000012.1_cds_WP_001281953.1_628	32.172	373	387
WP_004280004.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000608286.1_497	34.322	236	387
WP_004280004.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000172660.1_481	34.400	250	387
WP_004280004.1	lcl|NZ_JAFCYY010000011.1_cds_WP_001198107.1_498	36.893	206	387
WP_004280004.1	lcl|NZ_JAFCYY010000018.1_cds_WP_000575178.1_1168	29.682	283	387
WP_004280004.1	lcl|NZ_JAFCYY010000007.1_cds_WP_000538749.1_3611	27.103	321	387
WP_004280004.1	lcl|NZ_JAFCYY010000023.1_cds_WP_001982414.1_1769	26.160	237	387
WP_004280553.1	lcl|NZ_JAFCYY010000004.1_cds_WP_203368260.1_2735	35.246	244	572
WP_004280553.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000440092.1_478	27.805	205	572
WP_004280553.1	lcl|NZ_JAFCYY010000003.1_cds_WP_000613386.1_2304	23.077	130	572
WP_004280553.1	lcl|NZ_JAFCYY010000007.1_cds_WP_000721859.1_3592	33.333	117	572
WP_004280553.1	lcl|NZ_JAFCYY010000004.1_cds_WP_203368260.1_2735	35.246	244	572
WP_004280553.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000440092.1_478	27.805	205	572
WP_004280553.1	lcl|NZ_JAFCYY010000003.1_cds_WP_000613386.1_2304	23.077	130	572
WP_004280553.1	lcl|NZ_JAFCYY010000007.1_cds_WP_000721859.1_3592	33.333	117	572
WP_004280727.1	lcl|NZ_JAFCYY010000011.1_cds_WP_001198107.1_498	36.667	270	417
WP_004280727.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000608286.1_497	33.793	290	417
WP_004280727.1	lcl|NZ_JAFCYY010000018.1_cds_WP_000575178.1_1168	35.039	254	417
WP_004280727.1	lcl|NZ_JAFCYY010000012.1_cds_WP_001281953.1_628	28.440	327	417
WP_004280727.1	lcl|NZ_JAFCYY010000011.1_cds_WP_203368340.1_487	38.785	214	417
WP_004280727.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000172660.1_481	29.050	358	417
WP_004280727.1	lcl|NZ_JAFCYY010000007.1_cds_WP_000538749.1_3611	27.843	255	417
WP_004280727.1	lcl|NZ_JAFCYY010000023.1_cds_WP_001982414.1_1769	24.280	243	417
WP_004280171.1	lcl|NZ_JAFCYY010000011.1_cds_WP_001975371.1_472	28.571	140	182
WP_237578348.1	lcl|NZ_JAFCYY010000037.1_cds_WP_000482996.1_2669	28.947	114	207
WP_004280422.1	lcl|NZ_JAFCYY010000004.1_cds_WP_203368260.1_2735	32.536	209	242
WP_004280422.1	lcl|NZ_JAFCYY010000030.1_cds_WP_001014595.1_2368	27.236	246	242
WP_004280656.1	lcl|NZ_JAFCYY010000001.1_cds_WP_000998676.1_241	32.271	251	255
WP_004280656.1	lcl|NZ_JAFCYY010000011.1_cds_WP_061226084.1_466	28.846	260	255
