WP_002764162.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000340715.1_1683	93.902	82	106
WP_004279997.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000410275.1_1684	91.318	311	327
WP_004279997.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000723078.1_1733	22.179	257	327
WP_004279997.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000744700.1_313	22.936	327	327
WP_004279997.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000723090.1_1753	22.414	290	327
WP_004279997.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000567887.1_1735	23.009	226	327
WP_004279997.1	lcl|NZ_JAKUHN010000002.1_cds_WP_001984071.1_3489	23.529	306	327
WP_004280069.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000020777.1_1685	96.676	361	361
WP_004280807.1	lcl|NZ_JAKUHN010000002.1_cds_WP_002076509.1_1686	97.260	219	220
WP_004280807.1	lcl|NZ_JAKUHN010000002.1_cds_WP_001099029.1_2764	26.906	223	220
WP_004280807.1	lcl|NZ_JAKUHN010000002.1_cds_WP_025177750.1_1749	26.609	233	220
WP_004280807.1	lcl|NZ_JAKUHN010000002.1_cds_WP_002189135.1_1727	28.571	133	220
WP_004280807.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000840860.1_2833	29.808	104	220
WP_004280807.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000868624.1_714	29.670	91	220
WP_004280807.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000262844.1_3305	24.638	207	220
WP_004280807.1	lcl|NZ_JAKUHN010000002.1_cds_WP_002189128.1_1756	26.136	176	220
WP_004280570.1	lcl|NZ_JAKUHN010000002.1_cds_WP_001136118.1_1687	96.328	354	354
WP_004280570.1	lcl|NZ_JAKUHN010000002.1_cds_WP_002189187.1_1706	33.333	288	354
WP_004280570.1	lcl|NZ_JAKUHN010000002.1_cds_WP_001011674.1_2509	33.898	295	354
WP_004280570.1	lcl|NZ_JAKUHN010000002.1_cds_WP_001136118.1_1687	96.328	354	354
WP_004280570.1	lcl|NZ_JAKUHN010000002.1_cds_WP_002189187.1_1706	33.333	288	354
WP_004280570.1	lcl|NZ_JAKUHN010000002.1_cds_WP_001011674.1_2509	33.898	295	354
WP_004280623.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000535866.1_1688	95.652	230	230
WP_004280623.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000862747.1_1702	37.264	212	230
WP_004280623.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000256648.1_1693	34.081	223	230
WP_004280623.1	lcl|NZ_JAKUHN010000002.1_cds_WP_002189489.1_3267	28.365	208	230
WP_004280623.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000721859.1_971	30.000	110	230
WP_004280091.1	lcl|NZ_JAKUHN010000002.1_cds_MKU66_RS19540_1689	86.275	102	204
WP_004280091.1	lcl|NZ_JAKUHN010000002.1_cds_MKU66_RS19540_1689	80.220	91	204
WP_004280359.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000697359.1_1690	97.830	599	599
WP_004280359.1	lcl|NZ_JAKUHN010000002.1_cds_WP_002189144.1_1692	28.964	618	599
WP_004280004.1	lcl|NZ_JAKUHN010000002.1_cds_WP_001117632.1_1691	97.158	387	387
WP_004280004.1	lcl|NZ_JAKUHN010000002.1_cds_WP_002078520.1_1709	31.111	360	387
WP_004280004.1	lcl|NZ_JAKUHN010000002.1_cds_WP_002188046.1_3452	32.172	373	387
WP_004280004.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000041233.1_1694	33.610	241	387
WP_004280004.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000575178.1_1747	29.682	283	387
WP_004280004.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000538757.1_911	27.103	321	387
WP_004280004.1	lcl|NZ_JAKUHN010000002.1_cds_WP_001982414.1_3378	26.160	237	387
WP_004280066.1	lcl|NZ_JAKUHN010000002.1_cds_WP_002189144.1_1692	97.770	583	583
WP_004280066.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000697359.1_1690	28.641	618	583
WP_004280553.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000256648.1_1693	93.706	572	572
WP_004280553.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000862747.1_1702	38.197	233	572
WP_004280553.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000535866.1_1688	35.398	226	572
WP_004280553.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000613386.1_1499	23.077	130	572
