WP_002764162.1	lcl|NZ_JASEXJ010000013.1_cds_WP_004462903.1_2221	97.561	82	106
WP_004279997.1	lcl|NZ_JASEXJ010000013.1_cds_WP_004472299.1_2222	90.096	313	327
WP_004279997.1	lcl|NZ_JASEXJ010000013.1_cds_WP_282967932.1_2225	27.381	252	327
WP_004279997.1	lcl|NZ_JASEXJ010000002.1_cds_WP_004471108.1_308	23.765	324	327
WP_004279997.1	lcl|NZ_JASEXJ010000030.1_cds_WP_004465060.1_3069	22.337	291	327
WP_004279997.1	lcl|NZ_JASEXJ010000004.1_cds_WP_004461234.1_1112	25.346	217	327
WP_004280069.1	lcl|NZ_JASEXJ010000046.1_cds_WP_016754113.1_3376	42.493	353	361
WP_004280807.1	lcl|NZ_JASEXJ010000030.1_cds_WP_282968128.1_3064	27.826	230	220
WP_004280807.1	lcl|NZ_JASEXJ010000001.1_cds_WP_282964712.1_126	25.676	222	220
WP_004280807.1	lcl|NZ_JASEXJ010000037.1_cds_WP_061205837.1_3258	32.258	93	220
WP_004280807.1	lcl|NZ_JASEXJ010000009.1_cds_WP_004459124.1_1889	29.310	116	220
WP_004280807.1	lcl|NZ_JASEXJ010000030.1_cds_WP_282968130.1_3073	25.000	176	220
WP_004280807.1	lcl|NZ_JASEXJ010000020.1_cds_WP_061206670.1_1462	30.928	97	220
WP_004280807.1	lcl|NZ_JASEXJ010000009.1_cds_WP_004471866.1_1846	24.638	207	220
WP_004280570.1	lcl|NZ_JASEXJ010000041.1_cds_WP_004485963.1_3326	35.484	341	354
WP_004280570.1	lcl|NZ_JASEXJ010000046.1_cds_WP_282968201.1_3373	34.663	326	354
WP_004280570.1	lcl|NZ_JASEXJ010000024.1_cds_WP_004471300.1_2827	32.765	293	354
WP_004280570.1	lcl|NZ_JASEXJ010000041.1_cds_WP_004485963.1_3326	35.484	341	354
WP_004280570.1	lcl|NZ_JASEXJ010000046.1_cds_WP_282968201.1_3373	34.663	326	354
WP_004280570.1	lcl|NZ_JASEXJ010000024.1_cds_WP_004471300.1_2827	32.765	293	354
WP_004280623.1	lcl|NZ_JASEXJ010000021.1_cds_WP_282968055.1_2753	30.476	210	230
WP_004280623.1	lcl|NZ_JASEXJ010000019.1_cds_WP_004464381.1_2644	30.909	110	230
WP_004280623.1	lcl|NZ_JASEXJ010000046.1_cds_WP_004472268.1_3375	25.698	179	230
WP_004280359.1	lcl|NZ_JASEXJ010000053.1_cds_WP_026053277.1_3409	41.531	614	599
WP_004280359.1	lcl|NZ_JASEXJ010000023.1_cds_WP_004489711.1_2789	29.205	654	599
WP_004280004.1	lcl|NZ_JASEXJ010000013.1_cds_WP_061220366.1_2230	33.898	236	387
WP_004280004.1	lcl|NZ_JASEXJ010000027.1_cds_WP_004466571.1_2977	30.623	369	387
WP_004280004.1	lcl|NZ_JASEXJ010000013.1_cds_WP_004485964.1_2229	37.379	206	387
WP_004280004.1	lcl|NZ_JASEXJ010000041.1_cds_WP_269026268.1_3324	31.227	269	387
WP_004280004.1	lcl|NZ_JASEXJ010000046.1_cds_WP_004472186.1_3374	31.373	255	387
WP_004280004.1	lcl|NZ_JASEXJ010000045.1_cds_WP_004462146.1_3362	29.268	287	387
WP_004280004.1	lcl|NZ_JASEXJ010000062.1_cds_WP_004485946.1_3438	32.420	219	387
WP_004280004.1	lcl|NZ_JASEXJ010000006.1_cds_WP_004465893.1_815	28.033	239	387
WP_004280004.1	lcl|NZ_JASEXJ010000003.1_cds_WP_004460480.1_944	24.384	365	387
WP_004280066.1	lcl|NZ_JASEXJ010000023.1_cds_WP_004489711.1_2789	41.736	599	583
WP_004280066.1	lcl|NZ_JASEXJ010000053.1_cds_WP_026053277.1_3409	27.548	628	583
WP_004280553.1	lcl|NZ_JASEXJ010000021.1_cds_WP_282968055.1_2753	30.855	269	572
WP_004280553.1	lcl|NZ_JASEXJ010000011.1_cds_WP_004462430.1_1968	25.197	127	572
WP_004280553.1	lcl|NZ_JASEXJ010000021.1_cds_WP_282968055.1_2753	30.855	269	572
WP_004280553.1	lcl|NZ_JASEXJ010000011.1_cds_WP_004462430.1_1968	25.197	127	572
WP_004280727.1	lcl|NZ_JASEXJ010000013.1_cds_WP_004485964.1_2229	37.175	269	417
WP_004280727.1	lcl|NZ_JASEXJ010000027.1_cds_WP_004466571.1_2977	28.125	352	417
WP_004280727.1	lcl|NZ_JASEXJ010000045.1_cds_WP_004462146.1_3362	35.039	254	417
WP_004280727.1	lcl|NZ_JASEXJ010000046.1_cds_WP_004472186.1_3374	29.873	395	417
WP_004280727.1	lcl|NZ_JASEXJ010000013.1_cds_WP_061220366.1_2230	38.117	223	417
