WP_002764162.1	lcl|NZ_JQRU01000088.1_cds_WP_020774736.1_3228	96.341	82	106
WP_004279997.1	lcl|NZ_JQRU01000088.1_cds_WP_020774692.1_3229	89.905	317	327
WP_004279997.1	lcl|NZ_JQRU01000088.1_cds_WP_020774697.1_3232	27.200	250	327
WP_004279997.1	lcl|NZ_JQRU01000088.1_cds_WP_020774725.1_3262	25.269	186	327
WP_004279997.1	lcl|NZ_JQRU01000008.1_cds_WP_020771927.1_591	23.765	324	327
WP_004279997.1	lcl|NZ_JQRU01000002.1_cds_WP_020774296.1_165	22.134	253	327
WP_004279997.1	lcl|NZ_JQRU01000004.1_cds_WP_017808832.1_299	24.885	217	327
WP_004279997.1	lcl|NZ_JQRU01000104.1_cds_WP_020775260.1_3470	20.833	168	327
WP_004280069.1	lcl|NZ_JQRU01000088.1_cds_WP_020774702.1_3272	43.137	357	361
WP_004280807.1	lcl|NZ_JQRU01000019.1_cds_WP_020773652.1_1135	26.577	222	220
WP_004280807.1	lcl|NZ_JQRU01000002.1_cds_WP_036043190.1_169	35.593	118	220
WP_004280807.1	lcl|NZ_JQRU01000053.1_cds_WP_020772623.1_2418	30.508	118	220
WP_004280807.1	lcl|NZ_JQRU01000061.1_cds_WP_020772569.1_2707	31.522	92	220
WP_004280807.1	lcl|NZ_JQRU01000004.1_cds_WP_020773671.1_337	29.670	91	220
WP_004280807.1	lcl|NZ_JQRU01000115.1_cds_WP_020773007.1_3626	33.333	75	220
WP_004280807.1	lcl|NZ_JQRU01000018.1_cds_WP_017809016.1_1119	29.787	94	220
WP_004280570.1	lcl|NZ_JQRU01000088.1_cds_WP_020774709.1_3265	35.542	332	354
WP_004280570.1	lcl|NZ_JQRU01000088.1_cds_WP_020774706.1_3269	34.049	326	354
WP_004280570.1	lcl|NZ_JQRU01000073.1_cds_WP_020774248.1_2949	34.130	293	354
WP_004280570.1	lcl|NZ_JQRU01000088.1_cds_WP_020774709.1_3265	35.542	332	354
WP_004280570.1	lcl|NZ_JQRU01000088.1_cds_WP_020774706.1_3269	34.049	326	354
WP_004280570.1	lcl|NZ_JQRU01000073.1_cds_WP_020774248.1_2949	34.130	293	354
WP_004280623.1	lcl|NZ_JQRU01000006.1_cds_WP_020773584.1_471	30.000	210	230
WP_004280623.1	lcl|NZ_JQRU01000052.1_cds_WP_017810129.1_2403	30.000	110	230
WP_004280623.1	lcl|NZ_JQRU01000061.1_cds_WP_021064599.1_2697	28.099	121	230
WP_004280359.1	lcl|NZ_JQRU01000088.1_cds_WP_021064589.1_3275	43.067	613	599
WP_004280004.1	lcl|NZ_JQRU01000006.1_cds_WP_020773626.1_453	31.635	373	387
WP_004280004.1	lcl|NZ_JQRU01000088.1_cds_WP_020774719.1_3263	32.061	262	387
WP_004280004.1	lcl|NZ_JQRU01000088.1_cds_WP_020774738.1_3254	34.247	219	387
WP_004280004.1	lcl|NZ_JQRU01000002.1_cds_WP_020774368.1_171	27.434	339	387
WP_004280004.1	lcl|NZ_JQRU01000088.1_cds_WP_020774735.1_3270	25.852	352	387
WP_004280004.1	lcl|NZ_JQRU01000065.1_cds_WP_020772644.1_2821	27.812	320	387
WP_004280004.1	lcl|NZ_JQRU01000049.1_cds_WP_036043800.1_2296	24.044	366	387
WP_004280066.1	lcl|NZ_JQRU01000088.1_cds_WP_021064589.1_3275	28.981	628	583
WP_004280553.1	lcl|NZ_JQRU01000006.1_cds_WP_020773584.1_471	29.482	251	572
WP_004280553.1	lcl|NZ_JQRU01000056.1_cds_WP_020772041.1_2497	23.016	126	572
WP_004280553.1	lcl|NZ_JQRU01000061.1_cds_WP_020772560.1_2696	19.283	223	572
WP_004280553.1	lcl|NZ_JQRU01000006.1_cds_WP_020773584.1_471	29.482	251	572
WP_004280553.1	lcl|NZ_JQRU01000056.1_cds_WP_020772041.1_2497	23.016	126	572
WP_004280553.1	lcl|NZ_JQRU01000061.1_cds_WP_020772560.1_2696	19.283	223	572
WP_004280727.1	lcl|NZ_JQRU01000006.1_cds_WP_020773626.1_453	29.358	327	417
WP_004280727.1	lcl|NZ_JQRU01000002.1_cds_WP_020774368.1_171	33.217	286	417
WP_004280727.1	lcl|NZ_JQRU01000088.1_cds_WP_020774738.1_3254	32.075	265	417
WP_004280727.1	lcl|NZ_JQRU01000088.1_cds_WP_020774735.1_3270	28.967	397	417
WP_004280727.1	lcl|NZ_JQRU01000088.1_cds_WP_020774719.1_3263	26.909	275	417
WP_004280727.1	lcl|NZ_JQRU01000065.1_cds_WP_020772644.1_2821	28.226	248	417
WP_004280727.1	lcl|NZ_JQRU01000049.1_cds_WP_036043800.1_2296	23.868	243	417
WP_004280171.1	lcl|NZ_JQRU01000088.1_cds_WP_231384494.1_3276	28.931	159	182
WP_237578347.1	lcl|NZ_JQRU01000088.1_cds_WP_021064589.1_3275	41.914	606	611
WP_237578348.1	lcl|NZ_JQRU01000032.1_cds_WP_020774770.1_1712	29.808	104	207
WP_237578348.1	lcl|NZ_JQRU01000043.1_cds_WP_020774612.1_2201	33.036	112	207
WP_004280422.1	lcl|NZ_JQRU01000006.1_cds_WP_020773584.1_471	26.860	242	242
WP_004280656.1	lcl|NZ_JQRU01000008.1_cds_WP_020771881.1_567	31.225	253	255
WP_004280656.1	lcl|NZ_JQRU01000061.1_cds_WP_020772566.1_2699	27.419	248	255
WP_004280656.1	lcl|NZ_JQRU01000096.1_cds_WP_036043666.1_3408	27.843	255	255
WP_004280656.1	lcl|NZ_JQRU01000080.1_cds_WP_020772377.1_3131	29.020	255	255
WP_004280656.1	lcl|NZ_JQRU01000052.1_cds_WP_017810123.1_2408	25.660	265	255
WP_004280656.1	lcl|NZ_JQRU01000025.1_cds_WP_020773103.1_1402	23.881	268	255
WP_004280656.1	lcl|NZ_JQRU01000057.1_cds_WP_020775169.1_2606	26.718	262	255
WP_004280656.1	lcl|NZ_JQRU01000088.1_cds_WP_036043526.1_3248	25.410	244	255
WP_004280656.1	lcl|NZ_JQRU01000089.1_cds_WP_017809529.1_3331	27.711	166	255
WP_004280656.1	lcl|NZ_JQRU01000056.1_cds_WP_020775364.1_2533	24.638	207	255
WP_004280656.1	lcl|NZ_JQRU01000015.1_cds_WP_020772418.1_1003	25.500	200	255
WP_004280656.1	lcl|NZ_JQRU01000063.1_cds_WP_017808299.1_2760	26.425	193	255
WP_004280656.1	lcl|NZ_JQRU01000002.1_cds_WP_020774296.1_165	26.943	193	255
WP_004280656.1	lcl|NZ_JQRU01000063.1_cds_WP_231384531.1_2755	23.030	165	255
WP_004280656.1	lcl|NZ_JQRU01000038.1_cds_WP_020772752.1_1898	26.702	191	255
WP_004280656.1	lcl|NZ_JQRU01000035.1_cds_WP_020771889.1_1811	26.471	170	255
WP_004280656.1	lcl|NZ_JQRU01000008.1_cds_WP_020771927.1_591	39.130	69	255
WP_004280493.1	lcl|NZ_JQRU01000002.1_cds_WP_020774388.1_88	27.237	257	314
WP_004280665.1	lcl|NZ_JQRU01000088.1_cds_WP_020774709.1_3265	36.531	271	282
WP_004280665.1	lcl|NZ_JQRU01000073.1_cds_WP_020774248.1_2949	38.491	265	282
WP_004280665.1	lcl|NZ_JQRU01000088.1_cds_WP_020774706.1_3269	33.333	291	282
WP_004280909.1	lcl|NZ_JQRU01000006.1_cds_WP_020773626.1_453	38.750	400	401
WP_004280909.1	lcl|NZ_JQRU01000002.1_cds_WP_020774368.1_171	30.387	362	401
WP_004280909.1	lcl|NZ_JQRU01000088.1_cds_WP_020774738.1_3254	30.623	369	401
WP_004280909.1	lcl|NZ_JQRU01000088.1_cds_WP_020774735.1_3270	28.010	382	401
WP_004280909.1	lcl|NZ_JQRU01000088.1_cds_WP_020774719.1_3263	28.070	285	401
WP_004280909.1	lcl|NZ_JQRU01000049.1_cds_WP_036043800.1_2296	25.255	392	401
WP_004280909.1	lcl|NZ_JQRU01000065.1_cds_WP_020772644.1_2821	28.492	358	401
WP_004280488.1	lcl|NZ_JQRU01000079.1_cds_WP_020774675.1_3072	31.366	322	568
WP_004280488.1	lcl|NZ_JQRU01000088.1_cds_WP_020774734.1_3251	33.333	210	568
WP_004280488.1	lcl|NZ_JQRU01000005.1_cds_WP_020772142.1_370	31.905	210	568
WP_004280488.1	lcl|NZ_JQRU01000023.1_cds_WP_020771820.1_1345	33.173	208	568
WP_004280488.1	lcl|NZ_JQRU01000040.1_cds_WP_020774955.1_2081	32.420	219	568
WP_004280488.1	lcl|NZ_JQRU01000019.1_cds_WP_020773964.1_1151	32.051	234	568
WP_004280488.1	lcl|NZ_JQRU01000116.1_cds_WP_020774460.1_3658	30.964	197	568
WP_004280488.1	lcl|NZ_JQRU01000047.1_cds_WP_017807632.1_2271	30.570	193	568
WP_004280488.1	lcl|NZ_JQRU01000002.1_cds_WP_020774389.1_123	28.019	207	568
WP_004280488.1	lcl|NZ_JQRU01000038.1_cds_WP_017808979.1_1977	29.353	201	568
WP_004280488.1	lcl|NZ_JQRU01000025.1_cds_WP_020773130.1_1473	33.333	192	568
WP_004280488.1	lcl|NZ_JQRU01000002.1_cds_WP_020774263.1_50	29.070	172	568
WP_004280488.1	lcl|NZ_JQRU01000035.1_cds_WP_021064499.1_1812	27.419	186	568
WP_004280488.1	lcl|NZ_JQRU01000073.1_cds_WP_020774244.1_2980	31.132	212	568
WP_004280488.1	lcl|NZ_JQRU01000008.1_cds_WP_020771995.1_635	27.835	194	568
WP_004280488.1	lcl|NZ_JQRU01000038.1_cds_WP_020772814.1_1996	30.000	220	568
WP_004280488.1	lcl|NZ_JQRU01000038.1_cds_WP_020772906.1_2030	28.108	185	568
WP_004280488.1	lcl|NZ_JQRU01000033.1_cds_WP_020774455.1_1730	29.474	190	568
WP_004280488.1	lcl|NZ_JQRU01000008.1_cds_WP_020771751.1_634	29.224	219	568
WP_004280488.1	lcl|NZ_JQRU01000032.1_cds_WP_020774785.1_1699	26.396	197	568
WP_004280488.1	lcl|NZ_JQRU01000032.1_cds_WP_020774785.1_1699	23.626	182	568
WP_004280488.1	lcl|NZ_JQRU01000065.1_cds_WP_020772697.1_2803	27.000	200	568
WP_004280488.1	lcl|NZ_JQRU01000050.1_cds_WP_020775191.1_2352	29.193	161	568
WP_004280488.1	lcl|NZ_JQRU01000079.1_cds_WP_021064669.1_3068	27.068	266	568
WP_004280488.1	lcl|NZ_JQRU01000079.1_cds_WP_021064669.1_3068	25.481	208	568
WP_004280488.1	lcl|NZ_JQRU01000014.1_cds_WP_020773562.1_952	25.980	204	568
WP_004280488.1	lcl|NZ_JQRU01000044.1_cds_WP_020774788.1_2207	28.019	207	568
WP_004280488.1	lcl|NZ_JQRU01000032.1_cds_WP_017808208.1_1716	26.667	180	568
WP_004280488.1	lcl|NZ_JQRU01000007.1_cds_WP_020774751.1_512	26.163	172	568
WP_004280488.1	lcl|NZ_JQRU01000005.1_cds_WP_036040888.1_381	24.020	204	568
WP_004280488.1	lcl|NZ_JQRU01000032.1_cds_WP_020774796.1_1713	25.000	212	568
WP_004280488.1	lcl|NZ_JQRU01000079.1_cds_WP_020774675.1_3072	31.366	322	568
WP_004280488.1	lcl|NZ_JQRU01000088.1_cds_WP_020774734.1_3251	33.333	210	568
WP_004280488.1	lcl|NZ_JQRU01000005.1_cds_WP_020772142.1_370	31.905	210	568
WP_004280488.1	lcl|NZ_JQRU01000023.1_cds_WP_020771820.1_1345	33.173	208	568
WP_004280488.1	lcl|NZ_JQRU01000040.1_cds_WP_020774955.1_2081	32.420	219	568
WP_004280488.1	lcl|NZ_JQRU01000019.1_cds_WP_020773964.1_1151	32.051	234	568
WP_004280488.1	lcl|NZ_JQRU01000116.1_cds_WP_020774460.1_3658	30.964	197	568
WP_004280488.1	lcl|NZ_JQRU01000047.1_cds_WP_017807632.1_2271	30.570	193	568
WP_004280488.1	lcl|NZ_JQRU01000002.1_cds_WP_020774389.1_123	28.019	207	568
WP_004280488.1	lcl|NZ_JQRU01000038.1_cds_WP_017808979.1_1977	29.353	201	568
WP_004280488.1	lcl|NZ_JQRU01000025.1_cds_WP_020773130.1_1473	33.333	192	568
WP_004280488.1	lcl|NZ_JQRU01000002.1_cds_WP_020774263.1_50	29.070	172	568
WP_004280488.1	lcl|NZ_JQRU01000035.1_cds_WP_021064499.1_1812	27.419	186	568
WP_004280488.1	lcl|NZ_JQRU01000073.1_cds_WP_020774244.1_2980	31.132	212	568
WP_004280488.1	lcl|NZ_JQRU01000008.1_cds_WP_020771995.1_635	27.835	194	568
WP_004280488.1	lcl|NZ_JQRU01000038.1_cds_WP_020772814.1_1996	30.000	220	568
WP_004280488.1	lcl|NZ_JQRU01000038.1_cds_WP_020772906.1_2030	28.108	185	568
WP_004280488.1	lcl|NZ_JQRU01000033.1_cds_WP_020774455.1_1730	29.474	190	568
WP_004280488.1	lcl|NZ_JQRU01000008.1_cds_WP_020771751.1_634	29.224	219	568
WP_004280488.1	lcl|NZ_JQRU01000032.1_cds_WP_020774785.1_1699	26.396	197	568
WP_004280488.1	lcl|NZ_JQRU01000032.1_cds_WP_020774785.1_1699	23.626	182	568
WP_004280488.1	lcl|NZ_JQRU01000065.1_cds_WP_020772697.1_2803	27.000	200	568
WP_004280488.1	lcl|NZ_JQRU01000050.1_cds_WP_020775191.1_2352	29.193	161	568
WP_004280488.1	lcl|NZ_JQRU01000079.1_cds_WP_021064669.1_3068	27.068	266	568
WP_004280488.1	lcl|NZ_JQRU01000079.1_cds_WP_021064669.1_3068	25.481	208	568
WP_004280488.1	lcl|NZ_JQRU01000014.1_cds_WP_020773562.1_952	25.980	204	568
WP_004280488.1	lcl|NZ_JQRU01000044.1_cds_WP_020774788.1_2207	28.019	207	568
WP_004280488.1	lcl|NZ_JQRU01000032.1_cds_WP_017808208.1_1716	26.667	180	568
WP_004280488.1	lcl|NZ_JQRU01000007.1_cds_WP_020774751.1_512	26.163	172	568
WP_004280488.1	lcl|NZ_JQRU01000005.1_cds_WP_036040888.1_381	24.020	204	568
WP_004280488.1	lcl|NZ_JQRU01000032.1_cds_WP_020774796.1_1713	25.000	212	568
WP_004280842.1	lcl|NZ_JQRU01000088.1_cds_WP_020774700.1_3280	31.301	607	589
WP_004280060.1	lcl|NZ_JQRU01000020.1_cds_WP_020772365.1_1205	36.667	60	280
WP_004280836.1	lcl|NZ_JQRU01000038.1_cds_WP_020772754.1_1997	36.441	118	211
WP_004280836.1	lcl|NZ_JQRU01000088.1_cds_WP_020774732.1_3231	33.898	177	211
WP_004280443.1	lcl|NZ_JQRU01000061.1_cds_WP_021064599.1_2697	36.471	255	251
WP_004280443.1	lcl|NZ_JQRU01000052.1_cds_WP_017810129.1_2403	36.515	241	251
WP_086005246.1	lcl|NZ_JQRU01000061.1_cds_WP_020772555.1_2698	54.810	343	342
WP_086005246.1	lcl|NZ_JQRU01000061.1_cds_WP_020772560.1_2696	24.490	245	342
WP_086005246.1	lcl|NZ_JQRU01000061.1_cds_WP_020772555.1_2698	54.810	343	342
WP_086005246.1	lcl|NZ_JQRU01000061.1_cds_WP_020772560.1_2696	24.490	245	342
WP_004280361.1	lcl|NZ_JQRU01000089.1_cds_WP_020775067.1_3327	29.249	253	254
WP_004280361.1	lcl|NZ_JQRU01000008.1_cds_WP_020771992.1_577	29.775	178	254
WP_004280361.1	lcl|NZ_JQRU01000025.1_cds_WP_020773168.1_1394	31.008	129	254
WP_002749093.1	lcl|NZ_JQRU01000021.1_cds_JF64_RS06515_1258	90.667	75	409
WP_002749093.1	lcl|NZ_JQRU01000056.1_cds_JF64_RS21880_2545	87.719	57	409
WP_002749093.1	lcl|NZ_JQRU01000056.1_cds_JF64_RS21880_2545	64.583	48	409
WP_002749093.1	lcl|NZ_JQRU01000056.1_cds_JF64_RS21880_2545	82.143	56	409
WP_002749093.1	lcl|NZ_JQRU01000056.1_cds_JF64_RS21880_2545	88.889	27	409
WP_002749093.1	lcl|NZ_JQRU01000052.1_cds_JF64_RS21125_2393	77.778	45	409
WP_004280032.1	lcl|NZ_JQRU01000115.1_cds_WP_021064652.1_3641	24.399	291	320
WP_004280032.1	lcl|NZ_JQRU01000146.1_cds_WP_036041491.1_3867	25.197	254	320
