WP_002764162.1	lcl|NZ_JQQU01000007.1_cds_WP_000340715.1_199	93.902	82	106
WP_004279997.1	lcl|NZ_JQQU01000007.1_cds_WP_000410273.1_200	91.613	310	327
WP_004279997.1	lcl|NZ_JQQU01000007.1_cds_WP_000646251.1_203	27.778	252	327
WP_004279997.1	lcl|NZ_JQQU01000051.1_cds_WP_000744704.1_1616	22.936	327	327
WP_004279997.1	lcl|NZ_JQQU01000007.1_cds_WP_000723086.1_270	22.414	290	327
WP_004279997.1	lcl|NZ_JQQU01000007.1_cds_WP_001067557.1_206	24.847	326	327
WP_004279997.1	lcl|NZ_JQQU01000085.1_cds_WP_002072074.1_2316	23.856	306	327
WP_004280807.1	lcl|NZ_JQQU01000007.1_cds_WP_000282880.1_266	29.787	235	220
WP_004280807.1	lcl|NZ_JQQU01000129.1_cds_WP_045192583.1_3054	26.906	223	220
WP_004280807.1	lcl|NZ_JQQU01000022.1_cds_WP_000840860.1_625	29.808	104	220
WP_004280807.1	lcl|NZ_JQQU01000015.1_cds_WP_000868621.1_495	29.670	91	220
WP_004280807.1	lcl|NZ_JQQU01000065.1_cds_WP_001114264.1_1903	26.136	176	220
WP_004280807.1	lcl|NZ_JQQU01000135.1_cds_WP_000262844.1_3114	24.638	207	220
WP_004280570.1	lcl|NZ_JQQU01000007.1_cds_WP_002106334.1_232	31.965	341	354
WP_004280570.1	lcl|NZ_JQQU01000111.1_cds_WP_001011666.1_2821	33.898	295	354
WP_004280570.1	lcl|NZ_JQQU01000007.1_cds_WP_002068380.1_226	28.435	313	354
WP_004280570.1	lcl|NZ_JQQU01000007.1_cds_WP_002106334.1_232	31.965	341	354
WP_004280570.1	lcl|NZ_JQQU01000111.1_cds_WP_001011666.1_2821	33.898	295	354
WP_004280570.1	lcl|NZ_JQQU01000007.1_cds_WP_002068380.1_226	28.435	313	354
WP_004280623.1	lcl|NZ_JQQU01000029.1_cds_WP_000696060.1_791	43.373	166	230
WP_004280623.1	lcl|NZ_JQQU01000050.1_cds_WP_045192941.1_1569	28.365	208	230
WP_004280623.1	lcl|NZ_JQQU01000007.1_cds_WP_000440092.1_227	25.676	222	230
WP_004280623.1	lcl|NZ_JQQU01000108.1_cds_WP_000721859.1_2783	30.000	110	230
WP_004280004.1	lcl|NZ_JQQU01000085.1_cds_WP_001281953.1_2280	32.172	373	387
WP_004280004.1	lcl|NZ_JQQU01000007.1_cds_WP_000608295.1_208	34.322	236	387
WP_004280004.1	lcl|NZ_JQQU01000007.1_cds_WP_000172657.1_224	33.333	249	387
WP_004280004.1	lcl|NZ_JQQU01000007.1_cds_WP_001198107.1_207	36.893	206	387
WP_004280004.1	lcl|NZ_JQQU01000007.1_cds_WP_000575178.1_264	29.682	283	387
WP_004280004.1	lcl|NZ_JQQU01000170.1_cds_WP_000538750.1_3496	27.103	321	387
WP_004280004.1	lcl|NZ_JQQU01000063.1_cds_WP_001982414.1_1870	26.160	237	387
WP_004280553.1	lcl|NZ_JQQU01000029.1_cds_WP_000696060.1_791	35.246	244	572
WP_004280553.1	lcl|NZ_JQQU01000007.1_cds_WP_000440092.1_227	27.805	205	572
WP_004280553.1	lcl|NZ_JQQU01000014.1_cds_WP_000613386.1_457	23.077	130	572
WP_004280553.1	lcl|NZ_JQQU01000108.1_cds_WP_000721859.1_2783	33.333	117	572
WP_004280553.1	lcl|NZ_JQQU01000029.1_cds_WP_000696060.1_791	35.246	244	572
WP_004280553.1	lcl|NZ_JQQU01000007.1_cds_WP_000440092.1_227	27.805	205	572
WP_004280553.1	lcl|NZ_JQQU01000014.1_cds_WP_000613386.1_457	23.077	130	572
WP_004280553.1	lcl|NZ_JQQU01000108.1_cds_WP_000721859.1_2783	33.333	117	572
WP_004280727.1	lcl|NZ_JQQU01000007.1_cds_WP_001198107.1_207	36.667	270	417
WP_004280727.1	lcl|NZ_JQQU01000007.1_cds_WP_000608295.1_208	34.717	265	417
WP_004280727.1	lcl|NZ_JQQU01000007.1_cds_WP_000575178.1_264	35.039	254	417
WP_004280727.1	lcl|NZ_JQQU01000085.1_cds_WP_001281953.1_2280	28.440	327	417
WP_004280727.1	lcl|NZ_JQQU01000007.1_cds_WP_000172657.1_224	29.609	358	417
WP_004280727.1	lcl|NZ_JQQU01000170.1_cds_WP_000538750.1_3496	27.843	255	417
WP_004280727.1	lcl|NZ_JQQU01000063.1_cds_WP_001982414.1_1870	24.280	243	417
WP_004280422.1	lcl|NZ_JQQU01000029.1_cds_WP_000696060.1_791	32.536	209	242
WP_004280422.1	lcl|NZ_JQQU01000050.1_cds_WP_045192941.1_1569	27.236	246	242
WP_004280656.1	lcl|NZ_JQQU01000051.1_cds_WP_000998676.1_1590	32.271	251	255
WP_004280656.1	lcl|NZ_JQQU01000007.1_cds_WP_000412933.1_240	28.846	260	255
WP_004280656.1	lcl|NZ_JQQU01000025.1_cds_WP_000566240.1_713	27.843	255	255
WP_004280656.1	lcl|NZ_JQQU01000107.1_cds_WP_000043153.1_2746	26.038	265	255
WP_004280656.1	lcl|NZ_JQQU01000137.1_cds_WP_000653653.1_3137	26.820	261	255
WP_004280656.1	lcl|NZ_JQQU01000025.1_cds_WP_001968389.1_685	27.757	263	255
WP_004280656.1	lcl|NZ_JQQU01000011.1_cds_WP_000351753.1_368	24.535	269	255
WP_004280656.1	lcl|NZ_JQQU01000007.1_cds_WP_000750438.1_244	24.409	254	255
WP_004280656.1	lcl|NZ_JQQU01000007.1_cds_WP_000980525.1_218	27.419	248	255
WP_004280656.1	lcl|NZ_JQQU01000043.1_cds_WP_042751881.1_1400	27.568	185	255
WP_004280656.1	lcl|NZ_JQQU01000238.1_cds_WP_002067215.1_3872	27.320	194	255
WP_004280656.1	lcl|NZ_JQQU01000025.1_cds_WP_001069863.1_748	26.220	164	255
WP_004280656.1	lcl|NZ_JQQU01000007.1_cds_WP_000723086.1_270	27.861	201	255
WP_004280656.1	lcl|NZ_JQQU01000042.1_cds_WP_000093664.1_1298	23.000	200	255
WP_004280656.1	lcl|NZ_JQQU01000002.1_cds_WP_001074690.1_47	24.352	193	255
WP_004280656.1	lcl|NZ_JQQU01000051.1_cds_WP_000744704.1_1616	33.333	72	255
WP_004280493.1	lcl|NZ_JQQU01000102.1_cds_WP_002185292.1_2676	27.879	330	314
WP_004280493.1	lcl|NZ_JQQU01000007.1_cds_WP_000643164.1_225	29.870	154	314
WP_004280665.1	lcl|NZ_JQQU01000111.1_cds_WP_001011666.1_2821	38.328	287	282
WP_004280665.1	lcl|NZ_JQQU01000007.1_cds_WP_002106334.1_232	33.798	287	282
WP_004280665.1	lcl|NZ_JQQU01000007.1_cds_WP_002068380.1_226	26.838	272	282
