WP_002764162.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002725873.1_2907	100.000	82	106
WP_004279997.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733579.1_2908	97.742	310	327
WP_004279997.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733534.1_2911	27.381	252	327
WP_004279997.1	lcl|NZ_JADDVQ010000017.1_cds_WP_002722638.1_580	24.383	324	327
WP_004279997.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740024.1_3002	22.337	291	327
WP_004279997.1	lcl|NZ_JADDVQ010000007.1_cds_WP_002728309.1_3183	25.723	311	327
WP_004279997.1	lcl|NZ_JADDVQ010000013.1_cds_WP_002743770.1_284	21.387	173	327
WP_004279997.1	lcl|NZ_JADDVQ010000006.1_cds_WP_016749081.1_2940	24.503	151	327
WP_004280807.1	lcl|NZ_JADDVQ010000032.1_cds_WP_032856387.1_1626	26.667	225	220
WP_004280807.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002742128.1_2998	26.180	233	220
WP_004280807.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733661.1_2978	33.696	92	220
WP_004280807.1	lcl|NZ_JADDVQ010000018.1_cds_WP_002731944.1_621	30.172	116	220
WP_004280807.1	lcl|NZ_JADDVQ010000010.1_cds_WP_002726501.1_61	29.787	94	220
WP_004280807.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733618.1_3005	25.000	176	220
WP_004280570.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740722.1_2951	36.012	336	354
WP_004280570.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740726.1_2955	32.840	338	354
WP_004280570.1	lcl|NZ_JADDVQ010000027.1_cds_WP_002730849.1_1282	33.333	288	354
WP_004280570.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740722.1_2951	36.012	336	354
WP_004280570.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740726.1_2955	32.840	338	354
WP_004280570.1	lcl|NZ_JADDVQ010000027.1_cds_WP_002730849.1_1282	33.333	288	354
WP_004280623.1	lcl|NZ_JADDVQ010000033.1_cds_WP_002738760.1_1667	30.476	210	230
WP_004280623.1	lcl|NZ_JADDVQ010000020.1_cds_WP_002723863.1_903	29.091	110	230
WP_004280623.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733600.1_2969	28.814	118	230
WP_004280359.1	lcl|NZ_JADDVQ010000077.1_cds_WP_004278354.1_3070	28.550	655	599
WP_004280004.1	lcl|NZ_JADDVQ010000024.1_cds_WP_002728994.1_1120	30.914	372	387
WP_004280004.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740861.1_2916	33.898	236	387
WP_004280004.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740826.1_2915	36.408	206	387
WP_004280004.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733737.1_2936	32.420	219	387
WP_004280004.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740294.1_2996	31.095	283	387
WP_004280004.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733599.1_2949	31.939	263	387
WP_004280004.1	lcl|NZ_JADDVQ010000007.1_cds_WP_002738884.1_3135	28.483	323	387
WP_004280004.1	lcl|NZ_JADDVQ010000008.1_cds_WP_002724641.1_3215	25.137	366	387
WP_004280066.1	lcl|NZ_JADDVQ010000077.1_cds_WP_004278354.1_3070	40.902	599	583
WP_004280553.1	lcl|NZ_JADDVQ010000048.1_cds_WP_002740796.1_2255	22.835	127	572
WP_004280553.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740235.1_2965	19.444	216	572
WP_004280553.1	lcl|NZ_JADDVQ010000048.1_cds_WP_002740796.1_2255	22.835	127	572
WP_004280553.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740235.1_2965	19.444	216	572
WP_004280727.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740826.1_2915	36.296	270	417
WP_004280727.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740861.1_2916	33.793	290	417
WP_004280727.1	lcl|NZ_JADDVQ010000024.1_cds_WP_002728994.1_1120	28.367	349	417
WP_004280727.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740294.1_2996	34.252	254	417
WP_004280727.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733737.1_2936	31.439	264	417
WP_004280727.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733599.1_2949	29.461	241	417
WP_004280727.1	lcl|NZ_JADDVQ010000007.1_cds_WP_002738884.1_3135	28.452	239	417
WP_004280727.1	lcl|NZ_JADDVQ010000008.1_cds_WP_002724641.1_3215	25.103	243	417
WP_237578347.1	lcl|NZ_JADDVQ010000077.1_cds_WP_004278354.1_3070	30.255	628	611
WP_237578348.1	lcl|NZ_JADDVQ010000023.1_cds_WP_002724246.1_1066	34.234	111	207
WP_004280422.1	lcl|NZ_JADDVQ010000033.1_cds_WP_002738760.1_1667	28.571	245	242
WP_004280656.1	lcl|NZ_JADDVQ010000022.1_cds_WP_002739054.1_1042	33.466	251	255
WP_004280656.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733582.1_2971	27.059	255	255
WP_004280656.1	lcl|NZ_JADDVQ010000019.1_cds_WP_002728745.1_695	27.451	255	255
WP_004280656.1	lcl|NZ_JADDVQ010000053.1_cds_WP_002722237.1_2504	28.685	251	255
WP_004280656.1	lcl|NZ_JADDVQ010000007.1_cds_WP_002735533.1_3148	27.839	273	255
WP_004280656.1	lcl|NZ_JADDVQ010000009.1_cds_WP_002722691.1_3332	27.203	261	255
WP_004280656.1	lcl|NZ_JADDVQ010000059.1_cds_WP_002728460.1_2615	24.907	269	255
WP_004280656.1	lcl|NZ_JADDVQ010000030.1_cds_WP_002741131.1_1536	27.174	184	255
WP_004280656.1	lcl|NZ_JADDVQ010000012.1_cds_WP_002728891.1_229	25.907	193	255
WP_004280656.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740024.1_3002	27.461	193	255
WP_004280656.1	lcl|NZ_JADDVQ010000012.1_cds_WP_032853204.1_224	24.390	164	255
WP_004280656.1	lcl|NZ_JADDVQ010000050.1_cds_WP_002739544.1_2425	24.242	198	255
WP_004280656.1	lcl|NZ_JADDVQ010000029.1_cds_WP_002727447.1_1347	25.389	193	255
WP_004280656.1	lcl|NZ_JADDVQ010000017.1_cds_WP_002722638.1_580	36.232	69	255
WP_004280656.1	lcl|NZ_JADDVQ010000003.1_cds_WP_002741431.1_1967	25.381	197	255
WP_004280493.1	lcl|NZ_JADDVQ010000005.1_cds_WP_002740185.1_2749	29.384	211	314
WP_004280665.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740722.1_2951	37.868	272	282
WP_004280665.1	lcl|NZ_JADDVQ010000027.1_cds_WP_002730849.1_1282	38.628	277	282
WP_004280665.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740726.1_2955	33.333	291	282
WP_004280909.1	lcl|NZ_JADDVQ010000024.1_cds_WP_002728994.1_1120	38.750	400	401
WP_004280909.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740861.1_2916	31.452	372	401
WP_004280909.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733599.1_2949	29.367	395	401
WP_004280909.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740294.1_2996	30.000	360	401
WP_004280909.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733737.1_2936	29.189	370	401
WP_004280909.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740826.1_2915	29.231	390	401
WP_004280909.1	lcl|NZ_JADDVQ010000007.1_cds_WP_002738884.1_3135	28.134	359	401
WP_004280909.1	lcl|NZ_JADDVQ010000008.1_cds_WP_002724641.1_3215	26.302	384	401
WP_004280488.1	lcl|NZ_JADDVQ010000067.1_cds_WP_002742222.1_2870	32.508	323	568
WP_004280488.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740724.1_2933	32.857	210	568
WP_004280488.1	lcl|NZ_JADDVQ010000006.1_cds_IP955_RS03670_2944	31.132	212	568
WP_004280488.1	lcl|NZ_JADDVQ010000001.1_cds_WP_002723347.1_868	31.100	209	568
WP_004280488.1	lcl|NZ_JADDVQ010000030.1_cds_WP_002741286.1_1568	31.489	235	568
WP_004280488.1	lcl|NZ_JADDVQ010000002.1_cds_WP_002734207.1_1460	32.161	199	568
WP_004280488.1	lcl|NZ_JADDVQ010000016.1_cds_WP_002733736.1_511	31.313	198	568
WP_004280488.1	lcl|NZ_JADDVQ010000010.1_cds_WP_002726143.1_42	29.767	215	568
WP_004280488.1	lcl|NZ_JADDVQ010000009.1_cds_WP_002739451.1_3374	30.964	197	568
WP_004280488.1	lcl|NZ_JADDVQ010000028.1_cds_WP_002729296.1_1327	28.713	202	568
WP_004280488.1	lcl|NZ_JADDVQ010000054.1_cds_WP_002738485.1_2521	30.579	242	568
