WP_002764162.1	lcl|NZ_AOUV01000133.1_cds_WP_000340715.1_3313	93.902	82	106
WP_004279997.1	lcl|NZ_AOUV01000133.1_cds_WP_000712240.1_3312	91.935	310	327
WP_004279997.1	lcl|NZ_AOUV01000133.1_cds_WP_000646251.1_3309	27.778	252	327
WP_004279997.1	lcl|NZ_AOUV01000139.1_cds_WP_000744700.1_3594	22.936	327	327
WP_004279997.1	lcl|NZ_AOUV01000133.1_cds_WP_000600886.1_3281	23.656	186	327
WP_004279997.1	lcl|NZ_AOUV01000133.1_cds_WP_000723084.1_3225	22.759	290	327
WP_004279997.1	lcl|NZ_AOUV01000133.1_cds_WP_000025488.1_3287	21.779	326	327
WP_004279997.1	lcl|NZ_AOUV01000133.1_cds_WP_001067556.1_3306	24.847	326	327
WP_004279997.1	lcl|NZ_AOUV01000053.1_cds_WP_001984071.1_897	23.529	306	327
WP_004280069.1	lcl|NZ_AOUV01000133.1_cds_WP_000202827.1_3269	42.210	353	361
WP_004280807.1	lcl|NZ_AOUV01000133.1_cds_WP_000282880.1_3229	29.787	235	220
WP_004280807.1	lcl|NZ_AOUV01000090.1_cds_WP_001099029.1_1918	26.906	223	220
WP_004280807.1	lcl|NZ_AOUV01000133.1_cds_WP_001068983.1_3251	30.435	92	220
WP_004280807.1	lcl|NZ_AOUV01000058.1_cds_WP_000840860.1_982	29.808	104	220
WP_004280807.1	lcl|NZ_AOUV01000124.1_cds_WP_000868621.1_3008	29.670	91	220
WP_004280807.1	lcl|NZ_AOUV01000133.1_cds_WP_001114274.1_3222	26.136	176	220
WP_004280807.1	lcl|NZ_AOUV01000098.1_cds_WP_000262845.1_2144	24.638	207	220
WP_004280570.1	lcl|NZ_AOUV01000133.1_cds_WP_001230567.1_3278	35.693	339	354
WP_004280570.1	lcl|NZ_AOUV01000133.1_cds_WP_000582622.1_3272	34.049	326	354
WP_004280570.1	lcl|NZ_AOUV01000111.1_cds_WP_001011670.1_2597	33.569	283	354
WP_004280570.1	lcl|NZ_AOUV01000133.1_cds_WP_001230567.1_3278	35.693	339	354
WP_004280570.1	lcl|NZ_AOUV01000133.1_cds_WP_000582622.1_3272	34.049	326	354
WP_004280570.1	lcl|NZ_AOUV01000111.1_cds_WP_001011670.1_2597	33.569	283	354
WP_004280623.1	lcl|NZ_AOUV01000071.1_cds_WP_001014583.1_1258	28.365	208	230
WP_004280623.1	lcl|NZ_AOUV01000132.1_cds_WP_000721844.1_3173	30.909	110	230
WP_004280359.1	lcl|NZ_AOUV01000133.1_cds_LEP2GSC183_RS01000000123020_3266	44.027	293	599
WP_004280359.1	lcl|NZ_AOUV01000133.1_cds_LEP2GSC183_RS01000000123020_3266	40.557	323	599
WP_004280004.1	lcl|NZ_AOUV01000053.1_cds_WP_001281953.1_861	32.172	373	387
WP_004280004.1	lcl|NZ_AOUV01000133.1_cds_WP_000947842.1_3280	31.559	263	387
WP_004280004.1	lcl|NZ_AOUV01000133.1_cds_WP_000575397.1_3291	32.877	219	387
WP_004280004.1	lcl|NZ_AOUV01000133.1_cds_WP_000346036.1_3271	27.147	361	387
WP_004280004.1	lcl|NZ_AOUV01000133.1_cds_WP_000575184.1_3231	29.329	283	387
WP_004280004.1	lcl|NZ_AOUV01000017.1_cds_WP_000538750.1_162	27.103	321	387
WP_004280004.1	lcl|NZ_AOUV01000077.1_cds_WP_001982414.1_1524	26.160	237	387
WP_004280066.1	lcl|NZ_AOUV01000133.1_cds_LEP2GSC183_RS01000000123020_3266	30.389	283	583
WP_004280066.1	lcl|NZ_AOUV01000133.1_cds_LEP2GSC183_RS01000000123020_3266	25.373	335	583
WP_004280553.1	lcl|NZ_AOUV01000081.1_cds_WP_000613392.1_1663	23.846	130	572
WP_004280553.1	lcl|NZ_AOUV01000132.1_cds_WP_000721844.1_3173	33.333	117	572
WP_004280553.1	lcl|NZ_AOUV01000081.1_cds_WP_000613392.1_1663	23.846	130	572
WP_004280553.1	lcl|NZ_AOUV01000132.1_cds_WP_000721844.1_3173	33.333	117	572
WP_004280727.1	lcl|NZ_AOUV01000133.1_cds_WP_000575184.1_3231	35.039	254	417
WP_004280727.1	lcl|NZ_AOUV01000053.1_cds_WP_001281953.1_861	28.440	327	417
WP_004280727.1	lcl|NZ_AOUV01000133.1_cds_WP_000346036.1_3271	29.367	395	417
WP_004280727.1	lcl|NZ_AOUV01000133.1_cds_WP_000575397.1_3291	31.179	263	417
WP_004280727.1	lcl|NZ_AOUV01000133.1_cds_WP_000947842.1_3280	27.239	268	417
