WP_002764162.1	lcl|NZ_JADDUR010000005.1_cds_WP_002725873.1_2696	100.000	82	106
WP_004279997.1	lcl|NZ_JADDUR010000005.1_cds_WP_002733579.1_2697	97.742	310	327
WP_004279997.1	lcl|NZ_JADDUR010000005.1_cds_WP_002733534.1_2700	27.381	252	327
WP_004279997.1	lcl|NZ_JADDUR010000018.1_cds_WP_002722638.1_675	24.383	324	327
WP_004279997.1	lcl|NZ_JADDUR010000005.1_cds_WP_002740024.1_2791	22.337	291	327
WP_004279997.1	lcl|NZ_JADDUR010000006.1_cds_WP_002728309.1_2940	25.723	311	327
WP_004279997.1	lcl|NZ_JADDUR010000013.1_cds_WP_002743770.1_315	21.387	173	327
WP_004279997.1	lcl|NZ_JADDUR010000005.1_cds_WP_016749081.1_2729	24.503	151	327
WP_004280807.1	lcl|NZ_JADDUR010000031.1_cds_WP_032856387.1_1658	26.667	225	220
WP_004280807.1	lcl|NZ_JADDUR010000005.1_cds_WP_002742128.1_2787	26.180	233	220
WP_004280807.1	lcl|NZ_JADDUR010000005.1_cds_WP_002733661.1_2767	33.696	92	220
WP_004280807.1	lcl|NZ_JADDUR010000019.1_cds_WP_002731944.1_740	30.172	116	220
WP_004280807.1	lcl|NZ_JADDUR010000009.1_cds_WP_002726501.1_3379	29.787	94	220
WP_004280807.1	lcl|NZ_JADDUR010000005.1_cds_WP_002733618.1_2794	25.000	176	220
WP_004280570.1	lcl|NZ_JADDUR010000005.1_cds_WP_002740722.1_2740	36.012	336	354
WP_004280570.1	lcl|NZ_JADDUR010000005.1_cds_WP_002740726.1_2744	32.840	338	354
WP_004280570.1	lcl|NZ_JADDUR010000026.1_cds_WP_002730849.1_1300	33.333	288	354
WP_004280570.1	lcl|NZ_JADDUR010000005.1_cds_WP_002740722.1_2740	36.012	336	354
WP_004280570.1	lcl|NZ_JADDUR010000005.1_cds_WP_002740726.1_2744	32.840	338	354
WP_004280570.1	lcl|NZ_JADDUR010000026.1_cds_WP_002730849.1_1300	33.333	288	354
WP_004280623.1	lcl|NZ_JADDUR010000022.1_cds_WP_002738760.1_1097	30.476	210	230
WP_004280623.1	lcl|NZ_JADDUR010000012.1_cds_WP_002723863.1_231	29.091	110	230
WP_004280623.1	lcl|NZ_JADDUR010000005.1_cds_WP_002733600.1_2758	28.814	118	230
WP_004280359.1	lcl|NZ_JADDUR010000077.1_cds_WP_004278354.1_3099	28.550	655	599
WP_004280004.1	lcl|NZ_JADDUR010000050.1_cds_WP_002728994.1_2498	30.914	372	387
WP_004280004.1	lcl|NZ_JADDUR010000005.1_cds_WP_002740861.1_2705	33.898	236	387
WP_004280004.1	lcl|NZ_JADDUR010000005.1_cds_WP_002740826.1_2704	36.408	206	387
WP_004280004.1	lcl|NZ_JADDUR010000005.1_cds_WP_002733737.1_2725	32.420	219	387
WP_004280004.1	lcl|NZ_JADDUR010000005.1_cds_WP_002740294.1_2785	31.095	283	387
WP_004280004.1	lcl|NZ_JADDUR010000005.1_cds_WP_002733599.1_2738	31.939	263	387
WP_004280004.1	lcl|NZ_JADDUR010000006.1_cds_WP_002738884.1_2988	28.483	323	387
WP_004280004.1	lcl|NZ_JADDUR010000007.1_cds_WP_002724641.1_3198	25.137	366	387
WP_004280066.1	lcl|NZ_JADDUR010000077.1_cds_WP_004278354.1_3099	40.902	599	583
WP_004280553.1	lcl|NZ_JADDUR010000045.1_cds_WP_002740796.1_2235	22.835	127	572
WP_004280553.1	lcl|NZ_JADDUR010000005.1_cds_WP_002740235.1_2754	19.444	216	572
WP_004280553.1	lcl|NZ_JADDUR010000045.1_cds_WP_002740796.1_2235	22.835	127	572
WP_004280553.1	lcl|NZ_JADDUR010000005.1_cds_WP_002740235.1_2754	19.444	216	572
WP_004280727.1	lcl|NZ_JADDUR010000005.1_cds_WP_002740826.1_2704	36.296	270	417
WP_004280727.1	lcl|NZ_JADDUR010000005.1_cds_WP_002740861.1_2705	33.793	290	417
WP_004280727.1	lcl|NZ_JADDUR010000050.1_cds_WP_002728994.1_2498	28.367	349	417
WP_004280727.1	lcl|NZ_JADDUR010000005.1_cds_WP_002740294.1_2785	34.252	254	417
WP_004280727.1	lcl|NZ_JADDUR010000005.1_cds_WP_002733737.1_2725	31.439	264	417
WP_004280727.1	lcl|NZ_JADDUR010000005.1_cds_WP_002733599.1_2738	29.461	241	417
WP_004280727.1	lcl|NZ_JADDUR010000006.1_cds_WP_002738884.1_2988	28.452	239	417
WP_004280727.1	lcl|NZ_JADDUR010000007.1_cds_WP_002724641.1_3198	25.103	243	417
WP_237578347.1	lcl|NZ_JADDUR010000077.1_cds_WP_004278354.1_3099	30.255	628	611
WP_237578348.1	lcl|NZ_JADDUR010000023.1_cds_WP_002724246.1_1150	34.234	111	207
WP_004280422.1	lcl|NZ_JADDUR010000022.1_cds_WP_002738760.1_1097	28.571	245	242
WP_004280656.1	lcl|NZ_JADDUR010000001.1_cds_WP_002739054.1_768	33.466	251	255
WP_004280656.1	lcl|NZ_JADDUR010000005.1_cds_WP_002733582.1_2760	27.059	255	255
WP_004280656.1	lcl|NZ_JADDUR010000020.1_cds_WP_002728745.1_991	27.451	255	255
WP_004280656.1	lcl|NZ_JADDUR010000051.1_cds_WP_002722237.1_2525	28.685	251	255
WP_004280656.1	lcl|NZ_JADDUR010000006.1_cds_WP_002735533.1_2975	27.839	273	255
WP_004280656.1	lcl|NZ_JADDUR010000008.1_cds_WP_002722691.1_3287	27.203	261	255
WP_004280656.1	lcl|NZ_JADDUR010000059.1_cds_WP_002728460.1_2677	24.907	269	255
WP_004280656.1	lcl|NZ_JADDUR010000029.1_cds_WP_002741131.1_1406	27.174	184	255
WP_004280656.1	lcl|NZ_JADDUR010000014.1_cds_WP_002728891.1_427	25.907	193	255
WP_004280656.1	lcl|NZ_JADDUR010000005.1_cds_WP_002740024.1_2791	27.461	193	255
WP_004280656.1	lcl|NZ_JADDUR010000014.1_cds_WP_032853204.1_422	24.390	164	255
WP_004280656.1	lcl|NZ_JADDUR010000047.1_cds_WP_002739544.1_2285	24.242	198	255
WP_004280656.1	lcl|NZ_JADDUR010000028.1_cds_WP_002727447.1_1364	25.389	193	255
WP_004280656.1	lcl|NZ_JADDUR010000018.1_cds_WP_002722638.1_675	36.232	69	255
WP_004280656.1	lcl|NZ_JADDUR010000004.1_cds_WP_002741431.1_2447	25.381	197	255
WP_004280493.1	lcl|NZ_JADDUR010000055.1_cds_WP_002740185.1_2607	29.384	211	314
WP_004280665.1	lcl|NZ_JADDUR010000005.1_cds_WP_002740722.1_2740	37.868	272	282
WP_004280665.1	lcl|NZ_JADDUR010000026.1_cds_WP_002730849.1_1300	38.628	277	282
WP_004280665.1	lcl|NZ_JADDUR010000005.1_cds_WP_002740726.1_2744	33.333	291	282
WP_004280909.1	lcl|NZ_JADDUR010000050.1_cds_WP_002728994.1_2498	38.750	400	401
WP_004280909.1	lcl|NZ_JADDUR010000005.1_cds_WP_002740861.1_2705	31.452	372	401
WP_004280909.1	lcl|NZ_JADDUR010000005.1_cds_WP_002733599.1_2738	29.367	395	401
WP_004280909.1	lcl|NZ_JADDUR010000005.1_cds_WP_002740294.1_2785	30.000	360	401
WP_004280909.1	lcl|NZ_JADDUR010000005.1_cds_WP_002733737.1_2725	29.189	370	401
