WP_002764162.1	lcl|NZ_MCLW01000094.1_cds_WP_000340713.1_3994	92.683	82	106
WP_004279997.1	lcl|NZ_MCLW01000094.1_cds_WP_000412665.1_3995	90.000	310	327
WP_004279997.1	lcl|NZ_MCLW01000094.1_cds_WP_000699347.1_3999	22.772	303	327
WP_004279997.1	lcl|NZ_MCLW01000002.1_cds_WP_000744700.1_1494	22.936	327	327
WP_004279997.1	lcl|NZ_MCLW01000115.1_cds_WP_000723077.1_376	21.014	276	327
WP_004279997.1	lcl|NZ_MCLW01000200.1_cds_WP_000723094.1_1546	22.759	290	327
WP_004279997.1	lcl|NZ_MCLW01000036.1_cds_WP_001984071.1_2452	23.529	306	327
WP_004280807.1	lcl|NZ_MCLW01000043.1_cds_WP_001005151.1_2695	28.205	195	220
WP_004280807.1	lcl|NZ_MCLW01000176.1_cds_WP_000282884.1_1242	29.362	235	220
WP_004280807.1	lcl|NZ_MCLW01000074.1_cds_WP_001099033.1_3558	26.009	223	220
WP_004280807.1	lcl|NZ_MCLW01000094.1_cds_WP_000808025.1_4001	36.283	113	220
WP_004280807.1	lcl|NZ_MCLW01000015.1_cds_WP_000840860.1_942	29.808	104	220
WP_004280807.1	lcl|NZ_MCLW01000043.1_cds_WP_000703222.1_2702	29.348	92	220
WP_004280807.1	lcl|NZ_MCLW01000026.1_cds_WP_000868621.1_1942	29.670	91	220
WP_004280807.1	lcl|NZ_MCLW01000024.1_cds_WP_000262844.1_1843	24.638	207	220
WP_004280570.1	lcl|NZ_MCLW01000115.1_cds_WP_000853941.1_379	37.910	335	354
WP_004280570.1	lcl|NZ_MCLW01000094.1_cds_WP_000275581.1_4000	32.036	334	354
WP_004280570.1	lcl|NZ_MCLW01000043.1_cds_WP_000155110.1_2711	32.508	323	354
WP_004280570.1	lcl|NZ_MCLW01000073.1_cds_WP_001011675.1_3534	33.898	295	354
WP_004280570.1	lcl|NZ_MCLW01000115.1_cds_WP_000853941.1_379	37.910	335	354
WP_004280570.1	lcl|NZ_MCLW01000094.1_cds_WP_000275581.1_4000	32.036	334	354
WP_004280570.1	lcl|NZ_MCLW01000043.1_cds_WP_000155110.1_2711	32.508	323	354
WP_004280570.1	lcl|NZ_MCLW01000073.1_cds_WP_001011675.1_3534	33.898	295	354
WP_004280623.1	lcl|NZ_MCLW01000043.1_cds_WP_000721297.1_2715	37.327	217	230
WP_004280623.1	lcl|NZ_MCLW01000024.1_cds_WP_001014590.1_1804	28.365	208	230
WP_004280623.1	lcl|NZ_MCLW01000009.1_cds_WP_000721859.1_3897	30.000	110	230
WP_004280004.1	lcl|NZ_MCLW01000043.1_cds_WP_001154829.1_2718	31.092	357	387
WP_004280004.1	lcl|NZ_MCLW01000134.1_cds_WP_001281957.1_693	31.903	373	387
WP_004280004.1	lcl|NZ_MCLW01000115.1_cds_WP_001054317.1_377	35.223	247	387
WP_004280004.1	lcl|NZ_MCLW01000043.1_cds_WP_000738262.1_2717	33.205	259	387
