WP_002764162.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000340715.1_116	93.902	82	106
WP_004279997.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000410273.1_115	91.613	310	327
WP_004279997.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000646251.1_112	27.778	252	327
WP_004279997.1	lcl|NZ_JAMKEN010000010.1_cds_WP_000744700.1_249	22.936	327	327
WP_004279997.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000600889.1_82	23.656	186	327
WP_004279997.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000723090.1_30	22.414	290	327
WP_004279997.1	lcl|NZ_JAMKEN010000001.1_cds_WP_250180907.1_88	22.086	326	327
WP_004279997.1	lcl|NZ_JAMKEN010000001.1_cds_WP_001067557.1_109	24.847	326	327
WP_004279997.1	lcl|NZ_JAMKEN010000013.1_cds_WP_250181024.1_617	23.488	281	327
WP_004280069.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000202827.1_72	42.210	353	361
WP_004280807.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000282881.1_34	29.362	235	220
WP_004280807.1	lcl|NZ_JAMKEN010000005.1_cds_WP_001099029.1_2974	26.906	223	220
WP_004280807.1	lcl|NZ_JAMKEN010000001.1_cds_WP_001068986.1_55	30.435	92	220
WP_004280807.1	lcl|NZ_JAMKEN010000040.1_cds_WP_000840860.1_2589	29.808	104	220
WP_004280807.1	lcl|NZ_JAMKEN010000020.1_cds_WP_000868621.1_1330	29.670	91	220
WP_004280807.1	lcl|NZ_JAMKEN010000045.1_cds_WP_000262844.1_2723	24.638	207	220
WP_004280807.1	lcl|NZ_JAMKEN010000001.1_cds_WP_001114267.1_27	26.136	176	220
WP_004280570.1	lcl|NZ_JAMKEN010000001.1_cds_WP_001230564.1_79	35.988	339	354
WP_004280570.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000582618.1_75	33.742	326	354
WP_004280570.1	lcl|NZ_JAMKEN010000060.1_cds_WP_001011675.1_3369	33.898	295	354
WP_004280570.1	lcl|NZ_JAMKEN010000001.1_cds_WP_001230564.1_79	35.988	339	354
WP_004280570.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000582618.1_75	33.742	326	354
WP_004280570.1	lcl|NZ_JAMKEN010000060.1_cds_WP_001011675.1_3369	33.898	295	354
WP_004280623.1	lcl|NZ_JAMKEN010000073.1_cds_WP_061234044.1_3648	43.373	166	230
WP_004280623.1	lcl|NZ_JAMKEN010000029.1_cds_WP_001014587.1_1844	28.365	208	230
WP_004280623.1	lcl|NZ_JAMKEN010000011.1_cds_WP_000721859.1_346	30.000	110	230
WP_004280004.1	lcl|NZ_JAMKEN010000013.1_cds_WP_001281953.1_581	32.172	373	387
WP_004280004.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000608295.1_107	34.322	236	387
WP_004280004.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000947839.1_81	31.559	263	387
WP_004280004.1	lcl|NZ_JAMKEN010000001.1_cds_WP_001198107.1_108	36.893	206	387
WP_004280004.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000575398.1_92	32.877	219	387
WP_004280004.1	lcl|NZ_JAMKEN010000001.1_cds_M9Y90_RS00370_74	27.147	361	387
WP_004280004.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000575178.1_36	29.682	283	387
WP_004280004.1	lcl|NZ_JAMKEN010000011.1_cds_WP_000538750.1_365	27.103	321	387
WP_004280004.1	lcl|NZ_JAMKEN010000016.1_cds_WP_001982414.1_933	26.160	237	387
