WP_002764162.1	lcl|NZ_JADDWT010000040.1_cds_WP_000340715.1_2504	93.902	82	106
WP_004279997.1	lcl|NZ_JADDWT010000040.1_cds_WP_000410266.1_2503	91.613	310	327
WP_004279997.1	lcl|NZ_JADDWT010000040.1_cds_WP_000646254.1_2500	27.778	252	327
WP_004279997.1	lcl|NZ_JADDWT010000013.1_cds_WP_000744698.1_344	22.936	327	327
WP_004279997.1	lcl|NZ_JADDWT010000015.1_cds_WP_000723091.1_543	22.759	290	327
WP_004279997.1	lcl|NZ_JADDWT010000040.1_cds_WP_001067557.1_2497	24.847	326	327
WP_004279997.1	lcl|NZ_JADDWT010000003.1_cds_WP_002072074.1_2423	23.856	306	327
WP_004280807.1	lcl|NZ_JADDWT010000015.1_cds_WP_000282882.1_547	29.362	235	220
WP_004280807.1	lcl|NZ_JADDWT010000011.1_cds_WP_001099039.1_121	26.906	223	220
WP_004280807.1	lcl|NZ_JADDWT010000034.1_cds_WP_000840861.1_2080	29.808	104	220
WP_004280807.1	lcl|NZ_JADDWT010000033.1_cds_WP_000868621.1_2034	29.670	91	220
WP_004280807.1	lcl|NZ_JADDWT010000015.1_cds_WP_001114273.1_540	26.136	176	220
WP_004280807.1	lcl|NZ_JADDWT010000056.1_cds_WP_000262844.1_3046	24.638	207	220
WP_004280570.1	lcl|NZ_JADDWT010000028.1_cds_WP_001033784.1_1572	32.571	350	354
WP_004280570.1	lcl|NZ_JADDWT010000016.1_cds_WP_001011666.1_571	33.898	295	354
WP_004280570.1	lcl|NZ_JADDWT010000028.1_cds_WP_002072154.1_1566	28.435	313	354
WP_004280570.1	lcl|NZ_JADDWT010000028.1_cds_WP_001033784.1_1572	32.571	350	354
WP_004280570.1	lcl|NZ_JADDWT010000016.1_cds_WP_001011666.1_571	33.898	295	354
WP_004280570.1	lcl|NZ_JADDWT010000028.1_cds_WP_002072154.1_1566	28.435	313	354
WP_004280623.1	lcl|NZ_JADDWT010000030.1_cds_WP_000696059.1_1904	43.373	166	230
WP_004280623.1	lcl|NZ_JADDWT010000046.1_cds_WP_001014594.1_2659	28.365	208	230
WP_004280623.1	lcl|NZ_JADDWT010000028.1_cds_WP_000440091.1_1567	25.118	211	230
WP_004280623.1	lcl|NZ_JADDWT010000027.1_cds_WP_000721854.1_1506	30.000	110	230
WP_004280004.1	lcl|NZ_JADDWT010000003.1_cds_WP_001281953.1_2459	32.172	373	387
WP_004280004.1	lcl|NZ_JADDWT010000040.1_cds_WP_000228801.1_2479	34.728	239	387
WP_004280004.1	lcl|NZ_JADDWT010000040.1_cds_WP_000608294.1_2495	34.322	236	387
WP_004280004.1	lcl|NZ_JADDWT010000028.1_cds_WP_000172659.1_1564	34.400	250	387
WP_004280004.1	lcl|NZ_JADDWT010000040.1_cds_WP_001198107.1_2496	36.893	206	387
WP_004280004.1	lcl|NZ_JADDWT010000028.1_cds_WP_000575181.1_1608	29.329	283	387
WP_004280004.1	lcl|NZ_JADDWT010000054.1_cds_WP_000538754.1_3011	27.103	321	387
WP_004280004.1	lcl|NZ_JADDWT010000020.1_cds_WP_001982414.1_1061	26.160	237	387
WP_004280553.1	lcl|NZ_JADDWT010000030.1_cds_WP_000696059.1_1904	34.836	244	572
WP_004280553.1	lcl|NZ_JADDWT010000028.1_cds_WP_000440091.1_1567	27.404	208	572
WP_004280553.1	lcl|NZ_JADDWT010000021.1_cds_WP_000613389.1_1120	23.196	194	572
WP_004280553.1	lcl|NZ_JADDWT010000027.1_cds_WP_000721854.1_1506	33.628	113	572
WP_004280553.1	lcl|NZ_JADDWT010000030.1_cds_WP_000696059.1_1904	34.836	244	572
WP_004280553.1	lcl|NZ_JADDWT010000028.1_cds_WP_000440091.1_1567	27.404	208	572
