WP_002764162.1	lcl|NZ_JADDVF010000006.1_cds_WP_002725873.1_2940	100.000	82	106
WP_004279997.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733579.1_2941	97.742	310	327
WP_004279997.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733534.1_2944	27.381	252	327
WP_004279997.1	lcl|NZ_JADDVF010000019.1_cds_WP_002722638.1_774	24.383	324	327
WP_004279997.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740024.1_3035	22.337	291	327
WP_004279997.1	lcl|NZ_JADDVF010000007.1_cds_WP_002728309.1_3206	25.723	311	327
WP_004279997.1	lcl|NZ_JADDVF010000014.1_cds_WP_002743770.1_428	21.387	173	327
WP_004279997.1	lcl|NZ_JADDVF010000006.1_cds_WP_016749081.1_2973	24.503	151	327
WP_004280807.1	lcl|NZ_JADDVF010000031.1_cds_WP_032856387.1_1690	26.667	225	220
WP_004280807.1	lcl|NZ_JADDVF010000006.1_cds_WP_002742128.1_3031	26.180	233	220
WP_004280807.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733661.1_3011	33.696	92	220
WP_004280807.1	lcl|NZ_JADDVF010000020.1_cds_WP_002731944.1_1001	30.172	116	220
WP_004280807.1	lcl|NZ_JADDVF010000009.1_cds_WP_002726501.1_3393	29.787	94	220
WP_004280807.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733618.1_3038	25.000	176	220
WP_004280570.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740722.1_2984	36.012	336	354
WP_004280570.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740726.1_2988	32.840	338	354
WP_004280570.1	lcl|NZ_JADDVF010000015.1_cds_WP_002730849.1_530	33.333	288	354
WP_004280570.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740722.1_2984	36.012	336	354
WP_004280570.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740726.1_2988	32.840	338	354
WP_004280570.1	lcl|NZ_JADDVF010000015.1_cds_WP_002730849.1_530	33.333	288	354
WP_004280623.1	lcl|NZ_JADDVF010000032.1_cds_WP_002738760.1_1735	30.476	210	230
WP_004280623.1	lcl|NZ_JADDVF010000013.1_cds_WP_002723863.1_373	29.091	110	230
WP_004280623.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733600.1_3002	28.814	118	230
WP_004280359.1	lcl|NZ_JADDVF010000076.1_cds_WP_004278354.1_3089	28.550	655	599
WP_004280004.1	lcl|NZ_JADDVF010000049.1_cds_WP_002728994.1_2346	30.914	372	387
WP_004280004.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740861.1_2949	33.898	236	387
WP_004280004.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740826.1_2948	36.408	206	387
WP_004280004.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733737.1_2969	32.420	219	387
WP_004280004.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740294.1_3029	31.095	283	387
WP_004280004.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733599.1_2982	31.939	263	387
WP_004280004.1	lcl|NZ_JADDVF010000007.1_cds_WP_002738884.1_3159	28.483	323	387
WP_004280004.1	lcl|NZ_JADDVF010000008.1_cds_WP_002724641.1_3313	25.137	366	387
WP_004280066.1	lcl|NZ_JADDVF010000076.1_cds_WP_004278354.1_3089	40.902	599	583
WP_004280553.1	lcl|NZ_JADDVF010000044.1_cds_WP_002740796.1_2222	22.835	127	572
WP_004280553.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740235.1_2998	19.444	216	572
WP_004280553.1	lcl|NZ_JADDVF010000044.1_cds_WP_002740796.1_2222	22.835	127	572
WP_004280553.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740235.1_2998	19.444	216	572
