WP_002764162.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135594790.1_3127	62.162	74	106
WP_004279997.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135594788.1_3126	83.871	310	327
WP_004279997.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135638522.1_3075	22.581	279	327
WP_004279997.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100725791.1_924	23.006	326	327
WP_004279997.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373493.1_3055	25.591	254	327
WP_004279997.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373500.1_3073	21.311	305	327
WP_004279997.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373189.1_1485	25.077	323	327
WP_004279997.1	lcl|NZ_JAMQQC010000002.1_cds_WP_100715920.1_3393	21.788	179	327
WP_004280069.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135594731.1_3098	42.373	354	361
WP_004280807.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135798983.1_2763	23.228	254	220
WP_004280807.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373490.1_3052	34.234	111	220
WP_004280807.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135594701.1_3081	36.364	99	220
WP_004280807.1	lcl|NZ_JAMQQC010000001.1_cds_WP_238761168.1_3057	33.846	130	220
WP_004280807.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373488.1_3049	34.043	94	220
WP_004280807.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135675313.1_2681	34.259	108	220
WP_004280807.1	lcl|NZ_JAMQQC010000001.1_cds_WP_165780357.1_559	31.193	109	220
WP_004280807.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265372897.1_26	28.421	95	220
WP_004280807.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135592290.1_3051	29.126	103	220
WP_004280570.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135638469.1_3118	30.769	351	354
WP_004280570.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373283.1_1971	34.539	304	354
WP_004280570.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373511.1_3101	30.994	342	354
WP_004280570.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135638469.1_3118	30.769	351	354
WP_004280570.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373283.1_1971	34.539	304	354
WP_004280570.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373511.1_3101	30.994	342	354
WP_004280623.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373517.1_3116	35.242	227	230
WP_004280623.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373521.1_3121	37.952	166	230
WP_004280623.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373159.1_1327	31.507	219	230
WP_004280623.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135639563.1_1342	26.496	117	230
WP_004280623.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135594733.1_3099	26.613	124	230
WP_004280004.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373129.1_1195	31.694	366	387
WP_004280004.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135673600.1_3114	35.341	249	387
WP_004280004.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373510.1_3100	26.933	375	387
WP_004280004.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135594781.1_3123	29.396	364	387
