WP_002764162.1	lcl|NZ_AFJW02000154.1_cds_WP_000340715.1_43	93.902	82	106
WP_004279997.1	lcl|NZ_AFJW02000154.1_cds_WP_000410273.1_44	91.613	310	327
WP_004279997.1	lcl|NZ_AFJW02000154.1_cds_WP_000093099.1_64	58.730	63	327
WP_004279997.1	lcl|NZ_AFJW02000154.1_cds_WP_000646252.1_47	28.175	252	327
WP_004279997.1	lcl|NZ_AFJW02000073.1_cds_WP_000744700.1_2506	22.936	327	327
WP_004279997.1	lcl|NZ_AFJW02000154.1_cds_WP_000600889.1_73	23.656	186	327
WP_004279997.1	lcl|NZ_AFJW02000154.1_cds_WP_000723090.1_126	22.414	290	327
WP_004279997.1	lcl|NZ_AFJW02000154.1_cds_WP_001067557.1_50	24.847	326	327
WP_004279997.1	lcl|NZ_AFJW02000006.1_cds_WP_001984071.1_3771	23.529	306	327
WP_004280069.1	lcl|NZ_AFJW02000154.1_cds_WP_000202830.1_83	42.210	353	361
WP_004280807.1	lcl|NZ_AFJW02000154.1_cds_WP_000282880.1_122	29.787	235	220
WP_004280807.1	lcl|NZ_AFJW02000119.1_cds_WP_001099029.1_1414	26.906	223	220
WP_004280807.1	lcl|NZ_AFJW02000154.1_cds_WP_001068986.1_101	30.435	92	220
WP_004280807.1	lcl|NZ_AFJW02000115.1_cds_WP_000840858.1_1506	29.808	104	220
WP_004280807.1	lcl|NZ_AFJW02000007.1_cds_WP_000868621.1_3756	29.670	91	220
WP_004280807.1	lcl|NZ_AFJW02000064.1_cds_WP_000262844.1_2732	24.638	207	220
WP_004280807.1	lcl|NZ_AFJW02000154.1_cds_WP_001114267.1_129	26.136	176	220
WP_004280570.1	lcl|NZ_AFJW02000154.1_cds_WP_001230564.1_76	35.988	339	354
WP_004280570.1	lcl|NZ_AFJW02000154.1_cds_WP_000582618.1_80	33.742	326	354
WP_004280570.1	lcl|NZ_AFJW02000084.1_cds_WP_001011675.1_2231	33.898	295	354
WP_004280570.1	lcl|NZ_AFJW02000154.1_cds_WP_001230564.1_76	35.988	339	354
WP_004280570.1	lcl|NZ_AFJW02000154.1_cds_WP_000582618.1_80	33.742	326	354
WP_004280570.1	lcl|NZ_AFJW02000084.1_cds_WP_001011675.1_2231	33.898	295	354
WP_004280623.1	lcl|NZ_AFJW02000014.1_cds_WP_001014594.1_3635	28.365	208	230
WP_004280623.1	lcl|NZ_AFJW02000070.1_cds_WP_000721859.1_2594	30.000	110	230
WP_004280359.1	lcl|NZ_AFJW02000154.1_cds_WP_000698820.1_86	42.020	614	599
WP_004280004.1	lcl|NZ_AFJW02000154.1_cds_WP_000582222.1_62	38.211	246	387
WP_004280004.1	lcl|NZ_AFJW02000134.1_cds_WP_001281953.1_848	32.172	373	387
WP_004280004.1	lcl|NZ_AFJW02000154.1_cds_WP_000608295.1_52	34.322	236	387
WP_004280004.1	lcl|NZ_AFJW02000154.1_cds_WP_000947844.1_74	31.559	263	387
WP_004280004.1	lcl|NZ_AFJW02000154.1_cds_WP_001198107.1_51	36.893	206	387
WP_004280004.1	lcl|NZ_AFJW02000154.1_cds_WP_000346036.1_81	27.147	361	387
WP_004280004.1	lcl|NZ_AFJW02000154.1_cds_WP_000575178.1_120	29.682	283	387
WP_004280004.1	lcl|NZ_AFJW02000120.1_cds_WP_000538752.1_1391	27.103	321	387
WP_004280004.1	lcl|NZ_AFJW02000121.1_cds_WP_001982414.1_1304	26.160	237	387
WP_004280066.1	lcl|NZ_AFJW02000154.1_cds_WP_000698820.1_86	27.157	626	583
WP_004280553.1	lcl|NZ_AFJW02000102.1_cds_WP_000613386.1_1830	23.077	130	572
WP_004280553.1	lcl|NZ_AFJW02000070.1_cds_WP_000721859.1_2594	33.333	117	572
WP_004280553.1	lcl|NZ_AFJW02000102.1_cds_WP_000613386.1_1830	23.077	130	572
WP_004280553.1	lcl|NZ_AFJW02000070.1_cds_WP_000721859.1_2594	33.333	117	572
WP_004280727.1	lcl|NZ_AFJW02000154.1_cds_WP_001198107.1_51	36.667	270	417
WP_004280727.1	lcl|NZ_AFJW02000154.1_cds_WP_000608295.1_52	34.717	265	417
WP_004280727.1	lcl|NZ_AFJW02000154.1_cds_WP_000575178.1_120	35.039	254	417
WP_004280727.1	lcl|NZ_AFJW02000134.1_cds_WP_001281953.1_848	28.440	327	417
WP_004280727.1	lcl|NZ_AFJW02000154.1_cds_WP_000346036.1_81	29.367	395	417
WP_004280727.1	lcl|NZ_AFJW02000154.1_cds_WP_000582222.1_62	37.850	214	417
WP_004280727.1	lcl|NZ_AFJW02000154.1_cds_WP_000947844.1_74	27.239	268	417
WP_004280727.1	lcl|NZ_AFJW02000120.1_cds_WP_000538752.1_1391	27.668	253	417
WP_004280727.1	lcl|NZ_AFJW02000121.1_cds_WP_001982414.1_1304	24.280	243	417
WP_237578347.1	lcl|NZ_AFJW02000154.1_cds_WP_000698820.1_86	42.454	603	611
WP_004280422.1	lcl|NZ_AFJW02000014.1_cds_WP_001014594.1_3635	27.236	246	242
WP_004280656.1	lcl|NZ_AFJW02000073.1_cds_WP_000998676.1_2532	32.271	251	255
WP_004280656.1	lcl|NZ_AFJW02000099.1_cds_WP_000566240.1_1947	27.843	255	255
WP_004280656.1	lcl|NZ_AFJW02000004.1_cds_WP_000043153.1_3784	26.038	265	255
