WP_002764162.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000340715.1_506	93.902	82	106
WP_004279997.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000410273.1_507	91.613	310	327
WP_004279997.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000093099.1_527	58.730	63	327
WP_004279997.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000646250.1_510	28.175	252	327
WP_004279997.1	lcl|NZ_JAGGCC010000005.1_cds_WP_000744700.1_831	22.936	327	327
WP_004279997.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000600889.1_536	23.656	186	327
WP_004279997.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000723090.1_589	22.414	290	327
WP_004279997.1	lcl|NZ_JAGGCC010000003.1_cds_WP_001067557.1_513	24.847	326	327
WP_004279997.1	lcl|NZ_JAGGCC010000053.1_cds_WP_001984071.1_3430	23.529	306	327
WP_004280069.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000202830.1_546	42.210	353	361
WP_004280807.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000282880.1_585	29.787	235	220
WP_004280807.1	lcl|NZ_JAGGCC010000025.1_cds_WP_001099029.1_2461	26.906	223	220
WP_004280807.1	lcl|NZ_JAGGCC010000003.1_cds_WP_001068986.1_564	30.435	92	220
WP_004280807.1	lcl|NZ_JAGGCC010000043.1_cds_WP_000840858.1_3219	29.808	104	220
WP_004280807.1	lcl|NZ_JAGGCC010000023.1_cds_WP_000868621.1_2340	29.670	91	220
WP_004280807.1	lcl|NZ_JAGGCC010000014.1_cds_WP_000262844.1_1777	24.638	207	220
WP_004280807.1	lcl|NZ_JAGGCC010000003.1_cds_WP_001114267.1_592	26.136	176	220
WP_004280570.1	lcl|NZ_JAGGCC010000003.1_cds_WP_001230564.1_539	35.988	339	354
WP_004280570.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000582618.1_543	33.742	326	354
WP_004280570.1	lcl|NZ_JAGGCC010000022.1_cds_WP_001011675.1_2285	33.898	295	354
WP_004280570.1	lcl|NZ_JAGGCC010000003.1_cds_WP_001230564.1_539	35.988	339	354
WP_004280570.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000582618.1_543	33.742	326	354
WP_004280570.1	lcl|NZ_JAGGCC010000022.1_cds_WP_001011675.1_2285	33.898	295	354
WP_004280623.1	lcl|NZ_JAGGCC010000014.1_cds_WP_001014594.1_1737	28.365	208	230
WP_004280623.1	lcl|NZ_JAGGCC010000002.1_cds_WP_000721859.1_301	30.000	110	230
WP_004280359.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000698820.1_549	42.020	614	599
WP_004280004.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000582222.1_525	38.211	246	387
WP_004280004.1	lcl|NZ_JAGGCC010000051.1_cds_WP_001281953.1_3408	32.172	373	387
WP_004280004.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000608295.1_515	34.322	236	387
WP_004280004.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000947844.1_537	31.559	263	387
WP_004280004.1	lcl|NZ_JAGGCC010000003.1_cds_WP_001198107.1_514	36.893	206	387
WP_004280004.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000346036.1_544	27.147	361	387
WP_004280004.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000575178.1_583	29.682	283	387
WP_004280004.1	lcl|NZ_JAGGCC010000002.1_cds_WP_000538752.1_319	27.103	321	387
WP_004280004.1	lcl|NZ_JAGGCC010000011.1_cds_WP_001982414.1_1534	26.160	237	387
WP_004280066.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000698820.1_549	27.157	626	583
WP_004280553.1	lcl|NZ_JAGGCC010000009.1_cds_WP_000613386.1_1352	23.077	130	572
WP_004280553.1	lcl|NZ_JAGGCC010000002.1_cds_WP_000721859.1_301	33.333	117	572
WP_004280553.1	lcl|NZ_JAGGCC010000009.1_cds_WP_000613386.1_1352	23.077	130	572
WP_004280553.1	lcl|NZ_JAGGCC010000002.1_cds_WP_000721859.1_301	33.333	117	572
WP_004280727.1	lcl|NZ_JAGGCC010000003.1_cds_WP_001198107.1_514	36.667	270	417
WP_004280727.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000608295.1_515	34.717	265	417
WP_004280727.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000575178.1_583	35.039	254	417
WP_004280727.1	lcl|NZ_JAGGCC010000051.1_cds_WP_001281953.1_3408	28.440	327	417
WP_004280727.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000346036.1_544	29.367	395	417
WP_004280727.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000582222.1_525	37.850	214	417
WP_004280727.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000947844.1_537	27.239	268	417
WP_004280727.1	lcl|NZ_JAGGCC010000002.1_cds_WP_000538752.1_319	27.668	253	417
WP_004280727.1	lcl|NZ_JAGGCC010000011.1_cds_WP_001982414.1_1534	24.280	243	417
WP_237578347.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000698820.1_549	42.454	603	611
WP_004280422.1	lcl|NZ_JAGGCC010000014.1_cds_WP_001014594.1_1737	27.236	246	242
WP_004280656.1	lcl|NZ_JAGGCC010000005.1_cds_WP_000998676.1_805	32.271	251	255
WP_004280656.1	lcl|NZ_JAGGCC010000001.1_cds_WP_000566240.1_66	27.843	255	255
WP_004280656.1	lcl|NZ_JAGGCC010000026.1_cds_WP_000043153.1_2495	26.038	265	255
WP_004280656.1	lcl|NZ_JAGGCC010000042.1_cds_WP_000653653.1_3181	26.820	261	255
WP_004280656.1	lcl|NZ_JAGGCC010000001.1_cds_WP_001968389.1_94	27.757	263	255
WP_004280656.1	lcl|NZ_JAGGCC010000013.1_cds_WP_000351752.1_1687	24.535	269	255
WP_004280656.1	lcl|NZ_JAGGCC010000008.1_cds_WP_000646914.1_1228	27.568	185	255
WP_004280656.1	lcl|NZ_JAGGCC010000001.1_cds_WP_000800040.1_24	27.320	194	255
WP_004280656.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000723090.1_589	27.861	201	255
WP_004280656.1	lcl|NZ_JAGGCC010000001.1_cds_WP_001069860.1_30	26.220	164	255
WP_004280656.1	lcl|NZ_JAGGCC010000012.1_cds_WP_001074690.1_1575	24.352	193	255
WP_004280656.1	lcl|NZ_JAGGCC010000004.1_cds_WP_000093663.1_687	23.000	200	255
WP_004280656.1	lcl|NZ_JAGGCC010000005.1_cds_WP_000744700.1_831	33.333	72	255
WP_004280656.1	lcl|NZ_JAGGCC010000015.1_cds_J6368_RS09175_1834	23.394	218	255
WP_004280493.1	lcl|NZ_JAGGCC010000007.1_cds_WP_002185292.1_1154	27.879	330	314
WP_004280665.1	lcl|NZ_JAGGCC010000003.1_cds_WP_001230564.1_539	37.132	272	282
WP_004280665.1	lcl|NZ_JAGGCC010000022.1_cds_WP_001011675.1_2285	38.328	287	282
WP_004280665.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000582618.1_543	32.302	291	282
WP_004280909.1	lcl|NZ_JAGGCC010000051.1_cds_WP_001281953.1_3408	38.404	401	401
WP_004280909.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000582222.1_525	33.600	375	401
WP_004280909.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000608295.1_515	31.452	372	401
WP_004280909.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000575178.1_583	28.415	366	401
WP_004280909.1	lcl|NZ_JAGGCC010000003.1_cds_WP_001198107.1_514	30.513	390	401
