WP_002764162.1	lcl|NZ_AFLN01000138.1_cds_WP_000340715.1_1199	93.902	82	106
WP_004279997.1	lcl|NZ_AFLN01000138.1_cds_WP_000410273.1_1198	91.613	310	327
WP_004279997.1	lcl|NZ_AFLN01000138.1_cds_WP_000093099.1_1178	58.730	63	327
WP_004279997.1	lcl|NZ_AFLN01000138.1_cds_WP_000646250.1_1195	28.175	252	327
WP_004279997.1	lcl|NZ_AFLN01000060.1_cds_WP_000744700.1_2171	22.936	327	327
WP_004279997.1	lcl|NZ_AFLN01000138.1_cds_WP_000600889.1_1169	23.656	186	327
WP_004279997.1	lcl|NZ_AFLN01000138.1_cds_WP_000723090.1_1116	22.414	290	327
WP_004279997.1	lcl|NZ_AFLN01000138.1_cds_WP_001067557.1_1192	24.847	326	327
WP_004279997.1	lcl|NZ_AFLN01000035.1_cds_WP_001984071.1_2730	23.529	306	327
WP_004280069.1	lcl|NZ_AFLN01000138.1_cds_WP_000202830.1_1159	42.210	353	361
WP_004280807.1	lcl|NZ_AFLN01000138.1_cds_WP_000282880.1_1120	29.787	235	220
WP_004280807.1	lcl|NZ_AFLN01000156.1_cds_WP_001099029.1_819	26.906	223	220
WP_004280807.1	lcl|NZ_AFLN01000138.1_cds_WP_001068986.1_1141	30.435	92	220
WP_004280807.1	lcl|NZ_AFLN01000117.1_cds_WP_000840858.1_1540	29.808	104	220
WP_004280807.1	lcl|NZ_AFLN01000006.1_cds_WP_000868621.1_3608	29.670	91	220
WP_004280807.1	lcl|NZ_AFLN01000024.1_cds_WP_000262844.1_3299	24.638	207	220
WP_004280807.1	lcl|NZ_AFLN01000268.1_cds_WP_001114267.1_24	26.136	176	220
WP_004280570.1	lcl|NZ_AFLN01000138.1_cds_WP_001230564.1_1166	35.988	339	354
WP_004280570.1	lcl|NZ_AFLN01000138.1_cds_WP_000582620.1_1162	33.742	326	354
WP_004280570.1	lcl|NZ_AFLN01000255.1_cds_WP_001011675.1_146	33.898	295	354
WP_004280570.1	lcl|NZ_AFLN01000138.1_cds_WP_001230564.1_1166	35.988	339	354
WP_004280570.1	lcl|NZ_AFLN01000138.1_cds_WP_000582620.1_1162	33.742	326	354
WP_004280570.1	lcl|NZ_AFLN01000255.1_cds_WP_001011675.1_146	33.898	295	354
WP_004280623.1	lcl|NZ_AFLN01000204.1_cds_WP_001014594.1_358	28.365	208	230
WP_004280623.1	lcl|NZ_AFLN01000120.1_cds_WP_000721859.1_1492	30.000	110	230
WP_004280359.1	lcl|NZ_AFLN01000138.1_cds_WP_000698820.1_1156	42.020	614	599
WP_004280004.1	lcl|NZ_AFLN01000138.1_cds_WP_000582222.1_1180	38.211	246	387
WP_004280004.1	lcl|NZ_AFLN01000079.1_cds_WP_001281953.1_1836	32.172	373	387
WP_004280004.1	lcl|NZ_AFLN01000138.1_cds_WP_000608295.1_1190	34.322	236	387
WP_004280004.1	lcl|NZ_AFLN01000138.1_cds_WP_000947844.1_1168	31.559	263	387
WP_004280004.1	lcl|NZ_AFLN01000138.1_cds_WP_001198107.1_1191	36.893	206	387
WP_004280004.1	lcl|NZ_AFLN01000138.1_cds_WP_000346036.1_1161	27.147	361	387
WP_004280004.1	lcl|NZ_AFLN01000138.1_cds_WP_000575178.1_1122	29.682	283	387
WP_004280004.1	lcl|NZ_AFLN01000184.1_cds_WP_000538752.1_482	27.103	321	387
WP_004280004.1	lcl|NZ_AFLN01000071.1_cds_WP_001982414.1_1981	26.160	237	387
WP_004280066.1	lcl|NZ_AFLN01000138.1_cds_WP_000698820.1_1156	27.157	626	583
WP_004280553.1	lcl|NZ_AFLN01000047.1_cds_WP_000613386.1_2429	23.077	130	572
WP_004280553.1	lcl|NZ_AFLN01000120.1_cds_WP_000721859.1_1492	33.333	117	572
WP_004280553.1	lcl|NZ_AFLN01000047.1_cds_WP_000613386.1_2429	23.077	130	572
WP_004280553.1	lcl|NZ_AFLN01000120.1_cds_WP_000721859.1_1492	33.333	117	572
WP_004280727.1	lcl|NZ_AFLN01000138.1_cds_WP_001198107.1_1191	36.667	270	417
WP_004280727.1	lcl|NZ_AFLN01000138.1_cds_WP_000608295.1_1190	34.717	265	417
WP_004280727.1	lcl|NZ_AFLN01000138.1_cds_WP_000575178.1_1122	35.039	254	417
WP_004280727.1	lcl|NZ_AFLN01000079.1_cds_WP_001281953.1_1836	28.440	327	417
WP_004280727.1	lcl|NZ_AFLN01000138.1_cds_WP_000346036.1_1161	29.367	395	417
WP_004280727.1	lcl|NZ_AFLN01000138.1_cds_WP_000582222.1_1180	37.850	214	417
WP_004280727.1	lcl|NZ_AFLN01000138.1_cds_WP_000947844.1_1168	27.239	268	417
WP_004280727.1	lcl|NZ_AFLN01000184.1_cds_WP_000538752.1_482	27.668	253	417
WP_004280727.1	lcl|NZ_AFLN01000071.1_cds_WP_001982414.1_1981	24.280	243	417
WP_237578347.1	lcl|NZ_AFLN01000138.1_cds_WP_000698820.1_1156	42.454	603	611
WP_004280422.1	lcl|NZ_AFLN01000204.1_cds_WP_001014594.1_358	27.236	246	242
WP_004280656.1	lcl|NZ_AFLN01000060.1_cds_WP_000998676.1_2145	32.271	251	255
WP_004280656.1	lcl|NZ_AFLN01000155.1_cds_WP_000566240.1_861	27.843	255	255
WP_004280656.1	lcl|NZ_AFLN01000140.1_cds_WP_000043153.1_1079	26.038	265	255
WP_004280656.1	lcl|NZ_AFLN01000199.1_cds_WP_000653653.1_381	26.820	261	255
WP_004280656.1	lcl|NZ_AFLN01000155.1_cds_WP_001968389.1_889	27.757	263	255
WP_004280656.1	lcl|NZ_AFLN01000059.1_cds_WP_000351752.1_2211	24.535	269	255
WP_004280656.1	lcl|NZ_AFLN01000022.1_cds_WP_000646914.1_3381	27.568	185	255
WP_004280656.1	lcl|NZ_AFLN01000206.1_cds_WP_000800040.1_341	27.320	194	255
WP_004280656.1	lcl|NZ_AFLN01000138.1_cds_WP_000723090.1_1116	27.861	201	255
WP_004280656.1	lcl|NZ_AFLN01000206.1_cds_WP_001069860.1_347	26.220	164	255
WP_004280656.1	lcl|NZ_AFLN01000049.1_cds_WP_001074690.1_2412	24.352	193	255
WP_004280656.1	lcl|NZ_AFLN01000126.1_cds_WP_000093663.1_1379	23.000	200	255
WP_004280656.1	lcl|NZ_AFLN01000060.1_cds_WP_000744700.1_2171	33.333	72	255
WP_004280656.1	lcl|NZ_AFLN01000025.1_cds_WP_002146220.1_3254	23.394	218	255
WP_004280493.1	lcl|NZ_AFLN01000257.1_cds_WP_002185292.1_127	27.879	330	314
WP_004280665.1	lcl|NZ_AFLN01000138.1_cds_WP_001230564.1_1166	37.132	272	282
WP_004280665.1	lcl|NZ_AFLN01000255.1_cds_WP_001011675.1_146	38.328	287	282
WP_004280665.1	lcl|NZ_AFLN01000138.1_cds_WP_000582620.1_1162	32.302	291	282
WP_004280909.1	lcl|NZ_AFLN01000079.1_cds_WP_001281953.1_1836	38.404	401	401
WP_004280909.1	lcl|NZ_AFLN01000138.1_cds_WP_000582222.1_1180	33.600	375	401
WP_004280909.1	lcl|NZ_AFLN01000138.1_cds_WP_000608295.1_1190	31.452	372	401
WP_004280909.1	lcl|NZ_AFLN01000138.1_cds_WP_000575178.1_1122	28.415	366	401
WP_004280909.1	lcl|NZ_AFLN01000138.1_cds_WP_001198107.1_1191	30.513	390	401
WP_004280909.1	lcl|NZ_AFLN01000138.1_cds_WP_000346036.1_1161	27.034	381	401
WP_004280909.1	lcl|NZ_AFLN01000138.1_cds_WP_000947844.1_1168	26.790	377	401
WP_004280909.1	lcl|NZ_AFLN01000071.1_cds_WP_001982414.1_1981	25.781	384	401
WP_004280909.1	lcl|NZ_AFLN01000184.1_cds_WP_000538752.1_482	26.772	381	401
WP_004280488.1	lcl|NZ_AFLN01000023.1_cds_WP_000172202.1_3305	30.978	368	568
WP_004280488.1	lcl|NZ_AFLN01000138.1_cds_WP_000834715.1_1175	28.250	400	568
WP_004280488.1	lcl|NZ_AFLN01000018.1_cds_WP_000667646.1_3495	31.905	210	568
WP_004280488.1	lcl|NZ_AFLN01000004.1_cds_WP_000828455.1_3681	31.250	208	568
WP_004280488.1	lcl|NZ_AFLN01000023.1_cds_WP_000942282.1_3319	32.836	201	568
