WP_002764162.1	lcl|NZ_VWOW01000005.1_cds_WP_000340715.1_2663	93.902	82	106
WP_004279997.1	lcl|NZ_VWOW01000005.1_cds_WP_000410273.1_2664	91.613	310	327
WP_004279997.1	lcl|NZ_VWOW01000005.1_cds_WP_000093099.1_2684	58.730	63	327
WP_004279997.1	lcl|NZ_VWOW01000005.1_cds_WP_000646250.1_2667	28.175	252	327
WP_004279997.1	lcl|NZ_VWOW01000012.1_cds_WP_000744700.1_493	22.936	327	327
WP_004279997.1	lcl|NZ_VWOW01000005.1_cds_WP_000600889.1_2693	23.656	186	327
WP_004279997.1	lcl|NZ_VWOW01000005.1_cds_WP_000723090.1_2746	22.414	290	327
WP_004279997.1	lcl|NZ_VWOW01000005.1_cds_WP_001067557.1_2670	24.847	326	327
WP_004279997.1	lcl|NZ_VWOW01000026.1_cds_WP_001984071.1_1619	23.529	306	327
WP_004280069.1	lcl|NZ_VWOW01000005.1_cds_WP_000202830.1_2703	42.210	353	361
WP_004280807.1	lcl|NZ_VWOW01000005.1_cds_WP_000282880.1_2742	29.787	235	220
WP_004280807.1	lcl|NZ_VWOW01000083.1_cds_WP_001099029.1_3594	26.906	223	220
WP_004280807.1	lcl|NZ_VWOW01000005.1_cds_WP_001068986.1_2721	30.435	92	220
WP_004280807.1	lcl|NZ_VWOW01000044.1_cds_WP_000840858.1_2504	29.808	104	220
WP_004280807.1	lcl|NZ_VWOW01000022.1_cds_WP_000868621.1_1368	29.670	91	220
WP_004280807.1	lcl|NZ_VWOW01000050.1_cds_WP_000262844.1_2791	24.638	207	220
WP_004280807.1	lcl|NZ_VWOW01000005.1_cds_WP_001114267.1_2749	26.136	176	220
WP_004280570.1	lcl|NZ_VWOW01000005.1_cds_WP_001230564.1_2696	35.988	339	354
WP_004280570.1	lcl|NZ_VWOW01000005.1_cds_WP_000582618.1_2700	33.742	326	354
WP_004280570.1	lcl|NZ_VWOW01000024.1_cds_WP_001011675.1_1487	33.898	295	354
WP_004280570.1	lcl|NZ_VWOW01000005.1_cds_WP_001230564.1_2696	35.988	339	354
WP_004280570.1	lcl|NZ_VWOW01000005.1_cds_WP_000582618.1_2700	33.742	326	354
WP_004280570.1	lcl|NZ_VWOW01000024.1_cds_WP_001011675.1_1487	33.898	295	354
WP_004280623.1	lcl|NZ_VWOW01000063.1_cds_WP_001014594.1_3198	28.365	208	230
WP_004280623.1	lcl|NZ_VWOW01000036.1_cds_WP_000721859.1_2123	30.000	110	230
WP_004280359.1	lcl|NZ_VWOW01000005.1_cds_WP_000698820.1_2706	42.020	614	599
WP_004280004.1	lcl|NZ_VWOW01000005.1_cds_WP_000582222.1_2682	38.211	246	387
WP_004280004.1	lcl|NZ_VWOW01000026.1_cds_WP_001281953.1_1585	32.172	373	387
