WP_002764162.1	lcl|NZ_JMDJ01000088.1_cds_WP_000340715.1_1430	93.902	82	106
WP_004279997.1	lcl|NZ_JMDJ01000088.1_cds_WP_000410268.1_1431	91.640	311	327
WP_004279997.1	lcl|NZ_JMDJ01000088.1_cds_WP_000723079.1_1484	22.179	257	327
WP_004279997.1	lcl|NZ_JMDJ01000067.1_cds_WP_000744695.1_896	22.936	327	327
WP_004279997.1	lcl|NZ_JMDJ01000088.1_cds_WP_000723082.1_1506	22.414	290	327
WP_004279997.1	lcl|NZ_JMDJ01000088.1_cds_WP_000567886.1_1486	23.009	226	327
WP_004279997.1	lcl|NZ_JMDJ01000224.1_cds_WP_002123515.1_3755	23.856	306	327
WP_004280069.1	lcl|NZ_JMDJ01000088.1_cds_WP_000020777.1_1432	96.676	361	361
WP_004280807.1	lcl|NZ_JMDJ01000088.1_cds_WP_002076509.1_1433	96.804	219	220
WP_004280807.1	lcl|NZ_JMDJ01000142.1_cds_WP_001099039.1_2228	26.906	223	220
WP_004280807.1	lcl|NZ_JMDJ01000088.1_cds_WP_001068976.1_1502	25.974	231	220
WP_004280807.1	lcl|NZ_JMDJ01000088.1_cds_WP_000651740.1_1479	28.571	133	220
WP_004280807.1	lcl|NZ_JMDJ01000158.1_cds_WP_000840861.1_2562	29.808	104	220
WP_004280807.1	lcl|NZ_JMDJ01000018.1_cds_WP_000868621.1_149	29.670	91	220
WP_004280807.1	lcl|NZ_JMDJ01000088.1_cds_WP_061246407.1_1509	26.136	176	220
WP_004280807.1	lcl|NZ_JMDJ01000226.1_cds_WP_000262844.1_3792	24.638	207	220
WP_004280570.1	lcl|NZ_JMDJ01000088.1_cds_WP_001136119.1_1434	96.893	354	354
WP_004280570.1	lcl|NZ_JMDJ01000088.1_cds_WP_002108526.1_1455	33.793	290	354
WP_004280570.1	lcl|NZ_JMDJ01000054.1_cds_WP_001011666.1_701	33.898	295	354
WP_004280570.1	lcl|NZ_JMDJ01000088.1_cds_WP_001136119.1_1434	96.893	354	354
WP_004280570.1	lcl|NZ_JMDJ01000088.1_cds_WP_002108526.1_1455	33.793	290	354
WP_004280570.1	lcl|NZ_JMDJ01000054.1_cds_WP_001011666.1_701	33.898	295	354
WP_004280623.1	lcl|NZ_JMDJ01000088.1_cds_WP_000535865.1_1435	95.633	229	230
WP_004280623.1	lcl|NZ_JMDJ01000088.1_cds_WP_025180280.1_1451	37.559	213	230
WP_004280623.1	lcl|NZ_JMDJ01000088.1_cds_WP_029781911.1_1440	34.978	223	230
WP_004280623.1	lcl|NZ_JMDJ01000060.1_cds_WP_002107669.1_752	43.373	166	230
WP_004280623.1	lcl|NZ_JMDJ01000220.1_cds_WP_001014594.1_3745	28.365	208	230
WP_004280623.1	lcl|NZ_JMDJ01000204.1_cds_WP_000721855.1_3493	30.000	110	230
WP_004280091.1	lcl|NZ_JMDJ01000088.1_cds_WP_002183331.1_1436	93.627	204	204
WP_004280359.1	lcl|NZ_JMDJ01000088.1_cds_WP_000697358.1_1437	97.997	599	599
