WP_002764162.1	lcl|NZ_JAMQPP010000005.1_cds_WP_265352101.1_2808	62.162	74	106
WP_004279997.1	lcl|NZ_JAMQPP010000005.1_cds_WP_265352100.1_2809	82.428	313	327
WP_004279997.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350398.1_318	26.935	323	327
WP_004279997.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350373.1_291	23.313	326	327
WP_004279997.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350875.1_863	24.688	320	327
WP_004279997.1	lcl|NZ_JAMQPP010000003.1_cds_WP_265351842.1_2055	20.812	197	327
WP_004279997.1	lcl|NZ_JAMQPP010000005.1_cds_WP_265352082.1_2830	21.390	187	327
WP_004280807.1	lcl|NZ_JAMQPP010000002.1_cds_WP_265351179.1_1724	27.236	246	220
WP_004280807.1	lcl|NZ_JAMQPP010000005.1_cds_WP_265352054.1_2859	32.812	128	220
WP_004280807.1	lcl|NZ_JAMQPP010000005.1_cds_WP_265352073.1_2840	30.851	94	220
WP_004280807.1	lcl|NZ_JAMQPP010000005.1_cds_WP_265352051.1_2862	34.694	98	220
WP_004280807.1	lcl|NZ_JAMQPP010000005.1_cds_WP_265352045.1_2868	33.684	95	220
WP_004280807.1	lcl|NZ_JAMQPP010000013.1_cds_WP_265353351.1_1352	32.110	109	220
WP_004280807.1	lcl|NZ_JAMQPP010000005.1_cds_WP_265352053.1_2860	27.723	101	220
WP_004280807.1	lcl|NZ_JAMQPP010000002.1_cds_WP_265351249.1_1804	30.556	108	220
WP_004280807.1	lcl|NZ_JAMQPP010000005.1_cds_WP_265352044.1_2869	29.592	98	220
WP_004280570.1	lcl|NZ_JAMQPP010000005.1_cds_WP_265352085.1_2827	34.286	350	354
WP_004280570.1	lcl|NZ_JAMQPP010000010.1_cds_WP_265353105.1_956	34.354	294	354
WP_004280570.1	lcl|NZ_JAMQPP010000005.1_cds_WP_265352085.1_2827	34.286	350	354
WP_004280570.1	lcl|NZ_JAMQPP010000010.1_cds_WP_265353105.1_956	34.354	294	354
WP_004280623.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350742.1_714	28.972	214	230
WP_004280623.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350754.1_729	26.496	117	230
WP_004280004.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350976.1_567	29.444	360	387
WP_004280004.1	lcl|NZ_JAMQPP010000005.1_cds_WP_265352096.1_2813	30.028	363	387
WP_004280004.1	lcl|NZ_JAMQPP010000011.1_cds_WP_265353155.1_1182	23.077	351	387
WP_004280553.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350742.1_714	29.044	272	572
WP_004280553.1	lcl|NZ_JAMQPP010000002.1_cds_WP_265351134.1_1674	25.243	206	572
WP_004280553.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350754.1_729	33.333	120	572
WP_004280553.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350742.1_714	29.044	272	572
WP_004280553.1	lcl|NZ_JAMQPP010000002.1_cds_WP_265351134.1_1674	25.243	206	572
WP_004280553.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350754.1_729	33.333	120	572
WP_004280727.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350976.1_567	29.305	331	417
WP_004280727.1	lcl|NZ_JAMQPP010000005.1_cds_WP_265352096.1_2813	27.731	357	417
WP_004280727.1	lcl|NZ_JAMQPP010000008.1_cds_WP_265352689.1_3534	29.487	234	417
WP_004280727.1	lcl|NZ_JAMQPP010000011.1_cds_WP_265353155.1_1182	25.095	263	417
WP_237578348.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350227.1_125	30.000	120	207
WP_004280422.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350742.1_714	30.085	236	242
WP_004280656.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350600.1_546	30.952	252	255
WP_004280656.1	lcl|NZ_JAMQPP010000006.1_cds_WP_135740697.1_3047	29.150	247	255
WP_004280656.1	lcl|NZ_JAMQPP010000006.1_cds_WP_265352334.1_3112	28.682	258	255
WP_004280656.1	lcl|NZ_JAMQPP010000002.1_cds_WP_265351319.1_1885	29.528	254	255
WP_004280656.1	lcl|NZ_JAMQPP010000003.1_cds_WP_265351678.1_2241	29.412	255	255
WP_004280656.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350626.1_577	24.906	265	255
WP_004280656.1	lcl|NZ_JAMQPP010000011.1_cds_WP_265377435.1_1109	25.683	183	255
WP_004280656.1	lcl|NZ_JAMQPP010000005.1_cds_WP_265352039.1_2875	25.185	270	255
WP_004280656.1	lcl|NZ_JAMQPP010000010.1_cds_WP_265353002.1_1075	28.856	201	255
WP_004280656.1	lcl|NZ_JAMQPP010000011.1_cds_WP_265353163.1_1173	25.773	194	255
WP_004280656.1	lcl|NZ_JAMQPP010000013.1_cds_WP_135630285.1_1392	24.870	193	255
WP_004280656.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350410.1_332	22.872	188	255
WP_004280656.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350373.1_291	37.681	69	255
