WP_002764162.1	lcl|NZ_AOWS01000152.1_cds_WP_000340715.1_3490	93.902	82	106
WP_004279997.1	lcl|NZ_AOWS01000152.1_cds_WP_000410273.1_3489	91.613	310	327
WP_004279997.1	lcl|NZ_AOWS01000152.1_cds_WP_000093099.1_3469	58.730	63	327
WP_004279997.1	lcl|NZ_AOWS01000152.1_cds_WP_000646250.1_3486	28.175	252	327
WP_004279997.1	lcl|NZ_AOWS01000138.1_cds_WP_000744700.1_2917	22.936	327	327
WP_004279997.1	lcl|NZ_AOWS01000152.1_cds_WP_000600889.1_3460	23.656	186	327
WP_004279997.1	lcl|NZ_AOWS01000152.1_cds_WP_000723090.1_3407	22.414	290	327
WP_004279997.1	lcl|NZ_AOWS01000152.1_cds_WP_001067557.1_3483	24.847	326	327
WP_004279997.1	lcl|NZ_AOWS01000134.1_cds_WP_001984071.1_2798	23.529	306	327
WP_004280069.1	lcl|NZ_AOWS01000152.1_cds_WP_000202830.1_3450	42.210	353	361
WP_004280807.1	lcl|NZ_AOWS01000152.1_cds_WP_000282880.1_3411	29.787	235	220
WP_004280807.1	lcl|NZ_AOWS01000019.1_cds_WP_001099029.1_193	26.906	223	220
WP_004280807.1	lcl|NZ_AOWS01000152.1_cds_WP_001068986.1_3432	30.435	92	220
WP_004280807.1	lcl|NZ_AOWS01000043.1_cds_WP_000840858.1_548	29.808	104	220
WP_004280807.1	lcl|NZ_AOWS01000110.1_cds_WP_000868621.1_1783	29.670	91	220
WP_004280807.1	lcl|NZ_AOWS01000071.1_cds_WP_000262844.1_951	24.638	207	220
WP_004280807.1	lcl|NZ_AOWS01000152.1_cds_WP_001114267.1_3404	26.136	176	220
WP_004280570.1	lcl|NZ_AOWS01000152.1_cds_WP_001230564.1_3457	35.988	339	354
WP_004280570.1	lcl|NZ_AOWS01000152.1_cds_WP_000582618.1_3453	33.742	326	354
WP_004280570.1	lcl|NZ_AOWS01000146.1_cds_WP_001011675.1_3153	33.898	295	354
