WP_002764162.1	lcl|NZ_RQFF01000016.1_cds_WP_135633099.1_3511	63.514	74	106
WP_004279997.1	lcl|NZ_RQFF01000016.1_cds_WP_135633097.1_3510	79.618	314	327
WP_004279997.1	lcl|NZ_RQFF01000030.1_cds_WP_135634215.1_277	26.875	320	327
WP_004279997.1	lcl|NZ_RQFF01000030.1_cds_WP_135634167.1_250	23.824	319	327
WP_004279997.1	lcl|NZ_RQFF01000013.1_cds_WP_135632088.1_1003	27.749	191	327
WP_004279997.1	lcl|NZ_RQFF01000030.1_cds_WP_135635229.1_860	23.780	328	327
WP_004279997.1	lcl|NZ_RQFF01000016.1_cds_WP_135633059.1_3491	20.446	269	327
WP_004280807.1	lcl|NZ_RQFF01000016.1_cds_WP_135633035.1_3478	34.031	191	220
WP_004280807.1	lcl|NZ_RQFF01000013.1_cds_WP_135632091.1_1006	34.646	127	220
WP_004280807.1	lcl|NZ_RQFF01000016.1_cds_WP_167482667.1_3479	33.333	105	220
WP_004280807.1	lcl|NZ_RQFF01000013.1_cds_WP_135632086.1_1001	25.234	214	220
WP_004280807.1	lcl|NZ_RQFF01000013.1_cds_WP_135632094.1_1009	33.673	98	220
WP_004280807.1	lcl|NZ_RQFF01000013.1_cds_WP_135632101.1_1016	31.959	97	220
WP_004280807.1	lcl|NZ_RQFF01000026.1_cds_WP_135633366.1_3462	32.110	109	220
WP_004280807.1	lcl|NZ_RQFF01000013.1_cds_WP_135632381.1_1381	31.481	108	220
WP_004280807.1	lcl|NZ_RQFF01000013.1_cds_WP_208742318.1_1007	26.733	101	220
WP_004280570.1	lcl|NZ_RQFF01000016.1_cds_WP_135633073.1_3498	32.222	360	354
WP_004280570.1	lcl|NZ_RQFF01000037.1_cds_WP_135636959.1_1985	36.090	266	354
WP_004280570.1	lcl|NZ_RQFF01000016.1_cds_WP_135633073.1_3498	32.222	360	354
WP_004280570.1	lcl|NZ_RQFF01000037.1_cds_WP_135636959.1_1985	36.090	266	354
WP_004280623.1	lcl|NZ_RQFF01000030.1_cds_WP_135634883.1_681	30.233	215	230
WP_004280623.1	lcl|NZ_RQFF01000030.1_cds_WP_135634909.1_696	23.932	117	230
WP_004280004.1	lcl|NZ_RQFF01000030.1_cds_WP_135635538.1_533	29.974	387	387
WP_004280004.1	lcl|NZ_RQFF01000016.1_cds_WP_135633091.1_3507	31.274	259	387
WP_004280004.1	lcl|NZ_RQFF01000037.1_cds_WP_135636626.1_2172	24.157	356	387
WP_004280553.1	lcl|NZ_RQFF01000030.1_cds_WP_135634883.1_681	27.843	255	572
WP_004280553.1	lcl|NZ_RQFF01000013.1_cds_WP_135632275.1_1251	25.339	221	572
WP_004280553.1	lcl|NZ_RQFF01000030.1_cds_WP_135634883.1_681	27.843	255	572
WP_004280553.1	lcl|NZ_RQFF01000013.1_cds_WP_135632275.1_1251	25.339	221	572
WP_004280727.1	lcl|NZ_RQFF01000030.1_cds_WP_135635538.1_533	27.492	331	417
WP_004280727.1	lcl|NZ_RQFF01000016.1_cds_WP_135633091.1_3507	29.775	356	417
WP_004280727.1	lcl|NZ_RQFF01000037.1_cds_WP_135637239.1_1809	29.915	234	417
WP_004280727.1	lcl|NZ_RQFF01000037.1_cds_WP_135636626.1_2172	25.279	269	417
WP_004280171.1	lcl|NZ_RQFF01000026.1_cds_WP_135633463.1_3411	30.286	175	182
WP_237578348.1	lcl|NZ_RQFF01000030.1_cds_WP_244242078.1_58	31.667	120	207
