WP_002764162.1	lcl|NZ_AFKX01000088.1_cds_WP_000340715.1_2855	93.902	82	106
WP_004279997.1	lcl|NZ_AFKX01000088.1_cds_WP_000410273.1_2854	91.613	310	327
WP_004279997.1	lcl|NZ_AFKX01000088.1_cds_WP_000093099.1_2834	58.730	63	327
WP_004279997.1	lcl|NZ_AFKX01000088.1_cds_WP_000646250.1_2851	28.175	252	327
WP_004279997.1	lcl|NZ_AFKX01000078.1_cds_WP_000744700.1_3113	22.936	327	327
WP_004279997.1	lcl|NZ_AFKX01000088.1_cds_WP_000600889.1_2825	23.656	186	327
WP_004279997.1	lcl|NZ_AFKX01000048.1_cds_WP_000723090.1_3461	22.414	290	327
WP_004279997.1	lcl|NZ_AFKX01000088.1_cds_WP_001067557.1_2848	24.847	326	327
WP_004279997.1	lcl|NZ_AFKX01000256.1_cds_WP_001984071.1_876	23.529	306	327
WP_004280069.1	lcl|NZ_AFKX01000088.1_cds_WP_000202830.1_2815	42.210	353	361
WP_004280807.1	lcl|NZ_AFKX01000019.1_cds_WP_000282880.1_3557	29.787	235	220
WP_004280807.1	lcl|NZ_AFKX01000097.1_cds_WP_001099029.1_2558	26.906	223	220
WP_004280807.1	lcl|NZ_AFKX01000088.1_cds_WP_001068986.1_2797	30.435	92	220
WP_004280807.1	lcl|NZ_AFKX01000008.1_cds_WP_000840858.1_3695	29.808	104	220
WP_004280807.1	lcl|NZ_AFKX01000116.1_cds_WP_000868621.1_2284	29.670	91	220
WP_004280807.1	lcl|NZ_AFKX01000372.1_cds_WP_000262844.1_294	24.638	207	220
WP_004280807.1	lcl|NZ_AFKX01000230.1_cds_WP_001114267.1_1157	26.136	176	220
WP_004280570.1	lcl|NZ_AFKX01000088.1_cds_WP_001230564.1_2822	35.988	339	354
WP_004280570.1	lcl|NZ_AFKX01000088.1_cds_WP_000582618.1_2818	33.742	326	354
WP_004280570.1	lcl|NZ_AFKX01000068.1_cds_WP_001011675.1_3398	33.898	295	354
WP_004280570.1	lcl|NZ_AFKX01000088.1_cds_WP_001230564.1_2822	35.988	339	354
WP_004280570.1	lcl|NZ_AFKX01000088.1_cds_WP_000582618.1_2818	33.742	326	354
WP_004280570.1	lcl|NZ_AFKX01000068.1_cds_WP_001011675.1_3398	33.898	295	354
WP_004280623.1	lcl|NZ_AFKX01000254.1_cds_WP_001014594.1_884	28.365	208	230
WP_004280623.1	lcl|NZ_AFKX01000098.1_cds_WP_000721859.1_2525	30.000	110	230
WP_004280359.1	lcl|NZ_AFKX01000088.1_cds_WP_000698820.1_2812	42.020	614	599
WP_004280004.1	lcl|NZ_AFKX01000088.1_cds_WP_000582222.1_2836	38.211	246	387
WP_004280004.1	lcl|NZ_AFKX01000306.1_cds_WP_001281953.1_524	32.172	373	387
WP_004280004.1	lcl|NZ_AFKX01000088.1_cds_WP_000608295.1_2846	34.322	236	387
WP_004280004.1	lcl|NZ_AFKX01000088.1_cds_WP_000947844.1_2824	31.559	263	387
WP_004280004.1	lcl|NZ_AFKX01000088.1_cds_WP_001198107.1_2847	36.893	206	387
WP_004280004.1	lcl|NZ_AFKX01000088.1_cds_WP_000346036.1_2817	27.147	361	387
WP_004280004.1	lcl|NZ_AFKX01000019.1_cds_WP_000575178.1_3555	29.682	283	387
WP_004280004.1	lcl|NZ_AFKX01000367.1_cds_WP_000538752.1_360	27.103	321	387
WP_004280004.1	lcl|NZ_AFKX01000081.1_cds_WP_001982414.1_2992	26.160	237	387
WP_004280066.1	lcl|NZ_AFKX01000088.1_cds_WP_000698820.1_2812	27.157	626	583
WP_004280553.1	lcl|NZ_AFKX01000246.1_cds_WP_000613386.1_983	23.077	130	572
