WP_002764162.1	lcl|NZ_RQGM01000062.1_cds_WP_135573185.1_205	97.561	82	106
WP_004279997.1	lcl|NZ_RQGM01000006.1_cds_WP_135750114.1_2620	62.620	313	327
WP_004279997.1	lcl|NZ_RQGM01000071.1_cds_WP_118954467.1_3386	24.923	325	327
WP_004279997.1	lcl|NZ_RQGM01000006.1_cds_WP_135571467.1_2635	24.055	291	327
WP_004279997.1	lcl|NZ_RQGM01000033.1_cds_WP_135572641.1_468	26.380	326	327
WP_004279997.1	lcl|NZ_RQGM01000030.1_cds_WP_118957901.1_2701	22.619	168	327
WP_004279997.1	lcl|NZ_RQGM01000010.1_cds_WP_135571314.1_3595	24.400	250	327
WP_004279997.1	lcl|NZ_RQGM01000069.1_cds_WP_135571634.1_1246	22.526	293	327
WP_004280807.1	lcl|NZ_RQGM01000078.1_cds_WP_135572140.1_3675	25.225	222	220
WP_004280807.1	lcl|NZ_RQGM01000006.1_cds_WP_135571475.1_2631	28.226	124	220
WP_004280807.1	lcl|NZ_RQGM01000029.1_cds_WP_135569136.1_2517	32.759	116	220
WP_004280807.1	lcl|NZ_RQGM01000031.1_cds_WP_135571235.1_3266	29.670	91	220
WP_004280807.1	lcl|NZ_RQGM01000044.1_cds_WP_135568825.1_1718	25.694	144	220
WP_004280807.1	lcl|NZ_RQGM01000062.1_cds_WP_135573290.1_283	27.723	101	220
WP_004280570.1	lcl|NZ_RQGM01000062.1_cds_WP_135573169.1_195	30.769	351	354
WP_004280570.1	lcl|NZ_RQGM01000076.1_cds_WP_135574954.1_129	33.096	281	354
WP_004280570.1	lcl|NZ_RQGM01000062.1_cds_WP_135573169.1_195	30.769	351	354
WP_004280570.1	lcl|NZ_RQGM01000076.1_cds_WP_135574954.1_129	33.096	281	354
WP_004280623.1	lcl|NZ_RQGM01000062.1_cds_WP_135573165.1_193	34.222	225	230
WP_004280623.1	lcl|NZ_RQGM01000062.1_cds_WP_135573177.1_200	39.157	166	230
WP_004280623.1	lcl|NZ_RQGM01000030.1_cds_WP_135571863.1_2748	30.288	208	230
WP_004280623.1	lcl|NZ_RQGM01000004.1_cds_WP_135573865.1_2260	32.727	110	230
WP_004280004.1	lcl|NZ_RQGM01000062.1_cds_WP_208724871.1_190	31.646	316	387
WP_004280004.1	lcl|NZ_RQGM01000004.1_cds_WP_135573907.1_2230	31.367	373	387
WP_004280004.1	lcl|NZ_RQGM01000006.1_cds_WP_135750113.1_2619	30.870	230	387
WP_004280004.1	lcl|NZ_RQGM01000062.1_cds_WP_135573181.1_202	32.773	238	387
WP_004280004.1	lcl|NZ_RQGM01000059.1_cds_WP_135568715.1_2390	28.727	275	387
WP_004280004.1	lcl|NZ_RQGM01000024.1_cds_WP_167450712.1_1551	26.695	236	387
