WP_002764162.1	lcl|NZ_AOVC01000018.1_cds_WP_000340715.1_198	93.902	82	106
WP_004279997.1	lcl|NZ_AOVC01000018.1_cds_WP_000410273.1_197	91.613	310	327
WP_004279997.1	lcl|NZ_AOVC01000018.1_cds_WP_000093099.1_177	58.730	63	327
WP_004279997.1	lcl|NZ_AOVC01000018.1_cds_WP_000646252.1_194	28.175	252	327
WP_004279997.1	lcl|NZ_AOVC01000041.1_cds_WP_000744700.1_632	22.936	327	327
WP_004279997.1	lcl|NZ_AOVC01000018.1_cds_WP_000600889.1_168	23.656	186	327
WP_004279997.1	lcl|NZ_AOVC01000018.1_cds_WP_000723090.1_115	22.414	290	327
WP_004279997.1	lcl|NZ_AOVC01000018.1_cds_WP_001067557.1_191	24.847	326	327
WP_004279997.1	lcl|NZ_AOVC01000057.1_cds_WP_001984071.1_1252	23.529	306	327
WP_004280069.1	lcl|NZ_AOVC01000018.1_cds_WP_000202830.1_158	42.210	353	361
WP_004280807.1	lcl|NZ_AOVC01000018.1_cds_WP_000282880.1_119	29.787	235	220
WP_004280807.1	lcl|NZ_AOVC01000130.1_cds_WP_001099029.1_3494	26.906	223	220
WP_004280807.1	lcl|NZ_AOVC01000018.1_cds_WP_001068986.1_140	30.435	92	220
WP_004280807.1	lcl|NZ_AOVC01000035.1_cds_WP_000840858.1_541	29.808	104	220
WP_004280807.1	lcl|NZ_AOVC01000136.1_cds_WP_000868621.1_3673	29.670	91	220
WP_004280807.1	lcl|NZ_AOVC01000007.1_cds_WP_000262844.1_16	24.638	207	220
WP_004280807.1	lcl|NZ_AOVC01000127.1_cds_WP_001114267.1_3440	26.136	176	220
WP_004280570.1	lcl|NZ_AOVC01000018.1_cds_WP_001230564.1_165	35.988	339	354
WP_004280570.1	lcl|NZ_AOVC01000018.1_cds_WP_000582618.1_161	33.742	326	354
WP_004280570.1	lcl|NZ_AOVC01000095.1_cds_WP_001011675.1_2006	33.898	295	354
