WP_002764162.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594790.1_2966	62.162	74	106
WP_004279997.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594788.1_2965	83.871	310	327
WP_004279997.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594691.1_2914	22.581	279	327
WP_004279997.1	lcl|NZ_RQGZ01000001.1_cds_WP_100725791.1_2824	23.006	326	327
WP_004279997.1	lcl|NZ_RQGZ01000003.1_cds_WP_135592297.1_973	26.702	191	327
WP_004279997.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594687.1_2912	20.984	305	327
WP_004279997.1	lcl|NZ_RQGZ01000010.1_cds_WP_100715920.1_2241	21.788	179	327
WP_004279997.1	lcl|NZ_RQGZ01000016.1_cds_WP_135594311.1_1523	25.077	323	327
WP_004280069.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594731.1_2937	42.373	354	361
WP_004280807.1	lcl|NZ_RQGZ01000003.1_cds_WP_135592292.1_970	35.135	111	220
WP_004280807.1	lcl|NZ_RQGZ01000003.1_cds_WP_135591985.1_679	23.228	254	220
WP_004280807.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594701.1_2920	36.364	99	220
WP_004280807.1	lcl|NZ_RQGZ01000003.1_cds_WP_135592302.1_975	33.846	130	220
WP_004280807.1	lcl|NZ_RQGZ01000003.1_cds_WP_135592286.1_967	34.043	94	220
WP_004280807.1	lcl|NZ_RQGZ01000003.1_cds_WP_135591898.1_594	48.000	50	220
WP_004280807.1	lcl|NZ_RQGZ01000008.1_cds_WP_100727529.1_1999	28.421	95	220
WP_004280807.1	lcl|NZ_RQGZ01000003.1_cds_WP_135592290.1_969	29.126	103	220
WP_004280570.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594771.1_2957	30.769	351	354
WP_004280570.1	lcl|NZ_RQGZ01000016.1_cds_WP_135593803.1_1016	35.135	296	354
WP_004280570.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594737.1_2940	30.994	342	354
WP_004280570.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594771.1_2957	30.769	351	354
WP_004280570.1	lcl|NZ_RQGZ01000016.1_cds_WP_135593803.1_1016	35.135	296	354
WP_004280570.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594737.1_2940	30.994	342	354
WP_004280623.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594767.1_2955	35.683	227	230
WP_004280623.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594777.1_2960	37.952	166	230
WP_004280623.1	lcl|NZ_RQGZ01000016.1_cds_WP_135594479.1_1681	31.963	219	230
WP_004280623.1	lcl|NZ_RQGZ01000016.1_cds_WP_135594467.1_1666	26.496	117	230
WP_004280623.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594733.1_2938	26.613	124	230
WP_004280004.1	lcl|NZ_RQGZ01000013.1_cds_WP_135593278.1_2576	31.694	366	387
WP_004280004.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594763.1_2953	35.341	249	387
WP_004280004.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594735.1_2939	26.933	375	387
WP_004280004.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594781.1_2962	29.396	364	387
WP_004280004.1	lcl|NZ_RQGZ01000016.1_cds_WP_135593957.1_1196	23.362	351	387
WP_004280553.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594767.1_2955	44.672	244	572
WP_004280553.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594777.1_2960	38.776	245	572
WP_004280553.1	lcl|NZ_RQGZ01000019.1_cds_WP_135638471.1_2954	26.689	296	572
WP_004280553.1	lcl|NZ_RQGZ01000003.1_cds_WP_135592047.1_729	25.000	220	572
WP_004280553.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594767.1_2955	44.672	244	572
WP_004280553.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594777.1_2960	38.776	245	572
WP_004280553.1	lcl|NZ_RQGZ01000019.1_cds_WP_135638471.1_2954	26.689	296	572
WP_004280553.1	lcl|NZ_RQGZ01000003.1_cds_WP_135592047.1_729	25.000	220	572
WP_004280727.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594763.1_2953	44.444	414	417
WP_004280727.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594735.1_2939	31.956	363	417
WP_004280727.1	lcl|NZ_RQGZ01000013.1_cds_WP_135593278.1_2576	27.795	331	417
WP_004280727.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594781.1_2962	30.183	328	417
WP_004280727.1	lcl|NZ_RQGZ01000003.1_cds_WP_100718929.1_53	31.308	214	417
WP_004280727.1	lcl|NZ_RQGZ01000016.1_cds_WP_135593957.1_1196	25.856	263	417
WP_004280062.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594759.1_2951	27.193	228	345
WP_004280171.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594761.1_2952	31.325	166	182
WP_237578348.1	lcl|NZ_RQGZ01000023.1_cds_WP_243395993.1_3402	30.645	124	207
WP_237578348.1	lcl|NZ_RQGZ01000020.1_cds_WP_167882192.1_3504	31.579	114	207
WP_036047975.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594751.1_2947	21.963	214	475
WP_004280422.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594767.1_2955	35.802	243	242
WP_004280422.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594777.1_2960	32.068	237	242
WP_004280422.1	lcl|NZ_RQGZ01000016.1_cds_WP_135594479.1_1681	24.896	241	242
WP_004280422.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594722.1_2932	32.576	132	242
WP_174232288.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594739.1_2941	26.975	367	451
WP_004280656.1	lcl|NZ_RQGZ01000010.1_cds_WP_100715851.1_2423	29.249	253	255
WP_004280656.1	lcl|NZ_RQGZ01000013.1_cds_WP_135593252.1_2555	28.968	252	255
WP_004280656.1	lcl|NZ_RQGZ01000015.1_cds_WP_012389530.1_1758	29.098	244	255
WP_004280656.1	lcl|NZ_RQGZ01000015.1_cds_WP_135593566.1_1824	27.308	260	255
WP_004280656.1	lcl|NZ_RQGZ01000003.1_cds_WP_100718553.1_518	27.273	253	255
WP_004280656.1	lcl|NZ_RQGZ01000013.1_cds_WP_004786786.1_2584	25.735	272	255
WP_004280656.1	lcl|NZ_RQGZ01000016.1_cds_WP_100715673.1_1269	28.649	185	255
WP_004280656.1	lcl|NZ_RQGZ01000003.1_cds_WP_135592261.1_954	23.792	269	255
WP_004280656.1	lcl|NZ_RQGZ01000016.1_cds_WP_100715620.1_1205	28.431	204	255
WP_004280656.1	lcl|NZ_RQGZ01000021.1_cds_WP_100719759.1_3128	27.136	199	255
WP_004280656.1	lcl|NZ_RQGZ01000003.1_cds_WP_135591836.1_526	27.604	192	255
WP_004280656.1	lcl|NZ_RQGZ01000003.1_cds_WP_135592297.1_973	28.500	200	255
WP_004280656.1	lcl|NZ_RQGZ01000001.1_cds_WP_135591039.1_2783	24.339	189	255
WP_004280656.1	lcl|NZ_RQGZ01000015.1_cds_WP_135593560.1_1818	24.378	201	255
WP_004280656.1	lcl|NZ_RQGZ01000015.1_cds_WP_135593674.1_1925	21.845	206	255
WP_004280656.1	lcl|NZ_RQGZ01000016.1_cds_WP_100715745.1_1346	25.126	199	255
WP_004280656.1	lcl|NZ_RQGZ01000010.1_cds_WP_100715840.1_2410	22.321	112	255
WP_004280656.1	lcl|NZ_RQGZ01000001.1_cds_WP_100725791.1_2824	37.681	69	255
WP_004280493.1	lcl|NZ_RQGZ01000001.1_cds_WP_135590944.1_2732	31.250	320	314
WP_004280493.1	lcl|NZ_RQGZ01000021.1_cds_WP_210412641.1_3131	26.667	300	314
WP_004280493.1	lcl|NZ_RQGZ01000008.1_cds_WP_135592662.1_2158	27.500	200	314
WP_004280493.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594779.1_2961	26.966	178	314
WP_004280665.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594737.1_2940	36.264	273	282
WP_004280665.1	lcl|NZ_RQGZ01000016.1_cds_WP_135593803.1_1016	33.333	264	282
WP_004280665.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594771.1_2957	32.270	282	282
WP_004280909.1	lcl|NZ_RQGZ01000013.1_cds_WP_135593278.1_2576	38.155	401	401
WP_004280909.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594781.1_2962	34.211	380	401
WP_004280909.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594763.1_2953	35.092	379	401
WP_004280909.1	lcl|NZ_RQGZ01000016.1_cds_WP_135593957.1_1196	25.888	394	401
WP_004280909.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594735.1_2939	25.587	383	401
WP_004280909.1	lcl|NZ_RQGZ01000003.1_cds_WP_100718929.1_53	26.816	358	401
WP_004280488.1	lcl|NZ_RQGZ01000019.1_cds_WP_167879885.1_2963	35.545	211	568
WP_004280488.1	lcl|NZ_RQGZ01000013.1_cds_WP_100716163.1_2593	31.884	276	568
WP_004280488.1	lcl|NZ_RQGZ01000016.1_cds_WP_135593825.1_1043	33.212	274	568
WP_004280488.1	lcl|NZ_RQGZ01000016.1_cds_WP_135594303.1_1517	25.447	503	568
WP_004280488.1	lcl|NZ_RQGZ01000016.1_cds_WP_135594301.1_1515	31.081	222	568
WP_004280488.1	lcl|NZ_RQGZ01000013.1_cds_WP_135593207.1_2532	32.857	210	568
WP_004280488.1	lcl|NZ_RQGZ01000008.1_cds_WP_135592491.1_1991	28.807	243	568
WP_004280488.1	lcl|NZ_RQGZ01000015.1_cds_WP_100718973.1_1737	30.374	214	568
WP_004280488.1	lcl|NZ_RQGZ01000016.1_cds_WP_135594405.1_1607	32.367	207	568
WP_004280488.1	lcl|NZ_RQGZ01000015.1_cds_WP_100717653.1_1829	30.000	200	568
WP_004280488.1	lcl|NZ_RQGZ01000003.1_cds_WP_135591471.1_182	31.188	202	568
WP_004280488.1	lcl|NZ_RQGZ01000006.1_cds_WP_100726786.1_3546	31.122	196	568
WP_004280488.1	lcl|NZ_RQGZ01000003.1_cds_WP_135591549.1_237	27.041	196	568
WP_004280488.1	lcl|NZ_RQGZ01000023.1_cds_WP_135595200.1_3414	29.767	215	568
WP_004280488.1	lcl|NZ_RQGZ01000003.1_cds_WP_135592366.1_624	30.208	192	568
WP_004280488.1	lcl|NZ_RQGZ01000021.1_cds_WP_100720566.1_3112	27.835	194	568
WP_004280488.1	lcl|NZ_RQGZ01000003.1_cds_WP_100728022.1_841	26.738	187	568
WP_004280488.1	lcl|NZ_RQGZ01000016.1_cds_WP_100718385.1_1130	28.959	221	568
WP_004280488.1	lcl|NZ_RQGZ01000015.1_cds_WP_100716583.1_1906	27.072	181	568
WP_004280488.1	lcl|NZ_RQGZ01000016.1_cds_WP_135594273.1_1498	29.082	196	568
WP_004280488.1	lcl|NZ_RQGZ01000016.1_cds_WP_135594505.1_1178	28.994	169	568
WP_004280488.1	lcl|NZ_RQGZ01000016.1_cds_WP_135594505.1_1178	26.316	209	568
WP_004280488.1	lcl|NZ_RQGZ01000015.1_cds_WP_100718965.1_1745	25.641	195	568
WP_004280488.1	lcl|NZ_RQGZ01000015.1_cds_WP_100716584.1_1907	31.220	205	568
WP_004280488.1	lcl|NZ_RQGZ01000015.1_cds_WP_100716584.1_1907	25.000	192	568
WP_004280488.1	lcl|NZ_RQGZ01000008.1_cds_WP_135592634.1_2137	27.451	204	568
WP_004280488.1	lcl|NZ_RQGZ01000016.1_cds_WP_135594135.1_1381	26.506	166	568
WP_004280488.1	lcl|NZ_RQGZ01000003.1_cds_WP_100716774.1_472	28.571	168	568
