WP_002764162.1	lcl|NZ_RQFE01000014.1_cds_WP_135633099.1_3500	63.514	74	106
WP_004279997.1	lcl|NZ_RQFE01000014.1_cds_WP_135633097.1_3499	79.618	314	327
WP_004279997.1	lcl|NZ_RQFE01000024.1_cds_WP_135634215.1_277	26.875	320	327
WP_004279997.1	lcl|NZ_RQFE01000024.1_cds_WP_135634167.1_250	23.824	319	327
WP_004279997.1	lcl|NZ_RQFE01000011.1_cds_WP_135632088.1_1003	27.749	191	327
WP_004279997.1	lcl|NZ_RQFE01000024.1_cds_WP_135635229.1_860	23.780	328	327
WP_004279997.1	lcl|NZ_RQFE01000014.1_cds_WP_135633059.1_3480	20.446	269	327
WP_004280807.1	lcl|NZ_RQFE01000014.1_cds_WP_135633035.1_3467	34.031	191	220
WP_004280807.1	lcl|NZ_RQFE01000011.1_cds_WP_135632091.1_1006	34.646	127	220
WP_004280807.1	lcl|NZ_RQFE01000014.1_cds_WP_167482667.1_3468	33.333	105	220
WP_004280807.1	lcl|NZ_RQFE01000011.1_cds_WP_135632086.1_1001	25.234	214	220
WP_004280807.1	lcl|NZ_RQFE01000011.1_cds_WP_135632094.1_1009	33.673	98	220
WP_004280807.1	lcl|NZ_RQFE01000011.1_cds_WP_135632101.1_1016	31.959	97	220
WP_004280807.1	lcl|NZ_RQFE01000021.1_cds_WP_135633366.1_3317	32.110	109	220
WP_004280807.1	lcl|NZ_RQFE01000011.1_cds_WP_135632381.1_1380	31.481	108	220
WP_004280807.1	lcl|NZ_RQFE01000011.1_cds_WP_208742318.1_1007	26.733	101	220
WP_004280570.1	lcl|NZ_RQFE01000014.1_cds_WP_135633073.1_3487	32.222	360	354
WP_004280570.1	lcl|NZ_RQFE01000031.1_cds_WP_135636959.1_2215	36.090	266	354
WP_004280570.1	lcl|NZ_RQFE01000014.1_cds_WP_135633073.1_3487	32.222	360	354
WP_004280570.1	lcl|NZ_RQFE01000031.1_cds_WP_135636959.1_2215	36.090	266	354
WP_004280623.1	lcl|NZ_RQFE01000024.1_cds_WP_135634883.1_681	30.233	215	230
WP_004280623.1	lcl|NZ_RQFE01000024.1_cds_WP_135634909.1_696	23.932	117	230
WP_004280004.1	lcl|NZ_RQFE01000024.1_cds_WP_135635538.1_533	29.974	387	387
WP_004280004.1	lcl|NZ_RQFE01000014.1_cds_WP_135633091.1_3496	31.274	259	387
WP_004280004.1	lcl|NZ_RQFE01000031.1_cds_WP_135636626.1_2028	24.157	356	387
WP_004280553.1	lcl|NZ_RQFE01000024.1_cds_WP_135634883.1_681	27.843	255	572
WP_004280553.1	lcl|NZ_RQFE01000011.1_cds_WP_135632275.1_1250	25.339	221	572
