WP_002764162.1	lcl|NZ_AFLS02000007.1_cds_WP_000340715.1_3362	93.902	82	106
WP_004279997.1	lcl|NZ_AFLS02000007.1_cds_WP_000410273.1_3363	91.613	310	327
WP_004279997.1	lcl|NZ_AFLS02000007.1_cds_WP_000646253.1_3366	28.175	252	327
WP_004279997.1	lcl|NZ_AFLS02000038.1_cds_WP_000744700.1_206	22.936	327	327
WP_004279997.1	lcl|NZ_AFLS02000040.1_cds_WP_000723090.1_43	22.414	290	327
WP_004279997.1	lcl|NZ_AFLS02000007.1_cds_WP_001067557.1_3369	24.847	326	327
WP_004279997.1	lcl|NZ_AFLS02000037.1_cds_WP_002070346.1_461	23.529	306	327
WP_004280807.1	lcl|NZ_AFLS02000040.1_cds_WP_000282884.1_39	29.362	235	220
WP_004280807.1	lcl|NZ_AFLS02000012.1_cds_WP_001099029.1_2556	26.906	223	220
WP_004280807.1	lcl|NZ_AFLS02000012.1_cds_WP_000840860.1_2486	29.808	104	220
WP_004280807.1	lcl|NZ_AFLS02000021.1_cds_WP_000868621.1_1836	29.670	91	220
WP_004280807.1	lcl|NZ_AFLS02000017.1_cds_WP_000262844.1_2242	24.638	207	220
WP_004280807.1	lcl|NZ_AFLS02000040.1_cds_WP_001114269.1_46	26.136	176	220
WP_004280570.1	lcl|NZ_AFLS02000007.1_cds_WP_001033784.1_3395	32.571	350	354
WP_004280570.1	lcl|NZ_AFLS02000024.1_cds_WP_001011674.1_1385	33.898	295	354
WP_004280570.1	lcl|NZ_AFLS02000007.1_cds_WP_002068380.1_3389	28.435	313	354
WP_004280570.1	lcl|NZ_AFLS02000007.1_cds_WP_001033784.1_3395	32.571	350	354
WP_004280570.1	lcl|NZ_AFLS02000024.1_cds_WP_001011674.1_1385	33.898	295	354
WP_004280570.1	lcl|NZ_AFLS02000007.1_cds_WP_002068380.1_3389	28.435	313	354
WP_004280623.1	lcl|NZ_AFLS02000018.1_cds_WP_000696061.1_2192	43.373	166	230
WP_004280623.1	lcl|NZ_AFLS02000017.1_cds_WP_001014596.1_2204	28.365	208	230
WP_004280623.1	lcl|NZ_AFLS02000007.1_cds_WP_000440092.1_3390	25.676	222	230
WP_004280623.1	lcl|NZ_AFLS02000023.1_cds_WP_000721859.1_1496	30.000	110	230
WP_004280004.1	lcl|NZ_AFLS02000007.1_cds_WP_000582220.1_3381	38.211	246	387
WP_004280004.1	lcl|NZ_AFLS02000037.1_cds_WP_001281956.1_425	32.172	373	387
WP_004280004.1	lcl|NZ_AFLS02000007.1_cds_WP_000608294.1_3371	34.322	236	387
WP_004280004.1	lcl|NZ_AFLS02000007.1_cds_WP_000172660.1_3387	34.400	250	387
WP_004280004.1	lcl|NZ_AFLS02000007.1_cds_WP_001198106.1_3370	36.893	206	387
WP_004280004.1	lcl|NZ_AFLS02000040.1_cds_WP_000575178.1_37	29.682	283	387
WP_004280004.1	lcl|NZ_AFLS02000015.1_cds_WP_000538756.1_2391	27.103	321	387
WP_004280004.1	lcl|NZ_AFLS02000017.1_cds_WP_001982414.1_2314	26.160	237	387
WP_004280553.1	lcl|NZ_AFLS02000018.1_cds_WP_000696061.1_2192	35.246	244	572
WP_004280553.1	lcl|NZ_AFLS02000007.1_cds_WP_000440092.1_3390	27.805	205	572
WP_004280553.1	lcl|NZ_AFLS02000007.1_cds_WP_000613386.1_3170	23.077	130	572
WP_004280553.1	lcl|NZ_AFLS02000023.1_cds_WP_000721859.1_1496	33.333	117	572
WP_004280553.1	lcl|NZ_AFLS02000018.1_cds_WP_000696061.1_2192	35.246	244	572
WP_004280553.1	lcl|NZ_AFLS02000007.1_cds_WP_000440092.1_3390	27.805	205	572
WP_004280553.1	lcl|NZ_AFLS02000007.1_cds_WP_000613386.1_3170	23.077	130	572
WP_004280553.1	lcl|NZ_AFLS02000023.1_cds_WP_000721859.1_1496	33.333	117	572
WP_004280727.1	lcl|NZ_AFLS02000007.1_cds_WP_001198106.1_3370	40.359	223	417
WP_004280727.1	lcl|NZ_AFLS02000007.1_cds_WP_000608294.1_3371	34.717	265	417
WP_004280727.1	lcl|NZ_AFLS02000040.1_cds_WP_000575178.1_37	35.039	254	417
WP_004280727.1	lcl|NZ_AFLS02000037.1_cds_WP_001281956.1_425	28.440	327	417
WP_004280727.1	lcl|NZ_AFLS02000007.1_cds_WP_000582220.1_3381	37.850	214	417
WP_004280727.1	lcl|NZ_AFLS02000007.1_cds_WP_000172660.1_3387	29.050	358	417
WP_004280727.1	lcl|NZ_AFLS02000015.1_cds_WP_000538756.1_2391	27.668	253	417
WP_004280727.1	lcl|NZ_AFLS02000017.1_cds_WP_001982414.1_2314	24.280	243	417
WP_237578348.1	lcl|NZ_AFLS02000023.1_cds_WP_000482996.1_1449	28.947	114	207
WP_004280422.1	lcl|NZ_AFLS02000018.1_cds_WP_000696061.1_2192	32.536	209	242
WP_004280422.1	lcl|NZ_AFLS02000017.1_cds_WP_001014596.1_2204	27.236	246	242
WP_004280656.1	lcl|NZ_AFLS02000029.1_cds_WP_000998676.1_996	32.271	251	255
WP_004280656.1	lcl|NZ_AFLS02000040.1_cds_WP_000412931.1_12	28.846	260	255
WP_004280656.1	lcl|NZ_AFLS02000022.1_cds_WP_000566242.1_1604	27.843	255	255
WP_004280656.1	lcl|NZ_AFLS02000032.1_cds_WP_000043153.1_851	26.038	265	255
WP_004280656.1	lcl|NZ_AFLS02000007.1_cds_WP_000653653.1_3239	26.820	261	255
WP_004280656.1	lcl|NZ_AFLS02000022.1_cds_WP_001968389.1_1576	27.757	263	255
WP_004280656.1	lcl|NZ_AFLS02000018.1_cds_WP_000351661.1_2127	24.907	269	255
WP_004280656.1	lcl|NZ_AFLS02000040.1_cds_WP_000750440.1_16	24.803	254	255
WP_004280656.1	lcl|NZ_AFLS02000038.1_cds_WP_000646913.1_356	27.568	185	255
WP_004280656.1	lcl|NZ_AFLS02000022.1_cds_WP_002067215.1_1647	27.320	194	255
WP_004280656.1	lcl|NZ_AFLS02000022.1_cds_WP_001069861.1_1641	26.220	164	255
WP_004280656.1	lcl|NZ_AFLS02000040.1_cds_WP_000723090.1_43	27.861	201	255
WP_004280656.1	lcl|NZ_AFLS02000022.1_cds_WP_000093664.1_1727	23.000	200	255
WP_004280656.1	lcl|NZ_AFLS02000003.1_cds_WP_001074690.1_3541	24.352	193	255
WP_004280656.1	lcl|NZ_AFLS02000038.1_cds_WP_000744700.1_206	33.333	72	255
WP_004280493.1	lcl|NZ_AFLS02000037.1_cds_WP_033108138.1_479	27.879	330	314
WP_004280493.1	lcl|NZ_AFLS02000007.1_cds_WP_000643164.1_3388	29.870	154	314
WP_004280665.1	lcl|NZ_AFLS02000024.1_cds_WP_001011674.1_1385	38.328	287	282
WP_004280665.1	lcl|NZ_AFLS02000007.1_cds_WP_001033784.1_3395	34.354	294	282
WP_004280665.1	lcl|NZ_AFLS02000007.1_cds_WP_002068380.1_3389	26.838	272	282
WP_004280909.1	lcl|NZ_AFLS02000037.1_cds_WP_001281956.1_425	38.155	401	401
WP_004280909.1	lcl|NZ_AFLS02000007.1_cds_WP_000172660.1_3387	33.588	393	401
WP_004280909.1	lcl|NZ_AFLS02000007.1_cds_WP_000582220.1_3381	33.867	375	401
WP_004280909.1	lcl|NZ_AFLS02000007.1_cds_WP_000608294.1_3371	31.452	372	401
WP_004280909.1	lcl|NZ_AFLS02000040.1_cds_WP_000575178.1_37	28.415	366	401
