WP_002764162.1	lcl|NZ_AFLK01000117.1_cds_WP_000340715.1_1953	93.902	82	106
WP_004279997.1	lcl|NZ_AFLK01000117.1_cds_WP_000410273.1_1952	91.613	310	327
WP_004279997.1	lcl|NZ_AFLK01000012.1_cds_WP_000093099.1_3658	58.730	63	327
WP_004279997.1	lcl|NZ_AFLK01000117.1_cds_WP_000646250.1_1949	28.175	252	327
WP_004279997.1	lcl|NZ_AFLK01000032.1_cds_WP_000744700.1_3573	22.936	327	327
WP_004279997.1	lcl|NZ_AFLK01000012.1_cds_WP_000600889.1_3667	23.656	186	327
WP_004279997.1	lcl|NZ_AFLK01000163.1_cds_WP_000723090.1_1538	22.414	290	327
WP_004279997.1	lcl|NZ_AFLK01000117.1_cds_WP_001067557.1_1946	24.847	326	327
WP_004279997.1	lcl|NZ_AFLK01000170.1_cds_WP_001984071.1_1410	23.529	306	327
WP_004280069.1	lcl|NZ_AFLK01000163.1_cds_WP_000202830.1_1495	42.210	353	361
WP_004280807.1	lcl|NZ_AFLK01000163.1_cds_WP_000282880.1_1534	29.787	235	220
WP_004280807.1	lcl|NZ_AFLK01000177.1_cds_WP_001099029.1_1273	26.906	223	220
WP_004280807.1	lcl|NZ_AFLK01000163.1_cds_WP_001068986.1_1513	30.435	92	220
WP_004280807.1	lcl|NZ_AFLK01000187.1_cds_WP_000840858.1_1146	29.808	104	220
WP_004280807.1	lcl|NZ_AFLK01000164.1_cds_WP_000868621.1_1478	29.670	91	220
WP_004280807.1	lcl|NZ_AFLK01000140.1_cds_WP_000262844.1_1743	24.638	207	220
WP_004280807.1	lcl|NZ_AFLK01000287.1_cds_WP_001114267.1_387	26.136	176	220
WP_004280570.1	lcl|NZ_AFLK01000012.1_cds_WP_001230564.1_3670	35.988	339	354
WP_004280570.1	lcl|NZ_AFLK01000012.1_cds_WP_000582617.1_3674	33.742	326	354
WP_004280570.1	lcl|NZ_AFLK01000340.1_cds_WP_001011675.1_266	33.898	295	354
WP_004280570.1	lcl|NZ_AFLK01000012.1_cds_WP_001230564.1_3670	35.988	339	354
WP_004280570.1	lcl|NZ_AFLK01000012.1_cds_WP_000582617.1_3674	33.742	326	354
WP_004280570.1	lcl|NZ_AFLK01000340.1_cds_WP_001011675.1_266	33.898	295	354
WP_004280623.1	lcl|NZ_AFLK01000259.1_cds_WP_001014594.1_504	28.365	208	230
WP_004280623.1	lcl|NZ_AFLK01000263.1_cds_WP_000721859.1_474	30.000	110	230
WP_004280359.1	lcl|NZ_AFLK01000163.1_cds_WP_000698820.1_1498	42.020	614	599
WP_004280004.1	lcl|NZ_AFLK01000261.1_cds_WP_001281953.1_494	32.172	373	387
WP_004280004.1	lcl|NZ_AFLK01000117.1_cds_WP_000608295.1_1944	34.322	236	387
WP_004280004.1	lcl|NZ_AFLK01000012.1_cds_WP_000947844.1_3668	31.559	263	387
WP_004280004.1	lcl|NZ_AFLK01000117.1_cds_WP_001198107.1_1945	36.893	206	387
WP_004280004.1	lcl|NZ_AFLK01000163.1_cds_WP_000346036.1_1493	27.147	361	387
WP_004280004.1	lcl|NZ_AFLK01000012.1_cds_WP_000294811.1_3656	38.953	172	387
