WP_002764162.1	lcl|NZ_NPDM01000006.1_cds_WP_100727283.1_3164	62.162	74	106
WP_004279997.1	lcl|NZ_NPDM01000006.1_cds_WP_100727191.1_3165	83.601	311	327
WP_004279997.1	lcl|NZ_NPDM01000001.1_cds_WP_100725791.1_1270	23.006	326	327
WP_004279997.1	lcl|NZ_NPDM01000006.1_cds_WP_100727154.1_3202	24.074	216	327
WP_004279997.1	lcl|NZ_NPDM01000005.1_cds_WP_100715920.1_2900	21.788	179	327
WP_004279997.1	lcl|NZ_NPDM01000001.1_cds_WP_100725412.1_675	24.522	314	327
WP_004280807.1	lcl|NZ_NPDM01000002.1_cds_WP_100726800.1_1758	23.228	254	220
WP_004280807.1	lcl|NZ_NPDM01000002.1_cds_WP_100726707.1_1840	48.000	50	220
WP_004280807.1	lcl|NZ_NPDM01000007.1_cds_WP_100766546.1_3353	30.275	109	220
WP_004280807.1	lcl|NZ_NPDM01000004.1_cds_WP_100727529.1_2774	28.421	95	220
WP_004280807.1	lcl|NZ_NPDM01000009.1_cds_WP_100727899.1_3574	31.915	94	220
WP_004280807.1	lcl|NZ_NPDM01000006.1_cds_WP_100727153.1_3203	31.579	95	220
WP_004280570.1	lcl|NZ_NPDM01000006.1_cds_WP_100727170.1_3186	35.542	332	354
WP_004280570.1	lcl|NZ_NPDM01000006.1_cds_WP_100727181.1_3175	31.624	351	354
WP_004280570.1	lcl|NZ_NPDM01000001.1_cds_WP_100726295.1_186	34.768	302	354
WP_004280570.1	lcl|NZ_NPDM01000006.1_cds_WP_100727170.1_3186	35.542	332	354
WP_004280570.1	lcl|NZ_NPDM01000006.1_cds_WP_100727181.1_3175	31.624	351	354
WP_004280570.1	lcl|NZ_NPDM01000001.1_cds_WP_100726295.1_186	34.768	302	354
WP_004280623.1	lcl|NZ_NPDM01000001.1_cds_WP_100766296.1_836	31.963	219	230
WP_004280623.1	lcl|NZ_NPDM01000001.1_cds_WP_100728663.1_821	26.496	117	230
WP_004280091.1	lcl|NZ_NPDM01000006.1_cds_WP_100727175.1_3181	25.359	209	204
WP_004280004.1	lcl|NZ_NPDM01000006.1_cds_WP_100727164.1_3192	47.409	386	387
WP_004280004.1	lcl|NZ_NPDM01000001.1_cds_WP_100725593.1_972	31.967	366	387
WP_004280004.1	lcl|NZ_NPDM01000006.1_cds_WP_100727172.1_3184	29.830	352	387
WP_004280004.1	lcl|NZ_NPDM01000006.1_cds_WP_100727185.1_3171	28.255	361	387
WP_004280004.1	lcl|NZ_NPDM01000001.1_cds_WP_100715612.1_361	23.362	351	387
WP_004280553.1	lcl|NZ_NPDM01000002.1_cds_WP_100726834.1_1708	25.000	220	572
WP_004280553.1	lcl|NZ_NPDM01000002.1_cds_WP_100726834.1_1708	25.000	220	572
WP_004280727.1	lcl|NZ_NPDM01000006.1_cds_WP_100727164.1_3192	37.109	256	417
WP_004280727.1	lcl|NZ_NPDM01000006.1_cds_WP_100727172.1_3184	29.393	313	417
WP_004280727.1	lcl|NZ_NPDM01000001.1_cds_WP_100725593.1_972	27.795	331	417
WP_004280727.1	lcl|NZ_NPDM01000006.1_cds_WP_100727185.1_3171	29.722	360	417
WP_004280727.1	lcl|NZ_NPDM01000001.1_cds_WP_100718929.1_21	31.308	214	417
WP_004280727.1	lcl|NZ_NPDM01000001.1_cds_WP_100715612.1_361	25.856	263	417
WP_237578348.1	lcl|NZ_NPDM01000001.1_cds_WP_243395993.1_1446	30.645	124	207
WP_004280422.1	lcl|NZ_NPDM01000001.1_cds_WP_100766296.1_836	24.896	241	242
WP_004280656.1	lcl|NZ_NPDM01000005.1_cds_WP_100715851.1_2973	29.249	253	255
WP_004280656.1	lcl|NZ_NPDM01000001.1_cds_WP_100725603.1_993	28.968	252	255
WP_004280656.1	lcl|NZ_NPDM01000003.1_cds_WP_100727124.1_2495	28.745	247	255
WP_004280656.1	lcl|NZ_NPDM01000003.1_cds_WP_100717658.1_2432	27.308	260	255
WP_004280656.1	lcl|NZ_NPDM01000002.1_cds_WP_100726665.1_1916	27.668	253	255
WP_004280656.1	lcl|NZ_NPDM01000006.1_cds_WP_165780348.1_3199	25.514	243	255
WP_004280656.1	lcl|NZ_NPDM01000001.1_cds_WP_004786786.1_965	25.735	272	255
WP_004280656.1	lcl|NZ_NPDM01000001.1_cds_WP_100728340.1_428	28.649	185	255
WP_004280656.1	lcl|NZ_NPDM01000009.1_cds_WP_100727894.1_3568	24.164	269	255
WP_004280656.1	lcl|NZ_NPDM01000001.1_cds_WP_100715620.1_370	28.431	204	255
WP_004280656.1	lcl|NZ_NPDM01000007.1_cds_WP_100728373.1_3315	26.633	199	255
WP_004280656.1	lcl|NZ_NPDM01000003.1_cds_WP_100727007.1_2438	24.378	201	255
WP_004280656.1	lcl|NZ_NPDM01000001.1_cds_WP_100725755.1_1229	24.339	189	255
WP_004280656.1	lcl|NZ_NPDM01000003.1_cds_WP_100727069.1_2331	21.845	206	255
WP_004280656.1	lcl|NZ_NPDM01000001.1_cds_WP_100715745.1_502	25.126	199	255
WP_004280656.1	lcl|NZ_NPDM01000005.1_cds_WP_100727705.1_2986	22.321	112	255
WP_004280656.1	lcl|NZ_NPDM01000001.1_cds_WP_100725791.1_1270	37.681	69	255
WP_004280493.1	lcl|NZ_NPDM01000001.1_cds_WP_100725710.1_1178	30.211	331	314
WP_004280493.1	lcl|NZ_NPDM01000007.1_cds_WP_207762703.1_3311	26.667	300	314
WP_004280493.1	lcl|NZ_NPDM01000004.1_cds_WP_100727824.1_2617	27.500	200	314
WP_004280665.1	lcl|NZ_NPDM01000006.1_cds_WP_100727170.1_3186	36.667	270	282
WP_004280665.1	lcl|NZ_NPDM01000006.1_cds_WP_100727181.1_3175	33.784	296	282
WP_004280665.1	lcl|NZ_NPDM01000001.1_cds_WP_100726295.1_186	33.333	264	282
WP_004280909.1	lcl|NZ_NPDM01000001.1_cds_WP_100725593.1_972	38.404	401	401
WP_004280909.1	lcl|NZ_NPDM01000006.1_cds_WP_100727185.1_3171	34.301	379	401
WP_004280909.1	lcl|NZ_NPDM01000006.1_cds_WP_100727164.1_3192	37.546	269	401
WP_004280909.1	lcl|NZ_NPDM01000006.1_cds_WP_100727172.1_3184	31.034	290	401
WP_004280909.1	lcl|NZ_NPDM01000001.1_cds_WP_100715612.1_361	25.888	394	401
WP_004280909.1	lcl|NZ_NPDM01000001.1_cds_WP_100718929.1_21	26.816	358	401
WP_004280488.1	lcl|NZ_NPDM01000001.1_cds_WP_100725590.1_956	31.884	276	568
WP_004280488.1	lcl|NZ_NPDM01000001.1_cds_WP_100716311.1_213	32.616	279	568
WP_004280488.1	lcl|NZ_NPDM01000001.1_cds_WP_100725406.1_669	25.447	503	568
WP_004280488.1	lcl|NZ_NPDM01000006.1_cds_WP_100727186.1_3170	34.906	212	568
WP_004280488.1	lcl|NZ_NPDM01000001.1_cds_WP_100728668.1_667	28.963	328	568
WP_004280488.1	lcl|NZ_NPDM01000001.1_cds_WP_100725618.1_1016	32.569	218	568
WP_004280488.1	lcl|NZ_NPDM01000004.1_cds_WP_100727536.1_2783	28.807	243	568
WP_004280488.1	lcl|NZ_NPDM01000003.1_cds_WP_100718973.1_2516	30.374	214	568
WP_004280488.1	lcl|NZ_NPDM01000001.1_cds_WP_100721480.1_756	32.367	207	568
WP_004280488.1	lcl|NZ_NPDM01000003.1_cds_WP_100717653.1_2427	30.000	200	568
WP_004280488.1	lcl|NZ_NPDM01000008.1_cds_WP_100727576.1_3377	31.188	202	568
WP_004280488.1	lcl|NZ_NPDM01000010.1_cds_WP_100726786.1_1541	31.122	196	568
WP_004280488.1	lcl|NZ_NPDM01000010.1_cds_WP_100726759.1_1508	33.728	169	568
WP_004280488.1	lcl|NZ_NPDM01000001.1_cds_WP_100725923.1_1458	29.767	215	568
WP_004280488.1	lcl|NZ_NPDM01000002.1_cds_WP_100726499.1_2225	27.041	196	568
WP_004280488.1	lcl|NZ_NPDM01000002.1_cds_WP_100717123.1_1810	30.208	192	568
WP_004280488.1	lcl|NZ_NPDM01000007.1_cds_WP_100727313.1_3331	27.835	194	568
WP_004280488.1	lcl|NZ_NPDM01000002.1_cds_WP_100728022.1_1596	26.738	187	568
WP_004280488.1	lcl|NZ_NPDM01000001.1_cds_WP_100726006.1_651	29.082	196	568
WP_004280488.1	lcl|NZ_NPDM01000001.1_cds_WP_100726238.1_300	28.959	221	568
WP_004280488.1	lcl|NZ_NPDM01000003.1_cds_WP_100766486.1_2350	27.027	185	568
WP_004280488.1	lcl|NZ_NPDM01000001.1_cds_WP_100726442.1_342	28.994	169	568
WP_004280488.1	lcl|NZ_NPDM01000001.1_cds_WP_100726442.1_342	26.316	209	568
WP_004280488.1	lcl|NZ_NPDM01000003.1_cds_WP_100718965.1_2508	25.641	195	568
WP_004280488.1	lcl|NZ_NPDM01000004.1_cds_WP_100727413.1_2637	27.451	204	568
WP_004280488.1	lcl|NZ_NPDM01000003.1_cds_WP_100727059.1_2349	31.220	205	568
WP_004280488.1	lcl|NZ_NPDM01000003.1_cds_WP_100727059.1_2349	25.000	192	568
WP_004280488.1	lcl|NZ_NPDM01000001.1_cds_WP_100726092.1_539	26.506	166	568
WP_004280488.1	lcl|NZ_NPDM01000002.1_cds_WP_100716774.1_1963	28.571	168	568
WP_004280488.1	lcl|NZ_NPDM01000001.1_cds_WP_100719689.1_694	28.141	199	568
WP_004280488.1	lcl|NZ_NPDM01000009.1_cds_WP_100727879.1_3518	28.431	204	568
WP_004280488.1	lcl|NZ_NPDM01000009.1_cds_WP_100727859.1_3492	26.316	190	568
WP_004280488.1	lcl|NZ_NPDM01000003.1_cds_WP_100717642.1_2415	28.095	210	568
WP_004280488.1	lcl|NZ_NPDM01000003.1_cds_WP_100717642.1_2415	28.333	240	568
WP_004280488.1	lcl|NZ_NPDM01000002.1_cds_WP_238761027.1_1837	26.562	192	568
WP_004280488.1	lcl|NZ_NPDM01000009.1_cds_WP_100727904.1_3516	30.189	159	568
WP_004280488.1	lcl|NZ_NPDM01000001.1_cds_WP_100766282.1_695	27.919	197	568
WP_004280488.1	lcl|NZ_NPDM01000001.1_cds_WP_100726333.1_132	23.243	185	568
WP_004280488.1	lcl|NZ_NPDM01000002.1_cds_WP_100726555.1_2124	26.768	198	568
WP_004280488.1	lcl|NZ_NPDM01000001.1_cds_WP_100721327.1_748	25.581	215	568
WP_004280488.1	lcl|NZ_NPDM01000001.1_cds_WP_100721327.1_748	40.909	44	568
WP_004280488.1	lcl|NZ_NPDM01000002.1_cds_WP_100728087.1_1623	31.707	82	568
WP_004280488.1	lcl|NZ_NPDM01000001.1_cds_WP_100725590.1_956	31.884	276	568
WP_004280488.1	lcl|NZ_NPDM01000001.1_cds_WP_100716311.1_213	32.616	279	568
WP_004280488.1	lcl|NZ_NPDM01000001.1_cds_WP_100725406.1_669	25.447	503	568
WP_004280488.1	lcl|NZ_NPDM01000006.1_cds_WP_100727186.1_3170	34.906	212	568
WP_004280488.1	lcl|NZ_NPDM01000001.1_cds_WP_100728668.1_667	28.963	328	568
WP_004280488.1	lcl|NZ_NPDM01000001.1_cds_WP_100725618.1_1016	32.569	218	568
WP_004280488.1	lcl|NZ_NPDM01000004.1_cds_WP_100727536.1_2783	28.807	243	568
WP_004280488.1	lcl|NZ_NPDM01000003.1_cds_WP_100718973.1_2516	30.374	214	568
WP_004280488.1	lcl|NZ_NPDM01000001.1_cds_WP_100721480.1_756	32.367	207	568
WP_004280488.1	lcl|NZ_NPDM01000003.1_cds_WP_100717653.1_2427	30.000	200	568
WP_004280488.1	lcl|NZ_NPDM01000008.1_cds_WP_100727576.1_3377	31.188	202	568
WP_004280488.1	lcl|NZ_NPDM01000010.1_cds_WP_100726786.1_1541	31.122	196	568
WP_004280488.1	lcl|NZ_NPDM01000010.1_cds_WP_100726759.1_1508	33.728	169	568
WP_004280488.1	lcl|NZ_NPDM01000001.1_cds_WP_100725923.1_1458	29.767	215	568
WP_004280488.1	lcl|NZ_NPDM01000002.1_cds_WP_100726499.1_2225	27.041	196	568
WP_004280488.1	lcl|NZ_NPDM01000002.1_cds_WP_100717123.1_1810	30.208	192	568
WP_004280488.1	lcl|NZ_NPDM01000007.1_cds_WP_100727313.1_3331	27.835	194	568
WP_004280488.1	lcl|NZ_NPDM01000002.1_cds_WP_100728022.1_1596	26.738	187	568
WP_004280488.1	lcl|NZ_NPDM01000001.1_cds_WP_100726006.1_651	29.082	196	568
WP_004280488.1	lcl|NZ_NPDM01000001.1_cds_WP_100726238.1_300	28.959	221	568
WP_004280488.1	lcl|NZ_NPDM01000003.1_cds_WP_100766486.1_2350	27.027	185	568
WP_004280488.1	lcl|NZ_NPDM01000001.1_cds_WP_100726442.1_342	28.994	169	568
WP_004280488.1	lcl|NZ_NPDM01000001.1_cds_WP_100726442.1_342	26.316	209	568
WP_004280488.1	lcl|NZ_NPDM01000003.1_cds_WP_100718965.1_2508	25.641	195	568
WP_004280488.1	lcl|NZ_NPDM01000004.1_cds_WP_100727413.1_2637	27.451	204	568
WP_004280488.1	lcl|NZ_NPDM01000003.1_cds_WP_100727059.1_2349	31.220	205	568
WP_004280488.1	lcl|NZ_NPDM01000003.1_cds_WP_100727059.1_2349	25.000	192	568
WP_004280488.1	lcl|NZ_NPDM01000001.1_cds_WP_100726092.1_539	26.506	166	568
WP_004280488.1	lcl|NZ_NPDM01000002.1_cds_WP_100716774.1_1963	28.571	168	568
WP_004280488.1	lcl|NZ_NPDM01000001.1_cds_WP_100719689.1_694	28.141	199	568
WP_004280488.1	lcl|NZ_NPDM01000009.1_cds_WP_100727879.1_3518	28.431	204	568
WP_004280488.1	lcl|NZ_NPDM01000009.1_cds_WP_100727859.1_3492	26.316	190	568
WP_004280488.1	lcl|NZ_NPDM01000003.1_cds_WP_100717642.1_2415	28.095	210	568
WP_004280488.1	lcl|NZ_NPDM01000003.1_cds_WP_100717642.1_2415	28.333	240	568
WP_004280488.1	lcl|NZ_NPDM01000002.1_cds_WP_238761027.1_1837	26.562	192	568
WP_004280488.1	lcl|NZ_NPDM01000009.1_cds_WP_100727904.1_3516	30.189	159	568
