WP_002764162.1	lcl|NZ_JAMQPS010000002.1_cds_WP_108958675.1_2277	62.162	74	106
WP_004279997.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356155.1_2278	83.013	312	327
WP_004279997.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356025.1_2323	25.000	324	327
WP_004279997.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355771.1_1771	23.313	326	327
WP_004279997.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356016.1_2314	24.308	325	327
WP_004279997.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356037.1_2343	25.197	254	327
WP_004279997.1	lcl|NZ_JAMQPS010000005.1_cds_WP_100715920.1_3571	21.788	179	327
WP_004279997.1	lcl|NZ_JAMQPS010000001.1_cds_WP_135653092.1_1208	23.839	323	327
WP_004279997.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356007.1_2305	23.333	150	327
WP_004280807.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356027.1_2325	38.393	112	220
WP_004280807.1	lcl|NZ_JAMQPS010000002.1_cds_WP_135591985.1_2635	23.228	254	220
WP_004280807.1	lcl|NZ_JAMQPS010000002.1_cds_WP_135604081.1_2346	34.234	111	220
WP_004280807.1	lcl|NZ_JAMQPS010000002.1_cds_WP_135799042.1_2341	33.846	130	220
WP_004280807.1	lcl|NZ_JAMQPS010000002.1_cds_WP_135688210.1_2349	34.043	94	220
WP_004280807.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356026.1_2324	26.357	129	220
WP_004280807.1	lcl|NZ_JAMQPS010000002.1_cds_WP_135651999.1_2720	48.000	50	220
WP_004280807.1	lcl|NZ_JAMQPS010000001.1_cds_WP_165780357.1_2135	31.193	109	220
WP_004280807.1	lcl|NZ_JAMQPS010000004.1_cds_WP_100727529.1_3112	28.421	95	220
WP_004280807.1	lcl|NZ_JAMQPS010000002.1_cds_WP_135592290.1_2347	29.126	103	220
WP_004280807.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356017.1_2315	29.348	92	220
WP_004280570.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265355994.1_2290	33.051	354	354
WP_004280570.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265355998.1_2295	33.239	355	354
WP_004280570.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355446.1_702	34.768	302	354
WP_004280570.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265355994.1_2290	33.051	354	354
WP_004280570.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265355998.1_2295	33.239	355	354
WP_004280570.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355446.1_702	34.768	302	354
WP_004280623.1	lcl|NZ_JAMQPS010000001.1_cds_WP_135653153.1_1369	32.883	222	230
WP_004280623.1	lcl|NZ_JAMQPS010000001.1_cds_WP_100720582.1_1354	26.496	117	230
WP_004280004.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355691.1_1502	30.848	389	387
WP_004280004.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265355986.1_2282	27.424	361	387
WP_004280004.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355509.1_876	23.077	351	387
WP_004280553.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356103.1_2585	25.000	220	572
WP_004280553.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356103.1_2585	25.000	220	572
WP_004280727.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355691.1_1502	27.492	331	417
WP_004280727.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265355986.1_2282	28.022	364	417
WP_004280727.1	lcl|NZ_JAMQPS010000001.1_cds_WP_100718929.1_535	31.308	214	417
WP_004280727.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355509.1_876	25.475	263	417
WP_237578348.1	lcl|NZ_JAMQPS010000001.1_cds_WP_100725914.1_1946	30.645	124	207
WP_004280422.1	lcl|NZ_JAMQPS010000001.1_cds_WP_135653153.1_1369	24.896	241	242
WP_004280656.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356005.1_2302	31.481	270	255
WP_004280656.1	lcl|NZ_JAMQPS010000005.1_cds_WP_265356320.1_3387	31.373	255	255
WP_004280656.1	lcl|NZ_JAMQPS010000003.1_cds_WP_265356239.1_3026	29.508	244	255
WP_004280656.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355710.1_1523	28.968	252	255
WP_004280656.1	lcl|NZ_JAMQPS010000003.1_cds_WP_100717658.1_2960	27.308	260	255
WP_004280656.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356004.1_2301	26.692	266	255
WP_004280656.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356153.1_2792	27.668	253	255
WP_004280656.1	lcl|NZ_JAMQPS010000001.1_cds_WP_004786786.1_1494	25.735	272	255
WP_004280656.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355592.1_1131	26.953	256	255
WP_004280656.1	lcl|NZ_JAMQPS010000001.1_cds_WP_100715673.1_947	28.649	185	255
WP_004280656.1	lcl|NZ_JAMQPS010000002.1_cds_WP_100727894.1_2362	24.164	269	255
WP_004280656.1	lcl|NZ_JAMQPS010000001.1_cds_WP_100715620.1_885	28.431	204	255
WP_004280656.1	lcl|NZ_JAMQPS010000001.1_cds_WP_162109452.1_1132	28.333	180	255
WP_004280656.1	lcl|NZ_JAMQPS010000001.1_cds_WP_100719759.1_2096	27.136	199	255
WP_004280656.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356037.1_2343	28.500	200	255
WP_004280656.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355758.1_1730	24.339	189	255
WP_004280656.1	lcl|NZ_JAMQPS010000003.1_cds_WP_100716596.1_2859	21.845	206	255
WP_004280656.1	lcl|NZ_JAMQPS010000003.1_cds_WP_100717664.1_2966	24.378	201	255
WP_004280656.1	lcl|NZ_JAMQPS010000005.1_cds_WP_265356332.1_3404	22.321	112	255
WP_004280656.1	lcl|NZ_JAMQPS010000001.1_cds_WP_238760446.1_1029	25.126	199	255
WP_004280656.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355771.1_1771	36.232	69	255
WP_004280493.1	lcl|NZ_JAMQPS010000001.1_cds_WP_135639695.1_1679	31.562	320	314
WP_004280493.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355872.1_2093	27.181	298	314
WP_004280493.1	lcl|NZ_JAMQPS010000004.1_cds_WP_135592662.1_3268	27.500	200	314
