WP_002764162.1	lcl|NZ_JQOR01000010.1_cds_WP_000340715.1_287	93.902	82	106
WP_004279997.1	lcl|NZ_JQOR01000010.1_cds_WP_000410267.1_286	91.935	310	327
WP_004279997.1	lcl|NZ_JQOR01000010.1_cds_WP_000646251.1_283	27.778	252	327
WP_004279997.1	lcl|NZ_JQOR01000040.1_cds_WP_000744698.1_972	22.936	327	327
WP_004279997.1	lcl|NZ_JQOR01000077.1_cds_WP_000723090.1_2023	22.414	290	327
WP_004279997.1	lcl|NZ_JQOR01000010.1_cds_WP_001067557.1_280	24.847	326	327
WP_004279997.1	lcl|NZ_JQOR01000039.1_cds_WP_001984071.1_902	23.529	306	327
WP_004280807.1	lcl|NZ_JQOR01000077.1_cds_WP_000282884.1_2019	29.362	235	220
WP_004280807.1	lcl|NZ_JQOR01000096.1_cds_WP_001099026.1_2448	26.457	223	220
WP_004280807.1	lcl|NZ_JQOR01000092.1_cds_WP_000840860.1_2409	29.808	104	220
WP_004280807.1	lcl|NZ_JQOR01000076.1_cds_WP_000868623.1_2010	29.670	91	220
WP_004280807.1	lcl|NZ_JQOR01000077.1_cds_WP_001114264.1_2026	26.136	176	220
WP_004280807.1	lcl|NZ_JQOR01000038.1_cds_WP_000262844.1_893	24.638	207	220
WP_004280570.1	lcl|NZ_JQOR01000010.1_cds_WP_001033784.1_254	32.571	350	354
WP_004280570.1	lcl|NZ_JQOR01000151.1_cds_WP_002105324.1_3203	34.237	295	354
WP_004280570.1	lcl|NZ_JQOR01000010.1_cds_WP_002068380.1_260	28.435	313	354
WP_004280570.1	lcl|NZ_JQOR01000010.1_cds_WP_001033784.1_254	32.571	350	354
WP_004280570.1	lcl|NZ_JQOR01000151.1_cds_WP_002105324.1_3203	34.237	295	354
WP_004280570.1	lcl|NZ_JQOR01000010.1_cds_WP_002068380.1_260	28.435	313	354
WP_004280623.1	lcl|NZ_JQOR01000011.1_cds_WP_000696060.1_319	43.373	166	230
WP_004280623.1	lcl|NZ_JQOR01000110.1_cds_WP_002106419.1_2690	28.365	208	230
WP_004280623.1	lcl|NZ_JQOR01000010.1_cds_WP_000440092.1_259	25.676	222	230
WP_004280623.1	lcl|NZ_JQOR01000054.1_cds_WP_000721854.1_1525	30.000	110	230
WP_004280004.1	lcl|NZ_JQOR01000010.1_cds_WP_002106355.1_268	38.211	246	387
WP_004280004.1	lcl|NZ_JQOR01000039.1_cds_WP_061251957.1_939	31.903	373	387
WP_004280004.1	lcl|NZ_JQOR01000010.1_cds_WP_061251933.1_278	34.322	236	387
WP_004280004.1	lcl|NZ_JQOR01000010.1_cds_WP_000172660.1_262	34.400	250	387
WP_004280004.1	lcl|NZ_JQOR01000010.1_cds_WP_001198107.1_279	36.893	206	387
WP_004280004.1	lcl|NZ_JQOR01000202.1_cds_WP_061217456.1_3649	29.682	283	387
WP_004280004.1	lcl|NZ_JQOR01000111.1_cds_WP_000538755.1_2705	27.103	321	387
WP_004280004.1	lcl|NZ_JQOR01000072.1_cds_WP_001982414.1_1909	26.160	237	387
WP_004280553.1	lcl|NZ_JQOR01000011.1_cds_WP_000696060.1_319	35.246	244	572
WP_004280553.1	lcl|NZ_JQOR01000010.1_cds_WP_000440092.1_259	27.805	205	572
WP_004280553.1	lcl|NZ_JQOR01000135.1_cds_JG96_RS15125_2989	22.901	131	572
WP_004280553.1	lcl|NZ_JQOR01000054.1_cds_WP_000721854.1_1525	33.628	113	572
WP_004280553.1	lcl|NZ_JQOR01000011.1_cds_WP_000696060.1_319	35.246	244	572
WP_004280553.1	lcl|NZ_JQOR01000010.1_cds_WP_000440092.1_259	27.805	205	572
WP_004280553.1	lcl|NZ_JQOR01000135.1_cds_JG96_RS15125_2989	22.901	131	572
WP_004280553.1	lcl|NZ_JQOR01000054.1_cds_WP_000721854.1_1525	33.628	113	572
WP_004280727.1	lcl|NZ_JQOR01000010.1_cds_WP_001198107.1_279	36.667	270	417
WP_004280727.1	lcl|NZ_JQOR01000010.1_cds_WP_061251933.1_278	34.717	265	417
WP_004280727.1	lcl|NZ_JQOR01000202.1_cds_WP_061217456.1_3649	35.039	254	417
WP_004280727.1	lcl|NZ_JQOR01000039.1_cds_WP_061251957.1_939	28.354	328	417
WP_004280727.1	lcl|NZ_JQOR01000010.1_cds_WP_002106355.1_268	37.736	212	417
WP_004280727.1	lcl|NZ_JQOR01000010.1_cds_WP_000172660.1_262	29.050	358	417
WP_004280727.1	lcl|NZ_JQOR01000111.1_cds_WP_000538755.1_2705	27.668	253	417
WP_004280727.1	lcl|NZ_JQOR01000072.1_cds_WP_001982414.1_1909	24.280	243	417
WP_004280422.1	lcl|NZ_JQOR01000011.1_cds_WP_000696060.1_319	32.536	209	242
WP_004280422.1	lcl|NZ_JQOR01000110.1_cds_WP_002106419.1_2690	27.236	246	242
WP_004280656.1	lcl|NZ_JQOR01000037.1_cds_WP_000998676.1_880	32.271	251	255
WP_004280656.1	lcl|NZ_JQOR01000066.1_cds_WP_000412931.1_1748	28.846	260	255
WP_004280656.1	lcl|NZ_JQOR01000048.1_cds_WP_000566240.1_1379	27.843	255	255
WP_004280656.1	lcl|NZ_JQOR01000152.1_cds_WP_000043153.1_3228	26.038	265	255
WP_004280656.1	lcl|NZ_JQOR01000061.1_cds_WP_000653653.1_1667	26.820	261	255
WP_004280656.1	lcl|NZ_JQOR01000048.1_cds_WP_002100448.1_1351	27.757	263	255
WP_004280656.1	lcl|NZ_JQOR01000098.1_cds_WP_000351753.1_2477	24.535	269	255
WP_004280656.1	lcl|NZ_JQOR01000066.1_cds_WP_000750481.1_1752	24.803	254	255
WP_004280656.1	lcl|NZ_JQOR01000044.1_cds_WP_020784276.1_1129	27.568	185	255
WP_004280656.1	lcl|NZ_JQOR01000190.1_cds_WP_000800040.1_3549	27.320	194	255
WP_004280656.1	lcl|NZ_JQOR01000077.1_cds_WP_000723090.1_2023	27.861	201	255
WP_004280656.1	lcl|NZ_JQOR01000254.1_cds_WP_001069862.1_3848	26.220	164	255
WP_004280656.1	lcl|NZ_JQOR01000004.1_cds_WP_000093664.1_80	23.000	200	255
WP_004280656.1	lcl|NZ_JQOR01000047.1_cds_WP_001074690.1_1300	24.352	193	255
WP_004280656.1	lcl|NZ_JQOR01000040.1_cds_WP_000744698.1_972	33.333	72	255
WP_004280493.1	lcl|NZ_JQOR01000215.1_cds_WP_033108138.1_3719	27.879	330	314
WP_004280493.1	lcl|NZ_JQOR01000010.1_cds_WP_000643164.1_261	29.870	154	314
WP_004280665.1	lcl|NZ_JQOR01000151.1_cds_WP_002105324.1_3203	38.328	287	282
WP_004280665.1	lcl|NZ_JQOR01000010.1_cds_WP_001033784.1_254	34.354	294	282
WP_004280665.1	lcl|NZ_JQOR01000010.1_cds_WP_002068380.1_260	26.838	272	282
WP_004280909.1	lcl|NZ_JQOR01000039.1_cds_WP_061251957.1_939	38.155	401	401
WP_004280909.1	lcl|NZ_JQOR01000010.1_cds_WP_000172660.1_262	33.588	393	401
WP_004280909.1	lcl|NZ_JQOR01000010.1_cds_WP_002106355.1_268	33.333	375	401
WP_004280909.1	lcl|NZ_JQOR01000010.1_cds_WP_061251933.1_278	31.720	372	401
WP_004280909.1	lcl|NZ_JQOR01000202.1_cds_WP_061217456.1_3649	28.415	366	401
WP_004280909.1	lcl|NZ_JQOR01000010.1_cds_WP_001198107.1_279	30.513	390	401
WP_004280909.1	lcl|NZ_JQOR01000072.1_cds_WP_001982414.1_1909	25.781	384	401
WP_004280909.1	lcl|NZ_JQOR01000111.1_cds_WP_000538755.1_2705	26.772	381	401
WP_004280488.1	lcl|NZ_JQOR01000225.1_cds_WP_000172205.1_3767	31.250	368	568
WP_004280488.1	lcl|NZ_JQOR01000001.1_cds_WP_000667646.1_14	31.905	210	568
WP_004280488.1	lcl|NZ_JQOR01000044.1_cds_WP_000828456.1_1190	31.250	208	568
WP_004280488.1	lcl|NZ_JQOR01000010.1_cds_WP_002068488.1_264	30.317	221	568
WP_004280488.1	lcl|NZ_JQOR01000124.1_cds_WP_000942282.1_2854	32.836	201	568
WP_004280488.1	lcl|NZ_JQOR01000005.1_cds_WP_000666554.1_96	30.729	192	568
WP_004280488.1	lcl|NZ_JQOR01000070.1_cds_WP_001161019.1_1799	31.088	193	568
WP_004280488.1	lcl|NZ_JQOR01000182.1_cds_WP_002105621.1_3479	30.415	217	568
WP_004280488.1	lcl|NZ_JQOR01000081.1_cds_WP_000651459.1_2132	30.256	195	568
WP_004280488.1	lcl|NZ_JQOR01000029.1_cds_WP_000047473.1_729	33.333	192	568
WP_004280488.1	lcl|NZ_JQOR01000013.1_cds_WP_000184524.1_385	31.088	193	568
WP_004280488.1	lcl|NZ_JQOR01000151.1_cds_WP_061251971.1_3169	32.500	200	568
WP_004280488.1	lcl|NZ_JQOR01000151.1_cds_WP_061251971.1_3169	25.581	215	568
WP_004280488.1	lcl|NZ_JQOR01000109.1_cds_WP_000536763.1_2652	32.903	155	568
WP_004280488.1	lcl|NZ_JQOR01000068.1_cds_WP_001052496.1_1768	28.505	214	568
WP_004280488.1	lcl|NZ_JQOR01000005.1_cds_WP_000433117.1_149	28.108	185	568
WP_004280488.1	lcl|NZ_JQOR01000061.1_cds_WP_000603361.1_1677	31.707	164	568
WP_004280488.1	lcl|NZ_JQOR01000050.1_cds_WP_061252136.1_1421	31.792	173	568
WP_004280488.1	lcl|NZ_JQOR01000226.1_cds_WP_000052667.1_3777	27.638	199	568
WP_004280488.1	lcl|NZ_JQOR01000241.1_cds_WP_061217493.1_3813	26.289	194	568
WP_004280488.1	lcl|NZ_JQOR01000241.1_cds_WP_061217493.1_3813	23.626	182	568
WP_004280488.1	lcl|NZ_JQOR01000140.1_cds_WP_000054165.1_3023	30.000	190	568
WP_004280488.1	lcl|NZ_JQOR01000050.1_cds_WP_000218838.1_1422	27.982	218	568
WP_004280488.1	lcl|NZ_JQOR01000056.1_cds_WP_000626143.1_1550	26.636	214	568
WP_004280488.1	lcl|NZ_JQOR01000056.1_cds_WP_000626143.1_1550	24.231	260	568
WP_004280488.1	lcl|NZ_JQOR01000166.1_cds_WP_001982953.1_3357	26.425	193	568
WP_004280488.1	lcl|NZ_JQOR01000005.1_cds_WP_001089499.1_117	28.293	205	568
WP_004280488.1	lcl|NZ_JQOR01000017.1_cds_WP_000598571.1_438	26.061	165	568
WP_004280488.1	lcl|NZ_JQOR01000054.1_cds_WP_000136057.1_1519	27.451	204	568
WP_004280488.1	lcl|NZ_JQOR01000183.1_cds_WP_082268328.1_3483	26.754	228	568
WP_004280488.1	lcl|NZ_JQOR01000108.1_cds_WP_000481722.1_2624	24.138	203	568
WP_004280488.1	lcl|NZ_JQOR01000225.1_cds_WP_000172205.1_3767	31.250	368	568
WP_004280488.1	lcl|NZ_JQOR01000001.1_cds_WP_000667646.1_14	31.905	210	568
WP_004280488.1	lcl|NZ_JQOR01000044.1_cds_WP_000828456.1_1190	31.250	208	568
WP_004280488.1	lcl|NZ_JQOR01000010.1_cds_WP_002068488.1_264	30.317	221	568
WP_004280488.1	lcl|NZ_JQOR01000124.1_cds_WP_000942282.1_2854	32.836	201	568
WP_004280488.1	lcl|NZ_JQOR01000005.1_cds_WP_000666554.1_96	30.729	192	568
WP_004280488.1	lcl|NZ_JQOR01000070.1_cds_WP_001161019.1_1799	31.088	193	568
WP_004280488.1	lcl|NZ_JQOR01000182.1_cds_WP_002105621.1_3479	30.415	217	568
WP_004280488.1	lcl|NZ_JQOR01000081.1_cds_WP_000651459.1_2132	30.256	195	568
WP_004280488.1	lcl|NZ_JQOR01000029.1_cds_WP_000047473.1_729	33.333	192	568
WP_004280488.1	lcl|NZ_JQOR01000013.1_cds_WP_000184524.1_385	31.088	193	568
WP_004280488.1	lcl|NZ_JQOR01000151.1_cds_WP_061251971.1_3169	32.500	200	568
WP_004280488.1	lcl|NZ_JQOR01000151.1_cds_WP_061251971.1_3169	25.581	215	568
WP_004280488.1	lcl|NZ_JQOR01000109.1_cds_WP_000536763.1_2652	32.903	155	568
WP_004280488.1	lcl|NZ_JQOR01000068.1_cds_WP_001052496.1_1768	28.505	214	568
WP_004280488.1	lcl|NZ_JQOR01000005.1_cds_WP_000433117.1_149	28.108	185	568
WP_004280488.1	lcl|NZ_JQOR01000061.1_cds_WP_000603361.1_1677	31.707	164	568
WP_004280488.1	lcl|NZ_JQOR01000050.1_cds_WP_061252136.1_1421	31.792	173	568
WP_004280488.1	lcl|NZ_JQOR01000226.1_cds_WP_000052667.1_3777	27.638	199	568
WP_004280488.1	lcl|NZ_JQOR01000241.1_cds_WP_061217493.1_3813	26.289	194	568
WP_004280488.1	lcl|NZ_JQOR01000241.1_cds_WP_061217493.1_3813	23.626	182	568
WP_004280488.1	lcl|NZ_JQOR01000140.1_cds_WP_000054165.1_3023	30.000	190	568
WP_004280488.1	lcl|NZ_JQOR01000050.1_cds_WP_000218838.1_1422	27.982	218	568
WP_004280488.1	lcl|NZ_JQOR01000056.1_cds_WP_000626143.1_1550	26.636	214	568
WP_004280488.1	lcl|NZ_JQOR01000056.1_cds_WP_000626143.1_1550	24.231	260	568
WP_004280488.1	lcl|NZ_JQOR01000166.1_cds_WP_001982953.1_3357	26.425	193	568
WP_004280488.1	lcl|NZ_JQOR01000005.1_cds_WP_001089499.1_117	28.293	205	568
WP_004280488.1	lcl|NZ_JQOR01000017.1_cds_WP_000598571.1_438	26.061	165	568
WP_004280488.1	lcl|NZ_JQOR01000054.1_cds_WP_000136057.1_1519	27.451	204	568
WP_004280488.1	lcl|NZ_JQOR01000183.1_cds_WP_082268328.1_3483	26.754	228	568
WP_004280488.1	lcl|NZ_JQOR01000108.1_cds_WP_000481722.1_2624	24.138	203	568
WP_004280060.1	lcl|NZ_JQOR01000066.1_cds_WP_000694279.1_1749	51.389	216	280
WP_004280060.1	lcl|NZ_JQOR01000071.1_cds_WP_000649045.1_1888	36.207	58	280
WP_004280836.1	lcl|NZ_JQOR01000005.1_cds_WP_000351733.1_118	36.508	126	211
WP_004280836.1	lcl|NZ_JQOR01000010.1_cds_WP_000884059.1_284	33.898	177	211
WP_004280627.1	lcl|NZ_JQOR01000066.1_cds_WP_001016533.1_1747	33.475	236	251
WP_004280443.1	lcl|NZ_JQOR01000054.1_cds_WP_000721854.1_1525	36.290	248	251
WP_004280443.1	lcl|NZ_JQOR01000066.1_cds_WP_001035155.1_1753	34.783	253	251
WP_004280443.1	lcl|NZ_JQOR01000011.1_cds_WP_000696060.1_319	33.835	133	251
WP_004280361.1	lcl|NZ_JQOR01000044.1_cds_WP_000050899.1_1125	30.876	217	254
WP_004280361.1	lcl|NZ_JQOR01000040.1_cds_WP_000400940.1_988	30.337	178	254
WP_004280361.1	lcl|NZ_JQOR01000098.1_cds_WP_001084708.1_2468	28.415	183	254
WP_004280032.1	lcl|NZ_JQOR01000129.1_cds_WP_000347676.1_2894	22.819	298	320
WP_004280032.1	lcl|NZ_JQOR01000135.1_cds_WP_061252007.1_2976	25.100	251	320
WP_004280032.1	lcl|NZ_JQOR01000066.1_cds_WP_002097509.1_1750	24.224	161	320
WP_004280032.1	lcl|NZ_JQOR01000040.1_cds_WP_001082180.1_943	25.521	192	320
WP_004280032.1	lcl|NZ_JQOR01000106.1_cds_WP_000283289.1_2574	28.571	140	320
WP_004280032.1	lcl|NZ_JQOR01000010.1_cds_WP_061251931.1_269	26.000	100	320
WP_004280071.1	lcl|NZ_JQOR01000091.1_cds_WP_001982325.1_2356	26.866	335	332
WP_004280071.1	lcl|NZ_JQOR01000091.1_cds_WP_001982325.1_2356	26.866	335	332
WP_036047968.1	lcl|NZ_JQOR01000096.1_cds_WP_001099026.1_2448	36.765	204	300
WP_036047968.1	lcl|NZ_JQOR01000077.1_cds_WP_000282884.1_2019	31.308	214	300
WP_036047968.1	lcl|NZ_JQOR01000202.1_cds_WP_000560749.1_3650	35.652	115	300
WP_036047968.1	lcl|NZ_JQOR01000076.1_cds_WP_000868623.1_2010	28.070	114	300
WP_036047968.1	lcl|NZ_JQOR01000066.1_cds_WP_001031926.1_1756	33.333	99	300
WP_036047968.1	lcl|NZ_JQOR01000047.1_cds_WP_000728671.1_1303	30.612	98	300
WP_004280357.1	lcl|NZ_JQOR01000044.1_cds_WP_000560473.1_1213	35.814	215	204
WP_004280357.1	lcl|NZ_JQOR01000001.1_cds_WP_000479265.1_13	27.273	143	204
WP_004280357.1	lcl|NZ_JQOR01000005.1_cds_WP_000234667.1_123	24.038	208	204
WP_004280036.1	lcl|NZ_JQOR01000020.1_cds_WP_000067921.1_519	37.662	231	254
WP_004280036.1	lcl|NZ_JQOR01000044.1_cds_WP_000635440.1_1212	24.413	213	254
WP_004280233.1	lcl|NZ_JQOR01000010.1_cds_WP_000646251.1_283	30.721	319	332
WP_004280233.1	lcl|NZ_JQOR01000044.1_cds_WP_000649924.1_1120	31.068	309	332
WP_004280233.1	lcl|NZ_JQOR01000077.1_cds_WP_000723090.1_2023	30.612	343	332
WP_004280233.1	lcl|NZ_JQOR01000040.1_cds_WP_000744698.1_972	28.395	324	332
WP_004280233.1	lcl|NZ_JQOR01000184.1_cds_WP_000709511.1_3503	26.708	322	332
WP_004280233.1	lcl|NZ_JQOR01000039.1_cds_WP_001984071.1_902	23.734	316	332
WP_004280233.1	lcl|NZ_JQOR01000010.1_cds_WP_001067557.1_280	23.273	275	332
WP_004280233.1	lcl|NZ_JQOR01000202.1_cds_WP_000475901.1_3638	28.856	201	332
WP_004280233.1	lcl|NZ_JQOR01000010.1_cds_WP_000410267.1_286	24.055	291	332
WP_004280233.1	lcl|NZ_JQOR01000039.1_cds_WP_000688695.1_922	27.803	223	332
WP_004280233.1	lcl|NZ_JQOR01000010.1_cds_WP_000378097.1_263	29.255	188	332
WP_004280233.1	lcl|NZ_JQOR01000122.1_cds_WP_001003557.1_2834	25.194	258	332
WP_004280193.1	lcl|NZ_JQOR01000010.1_cds_WP_061251935.1_282	29.032	186	237
WP_004280193.1	lcl|NZ_JQOR01000077.1_cds_WP_000842260.1_2024	25.405	185	237
WP_004280555.1	lcl|NZ_JQOR01000010.1_cds_WP_000646251.1_283	30.492	305	281
WP_004280555.1	lcl|NZ_JQOR01000044.1_cds_WP_000649924.1_1120	26.837	313	281
WP_004280555.1	lcl|NZ_JQOR01000040.1_cds_WP_000744698.1_972	24.679	312	281
WP_004280555.1	lcl|NZ_JQOR01000039.1_cds_WP_001984071.1_902	25.000	304	281
WP_004280555.1	lcl|NZ_JQOR01000077.1_cds_WP_000723090.1_2023	25.234	321	281
WP_004280555.1	lcl|NZ_JQOR01000184.1_cds_WP_000709511.1_3503	22.090	335	281
WP_004280555.1	lcl|NZ_JQOR01000010.1_cds_WP_000410267.1_286	24.336	226	281
