WP_002764162.1	lcl|NZ_ANCE01000179.1_cds_WP_004753574.1_2885	91.463	82	106
WP_004279997.1	lcl|NZ_ANCE01000179.1_cds_WP_004766657.1_2884	90.968	310	327
WP_004279997.1	lcl|NZ_ANCE01000179.1_cds_WP_020763887.1_2881	27.778	252	327
WP_004279997.1	lcl|NZ_ANCE01000111.1_cds_WP_004753565.1_1893	22.936	327	327
WP_004279997.1	lcl|NZ_ANCE01000068.1_cds_WP_004766668.1_935	22.069	290	327
WP_004279997.1	lcl|NZ_ANCE01000090.1_cds_WP_004766600.1_1424	24.402	209	327
WP_004279997.1	lcl|NZ_ANCE01000179.1_cds_WP_004755319.1_2878	24.847	326	327
WP_004280807.1	lcl|NZ_ANCE01000068.1_cds_WP_020762902.1_939	27.897	233	220
WP_004280807.1	lcl|NZ_ANCE01000077.1_cds_WP_004765514.1_1166	25.688	218	220
WP_004280807.1	lcl|NZ_ANCE01000217.1_cds_WP_020764291.1_3613	31.731	104	220
WP_004280807.1	lcl|NZ_ANCE01000068.1_cds_WP_004766630.1_940	28.182	110	220
WP_004280807.1	lcl|NZ_ANCE01000142.1_cds_WP_004751232.1_2327	30.769	91	220
WP_004280807.1	lcl|NZ_ANCE01000024.1_cds_WP_004754319.1_341	24.155	207	220
WP_004280570.1	lcl|NZ_ANCE01000068.1_cds_WP_020762917.1_973	32.092	349	354
WP_004280570.1	lcl|NZ_ANCE01000195.1_cds_WP_004771496.1_3371	33.922	283	354
WP_004280570.1	lcl|NZ_ANCE01000068.1_cds_WP_020762910.1_979	28.616	318	354
WP_004280570.1	lcl|NZ_ANCE01000068.1_cds_WP_020762917.1_973	32.092	349	354
WP_004280570.1	lcl|NZ_ANCE01000195.1_cds_WP_004771496.1_3371	33.922	283	354
WP_004280570.1	lcl|NZ_ANCE01000068.1_cds_WP_020762910.1_979	28.616	318	354
WP_004280623.1	lcl|NZ_ANCE01000190.1_cds_WP_020764041.1_3029	42.169	166	230
WP_004280623.1	lcl|NZ_ANCE01000066.1_cds_WP_020762878.1_861	28.846	208	230
WP_004280623.1	lcl|NZ_ANCE01000068.1_cds_WP_000440092.1_978	25.676	222	230
WP_004280623.1	lcl|NZ_ANCE01000192.1_cds_WP_020764084.1_3237	31.858	113	230
WP_004280004.1	lcl|NZ_ANCE01000102.1_cds_WP_004754030.1_1657	32.162	370	387
WP_004280004.1	lcl|NZ_ANCE01000179.1_cds_WP_002733587.1_2866	36.667	240	387
WP_004280004.1	lcl|NZ_ANCE01000179.1_cds_WP_020763897.1_2876	28.161	348	387
WP_004280004.1	lcl|NZ_ANCE01000068.1_cds_WP_020762896.1_981	33.080	263	387
WP_004280004.1	lcl|NZ_ANCE01000179.1_cds_WP_020763889.1_2877	36.408	206	387
WP_004280004.1	lcl|NZ_ANCE01000068.1_cds_WP_020762944.1_941	30.035	283	387
WP_004280004.1	lcl|NZ_ANCE01000192.1_cds_WP_004778370.1_3253	27.414	321	387
WP_004280004.1	lcl|NZ_ANCE01000018.1_cds_WP_016761831.1_223	26.582	237	387
WP_004280553.1	lcl|NZ_ANCE01000190.1_cds_WP_020764041.1_3029	33.471	242	572
WP_004280553.1	lcl|NZ_ANCE01000068.1_cds_WP_000440092.1_978	27.805	205	572
WP_004280553.1	lcl|NZ_ANCE01000066.1_cds_WP_020762878.1_861	33.333	159	572
WP_004280553.1	lcl|NZ_ANCE01000061.1_cds_WP_004768380.1_799	22.727	132	572
WP_004280553.1	lcl|NZ_ANCE01000192.1_cds_WP_020764084.1_3237	31.624	117	572
WP_004280553.1	lcl|NZ_ANCE01000190.1_cds_WP_020764041.1_3029	33.471	242	572
WP_004280553.1	lcl|NZ_ANCE01000068.1_cds_WP_000440092.1_978	27.805	205	572
WP_004280553.1	lcl|NZ_ANCE01000066.1_cds_WP_020762878.1_861	33.333	159	572
WP_004280553.1	lcl|NZ_ANCE01000061.1_cds_WP_004768380.1_799	22.727	132	572
