WP_002764162.1	lcl|NZ_RQGI01000019.1_cds_WP_135594790.1_2640	62.162	74	106
WP_004279997.1	lcl|NZ_RQGI01000019.1_cds_WP_135594788.1_2641	83.871	310	327
WP_004279997.1	lcl|NZ_RQGI01000014.1_cds_WP_135688615.1_3362	22.581	279	327
WP_004279997.1	lcl|NZ_RQGI01000009.1_cds_WP_100725791.1_1929	23.006	326	327
WP_004279997.1	lcl|NZ_RQGI01000035.1_cds_WP_135652118.1_2398	25.197	254	327
WP_004279997.1	lcl|NZ_RQGI01000014.1_cds_WP_135594687.1_3360	20.984	305	327
WP_004279997.1	lcl|NZ_RQGI01000007.1_cds_WP_100715920.1_1234	21.788	179	327
WP_004279997.1	lcl|NZ_RQGI01000054.1_cds_WP_135605246.1_2139	24.522	314	327
WP_004280069.1	lcl|NZ_RQGI01000014.1_cds_WP_135594731.1_3385	42.373	354	361
WP_004280807.1	lcl|NZ_RQGI01000059.1_cds_WP_135591985.1_119	23.228	254	220
WP_004280807.1	lcl|NZ_RQGI01000035.1_cds_WP_135638558.1_2395	34.234	111	220
WP_004280807.1	lcl|NZ_RQGI01000014.1_cds_WP_135688620.1_3368	36.364	99	220
WP_004280807.1	lcl|NZ_RQGI01000035.1_cds_WP_135604075.1_2400	33.846	130	220
WP_004280807.1	lcl|NZ_RQGI01000035.1_cds_WP_135592286.1_2392	34.043	94	220
WP_004280807.1	lcl|NZ_RQGI01000059.1_cds_WP_135688100.1_201	33.333	108	220
WP_004280807.1	lcl|NZ_RQGI01000047.1_cds_WP_100727529.1_3250	28.421	95	220
WP_004280807.1	lcl|NZ_RQGI01000035.1_cds_WP_135592290.1_2394	29.126	103	220
WP_004280570.1	lcl|NZ_RQGI01000019.1_cds_WP_135594771.1_2649	30.769	351	354
WP_004280570.1	lcl|NZ_RQGI01000049.1_cds_WP_135688970.1_644	34.768	302	354
WP_004280570.1	lcl|NZ_RQGI01000014.1_cds_WP_135688626.1_3388	30.994	342	354
WP_004280570.1	lcl|NZ_RQGI01000019.1_cds_WP_135594771.1_2649	30.769	351	354
WP_004280570.1	lcl|NZ_RQGI01000049.1_cds_WP_135688970.1_644	34.768	302	354
WP_004280570.1	lcl|NZ_RQGI01000014.1_cds_WP_135688626.1_3388	30.994	342	354
WP_004280623.1	lcl|NZ_RQGI01000019.1_cds_WP_135594767.1_2651	35.683	227	230
WP_004280623.1	lcl|NZ_RQGI01000019.1_cds_WP_135603986.1_2646	37.952	166	230
WP_004280623.1	lcl|NZ_RQGI01000022.1_cds_WP_135688724.1_1661	32.883	222	230
WP_004280623.1	lcl|NZ_RQGI01000022.1_cds_WP_100720582.1_1676	26.496	117	230
WP_004280623.1	lcl|NZ_RQGI01000014.1_cds_WP_135594733.1_3386	26.613	124	230
WP_004280004.1	lcl|NZ_RQGI01000022.1_cds_WP_100716152.1_1529	31.967	366	387
WP_004280004.1	lcl|NZ_RQGI01000019.1_cds_WP_135688687.1_2653	35.743	249	387
WP_004280004.1	lcl|NZ_RQGI01000014.1_cds_WP_135688625.1_3387	26.667	375	387
WP_004280004.1	lcl|NZ_RQGI01000019.1_cds_WP_135688238.1_2644	29.121	364	387
WP_004280004.1	lcl|NZ_RQGI01000049.1_cds_WP_135593957.1_824	23.362	351	387
WP_004280553.1	lcl|NZ_RQGI01000019.1_cds_WP_135594767.1_2651	44.672	244	572
WP_004280553.1	lcl|NZ_RQGI01000019.1_cds_WP_135603986.1_2646	38.776	245	572
WP_004280553.1	lcl|NZ_RQGI01000019.1_cds_WP_135688686.1_2652	26.689	296	572
WP_004280553.1	lcl|NZ_RQGI01000059.1_cds_WP_135604295.1_69	25.000	220	572
WP_004280553.1	lcl|NZ_RQGI01000019.1_cds_WP_135594767.1_2651	44.672	244	572
WP_004280553.1	lcl|NZ_RQGI01000019.1_cds_WP_135603986.1_2646	38.776	245	572
WP_004280553.1	lcl|NZ_RQGI01000019.1_cds_WP_135688686.1_2652	26.689	296	572
WP_004280553.1	lcl|NZ_RQGI01000059.1_cds_WP_135604295.1_69	25.000	220	572
WP_004280727.1	lcl|NZ_RQGI01000019.1_cds_WP_135688687.1_2653	44.444	414	417
WP_004280727.1	lcl|NZ_RQGI01000014.1_cds_WP_135688625.1_3387	31.405	363	417
WP_004280727.1	lcl|NZ_RQGI01000022.1_cds_WP_100716152.1_1529	27.795	331	417
WP_004280727.1	lcl|NZ_RQGI01000019.1_cds_WP_135688238.1_2644	30.183	328	417
WP_004280727.1	lcl|NZ_RQGI01000006.1_cds_WP_100718929.1_2873	31.308	214	417
WP_004280727.1	lcl|NZ_RQGI01000049.1_cds_WP_135593957.1_824	25.856	263	417
WP_004280062.1	lcl|NZ_RQGI01000019.1_cds_WP_135688688.1_2655	27.632	228	345
WP_004280171.1	lcl|NZ_RQGI01000019.1_cds_WP_135652149.1_2654	31.325	166	182
WP_237578348.1	lcl|NZ_RQGI01000027.1_cds_WP_243395993.1_1119	30.645	124	207
WP_036047975.1	lcl|NZ_RQGI01000019.1_cds_WP_135604009.1_2659	21.963	214	475
WP_004280422.1	lcl|NZ_RQGI01000019.1_cds_WP_135603986.1_2646	32.068	237	242
WP_004280422.1	lcl|NZ_RQGI01000019.1_cds_WP_135594767.1_2651	35.802	243	242
WP_004280422.1	lcl|NZ_RQGI01000022.1_cds_WP_135688724.1_1661	24.481	241	242
WP_004280422.1	lcl|NZ_RQGI01000014.1_cds_WP_135675720.1_3380	34.127	126	242
WP_174232288.1	lcl|NZ_RQGI01000014.1_cds_WP_135604020.1_3389	26.975	367	451
WP_004280656.1	lcl|NZ_RQGI01000007.1_cds_WP_100715851.1_1414	29.249	253	255
WP_004280656.1	lcl|NZ_RQGI01000022.1_cds_WP_100716134.1_1508	28.968	252	255
WP_004280656.1	lcl|NZ_RQGI01000010.1_cds_WP_012389530.1_3030	29.098	244	255
WP_004280656.1	lcl|NZ_RQGI01000046.1_cds_WP_135603587.1_2432	27.308	260	255
WP_004280656.1	lcl|NZ_RQGI01000059.1_cds_WP_100718553.1_276	27.273	253	255
WP_004280656.1	lcl|NZ_RQGI01000022.1_cds_WP_004786786.1_1536	25.735	272	255
WP_004280656.1	lcl|NZ_RQGI01000049.1_cds_WP_100715673.1_896	28.649	185	255
WP_004280656.1	lcl|NZ_RQGI01000035.1_cds_WP_135604104.1_2379	23.881	268	255
WP_004280656.1	lcl|NZ_RQGI01000049.1_cds_WP_100715620.1_833	28.431	204	255
WP_004280656.1	lcl|NZ_RQGI01000027.1_cds_WP_100719759.1_969	27.136	199	255
WP_004280656.1	lcl|NZ_RQGI01000035.1_cds_WP_135652118.1_2398	28.500	200	255
WP_004280656.1	lcl|NZ_RQGI01000059.1_cds_WP_100718546.1_269	26.042	192	255
WP_004280656.1	lcl|NZ_RQGI01000009.1_cds_WP_135652823.1_1888	24.339	189	255
WP_004280656.1	lcl|NZ_RQGI01000046.1_cds_WP_135687942.1_2532	21.845	206	255
WP_004280656.1	lcl|NZ_RQGI01000046.1_cds_WP_100717664.1_2426	24.378	201	255
WP_004280656.1	lcl|NZ_RQGI01000018.1_cds_WP_100715745.1_1974	25.126	199	255
WP_004280656.1	lcl|NZ_RQGI01000007.1_cds_WP_100715840.1_1401	22.321	112	255
WP_004280656.1	lcl|NZ_RQGI01000009.1_cds_WP_100725791.1_1929	37.681	69	255
WP_004280493.1	lcl|NZ_RQGI01000009.1_cds_WP_135605600.1_1837	31.562	320	314
WP_004280493.1	lcl|NZ_RQGI01000027.1_cds_WP_210409574.1_972	26.333	300	314
