WP_002764162.1	lcl|NZ_AHOQ02000029.1_cds_WP_004462903.1_2241	97.561	82	106
WP_004279997.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485958.1_2240	90.096	313	327
WP_004279997.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485979.1_2237	27.381	252	327
WP_004279997.1	lcl|NZ_AHOQ02000030.1_cds_WP_004476620.1_2066	23.765	324	327
WP_004279997.1	lcl|NZ_AHOQ02000029.1_cds_WP_004476514.1_2130	22.337	291	327
WP_004279997.1	lcl|NZ_AHOQ02000020.1_cds_WP_004461234.1_2603	25.346	217	327
WP_004279997.1	lcl|NZ_AHOQ02000046.1_cds_WP_004486477.1_521	21.429	168	327
WP_004280069.1	lcl|NZ_AHOQ02000029.1_cds_WP_004472371.1_2186	42.493	353	361
WP_004280807.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485934.1_2135	26.957	230	220
WP_004280807.1	lcl|NZ_AHOQ02000022.1_cds_WP_004485804.1_2580	25.225	222	220
WP_004280807.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485988.1_2157	32.258	93	220
WP_004280807.1	lcl|NZ_AHOQ02000050.1_cds_WP_004459124.1_154	29.310	116	220
WP_004280807.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485924.1_2137	27.368	95	220
WP_004280807.1	lcl|NZ_AHOQ02000003.1_cds_WP_004470347.1_3750	24.432	176	220
WP_004280807.1	lcl|NZ_AHOQ02000005.1_cds_WP_004470151.1_3707	30.928	97	220
WP_004280807.1	lcl|NZ_AHOQ02000050.1_cds_WP_004486602.1_198	24.638	207	220
WP_004280570.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485963.1_2199	35.484	341	354
WP_004280570.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485926.1_2189	34.663	326	354
WP_004280570.1	lcl|NZ_AHOQ02000013.1_cds_WP_004485534.1_3275	33.106	293	354
WP_004280570.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485963.1_2199	35.484	341	354
WP_004280570.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485926.1_2189	34.663	326	354
WP_004280570.1	lcl|NZ_AHOQ02000013.1_cds_WP_004485534.1_3275	33.106	293	354
WP_004280623.1	lcl|NZ_AHOQ02000035.1_cds_WP_004486199.1_1431	30.476	210	230
WP_004280623.1	lcl|NZ_AHOQ02000019.1_cds_WP_004464381.1_2693	30.909	110	230
WP_004280623.1	lcl|NZ_AHOQ02000029.1_cds_WP_004472268.1_2187	25.698	179	230
WP_004280359.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485975.1_2183	41.531	614	599
WP_004280359.1	lcl|NZ_AHOQ02000046.1_cds_WP_004468339.1_571	29.358	654	599
WP_004280004.1	lcl|NZ_AHOQ02000029.1_cds_WP_004472364.1_2232	33.898	236	387
WP_004280004.1	lcl|NZ_AHOQ02000046.1_cds_WP_004482055.1_481	30.376	372	387
WP_004280004.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485964.1_2233	37.379	206	387
WP_004280004.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485944.1_2201	27.123	365	387
WP_004280004.1	lcl|NZ_AHOQ02000029.1_cds_WP_004472186.1_2188	31.373	255	387
WP_004280004.1	lcl|NZ_AHOQ02000029.1_cds_WP_004462146.1_2138	29.268	287	387
WP_004280004.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485946.1_2214	32.420	219	387
WP_004280004.1	lcl|NZ_AHOQ02000033.1_cds_WP_004486174.1_1470	28.033	239	387
WP_004280004.1	lcl|NZ_AHOQ02000050.1_cds_WP_004460480.1_269	24.384	365	387
WP_004280066.1	lcl|NZ_AHOQ02000046.1_cds_WP_004468339.1_571	41.736	599	583
WP_004280066.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485975.1_2183	27.389	628	583
WP_004280553.1	lcl|NZ_AHOQ02000035.1_cds_WP_004486199.1_1431	30.855	269	572
WP_004280553.1	lcl|NZ_AHOQ02000041.1_cds_WP_004486396.1_777	25.197	127	572
WP_004280553.1	lcl|NZ_AHOQ02000035.1_cds_WP_004486199.1_1431	30.855	269	572
WP_004280553.1	lcl|NZ_AHOQ02000041.1_cds_WP_004486396.1_777	25.197	127	572
WP_004280727.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485964.1_2233	37.175	269	417
WP_004280727.1	lcl|NZ_AHOQ02000046.1_cds_WP_004482055.1_481	28.125	352	417
WP_004280727.1	lcl|NZ_AHOQ02000029.1_cds_WP_004462146.1_2138	35.039	254	417
WP_004280727.1	lcl|NZ_AHOQ02000029.1_cds_WP_004472186.1_2188	29.873	395	417
WP_004280727.1	lcl|NZ_AHOQ02000029.1_cds_WP_004472364.1_2232	31.329	316	417
WP_004280727.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485946.1_2214	29.787	329	417
WP_004280727.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485944.1_2201	30.290	241	417
WP_004280727.1	lcl|NZ_AHOQ02000033.1_cds_WP_004486174.1_1470	28.185	259	417
WP_004280727.1	lcl|NZ_AHOQ02000050.1_cds_WP_004460480.1_269	25.514	243	417
WP_237578347.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485975.1_2183	42.857	602	611
WP_237578347.1	lcl|NZ_AHOQ02000046.1_cds_WP_004468339.1_571	30.573	628	611
WP_237578348.1	lcl|NZ_AHOQ02000031.1_cds_WP_004457957.1_1778	34.234	111	207
WP_237578348.1	lcl|NZ_AHOQ02000029.1_cds_WP_004470037.1_2225	28.671	143	207
WP_237578348.1	lcl|NZ_AHOQ02000048.1_cds_WP_004486527.1_427	32.258	62	207
