WP_002764162.1	lcl|NZ_RQFN01000011.1_cds_WP_135568908.1_1671	62.162	74	106
WP_004279997.1	lcl|NZ_RQFN01000011.1_cds_WP_135568910.1_1672	81.789	313	327
WP_004279997.1	lcl|NZ_RQFN01000024.1_cds_WP_135573119.1_1090	25.723	311	327
WP_004279997.1	lcl|NZ_RQFN01000024.1_cds_WP_135573172.1_1117	23.006	326	327
WP_004279997.1	lcl|NZ_RQFN01000011.1_cds_WP_135569063.1_1752	25.564	266	327
WP_004279997.1	lcl|NZ_RQFN01000007.1_cds_WP_135568492.1_3312	21.320	197	327
WP_004279997.1	lcl|NZ_RQFN01000024.1_cds_WP_135572098.1_507	25.312	320	327
WP_004279997.1	lcl|NZ_RQFN01000011.1_cds_WP_135568977.1_1706	21.552	232	327
WP_004280807.1	lcl|NZ_RQFN01000011.1_cds_WP_135569560.1_2052	26.316	152	220
WP_004280807.1	lcl|NZ_RQFN01000011.1_cds_WP_135569071.1_1756	34.375	96	220
WP_004280807.1	lcl|NZ_RQFN01000011.1_cds_WP_135569083.1_1762	32.000	100	220
WP_004280807.1	lcl|NZ_RQFN01000011.1_cds_WP_135569694.1_2133	32.407	108	220
WP_004280807.1	lcl|NZ_RQFN01000024.1_cds_WP_135573817.1_1479	32.110	109	220
WP_004280570.1	lcl|NZ_RQFN01000011.1_cds_WP_135568959.1_1697	35.241	332	354
WP_004280570.1	lcl|NZ_RQFN01000011.1_cds_WP_135568928.1_1682	32.011	353	354
WP_004280570.1	lcl|NZ_RQFN01000024.1_cds_WP_135571195.1_19	34.000	300	354
WP_004280570.1	lcl|NZ_RQFN01000011.1_cds_WP_135568959.1_1697	35.241	332	354
WP_004280570.1	lcl|NZ_RQFN01000011.1_cds_WP_135568928.1_1682	32.011	353	354
WP_004280570.1	lcl|NZ_RQFN01000024.1_cds_WP_135571195.1_19	34.000	300	354
WP_004280623.1	lcl|NZ_RQFN01000024.1_cds_WP_135572390.1_672	30.332	211	230
WP_004280623.1	lcl|NZ_RQFN01000024.1_cds_WP_135572363.1_657	27.966	118	230
WP_004280623.1	lcl|NZ_RQFN01000011.1_cds_WP_135568937.1_1687	30.612	49	230
WP_004280004.1	lcl|NZ_RQFN01000011.1_cds_WP_135568971.1_1703	46.891	386	387
WP_004280004.1	lcl|NZ_RQFN01000011.1_cds_WP_135568955.1_1695	29.143	350	387
WP_004280004.1	lcl|NZ_RQFN01000024.1_cds_WP_135572665.1_834	29.457	387	387
WP_004280004.1	lcl|NZ_RQFN01000011.1_cds_WP_135568916.1_1676	28.532	361	387
WP_004280004.1	lcl|NZ_RQFN01000011.1_cds_WP_135569029.1_1733	33.333	225	387
WP_004280004.1	lcl|NZ_RQFN01000024.1_cds_WP_135571537.1_201	23.295	352	387
WP_004280553.1	lcl|NZ_RQFN01000024.1_cds_WP_135572390.1_672	29.297	256	572
WP_004280553.1	lcl|NZ_RQFN01000011.1_cds_WP_135569474.1_2002	25.481	208	572
WP_004280553.1	lcl|NZ_RQFN01000024.1_cds_WP_135572390.1_672	29.297	256	572
WP_004280553.1	lcl|NZ_RQFN01000011.1_cds_WP_135569474.1_2002	25.481	208	572
WP_004280727.1	lcl|NZ_RQFN01000011.1_cds_WP_135568971.1_1703	36.328	256	417
WP_004280727.1	lcl|NZ_RQFN01000011.1_cds_WP_135569029.1_1733	33.721	258	417
WP_004280727.1	lcl|NZ_RQFN01000024.1_cds_WP_135572665.1_834	28.701	331	417
WP_004280727.1	lcl|NZ_RQFN01000011.1_cds_WP_135568955.1_1695	31.557	244	417
WP_004280727.1	lcl|NZ_RQFN01000011.1_cds_WP_135568916.1_1676	29.167	360	417
WP_004280727.1	lcl|NZ_RQFN01000011.1_cds_WP_135570661.1_2684	29.130	230	417
WP_004280727.1	lcl|NZ_RQFN01000024.1_cds_WP_135571537.1_201	25.856	263	417
WP_237578348.1	lcl|NZ_RQFN01000024.1_cds_WP_244247367.1_1287	30.631	111	207
WP_237578348.1	lcl|NZ_RQFN01000011.1_cds_WP_135569838.1_2219	27.273	121	207
WP_004280422.1	lcl|NZ_RQFN01000024.1_cds_WP_135572390.1_672	29.114	237	242
WP_004280656.1	lcl|NZ_RQFN01000024.1_cds_WP_135572700.1_855	30.159	252	255
WP_004280656.1	lcl|NZ_RQFN01000031.1_cds_WP_002974939.1_2891	29.150	247	255
WP_004280656.1	lcl|NZ_RQFN01000031.1_cds_WP_135574801.1_2957	28.462	260	255
WP_004280656.1	lcl|NZ_RQFN01000007.1_cds_WP_135568432.1_3242	30.196	255	255
WP_004280656.1	lcl|NZ_RQFN01000011.1_cds_WP_135569831.1_2215	26.172	256	255
WP_004280656.1	lcl|NZ_RQFN01000024.1_cds_WP_002972927.1_823	26.007	273	255
WP_004280656.1	lcl|NZ_RQFN01000024.1_cds_WP_135573976.1_269	26.486	185	255
WP_004280656.1	lcl|NZ_RQFN01000024.1_cds_WP_135572511.1_748	29.104	268	255
WP_004280656.1	lcl|NZ_RQFN01000011.1_cds_WP_167481622.1_1711	27.869	244	255
WP_004280656.1	lcl|NZ_RQFN01000011.1_cds_WP_135569097.1_1769	25.185	270	255
WP_004280656.1	lcl|NZ_RQFN01000024.1_cds_WP_135571431.1_141	28.500	200	255
WP_004280656.1	lcl|NZ_RQFN01000024.1_cds_WP_135571554.1_210	27.451	204	255
WP_004280656.1	lcl|NZ_RQFN01000024.1_cds_WP_135573093.1_1076	23.936	188	255
WP_004280656.1	lcl|NZ_RQFN01000011.1_cds_WP_135569063.1_1752	29.187	209	255
WP_004280656.1	lcl|NZ_RQFN01000031.1_cds_WP_135574945.1_3049	22.816	206	255
WP_004280656.1	lcl|NZ_RQFN01000024.1_cds_WP_135573172.1_1117	37.681	69	255
WP_004280493.1	lcl|NZ_RQFN01000024.1_cds_WP_135572994.1_1023	30.312	320	314
WP_004280493.1	lcl|NZ_RQFN01000026.1_cds_WP_135574529.1_3581	28.837	215	314
WP_004280665.1	lcl|NZ_RQFN01000011.1_cds_WP_135568959.1_1697	35.821	268	282
