WP_002764162.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583224.1_115	62.162	74	106
WP_004279997.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583227.1_118	80.511	313	327
WP_004279997.1	lcl|NZ_RQGQ01000017.1_cds_WP_135588384.1_1604	24.138	319	327
WP_004279997.1	lcl|NZ_RQGQ01000017.1_cds_WP_135588334.1_1577	26.524	328	327
WP_004279997.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583226.1_117	21.005	219	327
WP_004279997.1	lcl|NZ_RQGQ01000014.1_cds_WP_135585811.1_2982	21.212	198	327
WP_004279997.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587403.1_1018	23.853	327	327
WP_004280807.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583256.1_147	33.071	127	220
WP_004280807.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583485.1_435	27.632	152	220
WP_004280807.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583254.1_145	35.185	108	220
WP_004280807.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583259.1_150	33.333	120	220
WP_004280807.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583257.1_148	30.928	97	220
WP_004280807.1	lcl|NZ_RQGQ01000022.1_cds_WP_167481732.1_3419	32.110	109	220
WP_004280807.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583568.1_513	33.333	108	220
WP_004280570.1	lcl|NZ_RQGQ01000016.1_cds_WP_135586874.1_2114	34.448	299	354
WP_004280570.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583230.1_121	33.645	321	354
WP_004280570.1	lcl|NZ_RQGQ01000016.1_cds_WP_135586874.1_2114	34.448	299	354
WP_004280570.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583230.1_121	33.645	321	354
WP_004280623.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587696.1_1180	29.954	217	230
WP_004280623.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587671.1_1166	26.271	118	230
WP_004280004.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587890.1_1326	29.765	383	387
WP_004280004.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583243.1_134	29.545	220	387
WP_004280004.1	lcl|NZ_RQGQ01000016.1_cds_WP_135586544.1_1925	23.662	355	387
WP_004280553.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587696.1_1180	27.734	256	572
WP_004280553.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583442.1_385	24.402	209	572
WP_004280553.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587696.1_1180	27.734	256	572
WP_004280553.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583442.1_385	24.402	209	572
WP_004280727.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583243.1_134	31.849	292	417
WP_004280727.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587890.1_1326	27.795	331	417
WP_004280727.1	lcl|NZ_RQGQ01000016.1_cds_WP_135587122.1_2283	29.907	214	417
WP_004280727.1	lcl|NZ_RQGQ01000016.1_cds_WP_135586544.1_1925	24.164	269	417
WP_237578348.1	lcl|NZ_RQGQ01000001.1_cds_WP_135583061.1_3297	28.440	109	207
WP_237578348.1	lcl|NZ_RQGQ01000001.1_cds_WP_244288167.1_3172	30.833	120	207
WP_004280422.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587696.1_1180	30.622	209	242
WP_004280656.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587926.1_1347	29.762	252	255
WP_004280656.1	lcl|NZ_RQGQ01000014.1_cds_WP_135585682.1_2912	30.588	255	255
WP_004280656.1	lcl|NZ_RQGQ01000011.1_cds_WP_004787563.1_2667	29.150	247	255
WP_004280656.1	lcl|NZ_RQGQ01000011.1_cds_WP_135585199.1_2731	28.295	258	255
WP_004280656.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583705.1_593	27.734	256	255
WP_004280656.1	lcl|NZ_RQGQ01000004.1_cds_WP_135584010.1_773	25.632	277	255
