WP_002764162.1	lcl|NZ_JQQS01000219.1_cds_WP_000340715.1_3373	93.902	82	106
WP_004279997.1	lcl|NZ_JQQS01000219.1_cds_WP_000410266.1_3372	91.613	310	327
WP_004279997.1	lcl|NZ_JQQS01000219.1_cds_WP_000646254.1_3369	27.778	252	327
WP_004279997.1	lcl|NZ_JQQS01000054.1_cds_WP_000744698.1_1229	22.936	327	327
WP_004279997.1	lcl|NZ_JQQS01000058.1_cds_WP_000723091.1_1262	22.759	290	327
WP_004279997.1	lcl|NZ_JQQS01000219.1_cds_WP_001067557.1_3366	24.847	326	327
WP_004279997.1	lcl|NZ_JQQS01000060.1_cds_WP_002072074.1_1322	23.856	306	327
WP_004280807.1	lcl|NZ_JQQS01000058.1_cds_WP_000282882.1_1266	29.362	235	220
WP_004280807.1	lcl|NZ_JQQS01000051.1_cds_WP_001099039.1_1109	26.906	223	220
WP_004280807.1	lcl|NZ_JQQS01000028.1_cds_WP_061231898.1_602	29.808	104	220
WP_004280807.1	lcl|NZ_JQQS01000088.1_cds_WP_000868623.1_1819	29.670	91	220
WP_004280807.1	lcl|NZ_JQQS01000121.1_cds_WP_001114273.1_2419	26.136	176	220
WP_004280807.1	lcl|NZ_JQQS01000187.1_cds_WP_000262844.1_3129	24.638	207	220
WP_004280570.1	lcl|NZ_JQQS01000175.1_cds_WP_061231787.1_3019	33.898	295	354
WP_004280570.1	lcl|NZ_JQQS01000175.1_cds_WP_061231787.1_3019	33.898	295	354
WP_004280623.1	lcl|NZ_JQQS01000067.1_cds_WP_000696059.1_1467	43.373	166	230
WP_004280623.1	lcl|NZ_JQQS01000252.1_cds_WP_001014587.1_3528	28.365	208	230
WP_004280623.1	lcl|NZ_JQQS01000040.1_cds_WP_000721854.1_831	30.000	110	230
WP_004280004.1	lcl|NZ_JQQS01000122.1_cds_WP_001281953.1_2425	32.172	373	387
WP_004280004.1	lcl|NZ_JQQS01000219.1_cds_WP_000608294.1_3364	34.322	236	387
WP_004280004.1	lcl|NZ_JQQS01000219.1_cds_WP_001198107.1_3365	36.893	206	387
WP_004280004.1	lcl|NZ_JQQS01000083.1_cds_WP_000575181.1_1726	29.329	283	387
WP_004280004.1	lcl|NZ_JQQS01000016.1_cds_WP_000538755.1_299	27.103	321	387
WP_004280004.1	lcl|NZ_JQQS01000103.1_cds_WP_001982414.1_2154	26.160	237	387
WP_004280553.1	lcl|NZ_JQQS01000067.1_cds_WP_000696059.1_1467	34.836	244	572
WP_004280553.1	lcl|NZ_JQQS01000222.1_cds_WP_000613389.1_3379	23.196	194	572
WP_004280553.1	lcl|NZ_JQQS01000040.1_cds_WP_000721854.1_831	33.628	113	572
WP_004280553.1	lcl|NZ_JQQS01000067.1_cds_WP_000696059.1_1467	34.836	244	572
WP_004280553.1	lcl|NZ_JQQS01000222.1_cds_WP_000613389.1_3379	23.196	194	572
WP_004280553.1	lcl|NZ_JQQS01000040.1_cds_WP_000721854.1_831	33.628	113	572
WP_004280727.1	lcl|NZ_JQQS01000219.1_cds_WP_001198107.1_3365	36.667	270	417
WP_004280727.1	lcl|NZ_JQQS01000219.1_cds_WP_000608294.1_3364	34.717	265	417
WP_004280727.1	lcl|NZ_JQQS01000122.1_cds_WP_001281953.1_2425	28.440	327	417
WP_004280727.1	lcl|NZ_JQQS01000083.1_cds_WP_000575181.1_1726	34.646	254	417
WP_004280727.1	lcl|NZ_JQQS01000016.1_cds_WP_000538755.1_299	27.668	253	417
WP_004280727.1	lcl|NZ_JQQS01000103.1_cds_WP_001982414.1_2154	24.280	243	417
WP_004280422.1	lcl|NZ_JQQS01000067.1_cds_WP_000696059.1_1467	33.014	209	242
WP_004280422.1	lcl|NZ_JQQS01000252.1_cds_WP_001014587.1_3528	27.236	246	242
WP_004280656.1	lcl|NZ_JQQS01000135.1_cds_WP_000998678.1_2552	32.271	251	255
WP_004280656.1	lcl|NZ_JQQS01000043.1_cds_WP_000566240.1_887	27.843	255	255
WP_004280656.1	lcl|NZ_JQQS01000091.1_cds_WP_000043153.1_1893	26.038	265	255
WP_004280656.1	lcl|NZ_JQQS01000043.1_cds_WP_002100448.1_915	27.757	263	255
WP_004280656.1	lcl|NZ_JQQS01000081.1_cds_WP_000653652.1_1695	27.203	261	255
WP_004280656.1	lcl|NZ_JQQS01000109.1_cds_WP_000351751.1_2258	24.535	269	255
