WP_002764162.1	lcl|NZ_JADDUT010000059.1_cds_WP_002725873.1_2640	100.000	82	106
WP_004279997.1	lcl|NZ_JADDUT010000059.1_cds_WP_002733579.1_2641	97.742	310	327
WP_004279997.1	lcl|NZ_JADDUT010000059.1_cds_WP_002733534.1_2644	27.381	252	327
WP_004279997.1	lcl|NZ_JADDUT010000018.1_cds_WP_002722638.1_634	24.383	324	327
WP_004279997.1	lcl|NZ_JADDUT010000011.1_cds_WP_002740024.1_97	22.337	291	327
WP_004279997.1	lcl|NZ_JADDUT010000007.1_cds_IQA49_RS04835_3193	25.726	241	327
WP_004279997.1	lcl|NZ_JADDUT010000013.1_cds_WP_002743770.1_285	21.387	173	327
WP_004279997.1	lcl|NZ_JADDUT010000011.1_cds_WP_016749081.1_159	24.503	151	327
WP_004280807.1	lcl|NZ_JADDUT010000031.1_cds_WP_032856387.1_1659	26.667	225	220
WP_004280807.1	lcl|NZ_JADDUT010000011.1_cds_WP_002742128.1_101	26.180	233	220
WP_004280807.1	lcl|NZ_JADDUT010000011.1_cds_WP_002733661.1_121	33.696	92	220
WP_004280807.1	lcl|NZ_JADDUT010000019.1_cds_WP_002731944.1_701	30.172	116	220
WP_004280807.1	lcl|NZ_JADDUT010000009.1_cds_WP_002726501.1_3375	29.787	94	220
WP_004280807.1	lcl|NZ_JADDUT010000011.1_cds_WP_002733618.1_94	25.000	176	220
WP_004280570.1	lcl|NZ_JADDUT010000011.1_cds_WP_002740722.1_148	36.012	336	354
WP_004280570.1	lcl|NZ_JADDUT010000011.1_cds_WP_002740726.1_144	32.840	338	354
WP_004280570.1	lcl|NZ_JADDUT010000014.1_cds_WP_002730849.1_386	33.333	288	354
WP_004280570.1	lcl|NZ_JADDUT010000011.1_cds_WP_002740722.1_148	36.012	336	354
WP_004280570.1	lcl|NZ_JADDUT010000011.1_cds_WP_002740726.1_144	32.840	338	354
WP_004280570.1	lcl|NZ_JADDUT010000014.1_cds_WP_002730849.1_386	33.333	288	354
WP_004280623.1	lcl|NZ_JADDUT010000023.1_cds_WP_002738760.1_1101	30.476	210	230
WP_004280623.1	lcl|NZ_JADDUT010000020.1_cds_WP_002723863.1_933	29.091	110	230
WP_004280623.1	lcl|NZ_JADDUT010000011.1_cds_WP_002733600.1_130	28.814	118	230
WP_004280359.1	lcl|NZ_JADDUT010000075.1_cds_WP_004278354.1_3069	28.550	655	599
WP_004280004.1	lcl|NZ_JADDUT010000049.1_cds_WP_002728994.1_2315	30.914	372	387
WP_004280004.1	lcl|NZ_JADDUT010000059.1_cds_WP_002740861.1_2649	33.898	236	387
WP_004280004.1	lcl|NZ_JADDUT010000059.1_cds_WP_002740826.1_2648	36.408	206	387
WP_004280004.1	lcl|NZ_JADDUT010000011.1_cds_WP_002733737.1_163	32.420	219	387
WP_004280004.1	lcl|NZ_JADDUT010000011.1_cds_WP_002740294.1_103	31.095	283	387
WP_004280004.1	lcl|NZ_JADDUT010000011.1_cds_WP_002733599.1_150	31.939	263	387
WP_004280004.1	lcl|NZ_JADDUT010000007.1_cds_WP_002738884.1_3144	28.483	323	387
WP_004280004.1	lcl|NZ_JADDUT010000008.1_cds_WP_002724641.1_3297	25.137	366	387
WP_004280066.1	lcl|NZ_JADDUT010000075.1_cds_WP_004278354.1_3069	40.902	599	583
WP_004280553.1	lcl|NZ_JADDUT010000037.1_cds_WP_002740796.1_1844	22.835	127	572
WP_004280553.1	lcl|NZ_JADDUT010000011.1_cds_WP_002740235.1_134	19.444	216	572
WP_004280553.1	lcl|NZ_JADDUT010000037.1_cds_WP_002740796.1_1844	22.835	127	572
WP_004280553.1	lcl|NZ_JADDUT010000011.1_cds_WP_002740235.1_134	19.444	216	572
WP_004280727.1	lcl|NZ_JADDUT010000059.1_cds_WP_002740826.1_2648	36.296	270	417
WP_004280727.1	lcl|NZ_JADDUT010000059.1_cds_WP_002740861.1_2649	33.793	290	417
WP_004280727.1	lcl|NZ_JADDUT010000049.1_cds_WP_002728994.1_2315	28.367	349	417
WP_004280727.1	lcl|NZ_JADDUT010000011.1_cds_WP_002740294.1_103	34.252	254	417
WP_004280727.1	lcl|NZ_JADDUT010000011.1_cds_WP_002733737.1_163	31.439	264	417
WP_004280727.1	lcl|NZ_JADDUT010000011.1_cds_WP_002733599.1_150	29.461	241	417
WP_004280727.1	lcl|NZ_JADDUT010000007.1_cds_WP_002738884.1_3144	28.452	239	417
WP_004280727.1	lcl|NZ_JADDUT010000008.1_cds_WP_002724641.1_3297	25.103	243	417
WP_237578347.1	lcl|NZ_JADDUT010000075.1_cds_WP_004278354.1_3069	30.255	628	611
WP_237578348.1	lcl|NZ_JADDUT010000024.1_cds_WP_002724246.1_1179	34.234	111	207
WP_004280422.1	lcl|NZ_JADDUT010000023.1_cds_WP_002738760.1_1101	28.571	245	242
WP_004280656.1	lcl|NZ_JADDUT010000001.1_cds_WP_002739054.1_730	33.466	251	255
WP_004280656.1	lcl|NZ_JADDUT010000011.1_cds_WP_002733582.1_128	27.059	255	255
WP_004280656.1	lcl|NZ_JADDUT010000021.1_cds_WP_002728745.1_978	27.451	255	255
WP_004280656.1	lcl|NZ_JADDUT010000050.1_cds_WP_002722237.1_2476	28.685	251	255
WP_004280656.1	lcl|NZ_JADDUT010000007.1_cds_WP_002735533.1_3157	27.839	273	255
WP_004280656.1	lcl|NZ_JADDUT010000005.1_cds_WP_002722691.1_2711	27.203	261	255
WP_004280656.1	lcl|NZ_JADDUT010000057.1_cds_WP_002728460.1_2620	24.907	269	255
WP_004280656.1	lcl|NZ_JADDUT010000028.1_cds_WP_002741131.1_1356	27.174	184	255
WP_004280656.1	lcl|NZ_JADDUT010000012.1_cds_WP_002728891.1_218	25.907	193	255
WP_004280656.1	lcl|NZ_JADDUT010000011.1_cds_WP_002740024.1_97	27.461	193	255
WP_004280656.1	lcl|NZ_JADDUT010000012.1_cds_WP_032853204.1_223	24.390	164	255
WP_004280656.1	lcl|NZ_JADDUT010000046.1_cds_WP_002739544.1_2238	24.242	198	255
WP_004280656.1	lcl|NZ_JADDUT010000029.1_cds_WP_002727447.1_1427	25.389	193	255
WP_004280656.1	lcl|NZ_JADDUT010000018.1_cds_WP_002722638.1_634	36.232	69	255
WP_004280656.1	lcl|NZ_JADDUT010000004.1_cds_WP_002741431.1_2373	25.381	197	255
WP_004280493.1	lcl|NZ_JADDUT010000006.1_cds_WP_002740185.1_3030	29.384	211	314
WP_004280665.1	lcl|NZ_JADDUT010000011.1_cds_WP_002740722.1_148	37.868	272	282
WP_004280665.1	lcl|NZ_JADDUT010000014.1_cds_WP_002730849.1_386	38.628	277	282
WP_004280665.1	lcl|NZ_JADDUT010000011.1_cds_WP_002740726.1_144	33.333	291	282
WP_004280909.1	lcl|NZ_JADDUT010000049.1_cds_WP_002728994.1_2315	38.750	400	401
WP_004280909.1	lcl|NZ_JADDUT010000059.1_cds_WP_002740861.1_2649	31.452	372	401
WP_004280909.1	lcl|NZ_JADDUT010000011.1_cds_WP_002733599.1_150	29.367	395	401
WP_004280909.1	lcl|NZ_JADDUT010000011.1_cds_WP_002740294.1_103	30.000	360	401
WP_004280909.1	lcl|NZ_JADDUT010000011.1_cds_WP_002733737.1_163	29.189	370	401
WP_004280909.1	lcl|NZ_JADDUT010000059.1_cds_WP_002740826.1_2648	29.231	390	401
WP_004280909.1	lcl|NZ_JADDUT010000007.1_cds_WP_002738884.1_3144	28.134	359	401
WP_004280909.1	lcl|NZ_JADDUT010000008.1_cds_WP_002724641.1_3297	26.302	384	401
WP_004280488.1	lcl|NZ_JADDUT010000065.1_cds_WP_002742222.1_2854	32.508	323	568
WP_004280488.1	lcl|NZ_JADDUT010000011.1_cds_WP_002740724.1_166	32.857	210	568
WP_004280488.1	lcl|NZ_JADDUT010000011.1_cds_IQA49_RS06510_155	31.132	212	568
WP_004280488.1	lcl|NZ_JADDUT010000002.1_cds_WP_002723347.1_1587	31.100	209	568
WP_004280488.1	lcl|NZ_JADDUT010000028.1_cds_WP_002741286.1_1388	31.489	235	568
WP_004280488.1	lcl|NZ_JADDUT010000003.1_cds_WP_002734207.1_1998	32.161	199	568
WP_004280488.1	lcl|NZ_JADDUT010000017.1_cds_WP_002733736.1_586	31.313	198	568
WP_004280488.1	lcl|NZ_JADDUT010000009.1_cds_WP_002726143.1_3356	29.767	215	568
WP_004280488.1	lcl|NZ_JADDUT010000005.1_cds_WP_002739451.1_2753	30.964	197	568
