WP_002764162.1	lcl|NZ_JQQF01000007.1_cds_WP_000340715.1_278	93.902	82	106
WP_004279997.1	lcl|NZ_JQQF01000007.1_cds_WP_000410273.1_277	91.613	310	327
WP_004279997.1	lcl|NZ_JQQF01000007.1_cds_WP_000646251.1_274	27.778	252	327
WP_004279997.1	lcl|NZ_JQQF01000010.1_cds_WP_000744700.1_456	22.936	327	327
WP_004279997.1	lcl|NZ_JQQF01000074.1_cds_WP_000723090.1_2132	22.414	290	327
WP_004279997.1	lcl|NZ_JQQF01000007.1_cds_WP_001067557.1_271	24.847	326	327
WP_004279997.1	lcl|NZ_JQQF01000104.1_cds_WP_001984071.1_2716	23.529	306	327
WP_004280807.1	lcl|NZ_JQQF01000074.1_cds_WP_000282880.1_2136	29.787	235	220
WP_004280807.1	lcl|NZ_JQQF01000301.1_cds_WP_001099037.1_4000	26.457	223	220
WP_004280807.1	lcl|NZ_JQQF01000098.1_cds_WP_000840860.1_2607	29.808	104	220
WP_004280807.1	lcl|NZ_JQQF01000055.1_cds_WP_000868621.1_1650	29.670	91	220
WP_004280807.1	lcl|NZ_JQQF01000074.1_cds_WP_001114264.1_2129	26.136	176	220
WP_004280807.1	lcl|NZ_JQQF01000140.1_cds_WP_000262844.1_3155	24.638	207	220
WP_004280570.1	lcl|NZ_JQQF01000007.1_cds_WP_001033784.1_245	32.571	350	354
WP_004280570.1	lcl|NZ_JQQF01000173.1_cds_WP_001011673.1_3491	33.898	295	354
WP_004280570.1	lcl|NZ_JQQF01000007.1_cds_WP_002068380.1_251	28.435	313	354
WP_004280570.1	lcl|NZ_JQQF01000007.1_cds_WP_001033784.1_245	32.571	350	354
WP_004280570.1	lcl|NZ_JQQF01000173.1_cds_WP_001011673.1_3491	33.898	295	354
WP_004280570.1	lcl|NZ_JQQF01000007.1_cds_WP_002068380.1_251	28.435	313	354
WP_004280623.1	lcl|NZ_JQQF01000057.1_cds_WP_061296050.1_1692	43.373	166	230
WP_004280623.1	lcl|NZ_JQQF01000151.1_cds_WP_001014594.1_3288	28.365	208	230
WP_004280623.1	lcl|NZ_JQQF01000007.1_cds_WP_000440092.1_250	25.676	222	230
WP_004280623.1	lcl|NZ_JQQF01000056.1_cds_WP_000721860.1_1677	30.000	110	230
WP_004280004.1	lcl|NZ_JQQF01000007.1_cds_WP_000582222.1_259	38.211	246	387
WP_004280004.1	lcl|NZ_JQQF01000153.1_cds_WP_001281953.1_3296	32.172	373	387
WP_004280004.1	lcl|NZ_JQQF01000007.1_cds_WP_000608295.1_269	34.322	236	387
WP_004280004.1	lcl|NZ_JQQF01000007.1_cds_WP_000172660.1_253	34.400	250	387
WP_004280004.1	lcl|NZ_JQQF01000007.1_cds_WP_001198107.1_270	36.893	206	387
WP_004280004.1	lcl|NZ_JQQF01000074.1_cds_WP_000575178.1_2138	29.682	283	387
WP_004280004.1	lcl|NZ_JQQF01000204.1_cds_WP_061296562.1_3675	27.414	321	387
