WP_002764162.1	lcl|NZ_JQPO01000042.1_cds_WP_000340715.1_1038	93.902	82	106
WP_004279997.1	lcl|NZ_JQPO01000042.1_cds_WP_000410275.1_1037	91.318	311	327
WP_004279997.1	lcl|NZ_JQPO01000042.1_cds_WP_000723078.1_988	22.179	257	327
WP_004279997.1	lcl|NZ_JQPO01000011.1_cds_WP_000744700.1_329	22.936	327	327
WP_004279997.1	lcl|NZ_JQPO01000042.1_cds_WP_000723090.1_968	22.414	290	327
WP_004279997.1	lcl|NZ_JQPO01000042.1_cds_WP_000567887.1_986	23.009	226	327
WP_004279997.1	lcl|NZ_JQPO01000006.1_cds_WP_001984071.1_157	23.529	306	327
WP_004280069.1	lcl|NZ_JQPO01000042.1_cds_WP_000020777.1_1036	96.676	361	361
WP_004280807.1	lcl|NZ_JQPO01000042.1_cds_WP_002076509.1_1035	97.260	219	220
WP_004280807.1	lcl|NZ_JQPO01000212.1_cds_WP_001099038.1_3682	26.906	223	220
WP_004280807.1	lcl|NZ_JQPO01000042.1_cds_WP_025177750.1_972	26.609	233	220
WP_004280807.1	lcl|NZ_JQPO01000042.1_cds_WP_000651739.1_994	25.214	234	220
WP_004280807.1	lcl|NZ_JQPO01000057.1_cds_WP_000840860.1_1368	29.808	104	220
WP_004280807.1	lcl|NZ_JQPO01000185.1_cds_WP_000868621.1_3482	29.670	91	220
WP_004280807.1	lcl|NZ_JQPO01000091.1_cds_WP_000262844.1_2029	24.638	207	220
WP_004280807.1	lcl|NZ_JQPO01000042.1_cds_WP_001114267.1_965	26.136	176	220
WP_004280570.1	lcl|NZ_JQPO01000042.1_cds_WP_001136118.1_1034	96.328	354	354
WP_004280570.1	lcl|NZ_JQPO01000042.1_cds_WP_002189187.1_1015	33.333	288	354
WP_004280570.1	lcl|NZ_JQPO01000039.1_cds_WP_001011672.1_930	33.898	295	354
WP_004280570.1	lcl|NZ_JQPO01000042.1_cds_WP_001136118.1_1034	96.328	354	354
WP_004280570.1	lcl|NZ_JQPO01000042.1_cds_WP_002189187.1_1015	33.333	288	354
WP_004280570.1	lcl|NZ_JQPO01000039.1_cds_WP_001011672.1_930	33.898	295	354
WP_004280623.1	lcl|NZ_JQPO01000042.1_cds_WP_000535866.1_1033	95.652	230	230
WP_004280623.1	lcl|NZ_JQPO01000042.1_cds_WP_000862747.1_1019	37.264	212	230
WP_004280623.1	lcl|NZ_JQPO01000042.1_cds_WP_000256648.1_1028	34.081	223	230
WP_004280623.1	lcl|NZ_JQPO01000054.1_cds_WP_002189489.1_1288	28.365	208	230
WP_004280623.1	lcl|NZ_JQPO01000004.1_cds_WP_000721859.1_106	30.000	110	230
WP_004280091.1	lcl|NZ_JQPO01000042.1_cds_JG82_RS25070_1032	86.275	102	204
WP_004280091.1	lcl|NZ_JQPO01000042.1_cds_JG82_RS25070_1032	80.220	91	204
WP_004280359.1	lcl|NZ_JQPO01000042.1_cds_WP_000697359.1_1031	97.830	599	599
WP_004280359.1	lcl|NZ_JQPO01000042.1_cds_WP_002189144.1_1029	28.964	618	599
WP_004280004.1	lcl|NZ_JQPO01000042.1_cds_WP_001117632.1_1030	97.158	387	387
WP_004280004.1	lcl|NZ_JQPO01000042.1_cds_WP_002078520.1_1012	31.111	360	387
WP_004280004.1	lcl|NZ_JQPO01000006.1_cds_WP_001281953.1_120	32.172	373	387
WP_004280004.1	lcl|NZ_JQPO01000042.1_cds_WP_000041233.1_1027	33.610	241	387
WP_004280004.1	lcl|NZ_JQPO01000042.1_cds_WP_000575178.1_974	29.682	283	387
WP_004280004.1	lcl|NZ_JQPO01000026.1_cds_WP_000538749.1_672	27.103	321	387
WP_004280004.1	lcl|NZ_JQPO01000175.1_cds_WP_001982414.1_3262	26.160	237	387
WP_004280066.1	lcl|NZ_JQPO01000042.1_cds_WP_002189144.1_1029	97.770	583	583
WP_004280066.1	lcl|NZ_JQPO01000042.1_cds_WP_000697359.1_1031	28.641	618	583
WP_004280553.1	lcl|NZ_JQPO01000042.1_cds_WP_000256648.1_1028	93.706	572	572
WP_004280553.1	lcl|NZ_JQPO01000042.1_cds_WP_000862747.1_1019	38.197	233	572
WP_004280553.1	lcl|NZ_JQPO01000042.1_cds_WP_000535866.1_1033	35.398	226	572
WP_004280553.1	lcl|NZ_JQPO01000076.1_cds_WP_000613386.1_1701	23.077	130	572
WP_004280553.1	lcl|NZ_JQPO01000004.1_cds_WP_000721859.1_106	33.333	117	572
WP_004280553.1	lcl|NZ_JQPO01000042.1_cds_WP_000256648.1_1028	93.706	572	572
WP_004280553.1	lcl|NZ_JQPO01000042.1_cds_WP_000862747.1_1019	38.197	233	572
WP_004280553.1	lcl|NZ_JQPO01000042.1_cds_WP_000535866.1_1033	35.398	226	572
WP_004280553.1	lcl|NZ_JQPO01000076.1_cds_WP_000613386.1_1701	23.077	130	572
WP_004280553.1	lcl|NZ_JQPO01000004.1_cds_WP_000721859.1_106	33.333	117	572
WP_004280727.1	lcl|NZ_JQPO01000042.1_cds_WP_000041233.1_1027	94.005	417	417
WP_004280727.1	lcl|NZ_JQPO01000042.1_cds_WP_002078520.1_1012	30.446	381	417
WP_004280727.1	lcl|NZ_JQPO01000042.1_cds_WP_001117632.1_1030	33.195	241	417
WP_004280727.1	lcl|NZ_JQPO01000042.1_cds_WP_000575178.1_974	35.039	254	417
WP_004280727.1	lcl|NZ_JQPO01000006.1_cds_WP_001281953.1_120	28.440	327	417
WP_004280727.1	lcl|NZ_JQPO01000026.1_cds_WP_000538749.1_672	27.843	255	417
WP_004280727.1	lcl|NZ_JQPO01000175.1_cds_WP_001982414.1_3262	24.280	243	417
WP_004280062.1	lcl|NZ_JQPO01000042.1_cds_WP_002189177.1_1026	88.406	345	345
WP_004280171.1	lcl|NZ_JQPO01000042.1_cds_WP_000446476.1_1025	96.154	182	182
WP_237578347.1	lcl|NZ_JQPO01000042.1_cds_WP_000697359.1_1031	39.767	601	611
WP_237578347.1	lcl|NZ_JQPO01000042.1_cds_WP_002189144.1_1029	29.787	611	611
WP_237578348.1	lcl|NZ_JQPO01000042.1_cds_WP_000786842.1_1022	46.860	207	207
WP_237578348.1	lcl|NZ_JQPO01000114.1_cds_WP_000482996.1_2359	28.947	114	207
WP_036047975.1	lcl|NZ_JQPO01000042.1_cds_WP_000093380.1_1020	86.469	473	475
WP_004280422.1	lcl|NZ_JQPO01000042.1_cds_WP_000862747.1_1019	83.471	242	242
WP_004280422.1	lcl|NZ_JQPO01000042.1_cds_WP_000256648.1_1028	39.407	236	242
WP_004280422.1	lcl|NZ_JQPO01000042.1_cds_WP_000535866.1_1033	35.217	230	242
WP_004280422.1	lcl|NZ_JQPO01000054.1_cds_WP_002189489.1_1288	27.236	246	242
WP_174232288.1	lcl|NZ_JQPO01000042.1_cds_WP_025177744.1_1018	82.522	452	451
WP_004280656.1	lcl|NZ_JQPO01000042.1_cds_WP_002188997.1_1017	96.078	255	255
WP_004280656.1	lcl|NZ_JQPO01000035.1_cds_WP_000998678.1_805	32.271	251	255
WP_004280656.1	lcl|NZ_JQPO01000078.1_cds_WP_000566240.1_1742	27.843	255	255
WP_004280656.1	lcl|NZ_JQPO01000254.1_cds_WP_000043153.1_3888	26.038	265	255
WP_004280656.1	lcl|NZ_JQPO01000078.1_cds_WP_001968389.1_1714	27.757	263	255
WP_004280656.1	lcl|NZ_JQPO01000023.1_cds_WP_061270775.1_615	26.820	261	255
WP_004280656.1	lcl|NZ_JQPO01000118.1_cds_WP_000351753.1_2446	24.535	269	255
WP_004280656.1	lcl|NZ_JQPO01000010.1_cds_WP_000646910.1_221	27.568	185	255
WP_004280656.1	lcl|NZ_JQPO01000083.1_cds_WP_000800040.1_1898	27.320	194	255
WP_004280656.1	lcl|NZ_JQPO01000042.1_cds_WP_000723090.1_968	27.861	201	255
WP_004280656.1	lcl|NZ_JQPO01000083.1_cds_WP_001069862.1_1892	26.220	164	255
WP_004280656.1	lcl|NZ_JQPO01000013.1_cds_WP_000093664.1_393	23.000	200	255
WP_004280656.1	lcl|NZ_JQPO01000038.1_cds_WP_001074690.1_895	24.352	193	255
WP_004280656.1	lcl|NZ_JQPO01000011.1_cds_WP_000744700.1_329	33.333	72	255
WP_004280493.1	lcl|NZ_JQPO01000042.1_cds_WP_061243573.1_1016	86.943	314	314
WP_004280493.1	lcl|NZ_JQPO01000130.1_cds_WP_002185292.1_2685	27.879	330	314
WP_004280665.1	lcl|NZ_JQPO01000042.1_cds_WP_002189187.1_1015	95.745	282	282
WP_004280665.1	lcl|NZ_JQPO01000039.1_cds_WP_001011672.1_930	38.328	287	282
WP_004280665.1	lcl|NZ_JQPO01000042.1_cds_WP_001136118.1_1034	34.138	290	282
WP_004280045.1	lcl|NZ_JQPO01000042.1_cds_WP_061270817.1_1014	88.785	321	321
WP_004280684.1	lcl|NZ_JQPO01000042.1_cds_WP_000580576.1_1013	91.189	227	227
WP_004280909.1	lcl|NZ_JQPO01000042.1_cds_WP_002078520.1_1012	97.007	401	401
WP_004280909.1	lcl|NZ_JQPO01000006.1_cds_WP_001281953.1_120	38.404	401	401
WP_004280909.1	lcl|NZ_JQPO01000042.1_cds_WP_000575178.1_974	28.415	366	401
WP_004280909.1	lcl|NZ_JQPO01000042.1_cds_WP_001117632.1_1030	29.396	364	401
WP_004280909.1	lcl|NZ_JQPO01000042.1_cds_WP_000041233.1_1027	31.008	387	401
WP_004280909.1	lcl|NZ_JQPO01000175.1_cds_WP_001982414.1_3262	25.781	384	401
WP_004280909.1	lcl|NZ_JQPO01000026.1_cds_WP_000538749.1_672	26.772	381	401
WP_004280488.1	lcl|NZ_JQPO01000042.1_cds_WP_000614938.1_1011	96.479	568	568
WP_004280488.1	lcl|NZ_JQPO01000110.1_cds_WP_000172203.1_2336	30.978	368	568
WP_004280488.1	lcl|NZ_JQPO01000026.1_cds_WP_000667646.1_700	31.905	210	568
WP_004280488.1	lcl|NZ_JQPO01000010.1_cds_WP_000828456.1_281	31.250	208	568
WP_004280488.1	lcl|NZ_JQPO01000087.1_cds_WP_000942282.1_1950	32.836	201	568
WP_004280488.1	lcl|NZ_JQPO01000152.1_cds_WP_000666552.1_3022	30.729	192	568
WP_004280488.1	lcl|NZ_JQPO01000106.1_cds_WP_001161020.1_2278	31.088	193	568
WP_004280488.1	lcl|NZ_JQPO01000099.1_cds_WP_000651459.1_2132	30.256	195	568
WP_004280488.1	lcl|NZ_JQPO01000256.1_cds_WP_000510777.1_3900	29.954	217	568
WP_004280488.1	lcl|NZ_JQPO01000075.1_cds_WP_000047473.1_1638	33.333	192	568
WP_004280488.1	lcl|NZ_JQPO01000178.1_cds_WP_000184524.1_3350	31.088	193	568
WP_004280488.1	lcl|NZ_JQPO01000137.1_cds_WP_061270992.1_2788	32.178	202	568
WP_004280488.1	lcl|NZ_JQPO01000137.1_cds_WP_061270992.1_2788	25.581	215	568
WP_004280488.1	lcl|NZ_JQPO01000108.1_cds_WP_000536752.1_2307	33.333	153	568
WP_004280488.1	lcl|NZ_JQPO01000102.1_cds_WP_001052495.1_2188	29.032	186	568
WP_004280488.1	lcl|NZ_JQPO01000138.1_cds_WP_000619174.1_2799	31.148	183	568
WP_004280488.1	lcl|NZ_JQPO01000047.1_cds_WP_000433117.1_1149	28.108	185	568
WP_004280488.1	lcl|NZ_JQPO01000008.1_cds_WP_000603361.1_175	31.707	164	568
WP_004280488.1	lcl|NZ_JQPO01000059.1_cds_WP_000052667.1_1383	27.638	199	568
WP_004280488.1	lcl|NZ_JQPO01000138.1_cds_WP_000218840.1_2798	27.982	218	568
WP_004280488.1	lcl|NZ_JQPO01000159.1_cds_WP_061271016.1_3073	26.289	194	568
WP_004280488.1	lcl|NZ_JQPO01000159.1_cds_WP_061271016.1_3073	23.626	182	568
WP_004280488.1	lcl|NZ_JQPO01000145.1_cds_WP_000054169.1_2899	30.000	190	568
WP_004280488.1	lcl|NZ_JQPO01000110.1_cds_WP_000626143.1_2331	26.636	214	568
WP_004280488.1	lcl|NZ_JQPO01000110.1_cds_WP_000626143.1_2331	24.231	260	568
WP_004280488.1	lcl|NZ_JQPO01000003.1_cds_WP_001982953.1_18	26.425	193	568
WP_004280488.1	lcl|NZ_JQPO01000047.1_cds_WP_001089500.1_1117	28.293	205	568
WP_004280488.1	lcl|NZ_JQPO01000160.1_cds_WP_000598571.1_3080	26.061	165	568
WP_004280488.1	lcl|NZ_JQPO01000192.1_cds_WP_061271084.1_3537	27.451	204	568
WP_004280488.1	lcl|NZ_JQPO01000114.1_cds_WP_000431145.1_2364	26.754	228	568
WP_004280488.1	lcl|NZ_JQPO01000194.1_cds_WP_000481721.1_3556	24.138	203	568
WP_004280488.1	lcl|NZ_JQPO01000042.1_cds_WP_000614938.1_1011	96.479	568	568
WP_004280488.1	lcl|NZ_JQPO01000110.1_cds_WP_000172203.1_2336	30.978	368	568
WP_004280488.1	lcl|NZ_JQPO01000026.1_cds_WP_000667646.1_700	31.905	210	568
WP_004280488.1	lcl|NZ_JQPO01000010.1_cds_WP_000828456.1_281	31.250	208	568
WP_004280488.1	lcl|NZ_JQPO01000087.1_cds_WP_000942282.1_1950	32.836	201	568
WP_004280488.1	lcl|NZ_JQPO01000152.1_cds_WP_000666552.1_3022	30.729	192	568
WP_004280488.1	lcl|NZ_JQPO01000106.1_cds_WP_001161020.1_2278	31.088	193	568
WP_004280488.1	lcl|NZ_JQPO01000099.1_cds_WP_000651459.1_2132	30.256	195	568
WP_004280488.1	lcl|NZ_JQPO01000256.1_cds_WP_000510777.1_3900	29.954	217	568
WP_004280488.1	lcl|NZ_JQPO01000075.1_cds_WP_000047473.1_1638	33.333	192	568
WP_004280488.1	lcl|NZ_JQPO01000178.1_cds_WP_000184524.1_3350	31.088	193	568
WP_004280488.1	lcl|NZ_JQPO01000137.1_cds_WP_061270992.1_2788	32.178	202	568
WP_004280488.1	lcl|NZ_JQPO01000137.1_cds_WP_061270992.1_2788	25.581	215	568
WP_004280488.1	lcl|NZ_JQPO01000108.1_cds_WP_000536752.1_2307	33.333	153	568
WP_004280488.1	lcl|NZ_JQPO01000102.1_cds_WP_001052495.1_2188	29.032	186	568
WP_004280488.1	lcl|NZ_JQPO01000138.1_cds_WP_000619174.1_2799	31.148	183	568
WP_004280488.1	lcl|NZ_JQPO01000047.1_cds_WP_000433117.1_1149	28.108	185	568
WP_004280488.1	lcl|NZ_JQPO01000008.1_cds_WP_000603361.1_175	31.707	164	568
WP_004280488.1	lcl|NZ_JQPO01000059.1_cds_WP_000052667.1_1383	27.638	199	568
WP_004280488.1	lcl|NZ_JQPO01000138.1_cds_WP_000218840.1_2798	27.982	218	568
WP_004280488.1	lcl|NZ_JQPO01000159.1_cds_WP_061271016.1_3073	26.289	194	568
WP_004280488.1	lcl|NZ_JQPO01000159.1_cds_WP_061271016.1_3073	23.626	182	568
WP_004280488.1	lcl|NZ_JQPO01000145.1_cds_WP_000054169.1_2899	30.000	190	568
WP_004280488.1	lcl|NZ_JQPO01000110.1_cds_WP_000626143.1_2331	26.636	214	568
WP_004280488.1	lcl|NZ_JQPO01000110.1_cds_WP_000626143.1_2331	24.231	260	568
WP_004280488.1	lcl|NZ_JQPO01000003.1_cds_WP_001982953.1_18	26.425	193	568
WP_004280488.1	lcl|NZ_JQPO01000047.1_cds_WP_001089500.1_1117	28.293	205	568
WP_004280488.1	lcl|NZ_JQPO01000160.1_cds_WP_000598571.1_3080	26.061	165	568
WP_004280488.1	lcl|NZ_JQPO01000192.1_cds_WP_061271084.1_3537	27.451	204	568
WP_004280488.1	lcl|NZ_JQPO01000114.1_cds_WP_000431145.1_2364	26.754	228	568
WP_004280488.1	lcl|NZ_JQPO01000194.1_cds_WP_000481721.1_3556	24.138	203	568
WP_004280480.1	lcl|NZ_JQPO01000042.1_cds_JG82_RS05165_1010	89.474	190	351
WP_004280480.1	lcl|NZ_JQPO01000042.1_cds_JG82_RS05165_1010	67.431	218	351
WP_004280480.1	lcl|NZ_JQPO01000042.1_cds_WP_000540841.1_1001	27.434	113	351
WP_004280842.1	lcl|NZ_JQPO01000042.1_cds_WP_000665194.1_1009	62.626	594	589
WP_004280777.1	lcl|NZ_JQPO01000042.1_cds_WP_001167587.1_1008	69.585	217	219
WP_004280060.1	lcl|NZ_JQPO01000042.1_cds_JG82_RS05150_1007	74.552	279	280
WP_004280060.1	lcl|NZ_JQPO01000237.1_cds_WP_000924400.1_3810	33.471	242	280
WP_004280060.1	lcl|NZ_JQPO01000125.1_cds_WP_061270966.1_2548	36.207	58	280
WP_004280836.1	lcl|NZ_JQPO01000042.1_cds_WP_001047905.1_1006	93.839	211	211
WP_004280836.1	lcl|NZ_JQPO01000047.1_cds_WP_000351733.1_1118	36.508	126	211
WP_004280627.1	lcl|NZ_JQPO01000042.1_cds_WP_001012066.1_1005	87.649	251	251
WP_004280443.1	lcl|NZ_JQPO01000042.1_cds_WP_000848239.1_1004	96.016	251	251
