WP_002764162.1	lcl|NZ_AKWC02000024.1_cds_WP_000340715.1_1440	93.902	82	106
WP_004279997.1	lcl|NZ_AKWC02000024.1_cds_WP_000410273.1_1441	91.613	310	327
WP_004279997.1	lcl|NZ_AKWC02000024.1_cds_WP_000093099.1_1461	58.730	63	327
WP_004279997.1	lcl|NZ_AKWC02000024.1_cds_WP_000646250.1_1444	28.175	252	327
WP_004279997.1	lcl|NZ_AKWC02000039.1_cds_WP_000744700.1_88	22.936	327	327
WP_004279997.1	lcl|NZ_AKWC02000024.1_cds_WP_000600889.1_1470	23.656	186	327
WP_004279997.1	lcl|NZ_AKWC02000024.1_cds_WP_000723090.1_1523	22.414	290	327
WP_004279997.1	lcl|NZ_AKWC02000024.1_cds_WP_001067557.1_1447	24.847	326	327
WP_004279997.1	lcl|NZ_AKWC02000020.1_cds_WP_001984071.1_2576	23.529	306	327
WP_004280069.1	lcl|NZ_AKWC02000024.1_cds_WP_000202830.1_1480	42.210	353	361
WP_004280807.1	lcl|NZ_AKWC02000024.1_cds_WP_000282880.1_1519	29.787	235	220
WP_004280807.1	lcl|NZ_AKWC02000034.1_cds_WP_001099029.1_588	26.906	223	220
WP_004280807.1	lcl|NZ_AKWC02000024.1_cds_WP_001068986.1_1498	30.435	92	220
WP_004280807.1	lcl|NZ_AKWC02000034.1_cds_WP_000840858.1_518	29.808	104	220
WP_004280807.1	lcl|NZ_AKWC02000015.1_cds_WP_000868621.1_2961	29.670	91	220
WP_004280807.1	lcl|NZ_AKWC02000020.1_cds_WP_000262844.1_2383	24.638	207	220
WP_004280807.1	lcl|NZ_AKWC02000024.1_cds_WP_001114267.1_1526	26.136	176	220
WP_004280570.1	lcl|NZ_AKWC02000024.1_cds_WP_001230564.1_1473	35.988	339	354
WP_004280570.1	lcl|NZ_AKWC02000024.1_cds_WP_000582618.1_1477	33.742	326	354
WP_004280570.1	lcl|NZ_AKWC02000006.1_cds_WP_001011675.1_3381	33.898	295	354
WP_004280570.1	lcl|NZ_AKWC02000024.1_cds_WP_001230564.1_1473	35.988	339	354
WP_004280570.1	lcl|NZ_AKWC02000024.1_cds_WP_000582618.1_1477	33.742	326	354
WP_004280570.1	lcl|NZ_AKWC02000006.1_cds_WP_001011675.1_3381	33.898	295	354
WP_004280623.1	lcl|NZ_AKWC02000031.1_cds_WP_001014594.1_841	28.365	208	230
WP_004280623.1	lcl|NZ_AKWC02000026.1_cds_WP_000721859.1_1263	30.000	110	230
WP_004280359.1	lcl|NZ_AKWC02000024.1_cds_WP_000698820.1_1483	42.020	614	599
WP_004280004.1	lcl|NZ_AKWC02000024.1_cds_WP_000582222.1_1459	38.211	246	387
WP_004280004.1	lcl|NZ_AKWC02000020.1_cds_WP_001281953.1_2542	32.172	373	387
WP_004280004.1	lcl|NZ_AKWC02000024.1_cds_WP_000608295.1_1449	34.322	236	387
WP_004280004.1	lcl|NZ_AKWC02000024.1_cds_WP_000947844.1_1471	31.559	263	387
WP_004280004.1	lcl|NZ_AKWC02000024.1_cds_WP_001198107.1_1448	36.893	206	387
WP_004280004.1	lcl|NZ_AKWC02000024.1_cds_WP_000346036.1_1478	27.147	361	387
WP_004280004.1	lcl|NZ_AKWC02000024.1_cds_WP_000575178.1_1517	29.682	283	387
WP_004280004.1	lcl|NZ_AKWC02000010.1_cds_WP_000538752.1_3300	27.103	321	387
WP_004280004.1	lcl|NZ_AKWC02000020.1_cds_WP_001982414.1_2458	26.160	237	387
WP_004280066.1	lcl|NZ_AKWC02000024.1_cds_WP_000698820.1_1483	27.157	626	583
WP_004280553.1	lcl|NZ_AKWC02000033.1_cds_WP_000613386.1_760	23.077	130	572
WP_004280553.1	lcl|NZ_AKWC02000026.1_cds_WP_000721859.1_1263	33.333	117	572
WP_004280553.1	lcl|NZ_AKWC02000033.1_cds_WP_000613386.1_760	23.077	130	572
WP_004280553.1	lcl|NZ_AKWC02000026.1_cds_WP_000721859.1_1263	33.333	117	572
WP_004280727.1	lcl|NZ_AKWC02000024.1_cds_WP_001198107.1_1448	36.667	270	417
WP_004280727.1	lcl|NZ_AKWC02000024.1_cds_WP_000608295.1_1449	34.717	265	417
WP_004280727.1	lcl|NZ_AKWC02000024.1_cds_WP_000575178.1_1517	35.039	254	417
WP_004280727.1	lcl|NZ_AKWC02000020.1_cds_WP_001281953.1_2542	28.440	327	417
WP_004280727.1	lcl|NZ_AKWC02000024.1_cds_WP_000346036.1_1478	29.367	395	417
WP_004280727.1	lcl|NZ_AKWC02000024.1_cds_WP_000582222.1_1459	37.850	214	417
WP_004280727.1	lcl|NZ_AKWC02000024.1_cds_WP_000947844.1_1471	27.239	268	417
WP_004280727.1	lcl|NZ_AKWC02000010.1_cds_WP_000538752.1_3300	27.668	253	417
WP_004280727.1	lcl|NZ_AKWC02000020.1_cds_WP_001982414.1_2458	24.280	243	417
WP_237578347.1	lcl|NZ_AKWC02000024.1_cds_WP_000698820.1_1483	42.454	603	611
WP_004280422.1	lcl|NZ_AKWC02000031.1_cds_WP_001014594.1_841	27.236	246	242
WP_004280656.1	lcl|NZ_AKWC02000039.1_cds_WP_000998676.1_62	32.271	251	255
WP_004280656.1	lcl|NZ_AKWC02000027.1_cds_WP_000566240.1_1112	27.843	255	255
WP_004280656.1	lcl|NZ_AKWC02000026.1_cds_WP_000043153.1_1188	26.038	265	255
WP_004280656.1	lcl|NZ_AKWC02000024.1_cds_WP_000653653.1_1322	26.820	261	255
WP_004280656.1	lcl|NZ_AKWC02000027.1_cds_WP_001968389.1_1084	27.757	263	255
WP_004280656.1	lcl|NZ_AKWC02000024.1_cds_WP_000351752.1_1707	24.535	269	255
WP_004280656.1	lcl|NZ_AKWC02000039.1_cds_WP_000646914.1_238	27.568	185	255
WP_004280656.1	lcl|NZ_AKWC02000027.1_cds_WP_000800040.1_863	27.320	194	255
WP_004280656.1	lcl|NZ_AKWC02000024.1_cds_WP_000723090.1_1523	27.861	201	255
WP_004280656.1	lcl|NZ_AKWC02000027.1_cds_WP_001069860.1_857	26.220	164	255
WP_004280656.1	lcl|NZ_AKWC02000024.1_cds_WP_001074690.1_2012	24.352	193	255
WP_004280656.1	lcl|NZ_AKWC02000027.1_cds_WP_000093663.1_944	23.000	200	255
WP_004280656.1	lcl|NZ_AKWC02000039.1_cds_WP_000744700.1_88	33.333	72	255
WP_004280656.1	lcl|NZ_AKWC02000034.1_cds_LEP1GSC173_RS209705_638	23.394	218	255
WP_004280493.1	lcl|NZ_AKWC02000002.1_cds_WP_002185292.1_3610	27.879	330	314
WP_004280665.1	lcl|NZ_AKWC02000024.1_cds_WP_001230564.1_1473	37.132	272	282
WP_004280665.1	lcl|NZ_AKWC02000006.1_cds_WP_001011675.1_3381	38.328	287	282
WP_004280665.1	lcl|NZ_AKWC02000024.1_cds_WP_000582618.1_1477	32.302	291	282
WP_004280909.1	lcl|NZ_AKWC02000020.1_cds_WP_001281953.1_2542	38.404	401	401
WP_004280909.1	lcl|NZ_AKWC02000024.1_cds_WP_000582222.1_1459	33.600	375	401
WP_004280909.1	lcl|NZ_AKWC02000024.1_cds_WP_000608295.1_1449	31.452	372	401
WP_004280909.1	lcl|NZ_AKWC02000024.1_cds_WP_000575178.1_1517	28.415	366	401
WP_004280909.1	lcl|NZ_AKWC02000024.1_cds_WP_001198107.1_1448	30.513	390	401
WP_004280909.1	lcl|NZ_AKWC02000024.1_cds_WP_000346036.1_1478	27.034	381	401
WP_004280909.1	lcl|NZ_AKWC02000024.1_cds_WP_000947844.1_1471	26.790	377	401
WP_004280909.1	lcl|NZ_AKWC02000020.1_cds_WP_001982414.1_2458	25.781	384	401
WP_004280909.1	lcl|NZ_AKWC02000010.1_cds_WP_000538752.1_3300	26.772	381	401
WP_004280488.1	lcl|NZ_AKWC02000035.1_cds_WP_000172202.1_473	30.978	368	568
WP_004280488.1	lcl|NZ_AKWC02000024.1_cds_WP_000834715.1_1464	28.250	400	568
WP_004280488.1	lcl|NZ_AKWC02000010.1_cds_WP_000667646.1_3325	31.905	210	568
WP_004280488.1	lcl|NZ_AKWC02000039.1_cds_WP_000828455.1_177	31.250	208	568
WP_004280488.1	lcl|NZ_AKWC02000035.1_cds_WP_000942282.1_487	32.836	201	568
WP_004280488.1	lcl|NZ_AKWC02000024.1_cds_WP_000666552.1_1889	30.729	192	568
WP_004280488.1	lcl|NZ_AKWC02000033.1_cds_WP_001161019.1_723	31.088	193	568
WP_004280488.1	lcl|NZ_AKWC02000024.1_cds_WP_000675807.1_1566	30.256	195	568
WP_004280488.1	lcl|NZ_AKWC02000019.1_cds_WP_000510777.1_2668	29.954	217	568
WP_004280488.1	lcl|NZ_AKWC02000024.1_cds_WP_000047473.1_1635	33.333	192	568
WP_004280488.1	lcl|NZ_AKWC02000034.1_cds_WP_000184524.1_576	31.088	193	568
WP_004280488.1	lcl|NZ_AKWC02000006.1_cds_WP_001049205.1_3415	32.000	200	568
WP_004280488.1	lcl|NZ_AKWC02000006.1_cds_WP_001049205.1_3415	25.581	215	568
WP_004280488.1	lcl|NZ_AKWC02000040.1_cds_WP_000536762.1_25	32.903	155	568
WP_004280488.1	lcl|NZ_AKWC02000021.1_cds_WP_001052498.1_2292	29.570	186	568
WP_004280488.1	lcl|NZ_AKWC02000021.1_cds_WP_000619175.1_2247	31.148	183	568
WP_004280488.1	lcl|NZ_AKWC02000024.1_cds_WP_000433117.1_1941	28.108	185	568
WP_004280488.1	lcl|NZ_AKWC02000024.1_cds_WP_000603361.1_1332	31.707	164	568
WP_004280488.1	lcl|NZ_AKWC02000039.1_cds_WP_000052667.1_280	27.638	199	568
WP_004280488.1	lcl|NZ_AKWC02000023.1_cds_WP_000590867.1_2060	26.289	194	568
WP_004280488.1	lcl|NZ_AKWC02000023.1_cds_WP_000590867.1_2060	23.626	182	568
