WP_002764162.1	lcl|NZ_AFKL01000419.1_cds_WP_000340715.1_2	93.902	82	106
WP_004279997.1	lcl|NZ_AFKL01000180.1_cds_WP_001073474.1_1419	95.025	201	327
WP_004279997.1	lcl|NZ_AFKL01000419.1_cds_WP_000410265.1_1	85.841	113	327
WP_004279997.1	lcl|NZ_AFKL01000286.1_cds_WP_000093099.1_447	58.730	63	327
WP_004279997.1	lcl|NZ_AFKL01000180.1_cds_WP_000646250.1_1416	28.175	252	327
WP_004279997.1	lcl|NZ_AFKL01000056.1_cds_WP_000744700.1_3187	22.936	327	327
WP_004279997.1	lcl|NZ_AFKL01000008.1_cds_WP_000600889.1_3698	23.656	186	327
WP_004279997.1	lcl|NZ_AFKL01000026.1_cds_WP_000597065.1_3532	22.414	290	327
WP_004279997.1	lcl|NZ_AFKL01000180.1_cds_WP_001067557.1_1413	24.847	326	327
WP_004279997.1	lcl|NZ_AFKL01000294.1_cds_WP_001984071.1_402	23.529	306	327
WP_004280069.1	lcl|NZ_AFKL01000008.1_cds_WP_000202830.1_3708	42.210	353	361
WP_004280807.1	lcl|NZ_AFKL01000073.1_cds_WP_000282880.1_2705	29.787	235	220
WP_004280807.1	lcl|NZ_AFKL01000324.1_cds_WP_001099029.1_291	26.906	223	220
WP_004280807.1	lcl|NZ_AFKL01000008.1_cds_WP_001068986.1_3726	30.435	92	220
WP_004280807.1	lcl|NZ_AFKL01000153.1_cds_WP_000840858.1_1643	29.808	104	220
WP_004280807.1	lcl|NZ_AFKL01000077.1_cds_WP_000868621.1_2575	29.670	91	220
WP_004280807.1	lcl|NZ_AFKL01000169.1_cds_WP_000262844.1_1488	24.638	207	220
WP_004280807.1	lcl|NZ_AFKL01000166.1_cds_WP_001114267.1_1498	26.136	176	220
WP_004280570.1	lcl|NZ_AFKL01000008.1_cds_WP_001230564.1_3701	35.988	339	354
WP_004280570.1	lcl|NZ_AFKL01000008.1_cds_WP_000582618.1_3705	33.742	326	354
WP_004280570.1	lcl|NZ_AFKL01000386.1_cds_WP_001011675.1_116	33.898	295	354
WP_004280570.1	lcl|NZ_AFKL01000008.1_cds_WP_001230564.1_3701	35.988	339	354
