WP_002764162.1	lcl|NZ_AFLX02000031.1_cds_WP_004462903.1_451	97.561	82	106
WP_004279997.1	lcl|NZ_AFLX02000031.1_cds_WP_004470099.1_452	90.096	313	327
WP_004279997.1	lcl|NZ_AFLX02000031.1_cds_WP_004470124.1_455	27.381	252	327
WP_004279997.1	lcl|NZ_AFLX02000029.1_cds_WP_004469712.1_1076	23.148	324	327
WP_004279997.1	lcl|NZ_AFLX02000031.1_cds_WP_004469985.1_539	21.993	291	327
WP_004279997.1	lcl|NZ_AFLX02000023.1_cds_WP_004461234.1_1558	25.346	217	327
WP_004279997.1	lcl|NZ_AFLX02000006.1_cds_WP_004468319.1_2898	21.429	168	327
WP_004280807.1	lcl|NZ_AFLX02000031.1_cds_WP_004470148.1_534	27.826	230	220
WP_004280807.1	lcl|NZ_AFLX02000005.1_cds_WP_004468211.1_3160	25.676	222	220
WP_004280807.1	lcl|NZ_AFLX02000021.1_cds_WP_004469187.1_1648	29.412	119	220
WP_004280807.1	lcl|NZ_AFLX02000031.1_cds_WP_004470347.1_542	24.432	176	220
WP_004280807.1	lcl|NZ_AFLX02000031.1_cds_WP_004470151.1_674	30.928	97	220
WP_004280807.1	lcl|NZ_AFLX02000021.1_cds_WP_004465531.1_1689	24.638	207	220
WP_004280570.1	lcl|NZ_AFLX02000031.1_cds_WP_004470216.1_492	32.486	354	354
WP_004280570.1	lcl|NZ_AFLX02000003.1_cds_WP_004467895.1_3390	33.106	293	354
WP_004280570.1	lcl|NZ_AFLX02000031.1_cds_WP_004470014.1_486	27.606	355	354
WP_004280570.1	lcl|NZ_AFLX02000031.1_cds_WP_004470216.1_492	32.486	354	354
WP_004280570.1	lcl|NZ_AFLX02000003.1_cds_WP_004467895.1_3390	33.106	293	354
WP_004280570.1	lcl|NZ_AFLX02000031.1_cds_WP_004470014.1_486	27.606	355	354
WP_004280623.1	lcl|NZ_AFLX02000031.1_cds_WP_004469989.1_487	25.676	222	230
WP_004280623.1	lcl|NZ_AFLX02000023.1_cds_WP_004469308.1_1614	30.476	210	230
WP_004280623.1	lcl|NZ_AFLX02000026.1_cds_WP_004464381.1_1185	30.909	110	230
WP_004280359.1	lcl|NZ_AFLX02000006.1_cds_WP_004468339.1_2948	29.358	654	599
WP_004280004.1	lcl|NZ_AFLX02000031.1_cds_WP_004470279.1_460	33.898	236	387
WP_004280004.1	lcl|NZ_AFLX02000006.1_cds_WP_004466571.1_2860	30.623	369	387
WP_004280004.1	lcl|NZ_AFLX02000031.1_cds_WP_004470269.1_484	33.600	250	387
WP_004280004.1	lcl|NZ_AFLX02000031.1_cds_WP_004470323.1_459	37.379	206	387
WP_004280004.1	lcl|NZ_AFLX02000031.1_cds_WP_004462146.1_532	29.268	287	387
WP_004280004.1	lcl|NZ_AFLX02000019.1_cds_WP_004465893.1_1922	28.033	239	387
WP_004280004.1	lcl|NZ_AFLX02000029.1_cds_WP_004460480.1_839	24.384	365	387
WP_004280066.1	lcl|NZ_AFLX02000006.1_cds_WP_004468339.1_2948	41.736	599	583
WP_004280553.1	lcl|NZ_AFLX02000023.1_cds_WP_004469308.1_1614	30.855	269	572
WP_004280553.1	lcl|NZ_AFLX02000031.1_cds_WP_004469989.1_487	27.805	205	572
WP_004280553.1	lcl|NZ_AFLX02000006.1_cds_WP_004468232.1_3015	25.197	127	572
WP_004280553.1	lcl|NZ_AFLX02000023.1_cds_WP_004469308.1_1614	30.855	269	572
WP_004280553.1	lcl|NZ_AFLX02000031.1_cds_WP_004469989.1_487	27.805	205	572
WP_004280553.1	lcl|NZ_AFLX02000006.1_cds_WP_004468232.1_3015	25.197	127	572
WP_004280727.1	lcl|NZ_AFLX02000031.1_cds_WP_004470323.1_459	37.175	269	417
WP_004280727.1	lcl|NZ_AFLX02000006.1_cds_WP_004466571.1_2860	28.125	352	417
WP_004280727.1	lcl|NZ_AFLX02000031.1_cds_WP_004462146.1_532	35.039	254	417
WP_004280727.1	lcl|NZ_AFLX02000031.1_cds_WP_004470279.1_460	31.329	316	417
WP_004280727.1	lcl|NZ_AFLX02000031.1_cds_WP_004470269.1_484	30.769	325	417
WP_004280727.1	lcl|NZ_AFLX02000019.1_cds_WP_004465893.1_1922	28.185	259	417
WP_004280727.1	lcl|NZ_AFLX02000029.1_cds_WP_004460480.1_839	25.514	243	417
WP_237578347.1	lcl|NZ_AFLX02000006.1_cds_WP_004468339.1_2948	30.573	628	611
WP_237578348.1	lcl|NZ_AFLX02000005.1_cds_WP_004468128.1_3125	34.234	111	207
WP_237578348.1	lcl|NZ_AFLX02000031.1_cds_WP_004470037.1_467	28.671	143	207
WP_004280422.1	lcl|NZ_AFLX02000023.1_cds_WP_004469308.1_1614	28.163	245	242
WP_004280656.1	lcl|NZ_AFLX02000029.1_cds_WP_004467201.1_1047	33.730	252	255
WP_004280656.1	lcl|NZ_AFLX02000031.1_cds_WP_004470163.1_500	28.077	260	255
WP_004280656.1	lcl|NZ_AFLX02000018.1_cds_WP_004462302.1_2447	27.451	255	255
WP_004280656.1	lcl|NZ_AFLX02000018.1_cds_WP_032923745.1_2155	29.020	255	255
