WP_004753574.1	lcl|NZ_NPDV01000007.1_cds_WP_100785494.1_3410	89.535	86	106
WP_004755091.1	lcl|NZ_NPDV01000007.1_cds_WP_100785493.1_3409	88.387	310	314
WP_004755091.1	lcl|NZ_NPDV01000001.1_cds_WP_100784057.1_395	25.532	188	314
WP_004755091.1	lcl|NZ_NPDV01000007.1_cds_WP_100785482.1_3397	25.625	160	314
WP_004755091.1	lcl|NZ_NPDV01000007.1_cds_WP_100785490.1_3406	23.860	285	314
WP_004755091.1	lcl|NZ_NPDV01000005.1_cds_WP_100785093.1_3037	22.941	170	314
WP_004766667.1	lcl|NZ_NPDV01000001.1_cds_WP_100783838.1_154	39.189	148	185
WP_004755430.1	lcl|NZ_NPDV01000007.1_cds_WP_100785490.1_3406	30.347	346	329
WP_004755430.1	lcl|NZ_NPDV01000001.1_cds_WP_100784057.1_395	29.819	332	329
WP_004755430.1	lcl|NZ_NPDV01000006.1_cds_WP_100785313.1_3236	31.935	310	329
WP_004755430.1	lcl|NZ_NPDV01000007.1_cds_WP_100785482.1_3397	31.765	255	329
WP_004755430.1	lcl|NZ_NPDV01000005.1_cds_WP_100785093.1_3037	27.381	336	329
WP_004755430.1	lcl|NZ_NPDV01000006.1_cds_WP_100785421.1_3355	29.730	333	329
WP_004755430.1	lcl|NZ_NPDV01000007.1_cds_WP_100785493.1_3409	26.748	329	329
WP_004755430.1	lcl|NZ_NPDV01000015.1_cds_WP_100786824.1_1174	25.882	340	329
WP_004755430.1	lcl|NZ_NPDV01000003.1_cds_WP_100784669.1_2540	24.696	247	329
WP_004755430.1	lcl|NZ_NPDV01000012.1_cds_WP_100786396.1_755	26.692	266	329
WP_004755430.1	lcl|NZ_NPDV01000013.1_cds_WP_100786480.1_833	25.969	258	329
WP_004755430.1	lcl|NZ_NPDV01000003.1_cds_WP_100784571.1_2431	28.685	251	329
WP_004755430.1	lcl|NZ_NPDV01000005.1_cds_WP_100785072.1_3014	27.459	244	329
WP_004758405.1	lcl|NZ_NPDV01000007.1_cds_WP_100785477.1_3392	30.043	233	267
WP_004758405.1	lcl|NZ_NPDV01000025.1_cds_WP_100787580.1_2234	29.082	196	267
WP_004758405.1	lcl|NZ_NPDV01000001.1_cds_WP_100784056.1_394	24.339	189	267
WP_004758405.1	lcl|NZ_NPDV01000015.1_cds_WP_100786755.1_1095	31.373	102	267
WP_004758405.1	lcl|NZ_NPDV01000005.1_cds_WP_207767171.1_3036	34.375	64	267
WP_016748627.1	lcl|NZ_NPDV01000021.1_cds_WP_100787282.1_1958	27.003	337	509
WP_016748627.1	lcl|NZ_NPDV01000021.1_cds_WP_100787282.1_1958	27.003	337	509
WP_004755319.1	lcl|NZ_NPDV01000006.1_cds_WP_100785313.1_3236	27.240	279	330
WP_004755319.1	lcl|NZ_NPDV01000007.1_cds_WP_100785482.1_3397	26.136	264	330
WP_004755319.1	lcl|NZ_NPDV01000001.1_cds_WP_100784057.1_395	25.926	324	330
WP_004755319.1	lcl|NZ_NPDV01000003.1_cds_WP_100784669.1_2540	28.807	243	330
WP_004755319.1	lcl|NZ_NPDV01000003.1_cds_WP_100784571.1_2431	29.297	256	330
WP_004755319.1	lcl|NZ_NPDV01000007.1_cds_WP_100785490.1_3406	23.729	236	330
WP_004755319.1	lcl|NZ_NPDV01000015.1_cds_WP_100786824.1_1174	23.288	219	330
WP_004755319.1	lcl|NZ_NPDV01000005.1_cds_WP_100785093.1_3037	27.972	143	330
WP_004754883.1	lcl|NZ_NPDV01000025.1_cds_WP_207767213.1_2239	29.288	379	366
WP_004754883.1	lcl|NZ_NPDV01000007.1_cds_WP_100785471.1_3386	30.933	375	366
WP_004754883.1	lcl|NZ_NPDV01000014.1_cds_WP_100786662.1_1006	30.362	359	366
WP_004754883.1	lcl|NZ_NPDV01000007.1_cds_WP_100785481.1_3396	26.361	349	366
WP_004754883.1	lcl|NZ_NPDV01000015.1_cds_WP_165781792.1_1109	29.730	185	366
WP_016560370.1	lcl|NZ_NPDV01000014.1_cds_WP_100786662.1_1006	32.632	380	367
WP_016560370.1	lcl|NZ_NPDV01000007.1_cds_WP_100785471.1_3386	33.978	362	367
WP_016560370.1	lcl|NZ_NPDV01000025.1_cds_WP_207767213.1_2239	31.383	376	367
WP_016560370.1	lcl|NZ_NPDV01000007.1_cds_WP_100785481.1_3396	27.624	362	367
WP_016560370.1	lcl|NZ_NPDV01000015.1_cds_WP_165781792.1_1109	23.464	358	367
WP_016560370.1	lcl|NZ_NPDV01000001.1_cds_WP_100783805.1_120	25.359	209	367
WP_002740998.1	lcl|NZ_NPDV01000005.1_cds_WP_100785202.1_3146	45.267	243	265
WP_004777170.1	lcl|NZ_NPDV01000002.1_cds_WP_100784298.1_1757	38.284	303	310
WP_004777170.1	lcl|NZ_NPDV01000027.1_cds_WP_100787664.1_2313	27.869	305	310
