WP_004753574.1	lcl|NZ_NKYG02000001.1_cds_WP_000340715.1_2808	94.186	86	106
WP_004755091.1	lcl|NZ_NKYG02000001.1_cds_WP_000410273.1_2807	96.815	314	314
WP_004755091.1	lcl|NZ_NKYG02000001.1_cds_WP_000744700.1_424	24.471	331	314
WP_004755091.1	lcl|NZ_NKYG02000001.1_cds_WP_000646251.1_2804	26.866	268	314
WP_004755091.1	lcl|NZ_NKYG02000001.1_cds_WP_000723092.1_2736	22.837	289	314
WP_004777161.1	lcl|NZ_NKYG02000001.1_cds_WP_000604524.1_2806	94.247	365	365
WP_004766667.1	lcl|NZ_NKYG02000001.1_cds_WP_000884059.1_2805	96.757	185	185
WP_004766667.1	lcl|NZ_NKYG02000001.1_cds_WP_000351733.1_2432	40.714	140	185
WP_004755430.1	lcl|NZ_NKYG02000001.1_cds_WP_000646251.1_2804	98.176	329	329
WP_004755430.1	lcl|NZ_NKYG02000001.1_cds_WP_000744700.1_424	32.381	315	329
WP_004755430.1	lcl|NZ_NKYG02000001.1_cds_WP_000723092.1_2736	30.448	335	329
WP_004755430.1	lcl|NZ_NKYG02000001.1_cds_WP_001984071.1_864	31.935	310	329
WP_004755430.1	lcl|NZ_NKYG02000001.1_cds_WP_000649923.1_263	29.573	328	329
WP_004755430.1	lcl|NZ_NKYG02000001.1_cds_WP_000709513.1_853	29.730	333	329
WP_004755430.1	lcl|NZ_NKYG02000001.1_cds_WP_000688695.1_884	29.091	275	329
WP_004755430.1	lcl|NZ_NKYG02000001.1_cds_WP_001067557.1_2801	27.541	305	329
WP_004755430.1	lcl|NZ_NKYG02000001.1_cds_WP_000475904.1_2753	27.372	274	329
WP_004755430.1	lcl|NZ_NKYG02000001.1_cds_WP_000410273.1_2807	26.101	318	329
WP_004755430.1	lcl|NZ_NKYG02000001.1_cds_WP_001074781.1_2224	29.323	266	329
WP_004755430.1	lcl|NZ_NKYG02000001.1_cds_WP_001003557.1_551	25.000	332	329
WP_004755430.1	lcl|NZ_NKYG02000001.1_cds_WP_000378097.1_2784	24.419	172	329
WP_004758405.1	lcl|NZ_NKYG02000001.1_cds_WP_000774260.1_2803	94.007	267	267
WP_004758405.1	lcl|NZ_NKYG02000001.1_cds_WP_000842260.1_2735	26.842	190	267
WP_004758405.1	lcl|NZ_NKYG02000001.1_cds_WP_000667727.1_908	30.909	110	267
WP_004758405.1	lcl|NZ_NKYG02000001.1_cds_WP_000805357.1_39	27.660	188	267
WP_016748627.1	lcl|NZ_NKYG02000001.1_cds_WP_000602734.1_2802	96.857	509	509
WP_016748627.1	lcl|NZ_NKYG02000001.1_cds_WP_096637623.1_2147	27.469	324	509
WP_016748627.1	lcl|NZ_NKYG02000001.1_cds_WP_042752133.1_2148	31.111	90	509
WP_016748627.1	lcl|NZ_NKYG02000001.1_cds_WP_000602734.1_2802	96.857	509	509
WP_016748627.1	lcl|NZ_NKYG02000001.1_cds_WP_096637623.1_2147	27.469	324	509
WP_016748627.1	lcl|NZ_NKYG02000001.1_cds_WP_042752133.1_2148	31.111	90	509
WP_004755319.1	lcl|NZ_NKYG02000001.1_cds_WP_001067557.1_2801	96.667	330	330
WP_004755319.1	lcl|NZ_NKYG02000001.1_cds_WP_000646251.1_2804	29.316	307	330
WP_004755319.1	lcl|NZ_NKYG02000001.1_cds_WP_001984071.1_864	24.632	272	330
WP_004755319.1	lcl|NZ_NKYG02000001.1_cds_WP_000744700.1_424	26.266	316	330
WP_004755319.1	lcl|NZ_NKYG02000001.1_cds_WP_000723092.1_2736	24.925	333	330
WP_004755319.1	lcl|NZ_NKYG02000001.1_cds_WP_001003557.1_551	28.287	251	330
WP_004755319.1	lcl|NZ_NKYG02000001.1_cds_WP_000649923.1_263	29.644	253	330
WP_004755319.1	lcl|NZ_NKYG02000001.1_cds_WP_000688695.1_884	25.792	221	330
WP_004754883.1	lcl|NZ_NKYG02000001.1_cds_WP_001198107.1_2800	95.902	366	366
WP_004754883.1	lcl|NZ_NKYG02000001.1_cds_WP_000608295.1_2799	40.000	365	366
WP_004754883.1	lcl|NZ_NKYG02000001.1_cds_WP_000575181.1_2742	33.705	359	366
