WP_004753574.1	lcl|NZ_JQQY01000028.1_cds_WP_002725873.1_1502	89.535	86	106
WP_004755091.1	lcl|NZ_JQQY01000028.1_cds_WP_002733579.1_1501	92.994	314	314
WP_004755091.1	lcl|NZ_JQQY01000003.1_cds_WP_002722638.1_72	22.936	327	314
WP_004755091.1	lcl|NZ_JQQY01000028.1_cds_WP_002733534.1_1498	26.493	268	314
WP_004755091.1	lcl|NZ_JQQY01000044.1_cds_WP_002727919.1_1910	23.843	281	314
WP_004755091.1	lcl|NZ_JQQY01000101.1_cds_WP_002729504.1_3046	22.941	170	314
WP_004755091.1	lcl|NZ_JQQY01000140.1_cds_WP_002728309.1_3332	27.586	203	314
WP_004755091.1	lcl|NZ_JQQY01000028.1_cds_WP_016749081.1_1474	24.503	151	314
WP_004777161.1	lcl|NZ_JQQY01000028.1_cds_WP_026054882.1_1500	86.575	365	365
WP_004766667.1	lcl|NZ_JQQY01000028.1_cds_WP_002733646.1_1499	96.757	185	185
WP_004766667.1	lcl|NZ_JQQY01000009.1_cds_WP_002721790.1_406	34.337	166	185
WP_004755430.1	lcl|NZ_JQQY01000028.1_cds_WP_002733534.1_1498	97.872	329	329
WP_004755430.1	lcl|NZ_JQQY01000003.1_cds_WP_002722638.1_72	30.159	315	329
WP_004755430.1	lcl|NZ_JQQY01000044.1_cds_WP_002727919.1_1910	30.564	337	329
WP_004755430.1	lcl|NZ_JQQY01000140.1_cds_WP_002728309.1_3332	30.868	311	329
WP_004755430.1	lcl|NZ_JQQY01000101.1_cds_WP_002729504.1_3046	27.566	341	329
WP_004755430.1	lcl|NZ_JQQY01000090.1_cds_WP_002735602.1_2942	28.485	330	329
WP_004755430.1	lcl|NZ_JQQY01000028.1_cds_WP_002733638.1_1466	27.941	340	329
WP_004755430.1	lcl|NZ_JQQY01000046.1_cds_WP_002732362.1_1952	29.487	312	329
WP_004755430.1	lcl|NZ_JQQY01000028.1_cds_WP_002733546.1_1432	26.667	270	329
WP_004755430.1	lcl|NZ_JQQY01000028.1_cds_WP_016749079.1_1495	28.387	310	329
WP_004755430.1	lcl|NZ_JQQY01000031.1_cds_WP_002732331.1_1571	26.254	339	329
WP_004755430.1	lcl|NZ_JQQY01000028.1_cds_WP_002744551.1_1472	29.889	271	329
WP_004755430.1	lcl|NZ_JQQY01000028.1_cds_WP_002733698.1_1424	26.642	274	329
WP_004755430.1	lcl|NZ_JQQY01000028.1_cds_WP_002733579.1_1501	27.309	249	329
WP_004755430.1	lcl|NZ_JQQY01000028.1_cds_WP_016749081.1_1474	23.975	317	329
WP_004755430.1	lcl|NZ_JQQY01000021.1_cds_WP_002728462.1_1123	26.217	267	329
WP_004755430.1	lcl|NZ_JQQY01000130.1_cds_WP_002732574.1_3296	24.924	329	329
WP_004755430.1	lcl|NZ_JQQY01000012.1_cds_WP_002728696.1_762	27.459	244	329
WP_004755430.1	lcl|NZ_JQQY01000028.1_cds_WP_002733757.1_1434	31.034	174	329
WP_004758405.1	lcl|NZ_JQQY01000028.1_cds_WP_002733627.1_1497	97.004	267	267
WP_004758405.1	lcl|NZ_JQQY01000028.1_cds_WP_002738295.1_1435	24.701	251	267
WP_004758405.1	lcl|NZ_JQQY01000028.1_cds_WP_061216914.1_1461	24.790	238	267
WP_004758405.1	lcl|NZ_JQQY01000044.1_cds_WP_002727921.1_1909	26.455	189	267
WP_004758405.1	lcl|NZ_JQQY01000097.1_cds_WP_061216975.1_3005	32.727	110	267
WP_004758405.1	lcl|NZ_JQQY01000026.1_cds_WP_002766579.1_1383	26.882	186	267
WP_004758405.1	lcl|NZ_JQQY01000101.1_cds_WP_002729513.1_3045	25.806	186	267
WP_016748627.1	lcl|NZ_JQQY01000028.1_cds_WP_002738292.1_1496	99.607	509	509
WP_016748627.1	lcl|NZ_JQQY01000021.1_cds_WP_002728536.1_1195	27.217	327	509
WP_016748627.1	lcl|NZ_JQQY01000021.1_cds_WP_002728534.1_1194	31.111	90	509
WP_016748627.1	lcl|NZ_JQQY01000028.1_cds_WP_002738292.1_1496	99.607	509	509
WP_016748627.1	lcl|NZ_JQQY01000021.1_cds_WP_002728536.1_1195	27.217	327	509
WP_016748627.1	lcl|NZ_JQQY01000021.1_cds_WP_002728534.1_1194	31.111	90	509
WP_004755319.1	lcl|NZ_JQQY01000028.1_cds_WP_016749079.1_1495	97.879	330	330
WP_004755319.1	lcl|NZ_JQQY01000028.1_cds_WP_002744551.1_1472	28.522	291	330
WP_004755319.1	lcl|NZ_JQQY01000028.1_cds_WP_002733534.1_1498	29.316	307	330
WP_004755319.1	lcl|NZ_JQQY01000140.1_cds_WP_002728309.1_3332	25.641	273	330
WP_004755319.1	lcl|NZ_JQQY01000044.1_cds_WP_002727919.1_1910	26.814	317	330
WP_004755319.1	lcl|NZ_JQQY01000003.1_cds_WP_002722638.1_72	28.369	282	330
WP_004755319.1	lcl|NZ_JQQY01000028.1_cds_WP_016749081.1_1474	29.864	221	330
WP_004755319.1	lcl|NZ_JQQY01000031.1_cds_WP_002732331.1_1571	26.754	228	330
WP_004755319.1	lcl|NZ_JQQY01000046.1_cds_WP_002732362.1_1952	28.571	322	330
WP_004755319.1	lcl|NZ_JQQY01000130.1_cds_WP_002732574.1_3296	24.898	245	330
WP_004755319.1	lcl|NZ_JQQY01000028.1_cds_WP_002733546.1_1432	24.723	271	330
WP_004755319.1	lcl|NZ_JQQY01000101.1_cds_WP_002729504.1_3046	26.761	142	330
WP_004755319.1	lcl|NZ_JQQY01000028.1_cds_WP_002733638.1_1466	25.773	291	330
WP_004755319.1	lcl|NZ_JQQY01000021.1_cds_WP_002728462.1_1123	25.417	240	330
WP_004755319.1	lcl|NZ_JQQY01000028.1_cds_WP_002733579.1_1501	25.223	337	330
WP_004754883.1	lcl|NZ_JQQY01000028.1_cds_WP_002733737.1_1478	33.051	354	366
WP_004754883.1	lcl|NZ_JQQY01000044.1_cds_WP_002733556.1_1916	34.278	353	366
WP_004754883.1	lcl|NZ_JQQY01000097.1_cds_WP_002728994.1_3011	28.307	378	366
WP_004754883.1	lcl|NZ_JQQY01000028.1_cds_WP_002733587.1_1484	32.869	359	366
WP_004754883.1	lcl|NZ_JQQY01000028.1_cds_WP_002733730.1_1458	26.966	356	366
WP_004754883.1	lcl|NZ_JQQY01000058.1_cds_WP_002724694.1_2315	29.917	361	366
WP_004754883.1	lcl|NZ_JQQY01000028.1_cds_WP_002733599.1_1465	27.374	358	366
WP_004754883.1	lcl|NZ_JQQY01000031.1_cds_WP_002724641.1_1572	32.086	187	366
WP_016560370.1	lcl|NZ_JQQY01000028.1_cds_WP_002733737.1_1478	40.111	359	367
WP_016560370.1	lcl|NZ_JQQY01000044.1_cds_WP_002733556.1_1916	36.043	369	367
WP_016560370.1	lcl|NZ_JQQY01000058.1_cds_WP_002724694.1_2315	33.858	381	367
WP_016560370.1	lcl|NZ_JQQY01000028.1_cds_WP_002733587.1_1484	40.611	229	367
WP_016560370.1	lcl|NZ_JQQY01000097.1_cds_WP_002728994.1_3011	30.319	376	367
WP_016560370.1	lcl|NZ_JQQY01000028.1_cds_WP_002733599.1_1465	29.944	354	367
WP_016560370.1	lcl|NZ_JQQY01000028.1_cds_WP_002733730.1_1458	24.267	375	367
WP_016560370.1	lcl|NZ_JQQY01000031.1_cds_WP_002724641.1_1572	25.698	358	367
WP_004755296.1	lcl|NZ_JQQY01000028.1_cds_WP_002733528.1_1494	38.828	546	544
WP_004755296.1	lcl|NZ_JQQY01000028.1_cds_WP_002733528.1_1494	38.828	546	544
WP_002740998.1	lcl|NZ_JQQY01000028.1_cds_WP_002733670.1_1493	66.288	264	265
WP_002740998.1	lcl|NZ_JQQY01000026.1_cds_WP_002722928.1_1352	46.502	243	265
WP_004777170.1	lcl|NZ_JQQY01000028.1_cds_WP_002733687.1_1492	95.161	310	310
WP_004777170.1	lcl|NZ_JQQY01000017.1_cds_WP_002730863.1_892	37.500	304	310
WP_004777170.1	lcl|NZ_JQQY01000061.1_cds_WP_002727287.1_2410	27.586	290	310
WP_004777170.1	lcl|NZ_JQQY01000009.1_cds_WP_002727177.1_458	24.887	221	310
WP_004777170.1	lcl|NZ_JQQY01000028.1_cds_WP_002733687.1_1492	95.161	310	310
WP_004777170.1	lcl|NZ_JQQY01000017.1_cds_WP_002730863.1_892	37.500	304	310
WP_004777170.1	lcl|NZ_JQQY01000061.1_cds_WP_002727287.1_2410	27.586	290	310
WP_004777170.1	lcl|NZ_JQQY01000009.1_cds_WP_002727177.1_458	24.887	221	310
WP_004754589.1	lcl|NZ_JQQY01000028.1_cds_WP_002733549.1_1491	97.348	264	264
WP_002733551.1	lcl|NZ_JQQY01000028.1_cds_WP_002733551.1_1490	100.000	130	130
WP_004777167.1	lcl|NZ_JQQY01000028.1_cds_WP_016757385.1_1489	98.611	144	144
WP_004777149.1	lcl|NZ_JQQY01000028.1_cds_WP_002733760.1_1488	98.643	221	221
WP_004777149.1	lcl|NZ_JQQY01000003.1_cds_WP_011671435.1_101	28.205	78	221
WP_004777149.1	lcl|NZ_JQQY01000042.1_cds_WP_002727076.1_1852	28.037	107	221
WP_162833666.1	lcl|NZ_JQQY01000040.1_cds_WP_100219964.1_1827	45.703	256	265
WP_162833666.1	lcl|NZ_JQQY01000033.1_cds_WP_016762595.1_1598	68.966	87	265
WP_162833666.1	lcl|NZ_JQQY01000136.1_cds_JG06_RS19550_3314	97.778	45	265
WP_162833666.1	lcl|NZ_JQQY01000146.1_cds_JG06_RS17300_3354	43.363	113	265
WP_162833666.1	lcl|NZ_JQQY01000101.1_cds_JG06_RS19490_3059	29.644	253	265
WP_162833666.1	lcl|NZ_JQQY01000146.1_cds_JG06_RS17295_3353	56.818	44	265
WP_162833666.1	lcl|NZ_JQQY01000047.1_cds_JG06_RS20250_2008	44.186	43	265
WP_162833666.1	lcl|NZ_JQQY01000040.1_cds_WP_100219964.1_1827	45.703	256	265
WP_162833666.1	lcl|NZ_JQQY01000033.1_cds_WP_016762595.1_1598	68.966	87	265
WP_162833666.1	lcl|NZ_JQQY01000136.1_cds_JG06_RS19550_3314	97.778	45	265
WP_162833666.1	lcl|NZ_JQQY01000146.1_cds_JG06_RS17300_3354	43.363	113	265
WP_162833666.1	lcl|NZ_JQQY01000101.1_cds_JG06_RS19490_3059	29.644	253	265
WP_162833666.1	lcl|NZ_JQQY01000146.1_cds_JG06_RS17295_3353	56.818	44	265
WP_162833666.1	lcl|NZ_JQQY01000047.1_cds_JG06_RS20250_2008	44.186	43	265
WP_016748629.1	lcl|NZ_JQQY01000031.1_cds_WP_002732498.1_1561	21.884	329	682
WP_016748630.1	lcl|NZ_JQQY01000014.1_cds_WP_002736560.1_815	26.606	218	333
WP_016748630.1	lcl|NZ_JQQY01000014.1_cds_WP_002736560.1_815	26.606	218	333
WP_016560406.1	lcl|NZ_JQQY01000028.1_cds_WP_002738333.1_1485	25.000	408	392
WP_016560406.1	lcl|NZ_JQQY01000028.1_cds_WP_002733555.1_1479	25.978	358	392
WP_016560406.1	lcl|NZ_JQQY01000028.1_cds_WP_002733580.1_1454	28.082	146	392
WP_016560406.1	lcl|NZ_JQQY01000042.1_cds_WP_002732829.1_1853	27.193	114	392
WP_016560406.1	lcl|NZ_JQQY01000019.1_cds_WP_016749152.1_1004	21.201	283	392
WP_016560406.1	lcl|NZ_JQQY01000028.1_cds_JG06_RS07340_1442	26.667	90	392
WP_016560406.1	lcl|NZ_JQQY01000026.1_cds_WP_002766450.1_1392	23.144	229	392
WP_016560441.1	lcl|NZ_JQQY01000028.1_cds_WP_002733615.1_1486	53.448	174	174
WP_016560441.1	lcl|NZ_JQQY01000003.1_cds_WP_002727846.1_107	31.250	128	174
WP_016560449.1	lcl|NZ_JQQY01000028.1_cds_WP_002738333.1_1485	66.089	404	405
WP_016560449.1	lcl|NZ_JQQY01000028.1_cds_WP_002733555.1_1479	32.021	381	405
WP_016560426.1	lcl|NZ_JQQY01000028.1_cds_WP_002733587.1_1484	84.765	361	362
WP_016560426.1	lcl|NZ_JQQY01000097.1_cds_WP_002728994.1_3011	28.496	379	362
WP_016560426.1	lcl|NZ_JQQY01000028.1_cds_WP_002733737.1_1478	33.887	301	362
WP_016560426.1	lcl|NZ_JQQY01000028.1_cds_WP_002733730.1_1458	31.250	272	362
WP_016560426.1	lcl|NZ_JQQY01000028.1_cds_WP_002733599.1_1465	27.606	355	362
WP_016560426.1	lcl|NZ_JQQY01000044.1_cds_WP_002733556.1_1916	28.657	335	362
WP_016560426.1	lcl|NZ_JQQY01000031.1_cds_WP_002724641.1_1572	24.932	365	362
WP_016560426.1	lcl|NZ_JQQY01000058.1_cds_WP_002724694.1_2315	31.349	252	362
WP_016560426.1	lcl|NZ_JQQY01000001.1_cds_WP_002730562.1_28	29.412	119	362
WP_016560417.1	lcl|NZ_JQQY01000028.1_cds_WP_002733755.1_1483	99.675	308	308
WP_016560417.1	lcl|NZ_JQQY01000021.1_cds_WP_002728407.1_1181	28.030	132	308
WP_016560417.1	lcl|NZ_JQQY01000028.1_cds_WP_002733755.1_1483	99.675	308	308
WP_016560417.1	lcl|NZ_JQQY01000021.1_cds_WP_002728407.1_1181	28.030	132	308
WP_099046747.1	lcl|NZ_JQQY01000040.1_cds_WP_100219964.1_1827	29.167	264	256
WP_099046747.1	lcl|NZ_JQQY01000010.1_cds_JG06_RS17770_589	88.372	43	256
WP_099046747.1	lcl|NZ_JQQY01000033.1_cds_WP_016762595.1_1598	43.077	65	256
WP_099046747.1	lcl|NZ_JQQY01000146.1_cds_JG06_RS17300_3354	29.213	89	256
WP_099046747.1	lcl|NZ_JQQY01000040.1_cds_WP_100219964.1_1827	29.167	264	256
WP_099046747.1	lcl|NZ_JQQY01000010.1_cds_JG06_RS17770_589	88.372	43	256
WP_099046747.1	lcl|NZ_JQQY01000033.1_cds_WP_016762595.1_1598	43.077	65	256
WP_099046747.1	lcl|NZ_JQQY01000146.1_cds_JG06_RS17300_3354	29.213	89	256
WP_016560398.1	lcl|NZ_JQQY01000028.1_cds_WP_016561424.1_1480	32.162	370	413
WP_016560501.1	lcl|NZ_JQQY01000037.1_cds_WP_002735243.1_1744	32.454	379	595
WP_016560501.1	lcl|NZ_JQQY01000028.1_cds_WP_002733589.1_1470	35.498	231	595
WP_016560501.1	lcl|NZ_JQQY01000006.1_cds_WP_002723347.1_208	28.415	366	595
WP_016560501.1	lcl|NZ_JQQY01000063.1_cds_WP_002732396.1_2467	33.197	244	595
WP_016560501.1	lcl|NZ_JQQY01000005.1_cds_WP_002723679.1_194	31.818	220	595
WP_016560501.1	lcl|NZ_JQQY01000021.1_cds_WP_002728388.1_1189	26.891	238	595
WP_016560501.1	lcl|NZ_JQQY01000047.1_cds_WP_002726143.1_2027	30.909	220	595
