WP_004753574.1	lcl|NZ_AOUV01000133.1_cds_WP_000340715.1_3313	94.186	86	106
WP_004755091.1	lcl|NZ_AOUV01000133.1_cds_WP_000712240.1_3312	96.178	314	314
WP_004755091.1	lcl|NZ_AOUV01000139.1_cds_WP_000744700.1_3594	24.471	331	314
WP_004755091.1	lcl|NZ_AOUV01000133.1_cds_WP_000646251.1_3309	26.866	268	314
WP_004755091.1	lcl|NZ_AOUV01000133.1_cds_WP_000723084.1_3225	23.264	288	314
WP_004755091.1	lcl|NZ_AOUV01000133.1_cds_WP_000600886.1_3281	24.194	186	314
WP_004755091.1	lcl|NZ_AOUV01000133.1_cds_WP_000025488.1_3287	23.179	151	314
WP_004777161.1	lcl|NZ_AOUV01000133.1_cds_WP_000604524.1_3311	94.247	365	365
WP_004766667.1	lcl|NZ_AOUV01000133.1_cds_WP_000884057.1_3310	96.216	185	185
WP_004766667.1	lcl|NZ_AOUV01000110.1_cds_WP_000351733.1_2542	40.714	140	185
WP_004755430.1	lcl|NZ_AOUV01000133.1_cds_WP_000646251.1_3309	98.176	329	329
WP_004755430.1	lcl|NZ_AOUV01000139.1_cds_WP_000744700.1_3594	32.381	315	329
WP_004755430.1	lcl|NZ_AOUV01000133.1_cds_WP_000723084.1_3225	31.157	337	329
WP_004755430.1	lcl|NZ_AOUV01000133.1_cds_WP_000600886.1_3281	31.034	319	329
WP_004755430.1	lcl|NZ_AOUV01000053.1_cds_WP_001984071.1_897	31.935	310	329
WP_004755430.1	lcl|NZ_AOUV01000139.1_cds_WP_000649927.1_3433	29.573	328	329
WP_004755430.1	lcl|NZ_AOUV01000023.1_cds_WP_000709512.1_282	30.030	333	329
WP_004755430.1	lcl|NZ_AOUV01000133.1_cds_WP_000601375.1_3252	25.000	300	329
WP_004755430.1	lcl|NZ_AOUV01000133.1_cds_WP_001067556.1_3306	27.541	305	329
WP_004755430.1	lcl|NZ_AOUV01000053.1_cds_WP_000688700.1_877	29.091	275	329
WP_004755430.1	lcl|NZ_AOUV01000133.1_cds_WP_000025488.1_3287	25.392	319	329
WP_004755430.1	lcl|NZ_AOUV01000133.1_cds_WP_000707057.1_3285	29.670	273	329
WP_004755430.1	lcl|NZ_AOUV01000133.1_cds_WP_000475906.1_3242	26.642	274	329
WP_004755430.1	lcl|NZ_AOUV01000133.1_cds_WP_000712240.1_3312	25.786	318	329
WP_004755430.1	lcl|NZ_AOUV01000109.1_cds_WP_001074785.1_2304	29.057	265	329
WP_004755430.1	lcl|NZ_AOUV01000035.1_cds_WP_001003550.1_589	25.526	333	329
WP_004755430.1	lcl|NZ_AOUV01000133.1_cds_WP_000487324.1_3254	27.301	326	329
WP_004758405.1	lcl|NZ_AOUV01000133.1_cds_WP_000774258.1_3308	93.258	267	267
WP_004758405.1	lcl|NZ_AOUV01000133.1_cds_WP_000859505.1_3255	26.693	251	267
