WP_004753574.1	lcl|NZ_JQPK01000054.1_cds_WP_000340715.1_1517	94.186	86	106
WP_004755091.1	lcl|NZ_JQPK01000054.1_cds_WP_000410267.1_1516	96.815	314	314
WP_004755091.1	lcl|NZ_JQPK01000070.1_cds_WP_000744700.1_1897	24.471	331	314
WP_004755091.1	lcl|NZ_JQPK01000054.1_cds_WP_000646253.1_1513	27.239	268	314
WP_004755091.1	lcl|NZ_JQPK01000177.1_cds_WP_000723090.1_3570	22.917	288	314
WP_004777161.1	lcl|NZ_JQPK01000054.1_cds_WP_000604522.1_1515	94.247	365	365
WP_004766667.1	lcl|NZ_JQPK01000054.1_cds_WP_000884059.1_1514	96.757	185	185
WP_004766667.1	lcl|NZ_JQPK01000046.1_cds_WP_000351733.1_1251	40.714	140	185
WP_004755430.1	lcl|NZ_JQPK01000054.1_cds_WP_000646253.1_1513	97.872	329	329
WP_004755430.1	lcl|NZ_JQPK01000070.1_cds_WP_000744700.1_1897	32.381	315	329
WP_004755430.1	lcl|NZ_JQPK01000177.1_cds_WP_000723090.1_3570	31.045	335	329
WP_004755430.1	lcl|NZ_JQPK01000004.1_cds_WP_001984071.1_24	31.935	310	329
WP_004755430.1	lcl|NZ_JQPK01000009.1_cds_WP_000649924.1_212	29.573	328	329
WP_004755430.1	lcl|NZ_JQPK01000242.1_cds_WP_000709511.1_3900	29.730	333	329
WP_004755430.1	lcl|NZ_JQPK01000004.1_cds_WP_000688696.1_44	29.455	275	329
WP_004755430.1	lcl|NZ_JQPK01000054.1_cds_WP_001067557.1_1510	27.541	305	329
WP_004755430.1	lcl|NZ_JQPK01000034.1_cds_WP_000475904.1_822	27.372	274	329
WP_004755430.1	lcl|NZ_JQPK01000054.1_cds_WP_000410267.1_1516	25.786	318	329
WP_004755430.1	lcl|NZ_JQPK01000112.1_cds_WP_001074779.1_2739	28.679	265	329
WP_004755430.1	lcl|NZ_JQPK01000017.1_cds_WP_001003557.1_367	25.000	332	329
