WP_004753574.1	lcl|NZ_RQFA01000066.1_cds_WP_135590643.1_423	84.884	86	106
WP_004755091.1	lcl|NZ_RQFA01000066.1_cds_WP_135590644.1_422	78.526	312	314
WP_004755091.1	lcl|NZ_RQFA01000080.1_cds_WP_135593681.1_155	23.602	322	314
WP_004755091.1	lcl|NZ_RQFA01000066.1_cds_WP_135590646.1_420	23.552	259	314
WP_004755091.1	lcl|NZ_RQFA01000066.1_cds_WP_135590671.1_393	25.843	178	314
WP_004766667.1	lcl|NZ_RQFA01000032.1_cds_WP_135590804.1_1151	38.710	155	185
WP_004755430.1	lcl|NZ_RQFA01000080.1_cds_WP_135593681.1_155	29.841	315	329
WP_004755430.1	lcl|NZ_RQFA01000066.1_cds_WP_135590646.1_420	29.560	318	329
WP_004755430.1	lcl|NZ_RQFA01000048.1_cds_WP_135593996.1_2628	31.629	313	329
WP_004755430.1	lcl|NZ_RQFA01000066.1_cds_WP_135590671.1_393	28.754	313	329
WP_004755430.1	lcl|NZ_RQFA01000041.1_cds_WP_135595207.1_3748	28.274	336	329
WP_004755430.1	lcl|NZ_RQFA01000080.1_cds_WP_135593453.1_279	31.646	316	329
WP_004755430.1	lcl|NZ_RQFA01000048.1_cds_WP_135591407.1_2519	29.429	333	329
WP_004755430.1	lcl|NZ_RQFA01000066.1_cds_WP_246057568.1_399	22.667	300	329
WP_004755430.1	lcl|NZ_RQFA01000046.1_cds_WP_135590287.1_2145	23.754	341	329
WP_004755430.1	lcl|NZ_RQFA01000066.1_cds_WP_135590644.1_422	25.714	315	329
WP_004755430.1	lcl|NZ_RQFA01000080.1_cds_WP_135593870.1_64	26.506	332	329
WP_004755430.1	lcl|NZ_RQFA01000008.1_cds_WP_135592711.1_2842	28.030	264	329
WP_004755430.1	lcl|NZ_RQFA01000026.1_cds_WP_135590112.1_1598	23.077	234	329
WP_004755430.1	lcl|NZ_RQFA01000033.1_cds_WP_135591491.1_3245	28.279	244	329
WP_004755430.1	lcl|NZ_RQFA01000066.1_cds_WP_246057566.1_392	28.659	164	329
WP_004758405.1	lcl|NZ_RQFA01000066.1_cds_WP_135590652.1_414	27.572	243	267
WP_004758405.1	lcl|NZ_RQFA01000066.1_cds_WP_135593078.1_391	23.786	206	267
WP_004758405.1	lcl|NZ_RQFA01000015.1_cds_WP_135594705.1_3007	29.082	196	267
WP_004758405.1	lcl|NZ_RQFA01000046.1_cds_WP_135594508.1_2063	28.191	188	267
WP_004758405.1	lcl|NZ_RQFA01000041.1_cds_WP_210412877.1_3749	27.807	187	267
WP_016748627.1	lcl|NZ_RQFA01000032.1_cds_WP_135594136.1_1302	27.679	336	509
WP_016748627.1	lcl|NZ_RQFA01000032.1_cds_WP_135594138.1_1303	28.889	90	509
