WP_004753574.1	lcl|NZ_AFMG01000041.1_cds_WP_000340715.1_2919	94.186	86	106
WP_004755091.1	lcl|NZ_AFMG01000041.1_cds_WP_000410273.1_2918	96.815	314	314
WP_004755091.1	lcl|NZ_AFMG01000041.1_cds_WP_000093099.1_2898	57.143	63	314
WP_004755091.1	lcl|NZ_AFMG01000123.1_cds_WP_000744700.1_1622	24.471	331	314
WP_004755091.1	lcl|NZ_AFMG01000041.1_cds_WP_000646250.1_2915	27.239	268	314
WP_004755091.1	lcl|NZ_AFMG01000041.1_cds_WP_000723090.1_2836	22.917	288	314
WP_004755091.1	lcl|NZ_AFMG01000041.1_cds_WP_000600889.1_2889	24.194	186	314
WP_004777161.1	lcl|NZ_AFMG01000041.1_cds_WP_000604524.1_2917	94.247	365	365
WP_004766667.1	lcl|NZ_AFMG01000041.1_cds_WP_000884059.1_2916	96.757	185	185
WP_004766667.1	lcl|NZ_AFMG01000047.1_cds_WP_000351733.1_2678	40.714	140	185
WP_004755430.1	lcl|NZ_AFMG01000041.1_cds_WP_000646250.1_2915	97.568	329	329
WP_004755430.1	lcl|NZ_AFMG01000123.1_cds_WP_000744700.1_1622	32.381	315	329
WP_004755430.1	lcl|NZ_AFMG01000041.1_cds_WP_000723090.1_2836	31.045	335	329
WP_004755430.1	lcl|NZ_AFMG01000041.1_cds_WP_000600889.1_2889	31.677	322	329
WP_004755430.1	lcl|NZ_AFMG01000066.1_cds_WP_001984071.1_2364	31.935	310	329
WP_004755430.1	lcl|NZ_AFMG01000136.1_cds_WP_000649925.1_1317	29.573	328	329
WP_004755430.1	lcl|NZ_AFMG01000181.1_cds_WP_000709511.1_659	29.730	333	329
WP_004755430.1	lcl|NZ_AFMG01000041.1_cds_WP_000601375.1_2862	25.000	300	329
WP_004755430.1	lcl|NZ_AFMG01000066.1_cds_WP_000688695.1_2384	29.091	275	329
WP_004755430.1	lcl|NZ_AFMG01000041.1_cds_WP_001067557.1_2912	27.541	305	329
WP_004755430.1	lcl|NZ_AFMG01000041.1_cds_WP_000475904.1_2853	27.372	274	329
WP_004755430.1	lcl|NZ_AFMG01000041.1_cds_WP_000410273.1_2918	26.101	318	329
WP_004755430.1	lcl|NZ_AFMG01000119.1_cds_WP_001074785.1_1783	29.057	265	329
WP_004755430.1	lcl|NZ_AFMG01000133.1_cds_WP_001003555.1_1376	25.148	338	329
WP_004755430.1	lcl|NZ_AFMG01000041.1_cds_WP_000487322.1_2864	26.994	326	329
WP_004758405.1	lcl|NZ_AFMG01000041.1_cds_WP_000774262.1_2914	93.633	267	267
WP_004758405.1	lcl|NZ_AFMG01000041.1_cds_WP_000859505.1_2865	26.693	251	267
WP_004758405.1	lcl|NZ_AFMG01000041.1_cds_WP_000800438.1_2884	25.630	238	267
WP_004758405.1	lcl|NZ_AFMG01000041.1_cds_WP_000842260.1_2835	26.842	190	267
WP_004758405.1	lcl|NZ_AFMG01000022.1_cds_WP_000667727.1_3479	30.909	110	267
WP_004758405.1	lcl|NZ_AFMG01000029.1_cds_WP_000805357.1_3236	27.660	188	267
WP_016748627.1	lcl|NZ_AFMG01000041.1_cds_WP_000612797.1_2913	96.267	509	509
WP_016748627.1	lcl|NZ_AFMG01000088.1_cds_WP_000291591.1_2026	27.469	324	509
WP_016748627.1	lcl|NZ_AFMG01000088.1_cds_WP_000364507.1_2025	31.111	90	509
WP_016748627.1	lcl|NZ_AFMG01000041.1_cds_WP_000612797.1_2913	96.267	509	509
WP_016748627.1	lcl|NZ_AFMG01000088.1_cds_WP_000291591.1_2026	27.469	324	509
WP_016748627.1	lcl|NZ_AFMG01000088.1_cds_WP_000364507.1_2025	31.111	90	509
WP_004755319.1	lcl|NZ_AFMG01000041.1_cds_WP_001067557.1_2912	96.667	330	330
WP_004755319.1	lcl|NZ_AFMG01000041.1_cds_WP_000646250.1_2915	28.990	307	330
WP_004755319.1	lcl|NZ_AFMG01000041.1_cds_WP_000600889.1_2889	27.068	266	330
WP_004755319.1	lcl|NZ_AFMG01000066.1_cds_WP_001984071.1_2364	24.632	272	330
WP_004755319.1	lcl|NZ_AFMG01000123.1_cds_WP_000744700.1_1622	26.266	316	330
WP_004755319.1	lcl|NZ_AFMG01000133.1_cds_WP_001003555.1_1376	28.287	251	330
WP_004755319.1	lcl|NZ_AFMG01000041.1_cds_WP_000723090.1_2836	24.925	333	330
WP_004755319.1	lcl|NZ_AFMG01000136.1_cds_WP_000649925.1_1317	29.644	253	330
WP_004755319.1	lcl|NZ_AFMG01000066.1_cds_WP_000688695.1_2384	25.792	221	330
WP_004755319.1	lcl|NZ_AFMG01000041.1_cds_WP_000601375.1_2862	25.362	276	330
WP_004755319.1	lcl|NZ_AFMG01000041.1_cds_WP_000487322.1_2864	26.855	283	330
WP_004754883.1	lcl|NZ_AFMG01000041.1_cds_WP_001198107.1_2911	95.902	366	366
WP_004754883.1	lcl|NZ_AFMG01000041.1_cds_WP_000608295.1_2910	40.000	365	366
WP_004754883.1	lcl|NZ_AFMG01000041.1_cds_WP_000575178.1_2842	34.262	359	366
WP_004754883.1	lcl|NZ_AFMG01000070.1_cds_WP_001281953.1_2338	28.232	379	366
WP_004754883.1	lcl|NZ_AFMG01000041.1_cds_WP_000346036.1_2881	28.090	356	366
WP_004754883.1	lcl|NZ_AFMG01000041.1_cds_WP_000582222.1_2900	32.958	355	366
WP_004754883.1	lcl|NZ_AFMG01000158.1_cds_WP_000538752.1_877	29.412	357	366
WP_004754883.1	lcl|NZ_AFMG01000041.1_cds_WP_000947844.1_2888	26.957	345	366
WP_004754883.1	lcl|NZ_AFMG01000080.1_cds_WP_001982414.1_2202	31.579	190	366
WP_016560370.1	lcl|NZ_AFMG01000041.1_cds_WP_000608295.1_2910	96.458	367	367
WP_016560370.1	lcl|NZ_AFMG01000041.1_cds_WP_001198107.1_2911	39.178	365	367
WP_016560370.1	lcl|NZ_AFMG01000041.1_cds_WP_000575178.1_2842	36.043	369	367
WP_016560370.1	lcl|NZ_AFMG01000158.1_cds_WP_000538752.1_877	31.649	376	367
WP_016560370.1	lcl|NZ_AFMG01000041.1_cds_WP_000582222.1_2900	35.692	325	367
WP_016560370.1	lcl|NZ_AFMG01000070.1_cds_WP_001281953.1_2338	30.423	378	367
WP_016560370.1	lcl|NZ_AFMG01000041.1_cds_WP_000346036.1_2881	24.665	373	367
WP_016560370.1	lcl|NZ_AFMG01000041.1_cds_WP_000947844.1_2888	26.404	356	367
WP_016560370.1	lcl|NZ_AFMG01000080.1_cds_WP_001982414.1_2202	25.140	358	367
WP_004755296.1	lcl|NZ_AFMG01000041.1_cds_WP_000689743.1_2909	91.544	544	544
WP_004755296.1	lcl|NZ_AFMG01000041.1_cds_WP_000689743.1_2909	91.544	544	544
WP_002740998.1	lcl|NZ_AFMG01000041.1_cds_WP_000342713.1_2908	94.340	265	265
WP_002740998.1	lcl|NZ_AFMG01000163.1_cds_WP_001002663.1_827	46.091	243	265
WP_004777170.1	lcl|NZ_AFMG01000041.1_cds_WP_001246618.1_2907	92.581	310	310
WP_004777170.1	lcl|NZ_AFMG01000046.1_cds_WP_000501205.1_2700	36.513	304	310
WP_004777170.1	lcl|NZ_AFMG01000139.1_cds_WP_001183723.1_1214	26.471	306	310
WP_004777170.1	lcl|NZ_AFMG01000280.1_cds_WP_000675052.1_156	32.143	56	310
WP_004777170.1	lcl|NZ_AFMG01000041.1_cds_WP_001246618.1_2907	92.581	310	310
WP_004777170.1	lcl|NZ_AFMG01000046.1_cds_WP_000501205.1_2700	36.513	304	310
WP_004777170.1	lcl|NZ_AFMG01000139.1_cds_WP_001183723.1_1214	26.471	306	310
WP_004777170.1	lcl|NZ_AFMG01000280.1_cds_WP_000675052.1_156	32.143	56	310
WP_004754589.1	lcl|NZ_AFMG01000041.1_cds_WP_000479982.1_2906	94.318	264	264
WP_002733551.1	lcl|NZ_AFMG01000041.1_cds_WP_000715958.1_2905	96.124	129	130
WP_004777167.1	lcl|NZ_AFMG01000041.1_cds_WP_001088866.1_2904	97.222	144	144
WP_004777149.1	lcl|NZ_AFMG01000041.1_cds_WP_000517242.1_2903	95.023	221	221
WP_004777149.1	lcl|NZ_AFMG01000123.1_cds_WP_001082180.1_1594	29.487	78	221
WP_004777149.1	lcl|NZ_AFMG01000041.1_cds_WP_001206409.1_2893	30.097	103	221
WP_004777149.1	lcl|NZ_AFMG01000138.1_cds_WP_001069834.1_1238	28.440	109	221
