WP_004753574.1	lcl|NZ_AHOS02000009.1_cds_WP_002725873.1_2257	89.535	86	106
WP_004755091.1	lcl|NZ_AHOS02000009.1_cds_WP_002725867.1_2258	93.226	310	314
WP_004755091.1	lcl|NZ_AHOS02000002.1_cds_WP_002722638.1_3103	22.936	327	314
WP_004755091.1	lcl|NZ_AHOS02000009.1_cds_WP_002759839.1_2308	22.069	290	314
WP_004755091.1	lcl|NZ_AHOS02000040.1_cds_WP_002727919.1_22	23.843	281	314
WP_004755091.1	lcl|NZ_AHOS02000009.1_cds_WP_002725944.1_2310	20.192	312	314
WP_004755091.1	lcl|NZ_AHOS02000016.1_cds_WP_002729504.1_2002	22.941	170	314
WP_004755091.1	lcl|NZ_AHOS02000039.1_cds_WP_002728309.1_297	27.586	203	314
WP_004766667.1	lcl|NZ_AHOS02000017.1_cds_WP_002721790.1_1813	34.337	166	185
WP_004766667.1	lcl|NZ_AHOS02000009.1_cds_WP_002759930.1_2291	34.463	177	185
WP_004755430.1	lcl|NZ_AHOS02000009.1_cds_WP_002759839.1_2308	30.530	321	329
WP_004755430.1	lcl|NZ_AHOS02000002.1_cds_WP_002722638.1_3103	30.159	315	329
WP_004755430.1	lcl|NZ_AHOS02000040.1_cds_WP_002727919.1_22	30.564	337	329
WP_004755430.1	lcl|NZ_AHOS02000039.1_cds_WP_002728309.1_297	30.868	311	329
WP_004755430.1	lcl|NZ_AHOS02000016.1_cds_WP_002729504.1_2002	27.566	341	329
WP_004755430.1	lcl|NZ_AHOS02000009.1_cds_WP_002725944.1_2310	28.710	310	329
WP_004755430.1	lcl|NZ_AHOS02000039.1_cds_WP_002728316.1_294	28.485	330	329
WP_004755430.1	lcl|NZ_AHOS02000002.1_cds_WP_002759122.1_3231	30.032	313	329
WP_004755430.1	lcl|NZ_AHOS02000002.1_cds_WP_002732331.1_3375	26.254	339	329
WP_004755430.1	lcl|NZ_AHOS02000009.1_cds_WP_002725867.1_2258	27.309	249	329
WP_004755430.1	lcl|NZ_AHOS02000009.1_cds_WP_002759862.1_2312	26.277	274	329
WP_004755430.1	lcl|NZ_AHOS02000040.1_cds_WP_002728462.1_223	26.217	267	329
WP_004755430.1	lcl|NZ_AHOS02000002.1_cds_WP_002721725.1_3012	25.223	337	329
WP_004755430.1	lcl|NZ_AHOS02000002.1_cds_WP_002728696.1_2925	27.459	244	329
WP_004758405.1	lcl|NZ_AHOS02000009.1_cds_WP_002725899.1_2309	27.706	231	267
WP_004758405.1	lcl|NZ_AHOS02000040.1_cds_WP_002727921.1_23	26.455	189	267
WP_004758405.1	lcl|NZ_AHOS02000020.1_cds_WP_002758629.1_1490	32.727	110	267
WP_004758405.1	lcl|NZ_AHOS02000021.1_cds_WP_002766579.1_1366	26.882	186	267
WP_004758405.1	lcl|NZ_AHOS02000016.1_cds_WP_002729513.1_2003	25.806	186	267
WP_016748627.1	lcl|NZ_AHOS02000040.1_cds_WP_002728536.1_150	27.217	327	509
WP_016748627.1	lcl|NZ_AHOS02000040.1_cds_WP_002728534.1_151	31.111	90	509
WP_016748627.1	lcl|NZ_AHOS02000040.1_cds_WP_002728536.1_150	27.217	327	509
WP_016748627.1	lcl|NZ_AHOS02000040.1_cds_WP_002728534.1_151	31.111	90	509
WP_004755319.1	lcl|NZ_AHOS02000039.1_cds_WP_002728309.1_297	25.641	273	330
WP_004755319.1	lcl|NZ_AHOS02000009.1_cds_WP_002759839.1_2308	22.545	275	330
WP_004755319.1	lcl|NZ_AHOS02000040.1_cds_WP_002727919.1_22	26.814	317	330
WP_004755319.1	lcl|NZ_AHOS02000002.1_cds_WP_002722638.1_3103	28.369	282	330
WP_004755319.1	lcl|NZ_AHOS02000002.1_cds_WP_002732331.1_3375	26.754	228	330
WP_004755319.1	lcl|NZ_AHOS02000002.1_cds_WP_002759122.1_3231	27.640	322	330
WP_004755319.1	lcl|NZ_AHOS02000002.1_cds_WP_002721725.1_3012	24.898	245	330
WP_004755319.1	lcl|NZ_AHOS02000016.1_cds_WP_002729504.1_2002	26.761	142	330
WP_004755319.1	lcl|NZ_AHOS02000040.1_cds_WP_002728462.1_223	25.417	240	330
WP_004754883.1	lcl|NZ_AHOS02000040.1_cds_WP_002727932.1_16	34.278	353	366
WP_004754883.1	lcl|NZ_AHOS02000020.1_cds_WP_002728994.1_1496	28.307	378	366
WP_004754883.1	lcl|NZ_AHOS02000009.1_cds_WP_002725894.1_2268	34.202	307	366
WP_004754883.1	lcl|NZ_AHOS02000009.1_cds_WP_002759991.1_2285	29.412	391	366
WP_004754883.1	lcl|NZ_AHOS02000020.1_cds_WP_002724694.1_1620	29.917	361	366
WP_004754883.1	lcl|NZ_AHOS02000009.1_cds_WP_002725930.1_2265	37.864	206	366
WP_004754883.1	lcl|NZ_AHOS02000002.1_cds_WP_002724641.1_3374	32.086	187	366
WP_016560370.1	lcl|NZ_AHOS02000040.1_cds_WP_002727932.1_16	36.043	369	367
WP_016560370.1	lcl|NZ_AHOS02000020.1_cds_WP_002724694.1_1620	33.858	381	367
WP_016560370.1	lcl|NZ_AHOS02000009.1_cds_WP_002759991.1_2285	31.720	372	367
WP_016560370.1	lcl|NZ_AHOS02000020.1_cds_WP_002728994.1_1496	30.319	376	367
WP_016560370.1	lcl|NZ_AHOS02000009.1_cds_WP_002725894.1_2268	30.861	337	367
WP_016560370.1	lcl|NZ_AHOS02000009.1_cds_WP_002725930.1_2265	33.898	236	367
WP_016560370.1	lcl|NZ_AHOS02000002.1_cds_WP_002724641.1_3374	25.698	358	367
WP_002740998.1	lcl|NZ_AHOS02000021.1_cds_WP_002722928.1_1397	46.502	243	265
WP_004777170.1	lcl|NZ_AHOS02000034.1_cds_WP_002730863.1_806	37.500	304	310
WP_004777170.1	lcl|NZ_AHOS02000006.1_cds_WP_002727287.1_2461	27.586	290	310
WP_004777170.1	lcl|NZ_AHOS02000017.1_cds_WP_002727177.1_1761	24.887	221	310
WP_004777170.1	lcl|NZ_AHOS02000034.1_cds_WP_002730863.1_806	37.500	304	310
WP_004777170.1	lcl|NZ_AHOS02000006.1_cds_WP_002727287.1_2461	27.586	290	310
WP_004777170.1	lcl|NZ_AHOS02000017.1_cds_WP_002727177.1_1761	24.887	221	310
WP_004777149.1	lcl|NZ_AHOS02000002.1_cds_WP_011671435.1_3132	28.205	78	221
WP_004777149.1	lcl|NZ_AHOS02000011.1_cds_WP_002727076.1_2175	28.037	107	221
WP_162833666.1	lcl|NZ_AHOS02000002.1_cds_LEP1GSC191_RS18350_2818	85.366	246	265
WP_162833666.1	lcl|NZ_AHOS02000032.1_cds_LEP1GSC191_RS19560_955	93.421	152	265
WP_162833666.1	lcl|NZ_AHOS02000032.1_cds_LEP1GSC191_RS19560_955	86.087	115	265
WP_162833666.1	lcl|NZ_AHOS02000020.1_cds_LEP1GSC191_RS19385_1625	91.447	152	265
WP_162833666.1	lcl|NZ_AHOS02000020.1_cds_LEP1GSC191_RS19385_1625	86.087	115	265
WP_162833666.1	lcl|NZ_AHOS02000035.1_cds_LEP1GSC191_RS20590_769	93.421	152	265
WP_162833666.1	lcl|NZ_AHOS02000035.1_cds_LEP1GSC191_RS20590_769	85.185	108	265
WP_162833666.1	lcl|NZ_AHOS02000038.1_cds_LEP1GSC191_RS19885_516	88.608	158	265
WP_162833666.1	lcl|NZ_AHOS02000038.1_cds_LEP1GSC191_RS19885_516	85.185	108	265
WP_162833666.1	lcl|NZ_AHOS02000009.1_cds_LEP1GSC191_RS18960_2311	93.421	152	265
WP_162833666.1	lcl|NZ_AHOS02000009.1_cds_LEP1GSC191_RS18960_2311	88.421	95	265
WP_162833666.1	lcl|NZ_AHOS02000035.1_cds_LEP1GSC191_RS19760_715	92.763	152	265
WP_162833666.1	lcl|NZ_AHOS02000035.1_cds_LEP1GSC191_RS19760_715	88.421	95	265
WP_162833666.1	lcl|NZ_AHOS02000009.1_cds_WP_002722483.1_2320	89.873	158	265
WP_162833666.1	lcl|NZ_AHOS02000009.1_cds_WP_002722483.1_2320	94.118	17	265
WP_162833666.1	lcl|NZ_AHOS02000016.1_cds_WP_010706013.1_2124	89.241	158	265
WP_162833666.1	lcl|NZ_AHOS02000039.1_cds_WP_010706098.1_268	88.608	158	265
WP_162833666.1	lcl|NZ_AHOS02000039.1_cds_WP_010706098.1_268	94.118	17	265
WP_162833666.1	lcl|NZ_AHOS02000011.1_cds_WP_010706000.1_2193	88.235	153	265
WP_162833666.1	lcl|NZ_AHOS02000011.1_cds_WP_010706000.1_2193	88.235	17	265
WP_162833666.1	lcl|NZ_AHOS02000038.1_cds_WP_268915748.1_479	91.729	133	265
WP_162833666.1	lcl|NZ_AHOS02000004.1_cds_WP_010705979.1_2727	92.437	119	265
WP_162833666.1	lcl|NZ_AHOS02000006.1_cds_WP_002724411.1_2535	85.217	115	265
