WP_004753574.1	lcl|NZ_JQRT01000038.1_cds_WP_020774736.1_1689	91.860	86	106
WP_004755091.1	lcl|NZ_JQRT01000038.1_cds_WP_020774692.1_1690	89.355	310	314
WP_004755091.1	lcl|NZ_JQRT01000008.1_cds_WP_020771927.1_341	25.000	324	314
WP_004755091.1	lcl|NZ_JQRT01000038.1_cds_WP_020774697.1_1693	25.316	316	314
WP_004755091.1	lcl|NZ_JQRT01000038.1_cds_WP_020774725.1_1723	23.656	186	314
WP_004755091.1	lcl|NZ_JQRT01000023.1_cds_WP_020774296.1_1110	22.776	281	314
WP_004755091.1	lcl|NZ_JQRT01000053.1_cds_WP_020775260.1_2157	20.833	168	314
WP_004755091.1	lcl|NZ_JQRT01000038.1_cds_WP_017809394.1_1718	23.385	325	314
WP_004755091.1	lcl|NZ_JQRT01000017.1_cds_WP_017808832.1_693	26.816	179	314
WP_004777161.1	lcl|NZ_JQRT01000038.1_cds_WP_020774721.1_1691	84.110	365	365
WP_004766667.1	lcl|NZ_JQRT01000038.1_cds_WP_020774732.1_1692	91.351	185	185
WP_004766667.1	lcl|NZ_JQRT01000020.1_cds_WP_020772754.1_961	35.542	166	185
WP_004755430.1	lcl|NZ_JQRT01000038.1_cds_WP_020774697.1_1693	90.881	329	329
WP_004755430.1	lcl|NZ_JQRT01000038.1_cds_WP_020774725.1_1723	32.381	315	329
WP_004755430.1	lcl|NZ_JQRT01000008.1_cds_WP_020771927.1_341	31.111	315	329
WP_004755430.1	lcl|NZ_JQRT01000023.1_cds_WP_020774296.1_1110	29.552	335	329
WP_004755430.1	lcl|NZ_JQRT01000017.1_cds_WP_017808832.1_693	32.588	313	329
WP_004755430.1	lcl|NZ_JQRT01000053.1_cds_WP_020775260.1_2157	27.679	336	329
WP_004755430.1	lcl|NZ_JQRT01000017.1_cds_WP_036042477.1_704	29.193	322	329
WP_004755430.1	lcl|NZ_JQRT01000082.1_cds_WP_020775061.1_2998	28.481	316	329
WP_004755430.1	lcl|NZ_JQRT01000038.1_cds_WP_020774722.1_1696	28.387	310	329
WP_004755430.1	lcl|NZ_JQRT01000026.1_cds_WP_020772116.1_1297	25.444	338	329
WP_004755430.1	lcl|NZ_JQRT01000038.1_cds_WP_021064603.1_1720	30.147	272	329
WP_004755430.1	lcl|NZ_JQRT01000038.1_cds_WP_020774692.1_1690	27.612	268	329
WP_004755430.1	lcl|NZ_JQRT01000071.1_cds_WP_020772546.1_2797	24.201	219	329
WP_004755430.1	lcl|NZ_JQRT01000038.1_cds_WP_017809394.1_1718	25.890	309	329
WP_004755430.1	lcl|NZ_JQRT01000071.1_cds_WP_020772548.1_2805	25.630	238	329
WP_004755430.1	lcl|NZ_JQRT01000066.1_cds_WP_020773134.1_2599	27.273	264	329
WP_004755430.1	lcl|NZ_JQRT01000031.1_cds_WP_020771874.1_1489	25.672	335	329
WP_004755430.1	lcl|NZ_JQRT01000102.1_cds_WP_020772455.1_3394	25.869	259	329
WP_004755430.1	lcl|NZ_JQRT01000142.1_cds_WP_020775079.1_3843	29.388	245	329
WP_004755430.1	lcl|NZ_JQRT01000071.1_cds_WP_020772564.1_2795	30.625	160	329
WP_004758405.1	lcl|NZ_JQRT01000038.1_cds_WP_021064582.1_1694	77.154	267	267
WP_004758405.1	lcl|NZ_JQRT01000071.1_cds_WP_020772563.1_2794	24.303	251	267
WP_004758405.1	lcl|NZ_JQRT01000038.1_cds_WP_020774727.1_1728	28.108	185	267
WP_004758405.1	lcl|NZ_JQRT01000004.1_cds_WP_020773607.1_73	29.016	193	267
WP_004758405.1	lcl|NZ_JQRT01000023.1_cds_WP_020774369.1_1111	25.926	189	267
WP_004758405.1	lcl|NZ_JQRT01000053.1_cds_WP_081605152.1_2166	25.806	186	267
WP_004758405.1	lcl|NZ_JQRT01000053.1_cds_WP_020775276.1_2158	27.179	195	267
WP_016748627.1	lcl|NZ_JQRT01000038.1_cds_WP_020774708.1_1695	86.614	508	509
WP_016748627.1	lcl|NZ_JQRT01000066.1_cds_WP_017810117.1_2674	27.576	330	509
WP_016748627.1	lcl|NZ_JQRT01000066.1_cds_WP_017810118.1_2673	31.111	90	509
WP_016748627.1	lcl|NZ_JQRT01000038.1_cds_WP_020774708.1_1695	86.614	508	509
WP_016748627.1	lcl|NZ_JQRT01000066.1_cds_WP_017810117.1_2674	27.576	330	509
WP_016748627.1	lcl|NZ_JQRT01000066.1_cds_WP_017810118.1_2673	31.111	90	509
WP_004755319.1	lcl|NZ_JQRT01000038.1_cds_WP_020774722.1_1696	92.424	330	330
WP_004755319.1	lcl|NZ_JQRT01000038.1_cds_WP_021064603.1_1720	29.110	292	330
WP_004755319.1	lcl|NZ_JQRT01000038.1_cds_WP_020774697.1_1693	29.085	306	330
WP_004755319.1	lcl|NZ_JQRT01000038.1_cds_WP_020774725.1_1723	28.571	266	330
WP_004755319.1	lcl|NZ_JQRT01000017.1_cds_WP_017808832.1_693	25.641	273	330
WP_004755319.1	lcl|NZ_JQRT01000023.1_cds_WP_020774296.1_1110	26.126	333	330
WP_004755319.1	lcl|NZ_JQRT01000008.1_cds_WP_020771927.1_341	27.899	276	330
WP_004755319.1	lcl|NZ_JQRT01000038.1_cds_WP_017809394.1_1718	27.356	329	330
WP_004755319.1	lcl|NZ_JQRT01000031.1_cds_WP_020771874.1_1489	25.410	244	330
WP_004755319.1	lcl|NZ_JQRT01000026.1_cds_WP_020772116.1_1297	26.457	223	330
WP_004755319.1	lcl|NZ_JQRT01000082.1_cds_WP_020775061.1_2998	28.514	249	330
WP_004755319.1	lcl|NZ_JQRT01000053.1_cds_WP_020775260.1_2157	26.761	142	330
WP_004755319.1	lcl|NZ_JQRT01000071.1_cds_WP_020772546.1_2797	24.737	190	330
WP_004755319.1	lcl|NZ_JQRT01000066.1_cds_WP_020773134.1_2599	25.769	260	330
WP_004754883.1	lcl|NZ_JQRT01000038.1_cds_WP_020774738.1_1715	33.983	359	366
WP_004754883.1	lcl|NZ_JQRT01000023.1_cds_WP_020774368.1_1104	33.528	343	366
WP_004754883.1	lcl|NZ_JQRT01000004.1_cds_WP_020773626.1_78	28.760	379	366
WP_004754883.1	lcl|NZ_JQRT01000038.1_cds_WP_020774735.1_1731	27.171	357	366
WP_004754883.1	lcl|NZ_JQRT01000060.1_cds_WP_020772644.1_2377	30.084	359	366
WP_004754883.1	lcl|NZ_JQRT01000038.1_cds_WP_020774719.1_1724	29.779	272	366
WP_004754883.1	lcl|NZ_JQRT01000068.1_cds_WP_036043800.1_2693	29.947	187	366
WP_016560370.1	lcl|NZ_JQRT01000038.1_cds_WP_020774738.1_1715	38.440	359	367
WP_016560370.1	lcl|NZ_JQRT01000023.1_cds_WP_020774368.1_1104	34.000	350	367
WP_016560370.1	lcl|NZ_JQRT01000060.1_cds_WP_020772644.1_2377	32.984	382	367
WP_016560370.1	lcl|NZ_JQRT01000004.1_cds_WP_020773626.1_78	31.649	376	367
WP_016560370.1	lcl|NZ_JQRT01000038.1_cds_WP_020774735.1_1731	24.734	376	367
WP_016560370.1	lcl|NZ_JQRT01000038.1_cds_WP_020774719.1_1724	29.960	247	367
WP_016560370.1	lcl|NZ_JQRT01000068.1_cds_WP_036043800.1_2693	24.581	358	367
WP_004755296.1	lcl|NZ_JQRT01000038.1_cds_WP_020774731.1_1697	37.684	544	544
WP_004755296.1	lcl|NZ_JQRT01000038.1_cds_WP_020774731.1_1697	37.684	544	544
WP_002740998.1	lcl|NZ_JQRT01000038.1_cds_WP_020774718.1_1698	66.415	265	265
WP_002740998.1	lcl|NZ_JQRT01000087.1_cds_WP_017808837.1_3186	46.091	243	265
WP_004777170.1	lcl|NZ_JQRT01000038.1_cds_WP_020774733.1_1699	84.516	310	310
WP_004777170.1	lcl|NZ_JQRT01000072.1_cds_WP_020773005.1_2811	36.842	304	310
WP_004777170.1	lcl|NZ_JQRT01000061.1_cds_WP_020774582.1_2400	26.299	308	310
WP_004777170.1	lcl|NZ_JQRT01000020.1_cds_WP_017809912.1_1013	26.316	133	310
WP_004777170.1	lcl|NZ_JQRT01000038.1_cds_WP_020774733.1_1699	84.516	310	310
WP_004777170.1	lcl|NZ_JQRT01000072.1_cds_WP_020773005.1_2811	36.842	304	310
WP_004777170.1	lcl|NZ_JQRT01000061.1_cds_WP_020774582.1_2400	26.299	308	310
WP_004777170.1	lcl|NZ_JQRT01000020.1_cds_WP_017809912.1_1013	26.316	133	310
WP_004754589.1	lcl|NZ_JQRT01000038.1_cds_WP_020774710.1_1700	92.424	264	264
