WP_004753574.1	lcl|NZ_JQQZ01000209.1_cds_WP_002725873.1_3062	89.535	86	106
WP_004755091.1	lcl|NZ_JQQZ01000209.1_cds_WP_061209188.1_3061	93.269	312	314
WP_004755091.1	lcl|NZ_JQQZ01000102.1_cds_WP_011671202.1_1853	22.630	327	314
WP_004755091.1	lcl|NZ_JQQZ01000160.1_cds_WP_011671706.1_2577	23.488	281	314
WP_004755091.1	lcl|NZ_JQQZ01000081.1_cds_WP_061209097.1_1531	22.485	169	314
WP_004755091.1	lcl|NZ_JQQZ01000156.1_cds_WP_061221461.1_2523	22.941	170	314
WP_004755091.1	lcl|NZ_JQQZ01000068.1_cds_WP_061221080.1_1319	27.586	203	314
WP_004766667.1	lcl|NZ_JQQZ01000022.1_cds_WP_002750963.1_380	34.337	166	185
WP_004755430.1	lcl|NZ_JQQZ01000213.1_cds_WP_061208754.1_3095	31.657	338	329
WP_004755430.1	lcl|NZ_JQQZ01000102.1_cds_WP_011671202.1_1853	30.794	315	329
WP_004755430.1	lcl|NZ_JQQZ01000160.1_cds_WP_011671706.1_2577	31.642	335	329
WP_004755430.1	lcl|NZ_JQQZ01000081.1_cds_WP_061209097.1_1531	31.126	302	329
WP_004755430.1	lcl|NZ_JQQZ01000068.1_cds_WP_061221080.1_1319	31.190	311	329
WP_004755430.1	lcl|NZ_JQQZ01000156.1_cds_WP_061221461.1_2523	27.273	341	329
WP_004755430.1	lcl|NZ_JQQZ01000068.1_cds_WP_002754065.1_1316	28.485	330	329
WP_004755430.1	lcl|NZ_JQQZ01000080.1_cds_WP_061221126.1_1494	30.032	313	329
WP_004755430.1	lcl|NZ_JQQZ01000160.1_cds_WP_061221488.1_2602	26.667	270	329
WP_004755430.1	lcl|NZ_JQQZ01000011.1_cds_WP_011671074.1_225	25.148	338	329
WP_004755430.1	lcl|NZ_JQQZ01000160.1_cds_WP_061208022.1_2594	26.642	274	329
WP_004755430.1	lcl|NZ_JQQZ01000209.1_cds_WP_061209188.1_3061	27.309	249	329
WP_004755430.1	lcl|NZ_JQQZ01000039.1_cds_WP_002751102.1_698	26.217	267	329
WP_004755430.1	lcl|NZ_JQQZ01000183.1_cds_WP_061221553.1_2844	24.629	337	329
WP_004755430.1	lcl|NZ_JQQZ01000117.1_cds_JG02_RS10405_2024	27.459	244	329
WP_004755430.1	lcl|NZ_JQQZ01000160.1_cds_WP_061208031.1_2604	30.460	174	329
WP_004758405.1	lcl|NZ_JQQZ01000081.1_cds_WP_061221133.1_1536	27.174	184	267
WP_004758405.1	lcl|NZ_JQQZ01000160.1_cds_WP_061208032.1_2605	25.100	251	267
WP_004758405.1	lcl|NZ_JQQZ01000160.1_cds_WP_061221475.1_2576	27.368	190	267
WP_004758405.1	lcl|NZ_JQQZ01000050.1_cds_WP_061220941.1_877	32.727	110	267
WP_004758405.1	lcl|NZ_JQQZ01000146.1_cds_WP_002766579.1_2334	26.882	186	267
WP_004758405.1	lcl|NZ_JQQZ01000156.1_cds_WP_061221462.1_2522	25.806	186	267
WP_016748627.1	lcl|NZ_JQQZ01000006.1_cds_WP_061220661.1_97	27.217	327	509
WP_016748627.1	lcl|NZ_JQQZ01000006.1_cds_WP_002751286.1_96	31.111	90	509
WP_016748627.1	lcl|NZ_JQQZ01000006.1_cds_WP_061220661.1_97	27.217	327	509
WP_016748627.1	lcl|NZ_JQQZ01000006.1_cds_WP_002751286.1_96	31.111	90	509
WP_004755319.1	lcl|NZ_JQQZ01000068.1_cds_WP_061221080.1_1319	26.007	273	330
WP_004755319.1	lcl|NZ_JQQZ01000081.1_cds_WP_061209097.1_1531	25.368	272	330
WP_004755319.1	lcl|NZ_JQQZ01000102.1_cds_WP_011671202.1_1853	28.369	282	330
WP_004755319.1	lcl|NZ_JQQZ01000160.1_cds_WP_011671706.1_2577	26.814	317	330
WP_004755319.1	lcl|NZ_JQQZ01000213.1_cds_WP_061208754.1_3095	28.980	245	330
WP_004755319.1	lcl|NZ_JQQZ01000011.1_cds_WP_011671074.1_225	27.074	229	330
WP_004755319.1	lcl|NZ_JQQZ01000080.1_cds_WP_061221126.1_1494	27.950	322	330
WP_004755319.1	lcl|NZ_JQQZ01000183.1_cds_WP_061221553.1_2844	24.898	245	330
WP_004755319.1	lcl|NZ_JQQZ01000160.1_cds_WP_061221488.1_2602	24.723	271	330
WP_004755319.1	lcl|NZ_JQQZ01000156.1_cds_WP_061221461.1_2523	26.761	142	330
WP_004755319.1	lcl|NZ_JQQZ01000039.1_cds_WP_002751102.1_698	25.417	240	330
WP_004755319.1	lcl|NZ_JQQZ01000209.1_cds_WP_061209188.1_3061	25.223	337	330
WP_004754883.1	lcl|NZ_JQQZ01000160.1_cds_WP_061221479.1_2583	34.561	353	366
