WP_004753574.1	lcl|NZ_JAMQPX010000001.1_cds_WP_035983633.1_3241	62.821	78	106
WP_004755091.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265370129.1_3238	80.323	310	314
WP_004755091.1	lcl|NZ_JAMQPX010000001.1_cds_WP_135630011.1_1001	27.707	314	314
WP_004755091.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100718697.1_974	24.214	318	314
WP_004755091.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265370130.1_3239	23.041	217	314
WP_004755091.1	lcl|NZ_JAMQPX010000002.1_cds_WP_004788049.1_3583	23.529	170	314
WP_004766667.1	lcl|NZ_JAMQPX010000001.1_cds_WP_004788859.1_2826	32.258	124	185
WP_004755430.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100718697.1_974	30.573	314	329
WP_004755430.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100719192.1_1575	30.990	313	329
WP_004755430.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265370130.1_3239	27.193	342	329
WP_004755430.1	lcl|NZ_JAMQPX010000002.1_cds_WP_004788049.1_3583	29.032	341	329
WP_004755430.1	lcl|NZ_JAMQPX010000001.1_cds_WP_004787140.1_1385	27.187	320	329
WP_004755430.1	lcl|NZ_JAMQPX010000001.1_cds_WP_135630011.1_1001	27.157	313	329
WP_004755430.1	lcl|NZ_JAMQPX010000001.1_cds_WP_135629813.1_1317	31.496	254	329
WP_004755430.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265370129.1_3238	25.472	318	329
WP_004755430.1	lcl|NZ_JAMQPX010000002.1_cds_WP_208727372.1_3572	26.840	231	329
WP_004755430.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100734655.1_3181	26.217	267	329
WP_004755430.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265370124.1_3226	33.708	89	329
WP_004755430.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369257.1_647	23.077	260	329
WP_004755430.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369348.1_920	27.823	248	329
WP_004755430.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100716954.1_3237	24.590	244	329
WP_004755430.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369463.1_1325	26.316	171	329
WP_004758405.1	lcl|NZ_JAMQPX010000001.1_cds_WP_020777677.1_3120	24.904	261	267
WP_004758405.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265370125.1_3227	24.155	207	267
WP_004758405.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100716951.1_3240	23.944	213	267
WP_004758405.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100735224.1_1464	28.249	177	267
WP_004758405.1	lcl|NZ_JAMQPX010000002.1_cds_WP_100735693.1_3584	28.042	189	267
WP_016748627.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100734512.1_2848	23.913	322	509
WP_016748627.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100734513.1_2849	28.302	106	509
WP_016748627.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100734512.1_2848	23.913	322	509
WP_016748627.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100734513.1_2849	28.302	106	509
WP_004755319.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100719192.1_1575	24.590	305	330
WP_004755319.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100718697.1_974	27.899	276	330
WP_004755319.1	lcl|NZ_JAMQPX010000001.1_cds_WP_135629813.1_1317	30.043	233	330
WP_004755319.1	lcl|NZ_JAMQPX010000001.1_cds_WP_135630011.1_1001	25.526	333	330
WP_004755319.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265370130.1_3239	26.936	297	330
WP_004755319.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369463.1_1325	25.591	254	330
WP_004755319.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100716954.1_3237	31.250	128	330
WP_004755319.1	lcl|NZ_JAMQPX010000002.1_cds_WP_004788049.1_3583	24.172	302	330
WP_004755319.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369257.1_647	29.114	158	330
WP_004755319.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369348.1_920	25.604	207	330
WP_004755319.1	lcl|NZ_JAMQPX010000001.1_cds_WP_004787140.1_1385	28.000	150	330
WP_004754883.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265370111.1_3208	33.989	356	366
WP_004754883.1	lcl|NZ_JAMQPX010000001.1_cds_WP_004785484.1_1254	28.871	381	366
WP_004754883.1	lcl|NZ_JAMQPX010000001.1_cds_WP_210414228.1_3236	31.414	382	366
WP_004754883.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369783.1_2260	29.577	355	366
WP_004754883.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369674.1_1907	22.353	340	366
WP_016560370.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265370111.1_3208	35.493	355	367
WP_016560370.1	lcl|NZ_JAMQPX010000001.1_cds_WP_210414228.1_3236	31.899	395	367
WP_016560370.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369783.1_2260	29.412	374	367
WP_016560370.1	lcl|NZ_JAMQPX010000001.1_cds_WP_004785484.1_1254	27.513	378	367
WP_016560370.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369674.1_1907	26.050	357	367
WP_016560370.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100717135.1_320	33.019	106	367
WP_002740998.1	lcl|NZ_JAMQPX010000001.1_cds_WP_004785686.1_1853	42.798	243	265
WP_004777170.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369291.1_738	34.839	310	310
WP_004777170.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369141.1_390	32.231	242	310
WP_004777170.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100721131.1_2760	22.433	263	310
WP_004777170.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369291.1_738	34.839	310	310
WP_004777170.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369141.1_390	32.231	242	310
WP_004777170.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100721131.1_2760	22.433	263	310
WP_002733551.1	lcl|NZ_JAMQPX010000001.1_cds_WP_135630672.1_2356	26.667	105	130
WP_004777149.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369956.1_2734	34.653	101	221
WP_004777149.1	lcl|NZ_JAMQPX010000002.1_cds_WP_135631157.1_3516	30.303	99	221
WP_016748629.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369869.1_2457	25.995	377	682
WP_016748630.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100734865.1_1034	24.651	215	333
WP_016748630.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100720944.1_1425	27.053	207	333
WP_016748630.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265370083.1_3099	25.389	193	333
WP_016748630.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100734865.1_1034	24.651	215	333
WP_016748630.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100720944.1_1425	27.053	207	333
WP_016748630.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265370083.1_3099	25.389	193	333
