WP_004753574.1	lcl|NZ_AOVR01000084.1_cds_WP_000340715.1_1975	94.186	86	106
WP_004755091.1	lcl|NZ_AOVR01000084.1_cds_WP_000410273.1_1974	96.815	314	314
WP_004755091.1	lcl|NZ_AOVR01000084.1_cds_WP_000093099.1_1954	57.143	63	314
WP_004755091.1	lcl|NZ_AOVR01000119.1_cds_WP_000744700.1_2990	24.471	331	314
WP_004755091.1	lcl|NZ_AOVR01000084.1_cds_WP_000646250.1_1971	27.239	268	314
WP_004755091.1	lcl|NZ_AOVR01000084.1_cds_WP_000723090.1_1892	22.917	288	314
WP_004755091.1	lcl|NZ_AOVR01000084.1_cds_WP_000600889.1_1945	24.194	186	314
WP_004777161.1	lcl|NZ_AOVR01000084.1_cds_WP_000604524.1_1973	94.247	365	365
WP_004766667.1	lcl|NZ_AOVR01000084.1_cds_WP_000884059.1_1972	96.757	185	185
WP_004766667.1	lcl|NZ_AOVR01000086.1_cds_WP_000351733.1_2054	40.714	140	185
WP_004755430.1	lcl|NZ_AOVR01000084.1_cds_WP_000646250.1_1971	97.568	329	329
WP_004755430.1	lcl|NZ_AOVR01000119.1_cds_WP_000744700.1_2990	32.381	315	329
WP_004755430.1	lcl|NZ_AOVR01000084.1_cds_WP_000723090.1_1892	31.045	335	329
WP_004755430.1	lcl|NZ_AOVR01000084.1_cds_WP_000600889.1_1945	31.677	322	329
WP_004755430.1	lcl|NZ_AOVR01000015.1_cds_WP_001984071.1_298	31.935	310	329
WP_004755430.1	lcl|NZ_AOVR01000103.1_cds_WP_000649925.1_2549	29.573	328	329
WP_004755430.1	lcl|NZ_AOVR01000037.1_cds_WP_000709511.1_761	29.730	333	329
WP_004755430.1	lcl|NZ_AOVR01000084.1_cds_WP_000601375.1_1918	25.000	300	329
WP_004755430.1	lcl|NZ_AOVR01000085.1_cds_WP_000688695.1_1985	29.091	275	329
WP_004755430.1	lcl|NZ_AOVR01000084.1_cds_WP_001067557.1_1968	27.541	305	329
WP_004755430.1	lcl|NZ_AOVR01000084.1_cds_WP_000475904.1_1909	27.372	274	329
WP_004755430.1	lcl|NZ_AOVR01000084.1_cds_WP_000410273.1_1974	26.101	318	329
WP_004755430.1	lcl|NZ_AOVR01000025.1_cds_WP_001074785.1_558	29.057	265	329
WP_004755430.1	lcl|NZ_AOVR01000113.1_cds_WP_001003555.1_2756	25.148	338	329
WP_004755430.1	lcl|NZ_AOVR01000084.1_cds_WP_000487322.1_1920	26.994	326	329
WP_004758405.1	lcl|NZ_AOVR01000084.1_cds_WP_000774262.1_1970	93.633	267	267
WP_004758405.1	lcl|NZ_AOVR01000084.1_cds_WP_000859505.1_1921	26.693	251	267
WP_004758405.1	lcl|NZ_AOVR01000084.1_cds_WP_000800438.1_1940	25.630	238	267
WP_004758405.1	lcl|NZ_AOVR01000084.1_cds_WP_000842260.1_1891	26.842	190	267
WP_004758405.1	lcl|NZ_AOVR01000101.1_cds_WP_000667727.1_2481	30.909	110	267
WP_004758405.1	lcl|NZ_AOVR01000096.1_cds_WP_000805357.1_2299	27.660	188	267
WP_016748627.1	lcl|NZ_AOVR01000084.1_cds_WP_000612797.1_1969	96.267	509	509
WP_016748627.1	lcl|NZ_AOVR01000111.1_cds_WP_000291591.1_2674	27.469	324	509
WP_016748627.1	lcl|NZ_AOVR01000111.1_cds_WP_000364507.1_2675	31.111	90	509
WP_016748627.1	lcl|NZ_AOVR01000084.1_cds_WP_000612797.1_1969	96.267	509	509
WP_016748627.1	lcl|NZ_AOVR01000111.1_cds_WP_000291591.1_2674	27.469	324	509
WP_016748627.1	lcl|NZ_AOVR01000111.1_cds_WP_000364507.1_2675	31.111	90	509
WP_004755319.1	lcl|NZ_AOVR01000084.1_cds_WP_001067557.1_1968	96.667	330	330
WP_004755319.1	lcl|NZ_AOVR01000084.1_cds_WP_000646250.1_1971	28.990	307	330
WP_004755319.1	lcl|NZ_AOVR01000084.1_cds_WP_000600889.1_1945	27.068	266	330
WP_004755319.1	lcl|NZ_AOVR01000015.1_cds_WP_001984071.1_298	24.632	272	330
WP_004755319.1	lcl|NZ_AOVR01000119.1_cds_WP_000744700.1_2990	26.266	316	330
WP_004755319.1	lcl|NZ_AOVR01000113.1_cds_WP_001003555.1_2756	28.287	251	330
WP_004755319.1	lcl|NZ_AOVR01000084.1_cds_WP_000723090.1_1892	24.925	333	330
WP_004755319.1	lcl|NZ_AOVR01000103.1_cds_WP_000649925.1_2549	29.644	253	330
WP_004755319.1	lcl|NZ_AOVR01000085.1_cds_WP_000688695.1_1985	25.792	221	330
WP_004755319.1	lcl|NZ_AOVR01000084.1_cds_WP_000601375.1_1918	25.362	276	330
WP_004755319.1	lcl|NZ_AOVR01000084.1_cds_WP_000487322.1_1920	26.855	283	330
WP_004754883.1	lcl|NZ_AOVR01000084.1_cds_WP_001198107.1_1967	95.902	366	366
WP_004754883.1	lcl|NZ_AOVR01000084.1_cds_WP_000608295.1_1966	40.000	365	366
WP_004754883.1	lcl|NZ_AOVR01000084.1_cds_WP_000575178.1_1898	34.262	359	366
WP_004754883.1	lcl|NZ_AOVR01000026.1_cds_WP_001281953.1_568	28.232	379	366
WP_004754883.1	lcl|NZ_AOVR01000084.1_cds_WP_000346036.1_1937	28.090	356	366
WP_004754883.1	lcl|NZ_AOVR01000084.1_cds_WP_000582222.1_1956	32.958	355	366
WP_004754883.1	lcl|NZ_AOVR01000095.1_cds_WP_000538752.1_2282	29.412	357	366
WP_004754883.1	lcl|NZ_AOVR01000084.1_cds_WP_000947844.1_1944	26.957	345	366
WP_004754883.1	lcl|NZ_AOVR01000110.1_cds_WP_001982414.1_2660	31.579	190	366
WP_016560370.1	lcl|NZ_AOVR01000084.1_cds_WP_000608295.1_1966	96.458	367	367
WP_016560370.1	lcl|NZ_AOVR01000084.1_cds_WP_001198107.1_1967	39.178	365	367
WP_016560370.1	lcl|NZ_AOVR01000084.1_cds_WP_000575178.1_1898	36.043	369	367
WP_016560370.1	lcl|NZ_AOVR01000095.1_cds_WP_000538752.1_2282	31.649	376	367
WP_016560370.1	lcl|NZ_AOVR01000084.1_cds_WP_000582222.1_1956	35.692	325	367
WP_016560370.1	lcl|NZ_AOVR01000026.1_cds_WP_001281953.1_568	30.423	378	367
WP_016560370.1	lcl|NZ_AOVR01000084.1_cds_WP_000346036.1_1937	24.665	373	367
WP_016560370.1	lcl|NZ_AOVR01000084.1_cds_WP_000947844.1_1944	26.404	356	367
WP_016560370.1	lcl|NZ_AOVR01000110.1_cds_WP_001982414.1_2660	25.140	358	367
WP_004755296.1	lcl|NZ_AOVR01000084.1_cds_WP_000689743.1_1965	91.544	544	544
WP_004755296.1	lcl|NZ_AOVR01000084.1_cds_WP_000689743.1_1965	91.544	544	544
WP_002740998.1	lcl|NZ_AOVR01000084.1_cds_WP_000342713.1_1964	94.340	265	265
WP_002740998.1	lcl|NZ_AOVR01000005.1_cds_WP_001002663.1_57	46.091	243	265
WP_004777170.1	lcl|NZ_AOVR01000084.1_cds_WP_001246618.1_1963	92.581	310	310
WP_004777170.1	lcl|NZ_AOVR01000052.1_cds_WP_000501205.1_929	36.513	304	310
WP_004777170.1	lcl|NZ_AOVR01000076.1_cds_WP_001183723.1_1524	26.471	306	310
WP_004777170.1	lcl|NZ_AOVR01000127.1_cds_WP_000279894.1_3357	23.282	262	310
WP_004777170.1	lcl|NZ_AOVR01000084.1_cds_WP_001246618.1_1963	92.581	310	310
