WP_004753574.1	lcl|NZ_JQRE01000057.1_cds_WP_004421256.1_753	93.023	86	106
WP_004755091.1	lcl|NZ_JQRE01000057.1_cds_WP_004421326.1_754	96.497	314	314
WP_004755091.1	lcl|NZ_JQRE01000057.1_cds_WP_004434477.1_779	21.852	270	314
WP_004755091.1	lcl|NZ_JQRE01000181.1_cds_WP_004419974.1_2030	24.923	325	314
WP_004755091.1	lcl|NZ_JQRE01000057.1_cds_WP_004421375.1_757	25.472	318	314
WP_004755091.1	lcl|NZ_JQRE01000052.1_cds_WP_004455914.1_725	23.448	290	314
WP_004755091.1	lcl|NZ_JQRE01000168.1_cds_WP_004439553.1_1920	23.188	276	314
WP_004777161.1	lcl|NZ_JQRE01000057.1_cds_WP_061244416.1_755	92.329	365	365
WP_004766667.1	lcl|NZ_JQRE01000057.1_cds_WP_004421442.1_756	95.135	185	185
WP_004766667.1	lcl|NZ_JQRE01000199.1_cds_WP_004424034.1_2212	41.429	140	185
WP_004755430.1	lcl|NZ_JQRE01000057.1_cds_WP_004421375.1_757	97.264	329	329
WP_004755430.1	lcl|NZ_JQRE01000181.1_cds_WP_004419974.1_2030	31.111	315	329
WP_004755430.1	lcl|NZ_JQRE01000052.1_cds_WP_004455914.1_725	31.454	337	329
WP_004755430.1	lcl|NZ_JQRE01000168.1_cds_WP_004439553.1_1920	31.833	311	329
WP_004755430.1	lcl|NZ_JQRE01000019.1_cds_WP_061244227.1_306	28.402	338	329
WP_004755430.1	lcl|NZ_JQRE01000352.1_cds_WP_002148036.1_3139	30.154	325	329
WP_004755430.1	lcl|NZ_JQRE01000057.1_cds_WP_004421253.1_760	27.541	305	329
WP_004755430.1	lcl|NZ_JQRE01000138.1_cds_WP_061244961.1_1598	26.686	341	329
WP_004755430.1	lcl|NZ_JQRE01000057.1_cds_WP_004421326.1_754	24.843	318	329
WP_004755430.1	lcl|NZ_JQRE01000010.1_cds_WP_004421384.1_104	26.642	274	329
WP_004755430.1	lcl|NZ_JQRE01000057.1_cds_WP_004434477.1_779	26.384	307	329
WP_004755430.1	lcl|NZ_JQRE01000180.1_cds_WP_004455252.1_1988	28.464	267	329
WP_004755430.1	lcl|NZ_JQRE01000101.1_cds_WP_004449697.1_1305	25.869	259	329
WP_004755430.1	lcl|NZ_JQRE01000284.1_cds_WP_004432019.1_2786	24.924	329	329
WP_004755430.1	lcl|NZ_JQRE01000177.1_cds_WP_061245179.1_1954	27.160	243	329
WP_004758405.1	lcl|NZ_JQRE01000057.1_cds_WP_004421408.1_758	94.757	267	267
WP_004758405.1	lcl|NZ_JQRE01000052.1_cds_WP_004434622.1_726	26.984	189	267
WP_004758405.1	lcl|NZ_JQRE01000263.1_cds_WP_004422352.1_2649	26.804	194	267
WP_004758405.1	lcl|NZ_JQRE01000057.1_cds_WP_053522889.1_768	20.623	257	267
WP_004758405.1	lcl|NZ_JQRE01000260.1_cds_WP_002146975.1_2627	36.047	86	267
WP_016748627.1	lcl|NZ_JQRE01000057.1_cds_WP_004420971.1_759	95.882	510	509
WP_016748627.1	lcl|NZ_JQRE01000066.1_cds_WP_061244512.1_916	27.469	324	509
WP_016748627.1	lcl|NZ_JQRE01000066.1_cds_WP_002148203.1_917	31.111	90	509
WP_016748627.1	lcl|NZ_JQRE01000057.1_cds_WP_004420971.1_759	95.882	510	509
WP_016748627.1	lcl|NZ_JQRE01000066.1_cds_WP_061244512.1_916	27.469	324	509
WP_016748627.1	lcl|NZ_JQRE01000066.1_cds_WP_002148203.1_917	31.111	90	509
WP_004755319.1	lcl|NZ_JQRE01000057.1_cds_WP_004421253.1_760	96.667	330	330
WP_004755319.1	lcl|NZ_JQRE01000057.1_cds_WP_004421375.1_757	29.316	307	330
WP_004755319.1	lcl|NZ_JQRE01000168.1_cds_WP_004439553.1_1920	25.461	271	330
WP_004755319.1	lcl|NZ_JQRE01000052.1_cds_WP_004455914.1_725	26.934	349	330
WP_004755319.1	lcl|NZ_JQRE01000181.1_cds_WP_004419974.1_2030	27.517	298	330
WP_004755319.1	lcl|NZ_JQRE01000284.1_cds_WP_004432019.1_2786	27.888	251	330
WP_004755319.1	lcl|NZ_JQRE01000019.1_cds_WP_061244227.1_306	29.804	255	330
WP_004755319.1	lcl|NZ_JQRE01000138.1_cds_WP_061244961.1_1598	25.561	223	330
WP_004755319.1	lcl|NZ_JQRE01000180.1_cds_WP_004455252.1_1988	29.032	155	330
WP_004755319.1	lcl|NZ_JQRE01000057.1_cds_WP_232417457.1_797	25.292	257	330
WP_004754883.1	lcl|NZ_JQRE01000052.1_cds_WP_004450649.1_719	34.384	349	366
WP_004754883.1	lcl|NZ_JQRE01000057.1_cds_WP_004434466.1_789	33.058	363	366
WP_004754883.1	lcl|NZ_JQRE01000453.1_cds_WP_004440490.1_3540	27.778	378	366
WP_004754883.1	lcl|NZ_JQRE01000221.1_cds_WP_061245387.1_2390	30.641	359	366
WP_004754883.1	lcl|NZ_JQRE01000057.1_cds_WP_061244425.1_783	31.025	361	366
WP_004754883.1	lcl|NZ_JQRE01000115.1_cds_WP_036034116.1_1441	32.632	190	366
WP_016560370.1	lcl|NZ_JQRE01000052.1_cds_WP_004450649.1_719	35.530	349	367
WP_016560370.1	lcl|NZ_JQRE01000057.1_cds_WP_061244425.1_783	35.799	338	367
WP_016560370.1	lcl|NZ_JQRE01000221.1_cds_WP_061245387.1_2390	30.851	376	367
WP_016560370.1	lcl|NZ_JQRE01000057.1_cds_WP_004434466.1_789	30.623	369	367
WP_016560370.1	lcl|NZ_JQRE01000453.1_cds_WP_004440490.1_3540	30.933	375	367
WP_016560370.1	lcl|NZ_JQRE01000115.1_cds_WP_036034116.1_1441	24.302	358	367
WP_004755296.1	lcl|NZ_JQRE01000057.1_cds_WP_004435000.1_761	37.269	542	544
WP_004755296.1	lcl|NZ_JQRE01000057.1_cds_WP_004435000.1_761	37.269	542	544
WP_002740998.1	lcl|NZ_JQRE01000057.1_cds_WP_004434729.1_762	66.415	265	265
WP_002740998.1	lcl|NZ_JQRE01000483.1_cds_WP_004425075.1_3612	46.502	243	265
WP_004777170.1	lcl|NZ_JQRE01000057.1_cds_WP_061244429.1_763	86.774	310	310
WP_004777170.1	lcl|NZ_JQRE01000356.1_cds_WP_061245758.1_3166	36.824	296	310
WP_004777170.1	lcl|NZ_JQRE01000184.1_cds_WP_004425933.1_2082	26.144	306	310
WP_004777170.1	lcl|NZ_JQRE01000007.1_cds_WP_004452525.1_45	22.901	262	310
WP_004777170.1	lcl|NZ_JQRE01000057.1_cds_WP_061244429.1_763	86.774	310	310
WP_004777170.1	lcl|NZ_JQRE01000356.1_cds_WP_061245758.1_3166	36.824	296	310
WP_004777170.1	lcl|NZ_JQRE01000184.1_cds_WP_004425933.1_2082	26.144	306	310
WP_004777170.1	lcl|NZ_JQRE01000007.1_cds_WP_004452525.1_45	22.901	262	310
WP_004754589.1	lcl|NZ_JQRE01000057.1_cds_WP_004434516.1_764	96.970	264	264
WP_002733551.1	lcl|NZ_JQRE01000057.1_cds_WP_004421278.1_765	96.154	130	130
WP_004777167.1	lcl|NZ_JQRE01000057.1_cds_WP_004434893.1_766	94.444	144	144
WP_004777167.1	lcl|NZ_JQRE01000057.1_cds_JG21_RS04010_776	61.053	95	144
WP_004777167.1	lcl|NZ_JQRE01000057.1_cds_JG21_RS04010_776	89.744	39	144
WP_004777149.1	lcl|NZ_JQRE01000057.1_cds_WP_004421361.1_767	95.475	221	221
WP_004777149.1	lcl|NZ_JQRE01000220.1_cds_WP_004431569.1_2377	29.358	109	221
WP_004777149.1	lcl|NZ_JQRE01000198.1_cds_WP_061245295.1_2198	28.205	78	221
WP_004777149.1	lcl|NZ_JQRE01000057.1_cds_WP_053522883.1_773	32.258	93	221
WP_162833666.1	lcl|NZ_JQRE01000157.1_cds_WP_235595547.1_1804	96.899	258	265
WP_162833666.1	lcl|NZ_JQRE01000040.1_cds_JG21_RS22685_549	86.842	38	265
WP_162833666.1	lcl|NZ_JQRE01000243.1_cds_JG21_RS23335_2534	85.185	27	265
WP_162833666.1	lcl|NZ_JQRE01000339.1_cds_JG21_RS23360_3086	84.615	26	265
WP_162833666.1	lcl|NZ_JQRE01000029.1_cds_JG21_RS22660_400	84.000	25	265
WP_162833666.1	lcl|NZ_JQRE01000280.1_cds_JG21_RS22920_2758	83.333	24	265
WP_162833666.1	lcl|NZ_JQRE01000031.1_cds_JG21_RS22670_435	46.341	41	265
WP_162833666.1	lcl|NZ_JQRE01000157.1_cds_WP_235595547.1_1804	96.899	258	265
WP_162833666.1	lcl|NZ_JQRE01000040.1_cds_JG21_RS22685_549	86.842	38	265
