WP_004753574.1	lcl|NZ_AHMG02000001.1_cds_WP_000340715.1_3947	94.186	86	106
WP_004755091.1	lcl|NZ_AHMG02000001.1_cds_WP_000410273.1_3948	96.815	314	314
WP_004755091.1	lcl|NZ_AHMG02000024.1_cds_WP_000744700.1_2611	24.471	331	314
WP_004755091.1	lcl|NZ_AHMG02000001.1_cds_WP_000646250.1_3951	27.239	268	314
WP_004755091.1	lcl|NZ_AHMG02000001.1_cds_WP_000723092.1_4025	22.837	289	314
WP_004755091.1	lcl|NZ_AHMG02000001.1_cds_WP_001033107.1_3973	21.245	273	314
WP_004777161.1	lcl|NZ_AHMG02000001.1_cds_WP_001967810.1_3949	93.973	365	365
WP_004766667.1	lcl|NZ_AHMG02000001.1_cds_WP_000884059.1_3950	96.757	185	185
WP_004766667.1	lcl|NZ_AHMG02000027.1_cds_WP_000351733.1_2469	40.714	140	185
WP_004755430.1	lcl|NZ_AHMG02000001.1_cds_WP_000646250.1_3951	97.568	329	329
WP_004755430.1	lcl|NZ_AHMG02000024.1_cds_WP_000744700.1_2611	32.381	315	329
WP_004755430.1	lcl|NZ_AHMG02000001.1_cds_WP_000723092.1_4025	30.448	335	329
WP_004755430.1	lcl|NZ_AHMG02000069.1_cds_WP_001984071.1_465	31.935	310	329
WP_004755430.1	lcl|NZ_AHMG02000001.1_cds_WP_000699346.1_3965	29.762	336	329
WP_004755430.1	lcl|NZ_AHMG02000021.1_cds_WP_000649923.1_2879	29.573	328	329
WP_004755430.1	lcl|NZ_AHMG02000069.1_cds_WP_000709513.1_454	29.730	333	329
WP_004755430.1	lcl|NZ_AHMG02000069.1_cds_WP_000688696.1_485	29.455	275	329
WP_004755430.1	lcl|NZ_AHMG02000001.1_cds_WP_001067556.1_3954	27.541	305	329
WP_004755430.1	lcl|NZ_AHMG02000001.1_cds_WP_000475904.1_4008	27.372	274	329
WP_004755430.1	lcl|NZ_AHMG02000001.1_cds_WP_000410273.1_3948	26.101	318	329
WP_004755430.1	lcl|NZ_AHMG02000014.1_cds_WP_001074785.1_3294	29.057	265	329
WP_004755430.1	lcl|NZ_AHMG02000001.1_cds_WP_001033107.1_3973	26.045	311	329
WP_004755430.1	lcl|NZ_AHMG02000016.1_cds_WP_001003557.1_3150	25.000	332	329
WP_004758405.1	lcl|NZ_AHMG02000001.1_cds_WP_000774256.1_3952	93.633	267	267
WP_004758405.1	lcl|NZ_AHMG02000001.1_cds_WP_000842260.1_4026	26.842	190	267
WP_004758405.1	lcl|NZ_AHMG02000040.1_cds_WP_000667727.1_2026	30.909	110	267
WP_004758405.1	lcl|NZ_AHMG02000040.1_cds_WP_000805359.1_2008	28.191	188	267
WP_016748627.1	lcl|NZ_AHMG02000001.1_cds_WP_000612794.1_3953	97.053	509	509
WP_016748627.1	lcl|NZ_AHMG02000014.1_cds_WP_000291586.1_3221	27.469	324	509
WP_016748627.1	lcl|NZ_AHMG02000014.1_cds_WP_000364507.1_3222	31.111	90	509
WP_016748627.1	lcl|NZ_AHMG02000001.1_cds_WP_000612794.1_3953	97.053	509	509
WP_016748627.1	lcl|NZ_AHMG02000014.1_cds_WP_000291586.1_3221	27.469	324	509
WP_016748627.1	lcl|NZ_AHMG02000014.1_cds_WP_000364507.1_3222	31.111	90	509
WP_004755319.1	lcl|NZ_AHMG02000001.1_cds_WP_001067556.1_3954	96.364	330	330
WP_004755319.1	lcl|NZ_AHMG02000001.1_cds_WP_000646250.1_3951	28.990	307	330
WP_004755319.1	lcl|NZ_AHMG02000069.1_cds_WP_001984071.1_465	24.632	272	330
WP_004755319.1	lcl|NZ_AHMG02000024.1_cds_WP_000744700.1_2611	26.266	316	330
WP_004755319.1	lcl|NZ_AHMG02000001.1_cds_WP_000723092.1_4025	24.925	333	330
WP_004755319.1	lcl|NZ_AHMG02000016.1_cds_WP_001003557.1_3150	28.287	251	330
WP_004755319.1	lcl|NZ_AHMG02000001.1_cds_WP_000699346.1_3965	27.907	215	330
WP_004755319.1	lcl|NZ_AHMG02000021.1_cds_WP_000649923.1_2879	29.644	253	330
WP_004755319.1	lcl|NZ_AHMG02000069.1_cds_WP_000688696.1_485	25.792	221	330
WP_004754883.1	lcl|NZ_AHMG02000001.1_cds_WP_000575178.1_4019	34.262	359	366
WP_004754883.1	lcl|NZ_AHMG02000040.1_cds_WP_001281953.1_2032	28.232	379	366
WP_004754883.1	lcl|NZ_AHMG02000001.1_cds_WP_000172653.1_3983	31.300	377	366
WP_004754883.1	lcl|NZ_AHMG02000001.1_cds_WP_000331751.1_3977	32.958	355	366
WP_004754883.1	lcl|NZ_AHMG02000021.1_cds_WP_000538750.1_2756	29.412	357	366
WP_004754883.1	lcl|NZ_AHMG02000022.1_cds_WP_001982414.1_2684	31.579	190	366
WP_016560370.1	lcl|NZ_AHMG02000001.1_cds_WP_000575178.1_4019	36.043	369	367
WP_016560370.1	lcl|NZ_AHMG02000001.1_cds_WP_000172653.1_3983	32.295	353	367
WP_016560370.1	lcl|NZ_AHMG02000021.1_cds_WP_000538750.1_2756	31.649	376	367
WP_016560370.1	lcl|NZ_AHMG02000001.1_cds_WP_000331751.1_3977	35.692	325	367
WP_016560370.1	lcl|NZ_AHMG02000040.1_cds_WP_001281953.1_2032	30.423	378	367
WP_016560370.1	lcl|NZ_AHMG02000022.1_cds_WP_001982414.1_2684	25.140	358	367
WP_004755296.1	lcl|NZ_AHMG02000001.1_cds_WP_000776640.1_3955	37.912	546	544
WP_004755296.1	lcl|NZ_AHMG02000001.1_cds_WP_000776640.1_3955	37.912	546	544
WP_002740998.1	lcl|NZ_AHMG02000001.1_cds_WP_000424609.1_3956	67.045	264	265
WP_002740998.1	lcl|NZ_AHMG02000017.1_cds_WP_001002663.1_3058	46.091	243	265
WP_004777170.1	lcl|NZ_AHMG02000001.1_cds_WP_002074065.1_3957	89.032	310	310
WP_004777170.1	lcl|NZ_AHMG02000055.1_cds_WP_000501205.1_1243	36.513	304	310
WP_004777170.1	lcl|NZ_AHMG02000061.1_cds_WP_001183723.1_863	26.471	306	310
WP_004777170.1	lcl|NZ_AHMG02000050.1_cds_WP_000279894.1_1581	23.282	262	310
WP_004777170.1	lcl|NZ_AHMG02000001.1_cds_WP_002074065.1_3957	89.032	310	310
WP_004777170.1	lcl|NZ_AHMG02000055.1_cds_WP_000501205.1_1243	36.513	304	310
WP_004777170.1	lcl|NZ_AHMG02000061.1_cds_WP_001183723.1_863	26.471	306	310
WP_004777170.1	lcl|NZ_AHMG02000050.1_cds_WP_000279894.1_1581	23.282	262	310
WP_004754589.1	lcl|NZ_AHMG02000001.1_cds_WP_000479986.1_3958	95.455	264	264
WP_002733551.1	lcl|NZ_AHMG02000001.1_cds_WP_000715957.1_3959	96.899	129	130
WP_004777167.1	lcl|NZ_AHMG02000001.1_cds_WP_001088861.1_3960	98.611	144	144
WP_004777149.1	lcl|NZ_AHMG02000001.1_cds_WP_000517242.1_3961	95.023	221	221
WP_004777149.1	lcl|NZ_AHMG02000024.1_cds_WP_001079442.1_2582	29.487	78	221
WP_004777149.1	lcl|NZ_AHMG02000055.1_cds_WP_001069830.1_1224	29.358	109	221
WP_162833666.1	lcl|NZ_AHMG02000001.1_cds_WP_100225240.1_3968	43.846	260	265
WP_162833666.1	lcl|NZ_AHMG02000050.1_cds_WP_232300691.1_1644	94.118	68	265
WP_162833666.1	lcl|NZ_AHMG02000050.1_cds_WP_232421982.1_1642	91.935	62	265
WP_162833666.1	lcl|NZ_AHMG02000050.1_cds_WP_232306358.1_1643	87.805	41	265
WP_162833666.1	lcl|NZ_AHMG02000044.1_cds_LEP1GSC026_RS2000000232050_1748	96.774	31	265
WP_162833666.1	lcl|NZ_AHMG02000044.1_cds_LEP1GSC026_RS2000000232050_1748	83.333	18	265
WP_162833666.1	lcl|NZ_AHMG02000019.1_cds_LEP1GSC026_RS0205810_2951	36.364	99	265
WP_162833666.1	lcl|NZ_AHMG02000019.1_cds_LEP1GSC026_RS2000000231940_2950	53.488	43	265
WP_162833666.1	lcl|NZ_AHMG02000019.1_cds_LEP1GSC026_RS2000000231940_2950	45.000	20	265
WP_162833666.1	lcl|NZ_AHMG02000001.1_cds_WP_100225240.1_3968	43.846	260	265
WP_162833666.1	lcl|NZ_AHMG02000050.1_cds_WP_232300691.1_1644	94.118	68	265
WP_162833666.1	lcl|NZ_AHMG02000050.1_cds_WP_232421982.1_1642	91.935	62	265
