WP_004753574.1	lcl|NZ_JQOQ01000067.1_cds_WP_000340715.1_1587	94.186	86	106
WP_004755091.1	lcl|NZ_JQOQ01000067.1_cds_WP_000410268.1_1586	96.774	310	314
WP_004755091.1	lcl|NZ_JQOQ01000015.1_cds_WP_000744698.1_365	24.471	331	314
WP_004755091.1	lcl|NZ_JQOQ01000067.1_cds_WP_000723079.1_1535	23.656	279	314
WP_004755091.1	lcl|NZ_JQOQ01000067.1_cds_WP_000723082.1_1513	22.917	288	314
WP_004755091.1	lcl|NZ_JQOQ01000067.1_cds_WP_000567886.1_1533	23.364	214	314
WP_004766667.1	lcl|NZ_JQOQ01000063.1_cds_WP_000351733.1_1425	40.714	140	185
WP_004766667.1	lcl|NZ_JQOQ01000067.1_cds_WP_001047906.1_1555	34.463	177	185
WP_004755430.1	lcl|NZ_JQOQ01000067.1_cds_WP_000723079.1_1535	30.841	321	329
WP_004755430.1	lcl|NZ_JQOQ01000015.1_cds_WP_000744698.1_365	32.381	315	329
WP_004755430.1	lcl|NZ_JQOQ01000067.1_cds_WP_000723082.1_1513	31.045	335	329
WP_004755430.1	lcl|NZ_JQOQ01000005.1_cds_WP_002072074.1_92	31.613	310	329
WP_004755430.1	lcl|NZ_JQOQ01000026.1_cds_WP_000649924.1_783	29.573	328	329
WP_004755430.1	lcl|NZ_JQOQ01000067.1_cds_WP_000567886.1_1533	29.180	305	329
WP_004755430.1	lcl|NZ_JQOQ01000256.1_cds_WP_000709508.1_3890	29.231	325	329
WP_004755430.1	lcl|NZ_JQOQ01000005.1_cds_WP_000688695.1_112	29.091	275	329
WP_004755430.1	lcl|NZ_JQOQ01000067.1_cds_WP_000410268.1_1586	26.061	330	329
WP_004755430.1	lcl|NZ_JQOQ01000067.1_cds_WP_002183330.1_1530	26.667	240	329
WP_004755430.1	lcl|NZ_JQOQ01000199.1_cds_WP_001074779.1_3544	28.679	265	329
WP_004755430.1	lcl|NZ_JQOQ01000055.1_cds_WP_002105505.1_1261	24.699	332	329
WP_004758405.1	lcl|NZ_JQOQ01000067.1_cds_WP_000043899.1_1534	26.016	246	267
WP_004758405.1	lcl|NZ_JQOQ01000067.1_cds_WP_000842260.1_1512	26.842	190	267
WP_004758405.1	lcl|NZ_JQOQ01000065.1_cds_WP_000667727.1_1460	30.909	110	267
WP_004758405.1	lcl|NZ_JQOQ01000012.1_cds_WP_000805357.1_291	27.660	188	267
WP_016748627.1	lcl|NZ_JQOQ01000054.1_cds_WP_000291581.1_1252	27.469	324	509
WP_016748627.1	lcl|NZ_JQOQ01000054.1_cds_WP_000364504.1_1251	31.111	90	509
WP_016748627.1	lcl|NZ_JQOQ01000054.1_cds_WP_000291581.1_1252	27.469	324	509
WP_016748627.1	lcl|NZ_JQOQ01000054.1_cds_WP_000364504.1_1251	31.111	90	509
WP_004755319.1	lcl|NZ_JQOQ01000067.1_cds_WP_000723079.1_1535	22.545	275	330
WP_004755319.1	lcl|NZ_JQOQ01000005.1_cds_WP_002072074.1_92	25.000	272	330
WP_004755319.1	lcl|NZ_JQOQ01000015.1_cds_WP_000744698.1_365	26.582	316	330
WP_004755319.1	lcl|NZ_JQOQ01000067.1_cds_WP_000723082.1_1513	24.925	333	330
WP_004755319.1	lcl|NZ_JQOQ01000055.1_cds_WP_002105505.1_1261	27.490	251	330
WP_004755319.1	lcl|NZ_JQOQ01000026.1_cds_WP_000649924.1_783	29.644	253	330
WP_004755319.1	lcl|NZ_JQOQ01000005.1_cds_WP_000688695.1_112	25.792	221	330
WP_004754883.1	lcl|NZ_JQOQ01000067.1_cds_WP_000575181.1_1519	33.705	359	366
WP_004754883.1	lcl|NZ_JQOQ01000075.1_cds_WP_001281953.1_1771	28.232	379	366
WP_004754883.1	lcl|NZ_JQOQ01000067.1_cds_WP_000041235.1_1576	34.202	307	366
WP_004754883.1	lcl|NZ_JQOQ01000067.1_cds_WP_002099944.1_1561	29.412	391	366
WP_004754883.1	lcl|NZ_JQOQ01000299.1_cds_WP_000538755.1_4001	29.412	357	366
WP_004754883.1	lcl|NZ_JQOQ01000067.1_cds_WP_001117631.1_1579	37.379	206	366
WP_004754883.1	lcl|NZ_JQOQ01000030.1_cds_WP_001982414.1_821	31.579	190	366
WP_016560370.1	lcl|NZ_JQOQ01000067.1_cds_WP_000575181.1_1519	35.772	369	367
WP_016560370.1	lcl|NZ_JQOQ01000067.1_cds_WP_002099944.1_1561	31.452	372	367
WP_016560370.1	lcl|NZ_JQOQ01000299.1_cds_WP_000538755.1_4001	31.649	376	367
WP_016560370.1	lcl|NZ_JQOQ01000075.1_cds_WP_001281953.1_1771	30.423	378	367
WP_016560370.1	lcl|NZ_JQOQ01000067.1_cds_WP_000041235.1_1576	33.218	289	367
WP_016560370.1	lcl|NZ_JQOQ01000067.1_cds_WP_001117631.1_1579	28.448	348	367
WP_016560370.1	lcl|NZ_JQOQ01000030.1_cds_WP_001982414.1_821	25.140	358	367
WP_004755296.1	lcl|NZ_JQOQ01000178.1_cds_WP_000584316.1_3318	30.108	93	544
WP_004755296.1	lcl|NZ_JQOQ01000178.1_cds_WP_000584316.1_3318	30.108	93	544
WP_002740998.1	lcl|NZ_JQOQ01000229.1_cds_WP_001002662.1_3753	46.091	243	265
WP_004777170.1	lcl|NZ_JQOQ01000021.1_cds_WP_000501205.1_646	36.513	304	310
WP_004777170.1	lcl|NZ_JQOQ01000044.1_cds_WP_001183714.1_1035	26.471	306	310
WP_004777170.1	lcl|NZ_JQOQ01000071.1_cds_WP_000279896.1_1654	22.901	262	310
WP_004777170.1	lcl|NZ_JQOQ01000021.1_cds_WP_000501205.1_646	36.513	304	310
WP_004777170.1	lcl|NZ_JQOQ01000044.1_cds_WP_001183714.1_1035	26.471	306	310
WP_004777170.1	lcl|NZ_JQOQ01000071.1_cds_WP_000279896.1_1654	22.901	262	310
WP_004777149.1	lcl|NZ_JQOQ01000015.1_cds_WP_001082179.1_394	29.487	78	221
WP_004777149.1	lcl|NZ_JQOQ01000023.1_cds_WP_001069832.1_685	28.440	109	221
WP_004777149.1	lcl|NZ_JQOQ01000067.1_cds_WP_001075145.1_1570	32.692	104	221
WP_162833666.1	lcl|NZ_JQOQ01000073.1_cds_JG95_RS24405_1753	93.548	31	265
WP_162833666.1	lcl|NZ_JQOQ01000073.1_cds_JG95_RS24405_1753	80.000	15	265
WP_162833666.1	lcl|NZ_JQOQ01000244.1_cds_JG95_RS19610_3843	38.384	99	265
WP_162833666.1	lcl|NZ_JQOQ01000208.1_cds_JG95_RS23565_3655	48.780	41	265
WP_162833666.1	lcl|NZ_JQOQ01000244.1_cds_JG95_RS23900_3842	51.163	43	265
WP_162833666.1	lcl|NZ_JQOQ01000244.1_cds_JG95_RS23900_3842	45.000	20	265
WP_162833666.1	lcl|NZ_JQOQ01000073.1_cds_JG95_RS24405_1753	93.548	31	265
WP_162833666.1	lcl|NZ_JQOQ01000073.1_cds_JG95_RS24405_1753	80.000	15	265
WP_162833666.1	lcl|NZ_JQOQ01000244.1_cds_JG95_RS19610_3843	38.384	99	265
WP_162833666.1	lcl|NZ_JQOQ01000208.1_cds_JG95_RS23565_3655	48.780	41	265
WP_162833666.1	lcl|NZ_JQOQ01000244.1_cds_JG95_RS23900_3842	51.163	43	265
WP_162833666.1	lcl|NZ_JQOQ01000244.1_cds_JG95_RS23900_3842	45.000	20	265
WP_016748629.1	lcl|NZ_JQOQ01000129.1_cds_WP_002107924.1_2655	23.836	365	682
WP_016748630.1	lcl|NZ_JQOQ01000194.1_cds_WP_002067912.1_3464	25.778	225	333
WP_016748630.1	lcl|NZ_JQOQ01000194.1_cds_WP_002067912.1_3464	25.778	225	333
WP_016560406.1	lcl|NZ_JQOQ01000067.1_cds_WP_000661927.1_1543	25.000	140	392
WP_016560406.1	lcl|NZ_JQOQ01000023.1_cds_WP_000347685.1_684	23.926	163	392
WP_016560406.1	lcl|NZ_JQOQ01000098.1_cds_WP_000402849.1_2129	23.629	237	392
WP_016560441.1	lcl|NZ_JQOQ01000182.1_cds_WP_001206947.1_3341	32.283	127	174
WP_016560449.1	lcl|NZ_JQOQ01000023.1_cds_WP_000347685.1_684	22.488	209	405
WP_016560426.1	lcl|NZ_JQOQ01000067.1_cds_WP_002099944.1_1561	31.081	370	362
WP_016560426.1	lcl|NZ_JQOQ01000075.1_cds_WP_001281953.1_1771	29.551	379	362
WP_016560426.1	lcl|NZ_JQOQ01000067.1_cds_WP_001117631.1_1579	34.728	239	362
WP_016560426.1	lcl|NZ_JQOQ01000067.1_cds_WP_000041235.1_1576	38.498	213	362
WP_016560426.1	lcl|NZ_JQOQ01000067.1_cds_WP_000575181.1_1519	31.786	280	362
WP_016560426.1	lcl|NZ_JQOQ01000030.1_cds_WP_001982414.1_821	24.384	365	362
WP_016560426.1	lcl|NZ_JQOQ01000299.1_cds_WP_000538755.1_4001	29.457	258	362
WP_244266170.1	lcl|NZ_JQOQ01000067.1_cds_WP_000627059.1_1544	28.977	176	370
WP_016560501.1	lcl|NZ_JQOQ01000139.1_cds_WP_000172209.1_2828	34.309	376	595
WP_016560501.1	lcl|NZ_JQOQ01000020.1_cds_WP_000667646.1_555	34.884	258	595
WP_016560501.1	lcl|NZ_JQOQ01000025.1_cds_WP_000828456.1_751	33.061	245	595
WP_016560501.1	lcl|NZ_JQOQ01000067.1_cds_WP_000615263.1_1560	31.604	212	595
WP_016560501.1	lcl|NZ_JQOQ01000084.1_cds_WP_000510776.1_1946	33.636	220	595
WP_016560501.1	lcl|NZ_JQOQ01000166.1_cds_WP_002071818.1_3180	27.700	213	595
WP_016560501.1	lcl|NZ_JQOQ01000054.1_cds_WP_000047473.1_1246	26.471	238	595
WP_016560501.1	lcl|NZ_JQOQ01000086.1_cds_WP_001161019.1_1978	30.000	220	595
WP_016560501.1	lcl|NZ_JQOQ01000055.1_cds_WP_002184018.1_1282	22.568	257	595
WP_016560501.1	lcl|NZ_JQOQ01000085.1_cds_WP_000666552.1_1960	28.049	246	595
WP_016560501.1	lcl|NZ_JQOQ01000062.1_cds_WP_000603361.1_1404	28.000	225	595
WP_016560501.1	lcl|NZ_JQOQ01000092.1_cds_WP_000619182.1_2077	28.992	238	595
WP_016560501.1	lcl|NZ_JQOQ01000230.1_cds_WP_000184526.1_3777	28.718	195	595
WP_016560501.1	lcl|NZ_JQOQ01000116.1_cds_WP_001982953.1_2454	27.570	214	595
WP_016560501.1	lcl|NZ_JQOQ01000193.1_cds_WP_000052667.1_3455	26.222	225	595
WP_016560501.1	lcl|NZ_JQOQ01000273.1_cds_WP_001141155.1_3947	25.225	222	595
WP_016560501.1	lcl|NZ_JQOQ01000006.1_cds_WP_000590871.1_119	26.087	253	595
WP_016560501.1	lcl|NZ_JQOQ01000021.1_cds_WP_061226341.1_570	25.991	227	595
WP_016560501.1	lcl|NZ_JQOQ01000021.1_cds_WP_061226341.1_570	30.357	168	595
WP_016560501.1	lcl|NZ_JQOQ01000140.1_cds_WP_000054169.1_2847	20.874	206	595
WP_016560501.1	lcl|NZ_JQOQ01000133.1_cds_WP_000536763.1_2768	26.961	204	595
WP_016560501.1	lcl|NZ_JQOQ01000121.1_cds_WP_061254453.1_2551	23.853	218	595
WP_016560501.1	lcl|NZ_JQOQ01000139.1_cds_WP_000626143.1_2823	25.000	256	595
WP_016560501.1	lcl|NZ_JQOQ01000009.1_cds_WP_000651459.1_217	23.938	259	595
WP_016560501.1	lcl|NZ_JQOQ01000092.1_cds_WP_000218838.1_2076	23.577	246	595
WP_016560501.1	lcl|NZ_JQOQ01000063.1_cds_WP_001089503.1_1424	24.545	220	595
WP_016560501.1	lcl|NZ_JQOQ01000104.1_cds_WP_000481723.1_2244	25.561	223	595
WP_016560501.1	lcl|NZ_JQOQ01000104.1_cds_WP_000481723.1_2244	25.210	238	595
WP_016560501.1	lcl|NZ_JQOQ01000151.1_cds_WP_000431147.1_3042	23.958	192	595
WP_016560501.1	lcl|NZ_JQOQ01000139.1_cds_WP_000172209.1_2828	34.309	376	595
WP_016560501.1	lcl|NZ_JQOQ01000020.1_cds_WP_000667646.1_555	34.884	258	595
WP_016560501.1	lcl|NZ_JQOQ01000025.1_cds_WP_000828456.1_751	33.061	245	595
WP_016560501.1	lcl|NZ_JQOQ01000067.1_cds_WP_000615263.1_1560	31.604	212	595
WP_016560501.1	lcl|NZ_JQOQ01000084.1_cds_WP_000510776.1_1946	33.636	220	595
WP_016560501.1	lcl|NZ_JQOQ01000166.1_cds_WP_002071818.1_3180	27.700	213	595
WP_016560501.1	lcl|NZ_JQOQ01000054.1_cds_WP_000047473.1_1246	26.471	238	595
WP_016560501.1	lcl|NZ_JQOQ01000086.1_cds_WP_001161019.1_1978	30.000	220	595
WP_016560501.1	lcl|NZ_JQOQ01000055.1_cds_WP_002184018.1_1282	22.568	257	595
WP_016560501.1	lcl|NZ_JQOQ01000085.1_cds_WP_000666552.1_1960	28.049	246	595
WP_016560501.1	lcl|NZ_JQOQ01000062.1_cds_WP_000603361.1_1404	28.000	225	595
WP_016560501.1	lcl|NZ_JQOQ01000092.1_cds_WP_000619182.1_2077	28.992	238	595
WP_016560501.1	lcl|NZ_JQOQ01000230.1_cds_WP_000184526.1_3777	28.718	195	595
WP_016560501.1	lcl|NZ_JQOQ01000116.1_cds_WP_001982953.1_2454	27.570	214	595
WP_016560501.1	lcl|NZ_JQOQ01000193.1_cds_WP_000052667.1_3455	26.222	225	595
WP_016560501.1	lcl|NZ_JQOQ01000273.1_cds_WP_001141155.1_3947	25.225	222	595
WP_016560501.1	lcl|NZ_JQOQ01000006.1_cds_WP_000590871.1_119	26.087	253	595
WP_016560501.1	lcl|NZ_JQOQ01000021.1_cds_WP_061226341.1_570	25.991	227	595
WP_016560501.1	lcl|NZ_JQOQ01000021.1_cds_WP_061226341.1_570	30.357	168	595
WP_016560501.1	lcl|NZ_JQOQ01000140.1_cds_WP_000054169.1_2847	20.874	206	595
WP_016560501.1	lcl|NZ_JQOQ01000133.1_cds_WP_000536763.1_2768	26.961	204	595
WP_016560501.1	lcl|NZ_JQOQ01000121.1_cds_WP_061254453.1_2551	23.853	218	595
WP_016560501.1	lcl|NZ_JQOQ01000139.1_cds_WP_000626143.1_2823	25.000	256	595
WP_016560501.1	lcl|NZ_JQOQ01000009.1_cds_WP_000651459.1_217	23.938	259	595
WP_016560501.1	lcl|NZ_JQOQ01000092.1_cds_WP_000218838.1_2076	23.577	246	595
WP_016560501.1	lcl|NZ_JQOQ01000063.1_cds_WP_001089503.1_1424	24.545	220	595
WP_016560501.1	lcl|NZ_JQOQ01000104.1_cds_WP_000481723.1_2244	25.561	223	595
WP_016560501.1	lcl|NZ_JQOQ01000104.1_cds_WP_000481723.1_2244	25.210	238	595
WP_016560501.1	lcl|NZ_JQOQ01000151.1_cds_WP_000431147.1_3042	23.958	192	595
WP_004777131.1	lcl|NZ_JQOQ01000067.1_cds_WP_000642145.1_1514	28.383	303	295
WP_004777131.1	lcl|NZ_JQOQ01000015.1_cds_WP_000744698.1_365	47.368	38	295
WP_004754985.1	lcl|NZ_JQOQ01000075.1_cds_WP_001281953.1_1771	32.564	390	392
WP_004754985.1	lcl|NZ_JQOQ01000067.1_cds_WP_002099944.1_1561	32.824	393	392
WP_004754985.1	lcl|NZ_JQOQ01000067.1_cds_WP_000041235.1_1576	31.077	325	392
WP_004754985.1	lcl|NZ_JQOQ01000067.1_cds_WP_001117631.1_1579	32.099	243	392
WP_004754985.1	lcl|NZ_JQOQ01000030.1_cds_WP_001982414.1_821	25.789	380	392
WP_004754985.1	lcl|NZ_JQOQ01000067.1_cds_WP_000575181.1_1519	24.586	362	392
WP_004754985.1	lcl|NZ_JQOQ01000299.1_cds_WP_000538755.1_4001	26.409	337	392
WP_004755121.1	lcl|NZ_JQOQ01000067.1_cds_WP_002099946.1_1564	28.309	272	331
WP_004755121.1	lcl|NZ_JQOQ01000067.1_cds_WP_001136119.1_1583	28.387	310	331
WP_004755121.1	lcl|NZ_JQOQ01000021.1_cds_WP_001011666.1_603	30.645	186	331
